日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"248,579","1,642,511",6.60,6.63,6.59,6.61,+0.04,135
114/08/21,"226,490","1,489,573",6.53,6.59,6.53,6.57,+0.06,122
114/08/20,"625,981","4,075,184",6.58,6.58,6.50,6.51,-0.10,148
114/08/19,"761,352","5,035,999",6.62,6.63,6.60,6.61,-0.03,157
114/08/18,"562,450","3,739,171",6.65,6.66,6.63,6.64,+0.06,219
114/08/15,"476,970","3,137,168",6.51,6.60,6.51,6.58,+0.07,167
114/08/14,"593,427","3,865,781",6.49,6.54,6.49,6.51,+0.13,181
114/08/13,"706,386","4,488,544",6.29,6.39,6.29,6.38,+0.16,247
114/08/12,"445,744","2,777,640",6.25,6.25,6.22,6.22,-0.04,127
114/08/11,"139,649","874,614",6.26,6.28,6.26,6.26,-0.01,125
114/08/08,"215,505","1,348,698",6.27,6.27,6.24,6.27, 0.00,125
114/08/07,"706,213","4,438,288",6.32,6.32,6.26,6.27,-0.17,241
114/08/06,"125,855","809,060",6.44,6.44,6.41,6.44,-0.03,157
114/08/05,"245,466","1,589,402",6.44,6.49,6.44,6.47,+0.11,138
114/08/04,"304,546","1,942,636",6.39,6.39,6.36,6.36,-0.03,121
114/08/01,"276,025","1,762,737",6.40,6.41,6.35,6.39,-0.12,149
114/07/31,"485,568","3,158,442",6.50,6.52,6.50,6.51,-0.05,133
114/07/30,"202,547","1,330,111",6.62,6.62,6.54,6.56,-0.11,140
114/07/29,"262,644","1,745,118",6.65,6.67,6.61,6.67,-0.04,143
114/07/28,"709,895","4,753,990",6.65,6.72,6.65,6.71,+0.05,192
114/07/25,"208,468","1,388,947",6.69,6.69,6.65,6.66,-0.05,127
114/07/24,"853,709","5,722,105",6.68,6.72,6.68,6.71,+0.19,256
114/07/23,"826,768","5,391,763",6.48,6.54,6.48,6.52,+0.23,254
114/07/22,"217,836","1,372,098",6.29,6.31,6.29,6.29, 0.00,104
114/07/21,"437,257","2,753,513",6.33,6.33,6.29,6.29,-0.06,118
114/07/18,"245,118","1,558,596",6.37,6.39,6.35,6.35,-0.01,113
114/07/17,"471,363","2,994,717",6.31,6.36,6.31,6.36,+0.17,174
114/07/16,"252,437","1,564,649",6.21,6.22,6.18,6.19,-0.16,191
114/07/15,"202,157","1,282,520",6.32,6.36,6.32,6.35,+0.07,150
114/07/14,"77,769","487,457",6.28,6.28,6.26,6.28,-0.09,103
114/07/11,"344,451","2,198,593",6.37,6.40,6.37,6.37,+0.02,140
114/07/10,"860,481","5,457,788",6.30,6.36,6.30,6.35,+0.18,240
114/07/09,"631,787","3,891,120",6.12,6.18,6.12,6.17,+0.10,150
114/07/08,"161,294","979,304",6.10,6.10,6.06,6.07,-0.06,110
114/07/07,"183,917","1,127,965",6.12,6.15,6.12,6.13,+0.03,187
114/07/04,"147,684","901,405",6.15,6.15,6.09,6.10,-0.01,106
114/07/03,"235,824","1,442,661",6.11,6.15,6.11,6.11,+0.06,186
114/07/02,"466,850","2,823,443",6.00,6.06,6.00,6.05,+0.08,152
114/07/01,"228,717","1,369,788",5.96,6.00,5.96,5.97,+0.01,131
114/06/30,"424,602","2,530,964",5.95,5.99,5.92,5.96,+0.02,124
114/06/27,"126,528","750,690",5.96,5.96,5.92,5.94,-0.03,169
114/06/26,"138,470","826,091",6.00,6.00,5.95,5.97,-0.03,169
114/06/25,"390,543","2,345,468",6.01,6.04,5.99,6.00,+0.04,134
114/06/24,"205,157","1,224,543",6.00,6.00,5.96,5.96,+0.03,113
114/06/23,"100,548","596,567",5.93,5.94,5.91,5.93,-0.01,139
114/06/20,"116,080","690,730",5.92,5.95,5.92,5.94,-0.02,93
114/06/19,"183,175","1,094,257",5.99,5.99,5.96,5.96,+0.03,103
114/06/18,"545,235","3,225,754",5.98,5.98,5.91,5.93,-0.08,152
114/06/17,"280,884","1,687,389",6.04,6.04,5.99,6.01,-0.09,188
114/06/16,"337,277","2,057,153",6.06,6.11,6.06,6.10,+0.05,213
114/06/13,"970,241","5,869,864",6.12,6.14,6.02,6.05,-0.12,152
