日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"26,000","761,180",29.25,29.33,29.05,29.05,+0.11,15
114/08/21,"50,000","1,444,420",28.66,28.99,28.66,28.94,+0.64,19
114/08/20,"84,000","2,421,930",29.72,29.74,28.30,28.30,-2.09,47
114/08/19,"56,000","1,704,500",30.53,30.67,30.35,30.39,-0.56,16
114/08/18,"35,000","1,082,310",30.92,30.96,30.66,30.95,+0.23,11
114/08/15,"33,000","1,011,280",30.61,30.80,30.52,30.72,+0.47,11
114/08/14,"11,000","334,050",30.63,30.63,30.24,30.25,-0.20,9
114/08/13,"62,000","1,925,870",31.40,31.49,30.45,30.45,-0.61,37
114/08/12,"97,000","3,008,130",31.10,31.10,30.88,31.06,-0.26,23
114/08/11,"55,000","1,705,930",31.00,31.32,30.57,31.32,+0.50,17
114/08/08,"14,000","432,990",30.89,31.00,30.82,30.82,+0.09,7
114/08/07,"121,000","3,714,700",30.20,30.90,30.20,30.73,+1.21,54
114/08/06,"18,000","534,570",29.95,29.95,29.52,29.52,-0.49,15
114/08/05,"62,000","1,831,160",28.42,30.01,28.42,30.01,+1.98,35
114/08/04,"9,000","251,670",27.93,28.03,27.87,28.03,-0.41,8
114/08/01,"37,000","1,036,140",27.16,28.44,27.16,28.44,+0.30,18
114/07/31,"49,000","1,364,040",27.65,28.31,27.65,28.14,+1.16,24
114/07/30,"29,000","780,190",26.88,27.00,26.70,26.98,+0.07,11
114/07/29,"6,000","160,370",26.59,26.91,26.59,26.91,-0.29,6
114/07/28,"16,000","432,140",26.87,27.20,26.84,27.20,X0.00,9
114/07/24,"4,000","106,100",26.46,26.69,26.46,26.69,+0.59,3
114/07/23,"25,000","649,690",26.02,26.10,25.90,26.10,+0.51,6
114/07/22,"19,000","496,080",26.81,26.81,25.59,25.59,-0.63,9
114/07/21,"3,000","78,660",26.22,26.22,26.22,26.22,-0.08,2
114/07/18,"19,000","497,730",26.16,26.30,26.11,26.30,+0.74,12
114/07/17,"59,000","1,515,410",25.85,25.85,25.37,25.56,-0.44,19
114/07/16,"26,000","671,460",25.51,26.04,25.51,26.00,+0.70,20
114/07/15,"41,000","1,022,370",24.67,25.30,24.67,25.30,+0.91,16
114/07/14,"26,000","637,420",24.76,24.76,24.39,24.39,-0.57,15
114/07/11,"14,000","349,670",24.90,25.01,24.90,24.96,+0.21,9
114/07/10,"45,000","1,107,760",24.38,24.88,24.38,24.75,+0.68,18
114/07/09,"33,000","787,690",23.75,24.10,23.73,24.07,+0.67,12
114/07/08,"14,000","328,630",23.64,23.66,23.40,23.40,-0.38,10
114/07/07,"57,000","1,358,780",23.87,24.05,23.70,23.78,-0.60,27
114/07/04,"8,000","195,350",24.51,24.51,24.35,24.38,-0.27,8
114/07/03,"69,000","1,689,330",24.48,24.73,24.36,24.65,+0.75,14
114/07/02,"21,000","500,570",23.70,23.90,23.70,23.90,+0.20,11
114/07/01,"91,000","2,178,520",24.14,24.14,23.70,23.70,+0.16,26
114/06/30,"17,000","400,760",23.55,23.66,23.54,23.54,-0.08,3
114/06/27,"60,000","1,417,050",23.70,23.71,23.46,23.62,-0.09,17
114/06/26,"49,000","1,165,450",23.89,23.94,23.65,23.71,-0.01,21
114/06/25,"164,000","3,856,360",23.40,23.72,23.40,23.72,+0.60,9
114/06/24,"43,000","987,870",22.55,23.20,22.55,23.12,+1.11,21
114/06/23,"30,000","653,130",21.75,22.01,21.62,22.01,-0.05,20
114/06/20,"4,000","88,490",22.25,22.25,22.04,22.06,+0.02,4
114/06/19,"27,000","603,710",22.48,22.50,22.04,22.04,-0.52,16
114/06/18,"22,000","495,150",22.47,22.56,22.45,22.56,+0.12,7
114/06/17,"21,000","472,750",22.55,22.61,22.44,22.44,+0.17,19
114/06/16,"8,000","177,380",22.12,22.27,22.11,22.27,-0.05,8
114/06/13,"39,000","864,110",21.90,22.36,21.88,22.32,-0.03,23
114/06/12,"43,000","959,850",22.14,22.35,22.14,22.35,+0.18,15
114/06/11,"16,000","356,180",22.44,22.44,22.05,22.17,-0.02,14
114/06/10,"26,000","572,440",21.90,22.19,21.88,22.19,+0.62,14
114/06/09,"10,000","214,700",21.43,21.57,21.43,21.57,+0.36,5
114/06/06,"111,000","2,360,510",21.63,21.63,21.14,21.21,-0.40,39
114/06/05,"27,000","587,390",21.90,21.96,21.61,21.61,+0.20,11
114/06/04,"40,000","847,770",20.80,21.51,20.80,21.41,+1.13,32
114/06/03,"14,000","285,620",20.41,20.52,20.24,20.28,+0.39,13
114/06/02,"46,000","923,730",20.45,20.45,19.86,19.89,-1.17,24
114/05/29,"14,000","294,860",20.83,21.13,20.83,21.06,+0.44,8
114/05/28,"6,000","123,500",20.74,20.74,20.45,20.62,+0.35,5
114/05/27,"6,000","122,190",20.50,20.50,20.27,20.27,-0.32,4
114/05/26,"4,000","82,420",20.56,20.68,20.56,20.59,+0.04,3
114/05/23,"51,000","1,046,420",20.74,20.74,20.44,20.55,-0.10,16
114/05/22,"42,000","871,240",20.58,20.82,20.58,20.65,-0.33,7
114/05/21,"118,000","2,462,030",20.46,20.98,20.46,20.98,+0.72,22
114/05/20,"44,000","907,050",20.66,20.68,20.26,20.26,+0.10,13
114/05/19,"83,000","1,695,730",20.93,20.95,20.16,20.16,-0.98,37
114/05/16,"31,000","656,230",21.05,21.38,21.00,21.14,-0.18,22
114/05/15,"40,000","854,930",21.47,21.47,21.21,21.32,-0.24,13
114/05/14,"52,000","1,102,820",21.00,21.56,21.00,21.56,+1.15,17
114/05/13,"59,000","1,208,220",20.89,20.89,20.36,20.41,+0.59,20
114/05/12,"35,000","693,080",19.65,19.95,19.65,19.82,+0.54,18
114/05/09,"28,000","531,850",18.82,19.29,18.81,19.28,+0.36,9
114/05/08,"50,000","945,250",18.90,19.08,18.71,18.92,+0.54,27
114/05/07,"171,000","3,146,710",18.51,18.51,18.38,18.38,-0.18,24
114/05/06,"21,000","390,160",18.53,18.69,18.53,18.56,+0.20,8
114/05/05,"48,000","881,260",18.82,18.92,18.04,18.36,-0.46,16
