日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"29,977","1,500,209",50.10,50.15,50.00,50.05,-0.05,98
114/08/21,"68,429","3,428,563",50.15,50.20,50.10,50.10,-0.20,87
114/08/20,"42,722","2,147,430",50.25,50.35,50.20,50.30,-0.90,129
114/08/19,"33,987","1,739,206",51.05,51.30,51.05,51.20,-0.10,88
114/08/18,"42,876","2,199,150",51.10,51.40,51.10,51.30,+0.45,105
114/08/15,"40,424","2,042,205",50.25,50.85,50.25,50.85,+0.80,117
114/08/14,"241,373","12,095,886",50.20,50.20,49.96,50.05,-0.55,156
114/08/13,"39,852","2,021,841",50.60,50.90,50.60,50.60,+0.55,124
114/08/12,"521,979","26,153,235",49.99,50.30,49.90,50.05,+0.45,158
114/08/11,"150,519","7,475,457",49.58,49.72,49.58,49.60,+0.61,132
114/08/08,"68,272","3,345,494",48.90,49.15,48.90,48.99,+0.97,147
114/08/07,"32,205","1,548,632",48.06,48.17,48.02,48.02,+0.33,87
114/08/06,"157,666","7,516,403",47.61,47.85,47.59,47.69,+0.22,86
114/08/05,"79,493","3,771,488",47.39,47.54,47.37,47.47,+0.47,113
114/08/04,"345,976","16,186,862",46.76,47.08,46.70,47.00,-0.78,80
114/08/01,"226,831","10,842,644",47.83,47.90,47.70,47.78,-0.29,126
114/07/31,"171,126","8,222,579",47.89,48.10,47.89,48.07,+0.47,138
114/07/30,"62,109","2,954,635",47.48,47.63,47.48,47.60,+0.16,124
114/07/29,"26,778","1,271,687",47.61,47.61,47.44,47.44,-0.59,111
114/07/28,"25,780","1,239,682",48.18,48.20,48.00,48.03,-0.47,104
114/07/25,"36,960","1,796,841",48.74,48.74,48.50,48.50,-0.41,129
114/07/24,"87,308","4,277,245",48.83,49.19,48.83,48.91,+0.70,150
114/07/23,"201,383","9,632,370",47.60,48.21,47.60,48.21,+1.85,270
114/07/22,"86,749","4,036,352",46.55,46.62,46.29,46.36,-0.16,117
114/07/21,"37,415","1,738,968",46.50,46.54,46.45,46.52,+0.02,96
114/07/18,"10,500","487,842",46.54,46.54,46.42,46.50,+0.10,101
114/07/17,"12,407","573,898",46.15,46.40,46.15,46.40,+0.02,78
114/07/16,"110,816","5,143,644",46.38,46.60,46.30,46.38,+0.13,100
114/07/15,"9,003","415,144",46.07,46.25,46.05,46.25,-0.02,95
114/07/14,"87,653","4,037,496",46.10,46.27,46.02,46.27,-0.07,159
114/07/11,"20,081","930,445",46.42,46.42,46.26,46.34,+0.08,108
114/07/10,"221,661","10,261,133",46.27,46.38,46.24,46.26,-0.23,492
114/07/09,"43,799","2,032,963",46.36,46.49,46.29,46.49,+0.07,330
114/07/08,"266,804","12,383,721",46.46,46.48,46.33,46.42,+0.08,351
114/07/07,"85,970","3,985,592",46.46,46.46,46.29,46.34,-0.23,349
114/07/04,"178,961","8,336,162",46.62,46.69,46.49,46.57,+0.08,88
114/07/03,"17,587","817,980",46.56,46.59,46.49,46.49,-0.18,110
114/07/02,"65,875","3,060,764",46.52,46.76,46.40,46.67,-0.32,58
114/07/01,"280,792","13,200,680",47.06,47.09,46.93,46.99,-0.46,156
114/06/30,"541,686","25,827,456",47.60,47.83,47.40,47.45,+0.40,143
114/06/27,"650,410","30,631,160",47.00,47.15,47.00,47.05,+0.87,157
114/06/26,"73,757","3,393,623",45.87,46.18,45.87,46.18,+0.66,119
114/06/25,"5,937","269,771",45.40,45.52,45.40,45.52,+0.18,73
114/06/24,"84,485","3,826,003",45.20,45.37,45.20,45.34,+0.44,114
114/06/23,"6,804","304,783",44.77,44.93,44.75,44.90,-0.21,67
114/06/20,"28,396","1,281,935",45.17,45.23,45.05,45.11,-0.02,77
114/06/19,"8,364","378,045",45.20,45.20,45.13,45.13,-0.42,61
114/06/18,"76,528","3,471,999",45.34,45.55,45.30,45.55,+0.40,98
