日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,61893,4583550,74.6,73.7,74.06,51
114/08/14,72214,5377071,75.1,74.0,74.46,48
114/08/13,101883,7526401,74.5,72.1,73.87,219
114/08/12,29000,2143900,74.5,73.5,73.93,27
114/08/11,170612,12624066,75.8,73.0,73.99,466
114/08/08,209459,15930153,76.6,75.4,76.05,216
114/08/07,44002,3349954,76.5,75.7,76.13,29
114/08/06,44378,3393674,77.1,76.0,76.47,44
114/08/05,175245,13482570,77.6,76.1,76.94,138
114/08/04,373316,28427450,77.5,73.2,76.15,213
114/08/01,34078,2490869,73.9,71.7,73.09,32
114/07/31,25127,1848285,74.9,73.1,73.56,20
114/07/30,13771,1015858,74.9,73.5,73.77,31
114/07/29,104181,7706904,75.0,73.5,73.98,51
114/07/28,96004,7191297,76.0,74.2,74.91,65
114/07/25,166586,12517202,76.5,73.7,75.14,116
114/07/24,21001,1553073,74.2,73.7,73.95,15
114/07/23,22366,1638944,73.9,73.0,73.28,17
114/07/22,72764,5352312,75.2,72.7,73.56,63
114/07/21,52000,3868900,75.4,74.0,74.4,28
114/07/18,93144,6920192,75.4,73.7,74.3,62
114/07/17,29220,2151870,74.8,73.0,73.64,24
114/07/16,78224,5758646,75.5,72.8,73.62,70
114/07/15,26455,1937960,73.9,73.0,73.25,30
114/07/14,60179,4436669,74.6,73.0,73.72,50
114/07/11,15116,1135568,75.6,74.7,75.12,15
114/07/10,34000,2558800,76.2,74.6,75.26,27
114/07/09,46003,3446925,76.1,74.2,74.93,35
114/07/08,40392,3023488,75.9,74.5,74.85,83
114/07/07,84812,6412932,76.7,75.0,75.61,145
114/07/04,232567,17565429,77.0,72.6,75.53,334
114/07/03,26031,1892849,73.1,72.1,72.72,21
114/07/02,44841,3236450,72.8,70.9,72.18,166
114/07/01,108307,7742922,72.3,71.0,71.49,290
114/06/30,119444,8713871,74.9,72.0,72.95,93
114/06/27,66483,4985896,76.4,74.5,75.0,51
114/06/26,37001,2795274,76.1,75.2,75.55,33
114/06/25,46493,3518306,76.0,75.0,75.67,43
114/06/24,64371,4929122,77.5,75.8,76.57,58
114/06/23,82021,6259474,77.0,75.2,76.32,119
114/06/20,83583,6323045,76.9,74.4,75.65,70
114/06/19,125511,9690727,79.0,76.1,77.21,198
114/06/18,268597,20707851,78.3,74.1,77.1,196
114/06/17,43529,3212443,74.7,73.2,73.8,37
114/06/16,54669,4046586,75.1,72.5,74.02,48
114/06/13,75754,5597141,75.6,73.0,73.89,72
114/06/12,158740,11592101,74.7,71.9,73.03,132
114/06/11,187496,14035191,76.9,74.0,74.86,259
114/06/10,68766,5375736,79.0,77.3,78.17,110
114/06/09,247949,19571464,80.0,78.2,78.93,191
114/06/06,243134,19401383,80.5,78.2,79.8,721
114/06/05,219982,17291062,79.3,77.7,78.6,216
114/06/04,516619,40287314,80.0,75.1,77.98,465
114/06/03,134158,10007512,75.8,74.0,74.59,99
114/06/02,72557,5424797,75.6,74.1,74.77,78
114/05/29,286666,21471241,75.4,73.1,74.9,235
114/05/28,169167,12371435,74.0,72.1,73.13,111
114/05/27,119821,8778075,73.7,72.5,73.26,186
114/05/26,239418,17488689,73.7,71.5,73.05,189
114/05/23,57354,4083465,72.2,70.3,71.2,76
114/05/22,243998,17340257,72.3,69.0,71.07,243
114/05/21,145017,10047866,70.0,67.5,69.29,150
114/05/20,48057,3284696,68.8,67.3,68.35,29
114/05/19,36154,2484071,69.2,67.1,68.71,46
114/05/16,100452,6935366,69.8,68.2,69.04,282
114/05/15,93153,6426064,69.9,68.2,68.98,69
114/05/14,148854,10231433,69.9,66.9,68.73,205
114/05/13,110326,7421143,68.5,66.5,67.27,92
114/05/12,139948,9098853,67.5,62.0,65.02,130
114/05/09,38006,2320163,61.5,58.1,61.05,35
114/05/08,38449,2295091,60.4,58.0,59.69,44
114/05/07,71026,4284769,61.0,58.0,60.33,70
114/05/06,21016,1224736,59.0,57.1,58.28,25
114/05/05,29035,1625119,56.9,55.3,55.97,33
114/05/02,3032,171529,57.6,55.8,56.57,8
114/04/30,23286,1315357,57.6,56.0,56.49,45
114/04/29,70102,4071264,59.4,56.2,58.08,66
114/04/28,17004,930416,55.9,54.0,54.72,20
114/04/25,2004,109812,55.0,54.6,54.8,6
114/04/24,1057,58117,55.0,55.0,54.98,5
114/04/23,3182,172750,54.4,54.3,54.29,9
114/04/22,9349,505761,54.3,53.9,54.1,95
114/04/21,18210,1001252,56.0,54.2,54.98,35
114/04/18,147547,8382240,59.5,55.4,56.81,202
114/04/17,94490,5117654,55.0,49.95,54.16,93
114/04/16,60462,3024145,51.6,49.5,50.02,120
114/04/15,57717,2879265,51.8,49.0,49.89,86
114/04/14,181616,9033699,50.6,49.0,49.74,173
114/04/11,64200,3269379,52.2,49.8,50.92,67
114/04/10,57200,2934760,52.1,49.95,51.31,107
114/04/09,150181,7410283,52.5,47.45,49.34,116
114/04/08,107023,5494295,52.7,50.4,51.34,97
114/04/07,48163,2687542,55.8,55.8,55.8,61
114/04/02,8034,498231,62.0,62.0,62.02,38
114/04/01,3010,186560,62.0,61.9,61.98,13
114/03/31,22007,1354328,62.0,61.4,61.54,26
114/03/28,33289,2070795,63.0,61.1,62.21,44
114/03/27,14005,891124,64.0,63.4,63.63,13
114/03/26,7021,447548,64.0,63.7,63.74,25
114/03/25,26014,1659303,64.1,63.4,63.79,32
114/03/24,23015,1474570,64.5,63.9,64.07,31
114/03/21,21015,1342369,64.0,63.8,63.88,30
114/03/20,15024,954375,63.9,63.0,63.52,29
114/03/19,13006,821086,63.9,62.8,63.13,18
114/03/18,14010,886368,64.0,62.9,63.27,24
114/03/17,12019,753912,63.5,62.4,62.73,30
114/03/14,16535,1042216,63.6,62.1,63.03,51
114/03/13,4369,278326,63.9,63.5,63.7,33
114/03/12,60037,3855538,65.0,62.1,64.22,63
114/03/11,14343,897382,63.9,62.1,62.57,46
114/03/10,4060,254147,62.6,62.5,62.6,19
114/03/07,24082,1522405,64.2,63.0,63.22,41
114/03/06,28015,1791204,64.0,63.3,63.94,29
114/03/05,22056,1395105,63.7,63.0,63.25,46
114/03/04,13104,831993,63.8,63.1,63.49,50
114/03/03,11070,705772,64.0,63.1,63.76,42
