日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"28,516,955","576,012,800",20.10,20.27,20.09,20.24,+0.11,"4,102"
114/08/21,"49,778,678","1,003,060,488",20.21,20.24,20.07,20.13,-0.18,"6,363"
114/08/20,"85,029,923","1,715,536,209",19.98,20.34,19.97,20.31,+0.52,"13,840"
114/08/19,"18,980,594","375,437,198",19.71,19.83,19.70,19.79,+0.08,"3,564"
114/08/18,"28,550,549","563,992,313",19.88,19.89,19.69,19.71,-0.09,"5,904"
114/08/15,"17,283,292","342,519,021",19.82,19.91,19.76,19.80,-0.02,"3,512"
114/08/14,"19,199,182","380,738,909",19.84,19.90,19.78,19.82,+0.02,"3,747"
114/08/13,"61,340,229","1,215,745,306",19.80,19.94,19.74,19.80,-0.11,"9,748"
114/08/12,"28,021,573","558,703,161",19.95,20.00,19.87,19.91,-0.03,"4,535"
114/08/11,"48,234,267","965,376,784",20.16,20.21,19.89,19.94,-0.16,"8,461"
114/08/08,"25,730,962","516,781,216",20.07,20.12,20.05,20.10,+0.02,"3,681"
114/08/07,"107,108,983","2,156,153,615",20.26,20.26,20.05,20.08,-0.50,"17,964"
114/08/06,"24,849,105","511,578,747",20.59,20.63,20.55,20.58,+0.10,"3,075"
114/08/05,"42,292,677","867,645,829",20.54,20.60,20.47,20.48,-0.25,"7,357"
114/08/04,"60,240,503","1,254,154,309",20.84,20.93,20.72,20.73,+0.12,"6,955"
114/08/01,"67,397,939","1,391,964,248",20.80,20.80,20.56,20.61,+0.19,"7,242"
114/07/31,"48,067,043","985,722,929",20.60,20.64,20.40,20.42,-0.21,"9,034"
114/07/30,"36,970,023","763,781,117",20.69,20.79,20.60,20.63,-0.23,"6,329"
114/07/29,"38,458,655","800,812,290",20.68,20.95,20.66,20.86,+0.24,"5,018"
114/07/28,"32,807,032","676,807,266",20.63,20.74,20.56,20.62,-0.13,"4,996"
114/07/25,"19,592,321","406,125,342",20.73,20.78,20.68,20.75,+0.05,"2,481"
114/07/24,"18,947,446","392,301,639",20.69,20.76,20.67,20.70,-0.08,"3,481"
114/07/23,"99,796,976","2,075,875,812",20.85,20.89,20.73,20.78,-0.18,"6,522"
114/07/22,"103,143,434","2,149,803,695",20.75,20.97,20.60,20.96,+0.18,"11,968"
114/07/21,"14,909,854","309,640,770",20.74,20.82,20.72,20.78,+0.08,"2,599"
114/07/18,"48,573,376","1,005,471,159",20.65,20.76,20.65,20.70,-0.21,"7,152"
114/07/17,"42,714,879","896,781,265",21.02,21.13,20.91,20.91,-0.17,"7,451"
114/07/16,"63,947,150","1,349,065,262",21.25,21.25,21.02,21.08,-0.19,"10,611"
114/07/15,"43,228,567","923,529,642",21.57,21.57,21.25,21.27,-0.31,"8,207"
114/07/14,"24,998,440","538,779,054",21.48,21.59,21.46,21.58,+0.18,"4,020"
114/07/11,"36,793,497","789,712,609",21.56,21.58,21.40,21.40,-0.16,"7,040"
114/07/10,"36,250,802","782,246,205",21.69,21.71,21.51,21.56,-0.14,"6,192"
114/07/09,"40,058,633","871,352,542",21.93,21.93,21.65,21.70,-0.15,"5,237"
114/07/08,"46,991,792","1,028,164,500",21.85,21.96,21.81,21.85,+0.06,"6,366"
114/07/07,"37,457,405","815,949,926",21.73,21.87,21.70,21.79,+0.11,"4,837"
114/07/04,"40,873,527","883,104,139",21.43,21.70,21.42,21.68,+0.22,"6,045"
114/07/03,"55,032,495","1,182,688,103",21.53,21.55,21.45,21.46,-0.29,"9,915"
114/07/02,"24,008,237","523,989,056",21.88,21.92,21.74,21.75,-0.04,"3,675"
