日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"868,150","31,530,708",36.38,36.40,36.26,36.27,-0.11,568
114/08/21,"1,059,257","38,536,394",36.35,36.41,36.34,36.38,+0.23,538
114/08/20,"2,126,129","76,753,176",36.09,36.17,36.05,36.15,-0.16,"1,034"
114/08/19,"1,084,542","39,359,170",36.31,36.36,36.26,36.31,-0.18,872
114/08/18,"1,133,594","41,268,653",36.40,36.55,36.34,36.49,+0.07,669
114/08/15,"849,916","30,902,336",36.32,36.44,36.29,36.42,-0.16,799
114/08/14,"1,242,442","45,448,753",36.65,36.69,36.51,36.58,+0.11,472
114/08/13,"737,432","26,899,803",36.45,36.52,36.44,36.47,-0.02,708
114/08/12,"1,296,032","47,316,777",36.50,36.58,36.46,36.49,-0.38,"1,168"
114/08/11,"3,393,397","125,061,891",36.95,36.95,36.80,36.87,-0.56,"1,365"
114/08/08,"5,291,748","198,064,524",37.52,37.64,37.31,37.43,+0.53,"1,660"
114/08/07,"2,592,411","95,640,220",36.89,36.93,36.84,36.90,+0.16,"1,229"
114/08/06,"1,466,187","53,954,557",36.84,36.86,36.74,36.74,+0.01,642
114/08/05,"1,901,578","69,968,179",36.84,36.86,36.70,36.73,+0.09,706
114/08/04,"1,802,166","65,876,453",36.50,36.64,36.47,36.64,+0.69,"1,065"
114/08/01,"1,181,101","42,397,802",35.93,35.95,35.81,35.95, 0.00,939
114/07/31,"2,565,962","92,103,363",35.86,35.99,35.83,35.95,-0.37,"1,519"
114/07/30,"1,256,989","45,673,659",36.28,36.38,36.23,36.32,+0.12,531
114/07/29,"1,331,401","48,152,089",36.11,36.23,36.10,36.20,-0.20,"1,211"
114/07/28,"1,639,220","59,632,485",36.37,36.46,36.31,36.40,-0.26,"1,119"
114/07/25,"1,015,562","37,291,367",36.81,36.81,36.64,36.66,-0.20,848
114/07/24,"2,023,749","74,717,170",37.04,37.04,36.83,36.86,-0.56,"1,090"
114/07/23,"3,530,333","132,132,024",37.43,37.47,37.38,37.42,+0.38,"1,496"
114/07/22,"3,187,008","118,063,849",37.10,37.10,37.01,37.04,+0.31,"1,166"
114/07/21,"1,231,041","45,094,284",36.57,36.73,36.57,36.73,+0.33,742
114/07/18,"610,122","22,215,892",36.44,36.47,36.37,36.40,-0.07,520
114/07/17,"1,139,717","41,586,783",36.46,36.52,36.44,36.47,+0.01,429
114/07/16,"1,672,517","60,847,871",36.40,36.47,36.33,36.46,-0.25,852
114/07/15,"1,213,157","44,450,945",36.55,36.72,36.53,36.71, 0.00,546
114/07/14,"1,713,129","62,940,852",36.80,36.80,36.67,36.71,+0.23,"1,018"
114/07/11,"1,029,930","37,486,763",36.35,36.48,36.31,36.48,+0.19,548
114/07/10,"1,153,576","41,779,422",36.17,36.29,36.15,36.29,+0.34,442
114/07/09,"2,635,734","94,910,343",36.13,36.13,35.90,35.95,-0.43,"1,303"
114/07/08,"1,472,285","53,540,375",36.36,36.42,36.31,36.38,+0.29,506
114/07/07,"1,747,653","63,119,125",36.27,36.30,36.05,36.09,-0.38,"1,051"
114/07/04,"1,698,688","61,794,551",36.28,36.48,36.27,36.47,-0.12,620
114/07/03,"954,354","34,858,631",36.50,36.60,36.46,36.59,+0.09,574
114/07/02,"1,023,102","37,290,193",36.46,36.50,36.36,36.50,+0.12,706
114/07/01,"1,446,404","52,503,934",36.20,36.38,36.20,36.38,+0.46,809
114/06/30,"2,887,510","103,285,765",35.68,35.92,35.56,35.92,-0.02,"1,259"
114/06/27,"14,518,809","522,641,446",36.31,36.31,35.91,35.94,-0.55,"2,818"
114/06/26,"925,329","33,757,454",36.44,36.57,36.43,36.49,+0.07,725
114/06/25,"1,394,030","50,783,675",36.43,36.49,36.39,36.42,-0.11,"1,113"
114/06/24,"2,558,745","93,752,533",36.62,36.72,36.53,36.53,-0.20,"1,364"
114/06/23,"2,389,547","87,973,829",36.80,36.93,36.73,36.73,+0.01,"1,092"
114/06/20,"2,131,348","78,397,613",36.94,36.94,36.65,36.72,-0.26,"1,342"
114/06/19,"2,175,696","80,524,608",37.05,37.12,36.96,36.98,-0.22,"1,155"
114/06/18,"2,402,790","89,087,271",37.11,37.25,36.95,37.20,+0.01,"1,331"
114/06/17,"3,968,663","147,554,845",37.27,37.33,37.00,37.19,-0.35,"1,868"
114/06/16,"4,770,426","179,745,903",37.90,37.90,37.50,37.54,-0.01,"2,009"
114/06/13,"5,755,748","216,459,853",37.48,37.78,37.47,37.55,+0.53,"2,733"
114/06/12,"3,654,445","135,260,864",36.94,37.08,36.94,37.02,+0.29,"1,004"
114/06/11,"1,630,821","59,776,684",36.62,36.73,36.56,36.73,+0.34,688
114/06/10,"1,878,500","68,299,311",36.40,36.49,36.31,36.39,-0.04,"1,137"
114/06/09,"2,601,330","94,594,027",36.34,36.44,36.26,36.43,-0.65,"1,749"
114/06/06,"1,607,970","59,534,649",36.93,37.12,36.92,37.08,+0.09,911
114/06/05,"2,356,764","87,400,620",37.13,37.19,36.99,36.99,+0.10,937
114/06/04,"2,200,986","81,387,461",36.80,37.11,36.80,36.89,-0.07,"1,150"
114/06/03,"4,432,968","164,192,910",37.10,37.13,36.95,36.96,+0.40,"1,770"
114/06/02,"1,978,214","72,094,165",36.38,36.57,36.33,36.56,+0.59,"1,144"
114/05/29,"2,839,579","102,026,260",35.93,36.10,35.76,35.97,-0.44,"1,624"
114/05/28,"3,144,380","114,364,146",36.40,36.46,36.26,36.41,-0.21,"1,603"
114/05/27,"2,507,961","92,166,024",36.83,36.86,36.62,36.62,-0.26,"1,297"
114/05/26,"3,117,223","114,934,955",36.80,36.96,36.76,36.88,+0.20,"1,464"
114/05/23,"4,931,670","179,945,159",36.46,36.68,36.32,36.68,-0.14,"1,704"
114/05/22,"4,281,148","157,613,258",36.71,36.92,36.65,36.82,+0.39,"2,118"
114/05/21,"5,691,185","207,346,850",36.44,36.55,36.28,36.43,+0.87,"2,079"
114/05/20,"2,135,401","76,009,062",35.60,35.76,35.45,35.56,-0.04,"1,244"
114/05/19,"3,442,785","122,687,488",35.83,35.83,35.46,35.60,+0.08,"1,641"
114/05/16,"3,381,490","120,457,859",35.76,35.79,35.44,35.52,+0.79,"1,843"
114/05/15,"6,566,840","229,660,381",35.18,35.28,34.66,34.73,-0.90,"4,965"
114/05/14,"3,182,767","113,743,533",35.89,35.92,35.61,35.63,-0.38,"2,412"
114/05/13,"5,723,333","204,522,101",35.78,36.06,35.54,36.01,-0.19,"3,128"
114/05/12,"4,222,483","152,804,888",36.25,36.32,36.04,36.20,-0.55,"2,251"
114/05/09,"6,675,928","243,992,587",36.78,36.83,36.22,36.75,-0.57,"3,299"
114/05/08,"4,851,452","182,308,112",37.47,37.77,37.31,37.32,-0.17,"2,224"
114/05/07,"6,702,059","250,519,267",37.35,37.53,37.15,37.49,+0.34,"2,391"
114/05/06,"11,011,570","409,346,476",36.44,37.44,36.42,37.15,+1.15,"3,367"
114/05/05,"7,126,696","256,671,582",35.95,36.16,35.92,36.00,-0.08,"2,566"
114/05/02,"7,660,075","275,724,360",36.00,36.17,35.86,36.08,-0.76,"3,805"
114/04/30,"2,933,650","108,003,294",36.84,36.95,36.73,36.84,+0.03,"1,572"
114/04/29,"4,099,213","151,681,748",37.04,37.19,36.80,36.81,+0.09,"2,175"
114/04/28,"8,221,916","301,124,714",36.86,36.90,36.36,36.72,-0.25,"3,455"
114/04/25,"7,511,343","279,306,236",37.41,37.46,36.95,36.97,-0.10,"3,411"
114/04/24,"13,966,772","521,145,732",37.14,37.54,37.05,37.07,-0.09,"4,537"
114/04/23,"25,257,011","944,678,512",37.54,37.74,37.05,37.16,-1.67,"8,318"
114/04/22,"28,228,018","1,093,468,009",38.42,39.42,38.23,38.83,+0.76,"8,954"
114/04/21,"19,464,984","738,505,691",37.98,38.60,37.69,38.07,+0.59,"5,791"
114/04/18,"3,175,824","118,221,065",37.15,37.48,37.05,37.48,+0.21,"1,820"
114/04/17,"11,471,333","428,312,785",37.46,37.57,37.10,37.27,+0.40,"3,914"
114/04/16,"8,165,240","299,380,047",36.53,36.88,36.46,36.87,+0.82,"2,461"
114/04/15,"3,394,570","122,248,552",35.98,36.14,35.88,36.05,+0.04,"1,291"
114/04/14,"7,014,836","253,379,810",36.03,36.32,35.88,36.01,-0.02,"2,781"
114/04/11,"8,904,580","321,174,226",36.56,36.56,35.88,36.03,+0.96,"3,078"
114/04/10,"6,199,677","215,395,951",34.73,35.10,34.42,35.07,+1.14,"2,221"
114/04/09,"6,313,003","212,725,869",33.43,33.99,33.33,33.93,+0.33,"2,056"
