日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"2,543,350","252,707,055",100.40,100.50,98.75,98.90,-1.00,"2,135"
114/08/21,"3,885,484","387,414,903",99.05,100.45,98.85,99.90,+1.65,"2,268"
114/08/20,"8,802,902","874,915,406",101.55,101.75,97.85,98.25,-5.35,"8,979"
114/08/19,"2,565,792","266,524,860",104.45,104.60,103.40,103.60,-1.00,"2,328"
114/08/18,"3,391,228","352,810,575",102.60,104.70,102.55,104.60,+1.20,"3,067"
114/08/15,"2,401,557","247,805,759",103.15,104.00,102.35,103.40,+0.15,"1,681"
114/08/14,"2,243,202","231,363,212",103.30,103.75,102.45,103.25,-0.25,"1,608"
114/08/13,"4,529,466","468,372,941",103.25,104.25,102.15,103.50,+1.10,"3,246"
114/08/12,"2,023,898","206,719,154",102.00,102.75,101.55,102.40,+0.30,"1,652"
114/08/11,"4,433,685","449,332,359",99.90,102.65,99.50,102.10,+1.60,"2,742"
114/08/08,"2,288,448","230,353,893",100.65,101.05,100.40,100.50,-0.15,"1,706"
114/08/07,"11,334,325","1,138,851,142",99.20,101.15,99.20,100.65,+4.60,"7,605"
114/08/06,"3,000,166","288,351,784",96.25,96.60,95.80,96.05,-1.15,"2,020"
114/08/05,"4,810,446","466,243,613",96.80,97.35,96.15,97.20,+2.20,"2,914"
114/08/04,"5,980,222","563,689,335",93.80,95.05,92.95,95.00,-0.70,"5,189"
114/08/01,"6,138,129","585,253,820",94.00,96.30,93.95,95.70,-1.75,"3,975"
114/07/31,"6,463,515","624,982,748",95.85,97.70,95.65,97.45,+1.90,"3,702"
114/07/30,"5,148,481","491,411,166",95.25,96.05,94.40,95.55,+1.80,"2,728"
114/07/29,"5,212,309","490,331,407",95.15,95.55,93.00,93.75,-1.95,"3,350"
114/07/28,"5,468,597","523,253,588",95.70,96.40,94.85,95.70,+0.95,"2,703"
114/07/25,"2,481,929","235,526,153",94.95,95.40,94.40,94.75,-0.50,"1,750"
114/07/24,"3,445,462","327,593,358",95.05,95.40,94.60,95.25,+0.95,"2,495"
114/07/23,"3,337,859","314,414,966",93.70,94.75,93.35,94.30,+1.60,"2,444"
114/07/22,"7,666,765","722,406,496",94.80,96.00,92.65,92.70,-1.70,"4,331"
114/07/21,"3,664,466","346,323,582",94.90,95.20,94.15,94.40,-0.70,"2,329"
114/07/18,"6,951,116","661,322,277",95.50,95.65,94.55,95.10,+1.95,"3,821"
114/07/17,"5,759,281","533,295,962",92.70,93.15,91.65,93.15,+1.25,"3,445"
114/07/16,"7,579,669","696,181,439",90.65,92.65,90.65,91.90,+1.50,"4,731"
114/07/15,"4,749,225","426,155,852",88.05,90.50,88.00,90.40,+2.55,"3,103"
114/07/14,"4,091,256","360,705,488",88.95,88.95,87.75,87.85,-1.65,"2,976"
114/07/11,"6,724,619","598,627,706",88.30,89.50,88.00,89.50,+1.20,"3,284"
114/07/10,"4,404,468","387,585,452",87.05,88.70,86.95,88.30,+1.10,"2,696"
114/07/09,"3,609,703","312,602,814",85.10,87.40,85.10,87.20,+1.65,"2,065"
114/07/08,"4,643,220","396,560,561",85.75,86.10,84.85,85.55,-0.55,"2,829"
114/07/07,"4,703,502","405,572,547",86.80,87.00,85.70,86.10,-1.20,"2,736"
114/07/04,"5,888,446","517,753,853",89.35,89.50,87.15,87.30,-1.80,"3,707"
114/07/03,"6,498,752","577,447,333",88.45,89.30,88.25,89.10,+2.40,"3,662"
114/07/02,"3,095,002","266,964,312",85.75,86.90,85.40,86.70,+0.15,"1,657"
114/07/01,"8,255,351","720,462,877",86.15,88.30,86.10,86.55,+1.65,"4,349"
114/06/30,"6,339,608","537,812,805",85.00,85.20,84.45,84.90,+0.50,"2,293"
114/06/27,"3,539,619","298,733,516",85.25,85.25,83.80,84.40,-0.15,"2,056"
114/06/26,"5,339,464","454,916,614",85.15,85.85,84.40,84.55,-0.45,"2,679"
114/06/25,"4,918,609","415,713,850",84.55,85.00,84.00,85.00,+1.65,"3,247"
114/06/24,"7,763,432","645,219,688",82.50,83.45,82.40,83.35,+3.45,"3,719"
114/06/23,"6,984,385","551,073,489",78.70,80.05,78.10,79.90,-1.30,"4,730"
114/06/20,"8,290,238","671,079,194",81.50,82.00,79.95,81.20,-0.45,"5,200"
114/06/19,"4,230,027","346,298,433",82.60,82.70,81.50,81.65,-1.60,"2,894"
114/06/18,"4,445,484","368,523,453",81.90,83.60,81.85,83.25,+1.20,"2,329"
114/06/17,"3,817,683","314,393,594",82.85,83.10,81.75,82.05,+0.35,"2,169"
114/06/16,"4,649,397","376,552,748",80.85,81.70,80.35,81.70,+0.50,"2,073"
114/06/13,"8,982,909","731,265,323",81.20,82.35,80.60,81.20,-1.95,"4,752"
114/06/12,"5,044,659","419,464,660",83.05,83.60,82.85,83.15,-0.50,"2,269"
114/06/11,"4,680,308","390,070,964",83.50,83.85,82.70,83.65,+1.40,"3,008"
114/06/10,"7,690,057","630,335,371",80.25,82.95,80.25,82.25,+3.10,"5,311"
114/06/09,"3,955,635","312,864,579",79.45,79.50,78.60,79.15,+0.85,"2,024"
114/06/06,"3,415,938","266,789,553",77.85,78.50,77.70,78.30,+0.35,"1,637"
114/06/05,"4,374,409","341,982,016",78.05,78.85,77.70,77.95,+0.15,"3,037"
114/06/04,"7,157,489","552,426,508",76.15,77.80,75.90,77.80,+3.85,"4,478"
114/06/03,"6,087,912","454,129,309",74.70,75.60,73.85,73.95,+0.90,"2,962"
114/06/02,"7,987,506","586,835,898",74.25,74.55,72.75,73.05,-3.35,"6,360"
114/05/29,"5,305,417","407,903,808",78.00,78.00,76.20,76.40,+0.55,"2,850"
114/05/28,"4,911,523","376,518,761",77.45,77.85,75.30,75.85,+0.20,"2,863"
114/05/27,"4,865,611","369,257,507",76.90,76.95,75.20,75.65,-1.30,"3,838"
114/05/26,"6,260,183","483,447,263",77.25,77.65,76.90,76.95,-0.40,"5,412"
114/05/23,"3,658,738","283,873,474",78.35,78.45,76.80,77.35,-0.35,"2,117"
114/05/22,"5,423,170","420,808,243",78.00,78.05,77.05,77.70,-1.65,"4,457"
114/05/21,"6,000,540","472,737,411",77.90,79.55,77.90,79.35,+1.90,"3,934"
114/05/20,"5,419,411","421,921,029",78.55,78.65,77.20,77.45,+0.30,"3,661"
114/05/19,"5,619,785","437,488,630",78.60,78.95,77.10,77.15,-2.40,"3,971"
114/05/16,"4,600,028","364,745,414",78.60,79.85,78.40,79.55,+0.85,"2,528"
114/05/15,"4,163,440","328,259,027",78.90,79.30,78.35,78.70,-0.40,"2,680"
114/05/14,"6,880,208","539,598,950",78.15,79.15,77.75,79.10,+3.20,"4,635"
114/05/13,"7,576,809","579,411,585",77.00,77.20,75.65,75.90,+1.70,"4,258"
114/05/12,"4,980,925","369,444,363",73.70,74.55,73.65,74.20,+1.55,"2,937"
114/05/09,"6,895,895","496,461,599",71.55,72.65,70.95,72.65,+1.70,"3,764"
114/05/08,"4,450,340","315,702,107",70.45,71.55,70.20,70.95,+1.55,"2,993"
114/05/07,"4,486,201","312,009,793",70.15,70.45,68.70,69.40,+0.15,"2,361"
114/05/06,"6,629,109","458,308,206",68.70,70.10,68.25,69.25,-0.35,"3,198"
114/05/05,"12,973,754","907,826,658",72.15,72.15,68.20,69.60,-2.00,"6,619"
114/05/02,"8,206,316","581,197,487",70.30,71.60,70.05,71.60,+3.70,"4,881"
114/04/30,"4,622,445","314,109,649",67.75,68.70,67.55,67.90,-0.20,"3,008"
114/04/29,"6,069,966","410,232,859",66.85,68.15,66.60,68.10,+1.40,"3,331"
114/04/28,"4,904,528","327,586,523",66.75,67.20,66.45,66.70,+0.80,"2,924"
114/04/25,"8,332,475","552,897,377",66.80,66.95,65.90,65.90,+2.70,"4,816"
114/04/24,"5,684,904","363,262,400",64.70,64.75,63.05,63.20,-0.80,"3,342"
