日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,476842,32554359,69.4,66.9,68.27,565
114/08/14,333098,22706832,68.9,67.8,68.17,504
114/08/13,559023,38448316,70.0,67.5,68.78,891
114/08/12,418555,28448270,68.6,67.0,67.97,554
114/08/11,1076749,70994223,68.1,64.4,65.93,1147
114/08/08,317696,21922937,69.6,68.5,69.01,339
114/08/07,537460,37156855,70.0,68.4,69.13,444
114/08/06,1322960,91396811,70.1,68.1,69.09,1639
114/08/05,885329,64345989,73.4,72.0,72.68,1026
114/08/04,1113291,79845332,72.8,69.2,71.72,1183
114/08/01,935201,64722902,71.2,65.1,69.21,790
114/07/31,323880,21976137,68.4,67.5,67.85,296
114/07/30,429716,29224600,69.1,67.4,68.01,429
114/07/29,586439,40263405,70.0,68.0,68.66,621
114/07/28,752535,52858288,71.4,68.5,70.24,695
114/07/25,380219,26270992,69.7,68.7,69.09,309
114/07/24,816402,56742629,70.9,68.5,69.5,695
114/07/23,795724,55678391,71.2,68.3,69.97,683
114/07/22,745527,51595889,71.7,67.3,69.21,829
114/07/21,549509,39121911,71.9,70.8,71.19,728
114/07/18,2594419,188345694,74.5,70.8,72.6,1979
114/07/17,1223025,86747880,72.8,69.8,70.93,1018
114/07/16,582364,40677447,70.9,69.0,69.85,577
114/07/15,875083,61424916,71.4,69.5,70.19,793
114/07/14,1245068,87675052,72.0,69.4,70.42,1075
114/07/11,1548833,113175476,74.4,72.2,73.07,1650
114/07/10,3574517,263167260,75.0,73.3,73.62,2790
114/07/09,1058461,86443794,82.5,80.7,81.67,874
114/07/08,1190434,96903712,82.8,80.1,81.4,1091
114/07/07,2811295,233656646,87.4,80.8,83.11,2520
114/07/04,2699339,237564302,90.8,85.3,88.01,3876
114/07/03,6436260,582603599,93.9,88.1,90.52,5353
114/07/02,6806081,613129214,92.9,84.7,90.09,5493
114/07/01,1903958,164881757,87.8,85.3,86.6,1580
114/06/30,1703946,145764632,87.0,84.6,85.55,1376
114/06/27,4772513,412518094,89.3,84.6,86.44,3862
114/06/26,10620381,961499722,92.1,84.6,90.53,6256
114/06/25,1430485,120033380,85.0,83.2,83.91,1200
114/06/24,2124877,177727075,84.7,82.3,83.64,1714
114/06/23,4171501,343405194,85.2,79.5,82.32,3311
114/06/20,6947509,601164633,88.8,83.7,86.53,4748
114/06/19,4820504,422061876,88.7,86.3,87.56,3592
114/06/18,5475348,477015306,88.5,84.2,87.12,3520
114/06/17,4168037,359243767,88.3,83.7,86.19,3235
114/06/16,3901726,335497524,88.3,84.4,85.99,3997
114/06/13,6320393,562092350,91.5,85.6,88.93,5423
114/06/12,9640264,862428583,92.0,87.3,89.46,6853
114/06/11,20203235,1793014583,92.0,85.1,88.75,14425
114/06/10,6980446,594986664,85.6,82.7,85.24,3831
114/06/09,933112,72386474,78.5,76.7,77.58,812
114/06/06,1733844,134891537,80.4,76.0,77.8,1641
114/06/05,2299083,187312391,83.2,79.8,81.47,2161
114/06/04,6745251,559710875,85.0,81.3,82.98,5209
114/06/03,4935973,401808182,83.2,78.3,81.4,3726
114/06/02,1048430,82868303,81.2,78.3,79.04,871
114/05/29,1885592,152737399,83.2,79.7,81.0,1547
114/05/28,4486008,362890298,82.8,79.2,80.89,3448
114/05/27,11036141,929254535,89.9,79.1,84.2,8054
114/05/26,3349687,286035000,87.5,78.0,85.39,2193
114/05/23,1567270,125905184,82.1,78.9,80.33,1454
114/05/22,2585862,212994367,84.8,80.4,82.37,2684
114/05/21,1989971,167926602,86.4,82.5,84.39,2544
114/05/20,5150590,439789321,88.8,81.6,85.39,4043
114/05/19,2947217,241541697,84.4,79.3,81.96,2299
114/05/16,8283975,698208002,87.0,81.8,84.28,5838
114/05/15,5219812,437101794,84.2,81.6,83.74,3237
114/05/14,2352321,180008392,78.4,75.0,76.52,2247
114/05/13,5341504,403079570,78.1,72.0,75.46,5598
114/05/12,936177,67344044,72.0,70.5,71.94,437
114/05/09,394637,25848717,65.5,65.5,65.5,269
114/05/08,286799,17178943,60.8,58.7,59.9,382
114/05/07,163120,9505150,59.1,57.8,58.27,221
114/05/06,220195,13114823,60.3,57.8,59.56,239
114/05/05,628046,37171877,63.7,57.2,59.19,565
114/05/02,356216,22195736,63.5,61.5,62.31,358
114/04/30,1018188,64928424,65.6,61.1,63.77,1019
114/04/29,1434413,91798061,65.9,60.4,64.0,1547
114/04/28,964355,57237663,60.6,57.0,59.35,752
114/04/25,1040894,58471808,57.6,54.6,56.17,876
114/04/24,914404,48995078,54.8,50.8,53.58,852
114/04/23,380693,19361185,51.6,49.85,50.86,360
114/04/22,348995,17111875,50.4,48.0,49.03,343
114/04/21,414170,20921258,53.4,49.5,50.51,608
114/04/18,307355,16652057,55.9,53.4,54.18,425
114/04/17,343667,18976563,56.5,54.2,55.22,307
114/04/16,358055,20022009,57.4,54.8,55.92,559
114/04/15,589507,33280235,57.4,53.6,56.45,491
114/04/14,546068,29896537,56.7,53.1,54.75,513
114/04/11,628313,32767934,53.5,50.3,52.15,591
114/04/10,1018496,56421037,55.8,54.3,55.4,666
114/04/09,701963,36651666,56.0,50.8,52.21,544
114/04/08,969015,54791620,59.4,56.4,56.54,907
114/04/07,223551,13994286,62.6,62.6,62.6,121
114/04/02,1420773,97550624,71.7,65.4,68.66,1165
114/04/01,724512,48745839,68.3,66.6,67.28,688
114/03/31,1249633,84828868,70.4,66.3,67.88,996
114/03/28,1135126,83194822,76.5,71.4,73.29,1153
114/03/27,857258,66158629,78.2,76.3,77.17,938
114/03/26,978535,78359731,81.8,79.2,80.08,1110
114/03/25,5167472,426687933,85.5,79.3,82.57,5532
114/03/24,3578285,291997533,84.0,77.2,81.6,3621
114/03/21,941874,73336909,79.6,76.9,77.86,1635
114/03/20,1068082,83728282,79.7,77.4,78.39,1558
114/03/19,1954193,152481311,80.5,76.2,78.03,2966
114/03/18,3043537,249551819,84.5,80.0,81.99,4420
114/03/17,3961825,333409679,86.5,82.1,84.16,3289
114/03/14,6320684,529392957,86.1,81.0,83.76,5021
114/03/13,11436059,961782636,87.6,81.2,84.1,8347
114/03/12,4800375,381099018,82.7,75.2,79.39,4025
