日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"4,018","125,127",31.15,31.15,31.12,31.12,+0.06,3
114/08/21,"1,200","37,340",31.06,31.06,31.06,31.06,+0.16,2
114/08/20,"25,982","802,485",30.90,30.90,30.90,30.90,X0.00,84
114/08/19,"34,715","1,077,338",31.05,31.05,31.03,31.03,-0.11,97
114/08/18,"2,050","63,863",31.15,31.15,31.14,31.14,-0.07,5
114/08/15,"25,010","780,562",31.21,31.21,31.21,31.21,-0.03,2
114/08/14,"25,777","805,003",31.24,31.24,31.24,31.24,+0.19,80
114/08/13,"28,032","867,896",30.95,31.05,30.95,31.05,X0.00,6
114/08/11,"1,000","30,920",30.92,30.92,30.92,30.92,-0.05,1
114/08/08,"1,000","30,970",30.97,30.97,30.97,30.97,+0.10,1
114/08/07,"51,909","1,602,488",30.89,30.89,30.87,30.87,-0.23,93
114/08/06,"27,701","859,970",31.05,31.11,31.05,31.10,+0.10,85
114/08/05,"45,001","1,395,290",30.94,31.03,30.94,31.00,+0.30,7
114/08/04,"34,000","1,045,037",30.76,30.76,30.70,30.70, 0.00,103
114/08/01,"28,033","860,901",30.71,30.71,30.70,30.70,-0.04,8
114/07/31,"2,000","61,480",30.74,30.74,30.74,30.74,+0.09,2
114/07/30,"54,131","1,657,597",30.61,30.65,30.59,30.65,+0.39,95
114/07/29,"27,954","843,628",30.18,30.26,30.18,30.26,+0.13,103
114/07/28,"21,000","630,930",30.04,30.13,30.04,30.13,+0.18,3
114/07/25,"21,110","632,624",29.97,29.97,29.95,29.95,X0.00,6
114/07/23,"2,024","60,445",29.88,29.88,29.85,29.85,-0.02,3
114/07/22,"2,975","88,514",29.87,29.87,29.87,29.87,+0.13,98
114/07/21,"2,000","59,410",29.67,29.74,29.67,29.74,+0.07,2
114/07/18,"122,000","3,617,310",29.64,29.67,29.63,29.67,X0.00,14
114/07/16,"1,000","29,490",29.49,29.49,29.49,29.49,X0.00,1
114/07/14,"1,000","29,490",29.49,29.49,29.49,29.49,X0.00,1
114/07/10,"2,982","88,490",29.78,29.80,29.78,29.80,+0.30,93
114/07/09,"1,000","29,500",29.50,29.50,29.50,29.50,-0.02,1
114/07/08,"7,520","221,816",29.52,29.52,29.52,29.52,-0.31,72
114/07/07,"2,000","59,610",29.78,29.83,29.78,29.83,X0.00,2
114/07/01,"1,993","59,635",30.13,30.13,30.13,30.13,+0.48,82
114/06/30,"42,987","1,270,162",29.55,29.65,29.55,29.65,+0.05,114
114/06/27,"13,964","413,181",29.64,29.66,29.60,29.60,-0.19,76
114/06/26,"1,000","29,790",29.79,29.79,29.79,29.79,X0.00,1
114/06/23,"4,216","125,608",29.89,29.89,29.88,29.88,+0.10,100
114/06/20,"1,982","58,688",29.78,29.78,29.78,29.78,-0.10,81
114/06/19,"1,000","29,880",29.88,29.88,29.88,29.88,+0.17,1
114/06/18,"7,028","208,836",29.74,29.74,29.71,29.71,X0.00,5
114/06/16,"30,452","904,676",29.80,29.80,29.71,29.71,-0.37,110
114/06/13,"1,000","30,080",30.08,30.08,30.08,30.08,X0.00,1
114/06/11,"12,000","359,760",29.98,29.98,29.98,29.98,+0.05,5
114/06/10,"5,983","177,991",29.89,29.93,29.89,29.93,+0.09,93
114/06/09,"126,888","3,782,905",29.84,29.84,29.81,29.84,-0.22,91
114/06/06,"2,636","78,663",30.05,30.06,30.05,30.06,-0.04,88
114/06/05,"2,001","60,220",30.09,30.10,30.09,30.10,X0.00,3
114/06/03,"1,988","58,356",29.81,29.81,29.81,29.81,+0.05,99
114/06/02,"32,175","953,406",29.62,29.78,29.62,29.76,+0.13,122
114/05/29,"157,812","4,673,221",29.53,29.65,29.53,29.63,+0.12,28
114/05/28,"6,797","200,309",29.75,29.75,29.51,29.51,+0.24,105
114/05/27,"9,408","274,180",29.03,29.27,29.03,29.27,+0.36,11
114/05/26,"10,031","290,328",29.08,29.08,28.91,28.91,-0.28,104
114/05/23,"6,651","194,110",29.27,29.27,29.10,29.19,+0.24,14
114/05/22,"32,028","929,252",29.02,29.02,28.95,28.95,-0.67,13
114/05/21,"10,709","317,690",29.86,29.86,29.61,29.62,X0.00,100
114/05/20,"74,712","2,264,250",30.29,30.31,30.27,30.29,+0.31,124
114/05/19,"13,890","416,513",30.31,30.31,29.96,29.98,-0.31,83
114/05/16,"4,005","121,040",30.20,30.29,30.18,30.29,+0.28,5
114/05/15,"3,010","90,294",29.99,30.01,29.99,30.01,X0.00,4
114/05/13,"20,114","610,427",30.34,30.49,30.34,30.49,X0.00,8
114/05/09,"39,001","1,184,130",30.37,30.42,30.35,30.35,-0.09,4
114/05/08,"175,217","5,343,155",30.52,30.54,30.44,30.44,+0.06,51
114/05/07,"168,973","5,121,523",30.19,30.38,30.19,30.38,+0.44,145
114/05/06,"3,730","111,174",29.88,29.94,29.88,29.94,+0.38,90
114/05/05,"12,421","370,577",30.58,30.58,29.56,29.56,-2.08,77
114/05/02,"41,248","1,308,037",31.98,31.98,31.63,31.64,-1.13,44
114/04/30,"96,619","3,179,801",32.96,32.96,32.77,32.77,-0.24,110
114/04/29,"106,929","3,533,780",33.12,33.12,33.01,33.01,-0.19,88
114/04/28,"2,182","72,457",33.25,33.25,33.20,33.20,+0.37,5
