日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"40,314,904","648,615,394",16.80,17.00,15.60,15.75,-0.85,"15,893"
114/08/21,"37,247,268","629,970,310",16.75,17.40,16.55,16.60,+0.15,"13,694"
114/08/20,"60,229,591","1,001,561,683",17.55,17.55,16.20,16.45,-1.35,"20,918"
114/08/19,"129,974,732","2,409,608,697",18.30,19.20,17.65,17.80,+0.10,"42,278"
114/08/18,"105,623,992","1,828,111,721",16.60,17.70,16.50,17.70,+1.60,"31,759"
114/08/15,"45,043,905","687,148,092",14.50,16.10,14.00,16.10,+1.45,"12,526"
114/08/14,"47,554,785","692,940,968",14.45,14.90,14.10,14.65,+0.85,"15,279"
114/08/13,"13,888,178","188,619,710",12.95,13.80,12.95,13.80,+1.25,"3,335"
114/08/12,"1,613,044","20,189,472",12.40,12.65,12.40,12.55,+0.05,466
114/08/11,"2,573,639","32,264,486",12.65,12.70,12.40,12.50,-0.20,958
114/08/08,"1,100,104","14,034,978",12.70,12.85,12.70,12.70, 0.00,367
114/08/07,"2,219,147","28,144,474",12.60,12.75,12.60,12.70,+0.10,561
114/08/06,"1,900,624","23,923,614",12.50,12.65,12.50,12.60,+0.10,574
114/08/05,"4,675,721","58,451,791",12.75,12.85,12.40,12.50,-0.30,"1,922"
114/08/04,"1,635,948","20,898,603",12.85,12.90,12.60,12.80,-0.20,770
114/08/01,"2,701,561","35,020,064",12.90,13.10,12.75,13.00,+0.10,765
114/07/31,"1,798,726","23,295,266",12.90,13.05,12.85,12.90,-0.10,666
114/07/30,"2,741,435","35,550,036",12.75,13.05,12.75,13.00,+0.25,879
114/07/29,"1,021,490","13,092,859",12.90,12.95,12.70,12.75,-0.10,483
114/07/28,"1,133,044","14,490,863",12.65,12.90,12.65,12.85,+0.20,505
114/07/25,"830,683","10,549,817",12.60,12.75,12.60,12.65, 0.00,345
114/07/24,"874,775","11,067,950",12.70,12.80,12.55,12.65,-0.15,455
114/07/23,"2,176,737","27,628,476",12.50,12.80,12.45,12.80,+0.40,833
114/07/22,"1,296,334","16,254,126",12.65,12.70,12.40,12.40,-0.25,527
114/07/21,"1,531,484","19,400,361",12.60,12.75,12.55,12.65,+0.05,607
114/07/18,"856,919","10,749,532",12.60,12.60,12.50,12.60,+0.10,476
114/07/17,"1,138,623","14,217,966",12.40,12.55,12.40,12.50,+0.15,561
114/07/16,"1,072,919","13,247,259",12.25,12.40,12.25,12.35,+0.05,443
114/07/15,"904,147","11,146,669",12.25,12.45,12.25,12.30, 0.00,411
114/07/14,"656,798","8,086,312",12.30,12.40,12.25,12.30, 0.00,383
114/07/11,"1,353,367","16,582,264",12.15,12.35,12.05,12.30,+0.15,550
114/07/10,"1,190,388","14,399,273",12.15,12.20,12.05,12.15, 0.00,533
114/07/09,"529,181","6,453,328",12.20,12.25,12.15,12.15,-0.10,338
114/07/08,"1,003,677","12,294,147",12.35,12.40,12.20,12.25,-0.15,471
114/07/07,"1,496,337","18,442,608",12.20,12.40,12.10,12.40,+0.20,624
114/07/04,"2,115,739","25,859,283",12.35,12.40,12.10,12.20,-0.15,782
114/07/03,"3,123,255","38,573,919",12.25,12.45,12.25,12.35,+0.10,803
114/07/02,"1,038,283","12,753,608",12.35,12.35,12.25,12.25,-0.05,464
114/07/01,"2,278,253","28,112,558",12.20,12.45,12.20,12.30,+0.15,818
114/06/30,"2,064,327","25,314,901",12.45,12.50,12.15,12.15,-0.30,901
114/06/27,"3,184,066","39,671,577",12.30,12.60,12.30,12.45,+0.15,"1,074"
114/06/26,"2,713,835","33,398,009",12.20,12.40,12.20,12.30,+0.15,909
114/06/25,"1,176,902","14,297,929",12.15,12.25,12.10,12.15,+0.05,615
114/06/24,"2,160,337","26,052,295",11.95,12.15,11.90,12.10,+0.30,792
114/06/23,"2,868,349","33,773,141",11.80,11.90,11.65,11.80,-0.10,"1,108"
114/06/20,"13,844,449","164,932,058",12.10,12.10,11.90,11.90,-0.20,"1,182"
114/06/19,"1,926,244","23,404,789",12.25,12.30,12.10,12.10,-0.20,875
114/06/18,"2,515,927","30,901,545",12.20,12.40,12.15,12.30,+0.05,945
114/06/17,"1,201,257","14,602,882",12.10,12.25,12.05,12.25,+0.15,660
114/06/16,"976,126","11,820,682",12.10,12.20,12.05,12.10, 0.00,599
114/06/13,"3,410,068","41,622,984",12.25,12.35,12.10,12.10,-0.20,"1,553"
114/06/12,"1,594,410","19,718,494",12.50,12.50,12.30,12.30,-0.15,833
114/06/11,"2,037,892","25,335,480",12.50,12.50,12.35,12.45,-0.10,927
114/06/10,"1,903,935","24,015,573",12.50,12.75,12.50,12.55,+0.05,912
114/06/09,"2,163,853","27,029,774",12.70,12.70,12.40,12.50,-0.10,921
114/06/06,"1,333,039","16,852,800",12.65,12.75,12.60,12.60,+0.05,504
114/06/05,"1,975,432","24,979,844",12.65,12.75,12.55,12.55,-0.10,794
114/06/04,"1,390,134","17,620,538",12.70,12.80,12.60,12.65,+0.15,710
114/06/03,"1,498,185","18,815,789",12.65,12.70,12.50,12.50,-0.10,869
114/06/02,"2,662,984","33,813,000",12.90,12.95,12.60,12.60,-0.45,"1,491"
114/05/29,"3,582,966","46,952,600",13.40,13.40,13.00,13.05,-0.25,"1,615"
114/05/28,"9,484,234","127,350,331",13.75,13.95,13.15,13.30,-0.10,"2,526"
114/05/27,"6,470,787","88,076,301",14.05,14.10,13.30,13.40,-0.50,"2,573"
114/05/26,"11,420,088","160,830,296",14.25,14.40,13.75,13.90,-0.25,"4,547"
114/05/23,"15,317,323","213,828,716",13.25,14.40,13.20,14.15,+0.95,"5,094"
114/05/22,"1,405,218","18,568,677",13.15,13.30,13.15,13.20,-0.10,702
114/05/21,"1,398,635","18,634,840",13.30,13.40,13.25,13.30, 0.00,680
114/05/20,"967,196","12,798,870",13.35,13.35,13.15,13.30,+0.05,577
114/05/19,"1,127,552","14,913,312",13.30,13.30,13.10,13.25,+0.05,587
114/05/16,"1,580,842","20,843,575",13.00,13.25,12.95,13.20,+0.20,596
114/05/15,"1,225,854","15,976,664",13.10,13.15,12.95,13.00,-0.10,562
114/05/14,"1,396,990","18,327,299",13.15,13.20,13.05,13.10,+0.05,590
114/05/13,"1,440,577","18,921,870",13.30,13.30,13.05,13.05,-0.15,556
114/05/12,"1,063,018","14,002,304",13.25,13.25,13.10,13.20,+0.05,526
114/05/09,"1,131,293","14,886,462",13.15,13.25,13.05,13.15, 0.00,498
114/05/08,"940,577","12,441,157",13.30,13.35,13.15,13.15,-0.15,515
114/05/07,"2,092,426","27,845,911",13.20,13.40,13.20,13.30,+0.20,819
114/05/06,"1,689,310","22,236,511",13.25,13.35,13.05,13.10,-0.10,767
114/05/05,"4,969,298","66,033,216",13.05,13.55,13.00,13.20,+0.35,"1,673"
114/05/02,"2,114,105","26,970,406",12.50,13.00,12.45,12.85,+0.40,964
114/04/30,"1,087,660","13,566,334",12.45,12.55,12.40,12.45, 0.00,666
114/04/29,"798,166","9,947,649",12.40,12.55,12.35,12.45,+0.10,478
114/04/28,"670,171","8,258,403",12.30,12.40,12.25,12.35,+0.10,365
114/04/25,"848,315","10,416,545",12.35,12.40,12.20,12.25,+0.05,457
114/04/24,"360,779","4,410,578",12.25,12.30,12.20,12.20,-0.05,357
114/04/23,"846,206","10,381,951",12.20,12.35,12.20,12.25,+0.25,452
114/04/22,"826,458","9,890,788",11.85,12.10,11.80,12.00,-0.05,465
114/04/21,"700,476","8,536,930",12.35,12.35,12.05,12.05,-0.25,475
114/04/18,"756,552","9,321,552",12.30,12.40,12.25,12.30,+0.10,292
114/04/17,"729,476","8,910,900",12.15,12.40,12.05,12.20,-0.10,481
114/04/16,"1,108,224","13,703,686",12.50,12.50,12.25,12.30,-0.30,735
114/04/15,"1,063,931","13,301,361",12.25,12.65,12.25,12.60,+0.35,535
114/04/14,"2,512,068","30,995,363",12.30,12.50,12.20,12.25, 0.00,869
114/04/11,"3,284,086","39,504,202",11.75,12.30,11.60,12.25,+0.15,"1,015"
114/04/10,"2,099,012","25,319,436",12.05,12.10,11.90,12.10,+1.10,622
114/04/09,"6,290,080","70,859,223",11.60,11.80,10.80,11.00,-0.90,"2,318"
114/04/08,"6,822,314","80,035,698",11.60,12.10,11.50,11.90,-0.75,"2,366"
114/04/07,"1,033,016","13,067,408",12.65,12.65,12.65,12.65,-1.40,"1,418"
114/04/02,"867,889","12,092,752",13.85,14.05,13.80,14.05,+0.20,489
114/04/01,"1,405,725","19,478,999",13.65,14.00,13.65,13.85,+0.25,900
114/03/31,"5,571,978","76,626,214",14.00,14.00,13.55,13.60,-0.60,"2,505"
114/03/28,"3,824,931","54,671,283",14.50,14.50,14.20,14.20,-0.35,"1,665"
114/03/27,"1,378,236","20,008,684",14.55,14.60,14.45,14.55,-0.05,"1,065"
114/03/26,"578,172","8,444,397",14.55,14.65,14.55,14.60,+0.05,"1,714"
114/03/25,"1,924,280","28,055,964",14.75,14.75,14.50,14.55,-0.10,"1,597"
114/03/24,"1,491,962","21,875,985",14.70,14.80,14.60,14.65,-0.05,"1,450"
114/03/21,"1,285,487","18,960,366",14.80,14.85,14.70,14.70,-0.15,"1,159"
114/03/20,"1,221,321","18,115,788",14.80,14.90,14.75,14.85,+0.10,842
114/03/19,"841,101","12,411,195",14.80,14.85,14.70,14.75, 0.00,840
114/03/18,"1,709,926","25,224,290",14.75,14.80,14.70,14.75,+0.05,850
114/03/17,"1,868,319","27,575,740",14.75,14.90,14.65,14.70,-0.05,"1,351"
114/03/14,"1,369,157","20,118,320",14.60,14.80,14.60,14.75,+0.10,"1,011"
114/03/13,"2,814,042","41,380,423",14.80,14.90,14.60,14.65,-0.15,"1,923"
114/03/12,"1,704,610","25,243,099",14.90,14.90,14.75,14.80,-0.10,"2,000"
