日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/21,"6,285","610,794",97.20,97.20,97.20,97.20, 0.00,9
114/08/20,"7,351","715,047",97.50,97.50,97.20,97.20,-0.10,35
114/08/19,"18,210","1,771,542",97.20,97.30,97.20,97.30,+0.20,13
114/08/18,"17,019","1,650,433",96.80,97.10,96.70,97.10,+0.40,13
114/08/15,"2,090","202,183",96.80,96.80,96.70,96.70,X0.00,8
114/08/13,"34,135","3,310,662",96.80,97.00,96.80,97.00, 0.00,18
114/08/12,"32,730","3,172,874",96.70,97.00,96.70,97.00,+0.30,35
114/08/11,"13,028","1,258,398",96.40,96.70,96.40,96.70,+0.30,11
114/08/08,"4,000","385,500",96.30,96.40,96.30,96.40,+0.10,4
114/08/07,"4,672","449,266",96.20,96.30,96.20,96.30,+0.10,21
114/08/06,"48,020","4,617,920",95.70,96.30,95.70,96.20,+0.50,23
114/08/05,"2,019","193,110",95.60,95.70,95.60,95.70,+0.10,3
114/08/04,"1,032","98,640",95.60,95.60,95.60,95.60,+0.20,4
114/08/01,"2,000","190,800",95.40,95.40,95.40,95.40, 0.00,2
114/07/31,"3,000","286,000",95.30,95.40,95.30,95.40,+0.10,3
114/07/30,"13,285","1,266,013",95.30,95.30,95.30,95.30, 0.00,18
114/07/29,"1,367","130,046",95.30,95.30,95.30,95.30, 0.00,24
114/07/28,"1,042","99,296",95.30,95.30,95.30,95.30,+0.10,4
114/07/25,"4,031","384,257",95.40,95.40,95.20,95.20,-0.20,6
114/07/24,"10,103","963,825",95.40,95.40,95.40,95.40, 0.00,11
114/07/23,"4,112","392,283",95.40,95.40,95.40,95.40, 0.00,7
114/07/22,"3,012","287,340",95.40,95.40,95.40,95.40,X0.00,4
114/07/18,"1,579","150,615",95.50,95.50,95.50,95.50, 0.00,13
114/07/17,"8,091","772,070",95.40,95.50,95.40,95.50,+0.20,13
114/07/16,"6,000","571,800",95.30,95.30,95.30,95.30, 0.00,6
114/07/15,"4,000","381,200",95.30,95.30,95.30,95.30, 0.00,4
114/07/14,"12,020","1,146,106",95.50,95.50,95.30,95.30, 0.00,10
114/07/11,"7,113","677,475",95.20,95.30,95.20,95.30,+0.20,7
114/07/10,"3,110","295,761",95.10,95.10,95.10,95.10,+0.10,4
114/07/09,"4,000","380,000",95.00,95.00,95.00,95.00,-0.10,2
114/07/08,"1,092","103,793",95.10,95.10,95.10,95.10,+0.10,3
114/07/07,"2,100","199,530",95.00,95.00,95.00,95.00,-0.10,3
114/07/04,"2,408","228,756",95.10,95.10,95.10,95.10,+0.10,8
114/07/03,"3,133","297,280",94.80,95.00,94.80,95.00,+0.30,13
114/07/02,"4,380","414,444",94.60,94.70,94.60,94.70,+0.20,11
114/07/01,"9,000","850,100",94.20,94.60,94.20,94.50,+0.60,9
114/06/30,"4,429","415,630",93.80,93.90,93.80,93.90,+0.10,13
114/06/27,"19,360","1,815,507",93.60,93.80,93.60,93.80,+0.20,22
114/06/26,"16,080","1,502,147",93.00,93.60,93.00,93.60,X0.00,26
114/06/25,"9,517","921,043",96.80,96.80,96.70,96.80, 0.00,17
114/06/24,"8,531","825,751",96.80,96.80,96.80,96.80,X0.00,13
114/06/20,"9,243","892,561",96.60,96.70,96.50,96.60, 0.00,15
114/06/19,"3,000","289,600",96.50,96.60,96.50,96.60,+0.10,3
114/06/18,"2,477","238,745",96.40,96.50,96.40,96.50, 0.00,8
114/06/17,"8,039","775,263",96.50,96.50,96.40,96.50, 0.00,7
114/06/16,"13,104","1,265,347",96.60,96.60,96.50,96.50, 0.00,17
114/06/13,"1,000","96,500",96.50,96.50,96.50,96.50, 0.00,1
114/06/12,"1,417","136,740",96.50,96.50,96.50,96.50, 0.00,3
114/06/11,"3,000","289,500",96.50,96.50,96.50,96.50,+0.10,3
114/06/10,"3,077","296,622",96.40,96.40,96.40,96.40,X0.00,3
114/06/06,"3,254","314,225",96.60,96.60,96.50,96.50,X0.00,6
114/06/04,"4,000","385,800",96.40,96.50,96.40,96.50,+0.10,4
114/06/03,"1,026","98,906",96.40,96.40,96.40,96.40,+0.10,4
114/06/02,"5,000","481,200",96.20,96.30,96.20,96.30, 0.00,4
114/05/29,"2,077","199,868",96.20,96.30,96.20,96.30,X0.00,3
114/05/26,"1,014","97,446",96.10,96.10,96.10,96.10,X0.00,2
114/05/15,"2,077","199,698",96.10,96.20,96.10,96.20,X0.00,4
