日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"5,000","240,450",48.10,48.10,48.05,48.05,-0.05,3
114/08/21,"10,071","484,408",48.10,48.10,48.10,48.10, 0.00,6
114/08/20,"11,000","529,000",48.05,48.10,48.05,48.10, 0.00,6
114/08/19,"8,019","385,716",48.10,48.10,48.10,48.10, 0.00,4
114/08/18,"4,000","192,400",48.10,48.10,48.10,48.10,-0.05,2
114/08/15,"5,000","240,600",48.10,48.15,48.10,48.15,+0.05,3
114/08/14,"12,000","577,200",48.10,48.10,48.10,48.10, 0.00,7
114/08/13,"11,000","529,100",48.10,48.10,48.10,48.10, 0.00,6
114/08/12,"8,000","384,400",48.05,48.10,48.00,48.10,+0.05,6
114/08/11,"9,000","432,450",48.05,48.05,48.05,48.05,-0.05,6
114/08/08,"10,000","480,650",48.00,48.10,48.00,48.10,+0.05,6
114/08/07,"5,000","240,300",48.10,48.10,48.05,48.05, 0.00,5
114/08/06,"5,000","240,400",48.10,48.10,48.05,48.05,-0.05,4
114/08/05,"5,000","240,500",48.10,48.10,48.10,48.10,-0.10,5
114/08/04,"4,005","192,741",48.10,48.20,48.10,48.20,+0.15,4
114/08/01,"16,000","768,900",48.00,48.10,48.00,48.05,+0.05,8
114/07/31,"14,000","672,000",48.00,48.00,48.00,48.00, 0.00,5
114/07/30,"2,000","96,000",48.00,48.00,48.00,48.00, 0.00,2
114/07/29,"12,000","576,000",48.00,48.00,48.00,48.00, 0.00,6
114/07/28,"8,000","384,700",48.10,48.10,48.00,48.00,-0.10,7
114/07/25,"10,000","481,000",48.10,48.10,48.10,48.10, 0.00,4
114/07/24,"18,000","866,000",48.15,48.15,48.10,48.10, 0.00,9
114/07/23,"1,000","48,100",48.10,48.10,48.10,48.10, 0.00,1
114/07/22,"1,000","48,100",48.10,48.10,48.10,48.10,X0.00,1
114/07/18,"3,000","144,650",48.20,48.25,48.20,48.25,+0.20,3
114/07/17,"6,000","288,600",48.10,48.15,48.05,48.05,X0.00,5
114/07/16,"11,000","549,450",49.90,50.00,49.90,50.00,+0.20,9
114/07/15,"6,000","298,600",49.70,49.80,49.70,49.80,+0.20,5
114/07/14,"5,000","248,000",49.60,49.60,49.60,49.60, 0.00,3
114/07/11,"2,000","99,000",49.40,49.60,49.40,49.60,+0.30,2
