日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"366,745","32,756,578",90.05,90.05,88.60,88.90,-0.85,384
114/08/21,"926,199","82,963,491",88.95,90.15,88.80,89.75,+1.55,530
114/08/20,"2,051,209","182,992,081",90.90,91.30,87.80,88.20,-4.90,"1,938"
114/08/19,"343,523","32,018,769",93.75,93.75,92.85,93.10,-0.75,343
114/08/18,"544,921","50,795,823",92.00,93.85,92.00,93.85,+1.10,457
114/08/15,"453,765","41,998,878",92.50,93.20,91.85,92.75,+0.15,356
114/08/14,"416,382","38,521,643",92.60,93.05,92.00,92.60,-0.20,339
114/08/13,"862,049","79,916,608",92.65,93.40,91.60,92.80,+1.00,541
114/08/12,"482,618","44,191,656",91.50,92.05,91.05,91.80,+0.25,325
114/08/11,"859,511","78,076,164",89.35,92.00,89.05,91.55,+1.45,548
114/08/08,"544,716","49,144,582",90.35,90.55,90.00,90.10,-0.25,386
114/08/07,"1,712,659","153,982,518",89.05,90.70,88.95,90.35,+4.25,908
114/08/06,"472,381","40,654,181",86.25,86.50,85.80,86.10,-1.20,350
114/08/05,"797,949","69,342,314",86.75,87.30,86.20,87.30,+2.20,503
114/08/04,"919,983","77,564,657",84.05,85.10,83.35,85.10,-0.75,597
114/08/01,"1,194,432","102,017,522",84.50,86.25,84.50,85.85,-1.60,785
114/07/31,"882,790","76,652,352",85.90,87.60,85.90,87.45,+1.80,601
114/07/30,"1,124,950","96,121,626",85.40,86.05,84.60,85.65,+1.45,546
114/07/29,"1,107,561","93,480,386",85.30,85.65,83.40,84.20,-1.60,667
114/07/28,"1,002,347","85,984,267",85.75,86.35,85.05,85.80,+0.75,508
114/07/25,"384,010","32,672,579",85.20,85.40,84.65,85.05,-0.35,262
114/07/24,"507,484","43,256,293",85.30,85.45,84.80,85.40,+0.95,321
114/07/23,"595,384","50,261,748",83.95,84.90,83.75,84.45,+1.35,355
114/07/22,"2,007,738","169,813,915",84.90,86.00,83.05,83.10,-1.55,759
114/07/21,"510,045","43,200,033",85.10,85.20,84.40,84.65,-0.55,316
114/07/18,"1,264,057","107,741,454",85.60,85.60,84.80,85.20,+1.65,664
114/07/17,"634,372","52,625,829",82.95,83.55,82.10,83.55,+1.25,570
114/07/16,"983,890","80,966,045",81.15,83.00,81.15,82.30,+1.40,693
114/07/15,"700,877","56,423,257",78.85,81.20,78.85,80.90,+2.10,546
114/07/14,"679,138","53,655,105",79.90,79.90,78.75,78.80,-1.60,445
114/07/11,"829,673","66,223,709",79.10,80.40,78.95,80.40,+1.30,437
114/07/10,"989,649","78,099,852",78.15,79.60,78.10,79.10,+0.85,381
114/07/09,"458,493","35,582,496",76.25,78.45,76.25,78.25,+1.50,301
114/07/08,"831,879","63,931,668",76.90,77.40,76.20,76.75,-0.60,478
114/07/07,"680,611","52,720,077",77.95,78.00,76.90,77.35,-0.95,347
114/07/04,"732,163","57,808,328",80.20,80.25,78.20,78.30,-1.65,610
114/07/03,"1,059,191","84,472,962",79.35,80.10,79.20,79.95,+2.25,662
114/07/02,"396,630","30,678,593",76.80,77.90,76.70,77.70,+0.05,201
114/07/01,"1,407,503","110,036,906",77.30,79.25,77.25,77.65,+1.55,685
114/06/30,"663,708","50,538,630",76.30,76.40,75.85,76.10,+0.40,282
114/06/27,"473,462","35,860,248",76.40,76.40,75.15,75.70,-0.15,315
114/06/26,"545,333","41,654,678",76.50,76.90,75.75,75.85,-0.35,383
114/06/25,"681,936","51,685,866",75.85,76.20,75.40,76.20,+1.35,517
114/06/24,"1,246,842","92,881,584",74.00,74.85,73.95,74.85,+3.25,594
114/06/23,"1,450,456","102,683,710",70.65,71.70,70.10,71.60,-1.15,812
114/06/20,"802,837","58,202,378",73.10,73.45,71.75,72.75,-0.40,478
114/06/19,"614,436","45,104,562",74.10,74.10,73.05,73.15,-1.50,434
114/06/18,"924,138","68,743,458",73.45,74.95,73.45,74.65,+1.10,402
114/06/17,"567,377","41,940,160",74.35,74.60,73.20,73.55,+0.30,375
