日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"98,046","1,166,896",11.90,11.95,11.90,11.95,+0.05,42
114/08/21,"52,441","624,042",11.90,11.90,11.90,11.90, 0.00,42
114/08/20,"23,060","274,412",11.90,11.90,11.90,11.90, 0.00,12
114/08/19,"58,030","690,607",11.95,11.95,11.90,11.90, 0.00,20
114/08/18,"48,097","574,415",11.95,11.95,11.90,11.90,-0.05,25
114/08/15,"15,317","183,036",11.95,11.95,11.95,11.95, 0.00,7
114/08/14,"209,000","2,496,700",11.95,11.95,11.90,11.95, 0.00,33
114/08/13,"31,541","376,885",11.95,11.95,11.95,11.95, 0.00,27
114/08/12,"13,725","164,008",11.95,11.95,11.95,11.95, 0.00,20
114/08/11,"25,198","301,815",12.00,12.00,11.95,11.95,-0.05,12
114/08/08,"430,000","5,159,300",11.95,12.00,11.95,12.00, 0.00,34
114/08/07,"316,202","3,793,468",11.95,12.00,11.95,12.00, 0.00,52
114/08/06,"663,311","7,957,002",11.95,12.00,11.95,12.00, 0.00,72
114/08/05,"176,388","2,116,648",11.95,12.00,11.95,12.00, 0.00,48
114/08/04,"247,001","2,957,361",11.95,12.00,11.90,12.00,+0.10,53
114/08/01,"16,199","193,266",11.95,11.95,11.90,11.90,-0.10,9
114/07/31,"353,288","4,230,984",11.90,12.00,11.90,12.00,+0.15,105
114/07/30,"11,000","130,350",11.85,11.85,11.85,11.85, 0.00,4
114/07/29,"49,545","587,108",11.85,11.85,11.85,11.85, 0.00,38
114/07/28,"10,000","118,650",11.90,11.90,11.85,11.85,-0.05,7
114/07/25,"51,071","607,744",11.90,11.90,11.90,11.90, 0.00,20
114/07/24,"24,066","286,385",11.90,11.90,11.90,11.90, 0.00,8
114/07/23,"42,133","500,831",11.85,11.90,11.85,11.90, 0.00,22
114/07/22,"36,132","429,969",11.90,11.90,11.90,11.90, 0.00,21
114/07/21,"77,000","916,300",11.90,11.90,11.90,11.90, 0.00,15
114/07/18,"31,370","373,301",11.90,11.90,11.90,11.90, 0.00,18
114/07/17,"33,028","393,033",11.90,11.90,11.90,11.90, 0.00,8
114/07/16,"14,001","166,611",11.90,11.90,11.90,11.90, 0.00,9
114/07/15,"78,315","931,461",11.90,11.90,11.85,11.90, 0.00,38
114/07/14,"23,000","273,800",11.95,11.95,11.90,11.90,-0.05,13
114/07/11,"19,068","227,264",11.90,11.95,11.90,11.95,+0.05,13
114/07/10,"18,269","217,414",11.90,11.90,11.90,11.90,X0.00,7
114/07/09,"18,040","215,875",11.95,12.00,11.95,12.00,+0.05,12
114/07/08,"132,106","1,583,965",11.95,12.00,11.95,11.95, 0.00,90
