日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"197,162","12,594,430",63.85,64.05,63.65,63.80,+0.45,103
114/08/21,"480,519","30,370,103",63.00,63.60,62.85,63.35,-0.50,164
114/08/20,"411,361","26,298,589",64.35,64.35,63.65,63.85,-1.10,362
114/08/19,"679,673","43,983,681",64.35,64.95,64.30,64.95, 0.00,174
114/08/18,"622,901","40,472,048",64.70,65.10,64.70,64.95,+0.85,202
114/08/15,"432,930","27,512,998",63.35,64.10,63.15,64.10,+1.85,196
114/08/14,"999,277","62,310,719",62.40,62.55,62.15,62.25,-1.30,284
114/08/13,"1,009,526","64,331,933",63.50,64.00,63.35,63.55,+0.80,280
114/08/12,"1,483,805","93,080,818",62.45,63.10,62.20,62.75,+0.75,285
114/08/11,"517,176","32,076,172",62.00,62.25,61.75,62.00,+1.10,219
114/08/08,"632,143","38,660,045",61.00,61.45,60.90,60.90,+1.65,335
114/08/07,"347,284","20,633,393",59.20,59.65,59.15,59.25,+0.85,241
114/08/06,"315,214","18,452,442",58.40,58.75,58.30,58.40,+0.95,177
114/08/05,"338,975","19,496,342",57.20,57.75,57.20,57.45,+1.05,142
114/08/04,"521,858","29,339,996",55.85,56.75,55.65,56.40,-1.55,221
114/08/01,"329,190","19,146,895",57.95,58.45,57.95,57.95,+0.10,139
114/07/31,"313,338","18,047,525",57.20,57.85,57.20,57.85,+1.15,177
114/07/30,"285,260","16,141,132",56.35,56.90,56.25,56.70,+0.45,126
114/07/29,"534,560","30,054,009",56.35,56.40,56.10,56.25,-1.00,313
114/07/28,"536,868","30,907,786",57.65,57.75,57.25,57.25,-0.80,265
114/07/25,"701,344","40,861,996",58.40,58.45,58.00,58.05,-1.00,326
114/07/24,"1,394,780","82,459,211",58.75,59.55,58.75,59.05,+1.65,669
114/07/23,"1,362,316","77,387,837",56.35,57.40,56.30,57.40,+3.95,824
114/07/22,"284,558","15,241,072",53.75,53.95,53.10,53.45,-0.05,119
114/07/21,"246,024","13,150,316",53.40,53.60,53.40,53.50,-0.15,77
114/07/18,"209,699","11,249,173",53.70,53.85,53.55,53.65,+0.05,166
114/07/17,"206,237","10,997,515",53.15,53.60,53.10,53.60,+0.40,151
114/07/16,"158,888","8,451,485",53.45,53.45,52.90,53.20,+0.05,139
114/07/15,"120,987","6,440,959",53.40,53.45,53.05,53.15,-0.35,150
114/07/14,"397,875","21,076,375",52.90,53.55,52.75,53.50,+0.05,133
114/07/11,"1,439,990","77,175,108",53.60,53.90,53.25,53.45,+0.85,257
114/07/10,"1,085,926","57,162,658",52.60,52.80,52.50,52.60,-0.70,976
114/07/09,"94,913","5,054,298",53.15,53.30,53.05,53.30,+0.35,84
114/07/08,"245,212","12,964,939",52.95,53.05,52.60,52.95,+0.20,123
114/07/07,"318,742","16,862,020",53.00,53.05,52.70,52.75,-0.60,199
114/07/04,"573,797","30,626,486",53.60,53.65,53.05,53.35,+0.05,562
114/07/03,"1,272,708","67,787,312",53.45,53.45,52.95,53.30,-0.20,662
114/07/02,"716,142","38,288,316",53.45,53.80,53.05,53.50,-0.20,496
114/07/01,"725,301","38,810,067",53.95,53.95,53.35,53.70,-0.65,209
114/06/30,"828,116","45,313,321",54.70,55.00,54.30,54.35,+0.45,450
114/06/27,"1,439,224","77,591,023",53.20,54.10,53.20,53.90,+1.75,418
114/06/26,"187,179","9,725,458",51.85,52.15,51.80,52.15,+0.60,124
114/06/25,"647,656","33,309,709",51.35,51.65,51.20,51.55,-0.05,101
114/06/24,"909,001","46,889,893",51.45,51.85,51.40,51.60,+0.70,116
114/06/23,"427,876","21,697,169",50.85,50.95,50.55,50.90,-0.75,175
114/06/20,"99,441","5,144,886",52.05,52.05,51.60,51.65,-0.40,84
114/06/19,"188,900","9,840,543",52.25,52.25,51.85,52.05,-0.40,71
114/06/18,"300,444","15,712,774",52.00,52.55,52.00,52.45,+0.70,157
114/06/17,"287,665","14,889,905",51.80,51.95,51.65,51.75,+0.25,109
114/06/16,"391,322","20,108,851",51.35,51.55,51.10,51.50,+0.85,156
114/06/13,"1,432,965","72,311,928",50.55,50.75,50.20,50.65,-1.15,351
114/06/12,"279,850","14,460,458",51.70,51.85,51.50,51.80,-0.30,129
114/06/11,"1,231,422","63,999,893",51.90,52.10,51.90,52.10,+0.10,131
114/06/10,"286,009","14,969,635",52.20,52.50,52.00,52.00, 0.00,366
114/06/09,"245,233","12,745,053",52.05,52.10,51.85,52.00,+0.65,109
114/06/06,"389,478","20,041,298",51.40,51.60,51.15,51.35,+0.30,91
114/06/05,"413,948","21,145,837",51.25,51.30,50.85,51.05,-0.95,235
114/06/04,"171,248","8,907,436",52.05,52.15,51.85,52.00,+0.40,80
114/06/03,"134,394","6,957,516",51.65,51.90,51.50,51.60,+0.05,75
114/06/02,"315,649","16,245,507",51.50,51.70,51.25,51.55,-1.45,204
114/05/29,"530,668","28,020,935",52.60,53.00,52.40,53.00,+1.35,238
114/05/28,"440,070","22,845,904",51.85,52.10,51.60,51.65,+0.45,177
114/05/27,"633,911","32,261,189",51.00,51.20,50.70,51.20,+0.35,139
114/05/26,"650,404","32,957,141",50.25,50.95,50.25,50.85,+0.60,165
114/05/23,"419,060","21,056,945",50.05,50.45,50.05,50.25,+0.80,152
114/05/22,"288,172","14,268,371",49.83,49.83,49.30,49.45,-0.95,236
114/05/21,"181,547","9,155,119",50.50,50.50,50.30,50.40,-0.10,94
114/05/20,"1,410,043","71,320,408",50.75,50.80,50.35,50.50,+0.20,130
114/05/19,"615,207","31,045,698",50.10,50.65,50.10,50.30,+0.10,129
114/05/16,"340,301","17,043,336",49.97,50.35,49.80,50.20,-0.10,202
114/05/15,"438,432","22,040,217",50.40,50.50,50.05,50.30,-0.75,218
114/05/14,"735,432","37,174,696",50.45,51.10,50.20,51.05,-0.60,325
114/05/13,"669,135","34,575,099",51.65,51.90,51.50,51.65,+1.35,247
114/05/12,"392,464","19,615,409",50.25,50.30,49.75,50.30,+0.05,193
114/05/09,"358,432","17,978,241",49.73,50.50,49.73,50.25,+1.25,248
114/05/08,"512,257","24,943,046",48.47,49.01,48.42,49.00,+0.03,170
114/05/07,"261,107","12,727,522",48.50,49.00,48.46,48.97,-0.07,145
114/05/06,"833,265","40,817,120",48.99,49.15,48.89,49.04,+0.45,135
114/05/05,"1,023,284","49,914,300",49.30,49.32,48.46,48.59,-0.27,200
114/05/02,"1,494,776","72,948,032",49.24,49.26,48.40,48.86,+0.65,269
114/04/30,"1,294,392","62,226,254",48.23,48.28,47.85,48.21,-0.45,218
114/04/29,"515,810","25,050,775",48.22,48.89,48.21,48.66,+0.68,202
114/04/28,"566,082","27,190,504",48.02,48.35,47.82,47.98,+0.92,279
114/04/25,"1,544,099","72,583,169",47.11,47.47,46.65,47.06,+1.28,334
114/04/24,"864,951","39,898,369",46.09,46.55,45.78,45.78,+0.31,337
114/04/23,"1,007,088","45,754,813",45.68,45.70,45.20,45.47,+1.61,372
114/04/22,"1,246,141","54,407,806",42.88,43.96,42.88,43.86,+0.14,243
114/04/21,"1,278,131","55,911,263",43.94,44.00,43.50,43.72,-1.07,379
114/04/18,"1,190,235","52,946,954",44.27,44.83,44.27,44.79,+1.28,477
114/04/17,"1,307,196","56,584,823",42.86,43.63,42.86,43.51,+1.38,431
114/04/16,"1,013,799","43,230,577",42.90,43.10,42.13,42.13,-1.14,357
114/04/15,"1,002,878","43,479,523",43.39,43.58,43.10,43.27,+0.42,382
114/04/14,"2,234,710","95,768,791",43.06,43.06,42.43,42.85,+1.00,744
114/04/11,"3,450,121","140,599,876",40.03,41.89,39.81,41.85,-2.27,"1,166"
114/04/10,"3,573,268","157,195,017",44.35,44.38,43.50,44.12,+6.17,"1,145"
114/04/09,"4,415,866","169,557,405",38.61,39.44,37.10,37.95,-2.85,847
114/04/08,"3,399,717","138,771,876",40.68,41.64,40.20,40.80,+2.70,839
114/04/07,"4,525,855","170,330,362",34.20,39.13,34.20,38.10,-12.55,"1,362"
114/04/02,"902,078","45,471,178",50.10,50.75,50.10,50.65,-0.80,248
114/04/01,"586,796","30,143,814",51.80,52.00,50.90,51.45,+0.25,172
114/03/31,"1,155,798","59,580,623",51.60,52.00,50.95,51.20,-3.05,351
114/03/28,"258,292","14,103,245",54.75,54.85,54.25,54.25,-1.05,131
114/03/27,"472,708","26,094,235",55.25,55.40,54.80,55.30,-0.85,114
114/03/26,"265,176","14,789,813",55.70,56.20,55.50,56.15,+0.85,133
114/03/25,"280,464","15,532,657",55.60,55.60,55.00,55.30,+0.20,99
114/03/24,"195,931","10,807,293",55.40,55.40,55.00,55.10,-0.65,126
114/03/21,"345,785","19,337,972",55.80,56.05,55.70,55.75,+0.40,201
114/03/20,"325,867","18,027,499",55.30,55.45,55.15,55.35,+0.10,130
