日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,147081,3278026,22.45,22.15,22.29,128
114/08/14,229990,5137663,22.5,22.05,22.34,195
114/08/13,330423,7336938,22.5,22.0,22.2,266
114/08/12,315031,7071769,22.65,22.05,22.45,217
114/08/11,401248,8866298,22.4,22.0,22.1,249
114/08/08,365033,8227305,22.85,22.4,22.54,277
114/08/07,185938,4271012,23.15,22.75,22.97,149
114/08/06,190229,4377552,23.2,22.85,23.01,184
114/08/05,176302,4047468,23.1,22.85,22.96,168
114/08/04,225813,5134819,23.0,22.25,22.74,214
114/08/01,115463,2576773,22.45,22.05,22.32,118
114/07/31,147914,3286799,22.3,22.1,22.22,136
114/07/30,144727,3205230,22.3,22.05,22.15,125
114/07/29,174535,3845584,22.2,21.9,22.03,137
114/07/28,136908,3021943,22.2,21.95,22.07,110
114/07/25,126648,2799004,22.25,22.05,22.1,90
114/07/24,118195,2612259,22.25,22.05,22.1,113
114/07/23,329424,7270425,22.2,21.95,22.07,310
114/07/22,283288,6255060,22.45,21.85,22.08,240
114/07/21,172777,3883640,22.8,22.3,22.48,152
114/07/18,148457,3360384,22.8,22.55,22.64,179
114/07/17,201357,4530879,22.7,22.3,22.5,201
114/07/16,148036,3302314,22.45,22.05,22.31,138
114/07/15,48894,1084048,22.3,22.05,22.17,48
114/07/14,87722,1935771,22.3,22.0,22.07,90
114/07/11,143880,3195486,22.35,22.0,22.21,129
114/07/10,127567,2810049,22.25,21.95,22.03,142
114/07/09,153706,3392880,22.35,22.0,22.07,193
114/07/08,212995,4740577,22.45,22.0,22.26,169
114/07/07,143671,3193079,22.45,21.95,22.22,148
114/07/04,135649,3026958,22.75,22.1,22.31,138
114/07/03,201611,4559562,22.8,22.3,22.62,140
114/07/02,115718,2594224,22.6,22.25,22.42,131
114/07/01,190578,4302690,22.75,22.25,22.58,173
114/06/30,53019,1185655,22.5,22.25,22.36,103
114/06/27,138911,3123420,22.6,22.35,22.49,126
114/06/26,88370,1977426,22.5,22.2,22.38,114
114/06/25,88442,1957936,22.3,21.95,22.14,90
114/06/24,126401,2773097,22.1,21.75,21.94,129
114/06/23,231691,5020397,22.1,21.35,21.67,197
114/06/20,212594,4727548,22.6,22.0,22.24,165
114/06/19,129567,2888663,22.5,22.2,22.29,115
114/06/18,91608,2054121,22.65,22.25,22.42,83
114/06/17,156631,3499033,22.55,22.25,22.34,132
114/06/16,139591,3120146,22.6,22.1,22.35,126
114/06/13,233677,5298942,22.9,22.55,22.68,213
114/06/12,79751,1831087,23.1,22.9,22.96,84
114/06/11,155655,3578231,23.1,22.85,22.99,118
114/06/10,170461,3943595,23.25,23.0,23.13,129
114/06/09,245046,5642016,23.3,22.8,23.02,230
114/06/06,135427,3150599,23.35,23.0,23.26,111
114/06/05,120660,2784050,23.25,23.0,23.07,103
114/06/04,144716,3345764,23.25,22.95,23.12,143
114/06/03,88661,2023769,22.95,22.75,22.83,97
114/06/02,130376,2969515,23.2,22.65,22.78,161
114/05/29,129336,2989887,23.4,23.0,23.12,106
114/05/28,67700,1578779,23.4,23.15,23.32,81
114/05/27,103021,2399875,23.5,23.2,23.3,98
114/05/26,216390,5065250,23.6,23.3,23.41,163
114/05/23,53642,1256869,23.55,23.35,23.43,86
114/05/22,96102,2261074,23.75,23.3,23.53,120
114/05/21,195966,4620403,23.8,23.25,23.58,156
114/05/20,141299,3268896,23.25,23.0,23.13,140
114/05/19,167890,3896979,23.6,23.05,23.21,169
114/05/16,97104,2292843,23.75,23.55,23.61,112
114/05/15,192306,4563051,24.0,23.55,23.73,172
114/05/14,262868,6208716,23.8,23.5,23.62,290
114/05/13,664032,15736899,24.0,23.1,23.7,324
114/05/12,179680,4198523,23.55,23.2,23.37,182
114/05/09,144898,3347346,23.35,22.95,23.1,141
114/05/08,242892,5601350,23.2,22.95,23.06,154
114/05/07,431051,9929337,23.25,22.85,23.04,311
114/05/06,734439,16795460,23.25,22.65,22.87,371
114/05/05,337612,7831629,23.85,22.8,23.2,305
114/05/02,217599,5213750,24.15,23.85,23.96,210
114/04/30,614484,14985565,24.9,23.95,24.39,435
114/04/29,442015,10982433,25.0,24.5,24.85,261
114/04/28,352847,8835855,25.25,24.85,25.04,258
114/04/25,532251,13223303,25.05,24.5,24.84,313
114/04/24,470371,11259429,24.4,23.3,23.94,325
114/04/23,284761,6667591,23.65,23.0,23.41,206
114/04/22,225058,5125508,22.95,22.55,22.77,164
114/04/21,196703,4539657,23.4,22.95,23.08,183
114/04/18,217539,5083600,23.6,22.9,23.37,184
114/04/17,233417,5325043,23.15,22.35,22.81,191
114/04/16,369858,8487752,23.55,22.65,22.95,338
114/04/15,708868,16244025,23.7,21.6,22.92,539
114/04/14,717163,15674128,22.5,21.5,21.86,477
114/04/11,742626,15212966,21.3,19.45,20.49,453
114/04/10,291632,5905534,20.25,20.25,20.25,154
114/04/09,1455269,27610472,20.5,18.45,18.97,777
114/04/08,1107405,22746265,21.2,20.45,20.54,618
114/04/07,154695,3511550,22.7,22.7,22.7,173
114/04/02,144428,3618144,25.35,24.55,25.05,165
114/04/01,258841,6413878,25.0,24.6,24.78,255
114/03/31,610853,15180908,25.9,24.3,24.85,500
114/03/28,353560,9286818,26.7,26.0,26.27,358
114/03/27,1038659,27673421,27.05,26.0,26.64,719
114/03/26,746752,21583004,29.25,28.75,28.9,1146
114/03/25,793349,23108978,29.45,28.85,29.13,610
114/03/24,840855,24490474,29.55,28.8,29.13,779
114/03/21,322373,9223418,28.75,28.5,28.61,318
114/03/20,179020,5108901,28.6,28.4,28.54,256
114/03/19,136054,3863562,28.5,28.25,28.4,313
114/03/18,285477,8076980,28.45,28.1,28.29,318
114/03/17,158761,4457625,28.15,28.0,28.08,272
114/03/14,207543,5781069,28.0,27.7,27.85,254
114/03/13,298147,8367762,28.45,27.85,28.07,494
114/03/12,184477,5209495,28.45,28.15,28.24,191
114/03/11,350537,9861113,28.5,27.8,28.13,336
114/03/10,309631,8899447,29.0,28.6,28.74,314
114/03/07,312387,9027164,29.05,28.7,28.9,317
114/03/06,286438,8283436,29.3,28.75,28.92,401
114/03/05,281810,8168288,29.2,28.9,28.99,236
114/03/04,543372,15757676,29.2,28.8,29.0,457
114/03/03,889056,26264687,30.2,28.95,29.54,939
