日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"1,179,630","7,129,097",6.04,6.05,6.03,6.05,+0.02,124
114/08/21,"1,351,150","8,131,831",6.02,6.03,6.01,6.03, 0.00,102
114/08/20,"1,962,705","11,807,603",6.00,6.03,6.00,6.03,+0.03,205
114/08/19,"402,133","2,409,268",5.99,6.00,5.98,6.00,+0.03,69
114/08/18,"597,729","3,565,077",5.96,5.97,5.96,5.97,+0.02,61
114/08/15,"1,739,238","10,344,134",5.97,5.97,5.94,5.95,-0.03,207
114/08/14,"1,989,129","11,884,710",5.98,5.98,5.97,5.98,-0.06,230
114/08/13,"1,521,776","9,184,164",6.04,6.05,6.03,6.04,-0.06,153
114/08/12,"1,003,150","6,116,604",6.10,6.11,6.09,6.10,+0.04,84
114/08/11,"1,084,594","6,563,848",6.06,6.06,6.05,6.06,-0.02,85
114/08/08,"678,801","4,123,348",6.08,6.09,6.07,6.08,+0.02,71
114/08/07,"2,050,889","12,420,361",6.07,6.07,6.05,6.06,-0.02,145
114/08/06,"842,200","5,119,388",6.09,6.09,6.07,6.08,+0.01,65
114/08/05,"1,234,012","7,485,543",6.06,6.07,6.05,6.07,-0.06,118
114/08/04,"2,845,579","17,443,783",6.16,6.16,6.12,6.13,+0.05,226
114/08/01,"1,768,615","10,755,266",6.07,6.09,6.07,6.08,+0.08,184
114/07/31,"3,860,469","23,179,430",6.00,6.01,6.00,6.00,+0.02,167
114/07/30,"1,052,546","6,294,050",5.98,5.99,5.97,5.98,+0.02,101
114/07/29,"1,087,430","6,475,631",5.95,5.96,5.95,5.96,+0.04,83
114/07/28,"1,288,855","7,618,325",5.92,5.92,5.91,5.92,-0.03,125
114/07/25,"1,079,300","6,418,523",5.94,5.95,5.94,5.95,+0.02,67
114/07/24,"1,395,051","8,251,240",5.91,5.93,5.91,5.93,-0.03,182
114/07/23,"2,001,674","11,950,120",5.99,5.99,5.95,5.96,-0.05,152
114/07/22,"852,198","5,113,469",6.00,6.01,5.99,6.01,+0.01,77
114/07/21,"885,913","5,312,607",5.99,6.00,5.99,6.00,+0.02,62
114/07/18,"695,129","4,149,589",5.98,5.98,5.96,5.98,-0.05,124
114/07/17,"467,030","2,814,941",6.03,6.04,6.02,6.03,-0.03,52
114/07/16,"2,531,139","15,301,052",6.04,6.06,6.04,6.06,+0.09,259
114/07/15,"1,699,392","10,165,956",6.00,6.00,5.96,5.97,-0.04,158
114/07/14,"1,586,202","9,532,890",6.01,6.02,6.00,6.01,+0.04,130
114/07/11,"725,698","4,332,367",5.98,5.98,5.96,5.97,-0.02,90
114/07/10,"1,836,379","10,977,861",5.96,5.99,5.96,5.99,+0.01,89
114/07/09,"1,613,469","9,658,921",5.97,6.00,5.97,5.98,+0.02,145
114/07/08,"920,398","5,491,648",5.96,5.97,5.96,5.96,+0.04,187
114/07/07,"1,267,059","7,505,443",5.92,5.94,5.92,5.92, 0.00,102
114/07/04,"3,004,580","17,765,554",5.91,5.92,5.90,5.92,-0.01,228
114/07/03,"1,257,439","7,468,239",5.94,5.95,5.93,5.93,-0.02,184
114/07/02,"6,424,039","38,288,518",6.03,6.03,5.94,5.95,-0.08,585
114/07/01,"1,343,697","8,080,884",6.02,6.03,6.00,6.03,+0.01,150
114/06/30,"3,678,766","22,138,351",6.01,6.03,6.01,6.02,-0.05,281
114/06/27,"3,734,017","22,707,568",6.10,6.10,6.07,6.07,-0.09,407
