日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"20,000","419,150",21.05,21.15,20.70,20.85,-0.25,11
114/08/21,"10,000","211,100",21.10,21.20,21.10,21.10, 0.00,7
114/08/20,"26,000","548,300",21.15,21.15,20.90,21.10, 0.00,11
114/08/19,"14,149","298,551",21.15,21.15,21.05,21.10,-0.05,7
114/08/18,"7,035","148,613",21.20,21.20,21.10,21.15,+0.05,5
114/08/15,"13,000","274,300",21.10,21.10,21.10,21.10, 0.00,4
114/08/14,"8,000","169,050",21.15,21.20,21.10,21.10, 0.00,5
114/08/13,"8,001","168,620",21.10,21.10,21.00,21.10, 0.00,4
114/08/12,"8,446","178,403",21.15,21.20,21.10,21.10,+0.10,14
114/08/11,"5,000","104,100",20.65,21.00,20.65,21.00,+0.10,5
114/08/08,"8,000","167,650",20.85,21.35,20.85,20.90,-0.20,8
114/08/07,"13,191","278,844",21.10,21.55,21.10,21.10,+0.05,9
114/08/06,"9,011","189,582",21.20,21.20,21.00,21.05, 0.00,7
114/08/05,"9,001","188,721",20.95,21.10,20.90,21.05,-0.15,6
114/08/04,"11,008","230,921",20.70,21.20,20.70,21.20, 0.00,10
114/08/01,"10,060","209,922",20.80,21.20,20.75,21.20,+0.10,10
114/07/31,"3,000","63,550",21.30,21.30,21.10,21.10,-0.15,3
114/07/30,"2,000","42,550",21.30,21.30,21.25,21.25,-0.05,2
114/07/29,"10,001","213,121",21.45,21.45,21.20,21.30,-0.15,10
114/07/28,"10,000","214,400",21.40,21.50,21.40,21.45,-0.25,8
114/07/25,"11,000","236,450",21.60,21.70,21.45,21.70,+0.10,6
114/07/24,"19,000","409,600",21.60,21.60,21.50,21.60, 0.00,9
114/07/23,"11,192","240,776",21.50,21.60,21.50,21.60,+0.15,5
114/07/22,"16,000","344,800",21.60,21.60,21.45,21.45,-0.15,10
114/07/21,"14,000","300,850",21.50,21.60,21.40,21.60,-0.05,5
114/07/18,"10,000","215,050",21.55,21.75,21.30,21.65,+0.15,7
114/07/17,"15,000","323,800",21.60,21.60,21.50,21.50,-0.20,7
114/07/16,"14,065","302,232",21.40,21.70,21.35,21.70,+0.30,13
114/07/15,"14,002","300,741",21.55,21.55,21.40,21.40,-0.15,10
114/07/14,"15,000","321,100",21.25,21.55,21.25,21.55,-0.30,7
114/07/11,"14,000","304,500",22.05,22.05,21.45,21.85,+0.25,6
114/07/10,"17,000","365,400",21.30,21.60,21.30,21.60,-0.10,7
114/07/09,"6,000","130,500",21.80,21.80,21.70,21.70,-0.10,2
114/07/08,"9,000","194,950",21.70,21.80,21.50,21.80,+0.10,6
114/07/07,"27,000","588,950",21.90,21.90,21.70,21.70,-0.60,18
114/07/04,"14,000","308,750",22.05,22.30,21.90,22.30,+0.25,10
114/07/03,"13,001","284,922",22.00,22.05,21.85,22.05,+0.10,9
114/07/02,"31,000","686,250",22.50,22.50,21.95,21.95,-0.65,17
114/07/01,"43,001","967,022",22.25,22.70,22.25,22.60,+0.70,32
