日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"3,093","312,393",101.00,101.00,101.00,101.00, 0.00,5
114/08/21,"34,115","3,445,604",101.00,101.00,101.00,101.00, 0.00,14
114/08/20,"108,656","10,968,677",101.00,101.00,100.50,101.00, 0.00,42
114/08/19,"28,238","2,849,943",101.00,101.00,100.50,101.00, 0.00,33
114/08/18,"47,561","4,803,380",101.00,101.00,101.00,101.00,+0.50,32
114/08/15,"3,921","394,558",101.00,101.00,100.50,100.50, 0.00,18
114/08/14,"21,706","2,181,512",100.50,100.50,100.50,100.50, 0.00,25
114/08/13,"37,266","3,744,756",100.50,100.50,100.50,100.50, 0.00,42
114/08/12,"115,562","11,613,700",100.50,100.50,100.50,100.50,+0.50,78
114/08/11,"22,748","2,274,800",100.00,100.00,100.00,100.00, 0.00,17
114/08/08,"28,828","2,882,796",100.00,100.00,100.00,100.00, 0.00,23
114/08/07,"95,129","9,512,876",100.00,100.00,100.00,100.00, 0.00,74
114/08/06,"151,355","15,131,262",99.80,100.00,99.80,100.00, 0.00,113
114/08/05,"68,228","6,822,222",99.90,100.00,99.90,100.00,+0.10,37
114/08/04,"142,082","14,193,815",99.60,100.00,99.60,99.90,+0.30,48
114/08/01,"93,032","9,237,471",99.20,99.60,99.10,99.60,+0.40,58
114/07/31,"263,992","26,189,370",99.20,99.30,99.20,99.20, 0.00,248
114/07/30,"332,925","33,033,225",99.60,99.60,99.00,99.20,X0.00,205
114/07/29,"768,778","78,652,650",102.50,102.50,102.00,102.00,-0.50,222
114/07/28,"270,365","27,705,908",102.50,102.50,102.00,102.50, 0.00,161
114/07/25,"274,481","28,084,306",102.50,102.50,102.00,102.50, 0.00,106
114/07/24,"318,200","32,617,543",103.00,103.00,102.50,102.50,-0.50,158
114/07/23,"86,455","8,897,661",102.50,103.00,102.50,103.00,+0.50,88
114/07/22,"12,009","1,230,922",102.50,102.50,102.50,102.50,-0.50,7
114/07/21,"100,030","10,280,090",103.00,103.00,102.50,103.00, 0.00,74
114/07/18,"104,967","10,806,167",103.00,103.00,102.50,103.00,+0.50,86
114/07/17,"22,009","2,255,927",102.50,102.50,102.50,102.50, 0.00,11
114/07/16,"24,406","2,501,412",102.50,103.00,102.50,102.50, 0.00,13
114/07/15,"55,198","5,657,793",102.50,102.50,102.50,102.50, 0.00,46
114/07/14,"23,087","2,366,422",102.50,102.50,102.50,102.50, 0.00,21
114/07/11,"57,662","5,909,572",102.50,102.50,102.50,102.50, 0.00,48
114/07/10,"25,000","2,562,500",102.50,102.50,102.50,102.50, 0.00,23
114/07/09,"32,190","3,298,381",102.50,102.50,102.00,102.50, 0.00,29
114/07/08,"53,601","5,491,764",102.50,102.50,102.00,102.50,+0.50,54
114/07/07,"9,001","918,102",102.00,102.00,102.00,102.00, 0.00,4
114/07/04,"23,357","2,382,415",102.00,102.00,102.00,102.00, 0.00,16
114/07/03,"15,935","1,625,370",102.00,102.00,102.00,102.00, 0.00,23
114/07/02,"33,480","3,414,960",102.00,102.00,102.00,102.00, 0.00,34
114/07/01,"66,877","6,822,954",102.00,102.50,102.00,102.00, 0.00,27
114/06/30,"103,509","10,557,913",102.00,102.00,102.00,102.00, 0.00,34
114/06/27,"114,042","11,594,313",101.50,102.00,101.50,102.00, 0.00,41
114/06/26,"56,275","5,739,912",102.00,102.00,102.00,102.00,+0.50,30
114/06/25,"31,538","3,202,780",102.00,102.00,101.50,101.50,+0.50,44
114/06/24,"23,770","2,410,775",101.50,101.50,101.00,101.00, 0.00,28
114/06/23,"21,600","2,181,849",101.00,101.00,101.00,101.00, 0.00,18
114/06/20,"53,034","5,354,250",100.50,101.00,100.50,101.00, 0.00,43
114/06/19,"17,055","1,717,055",100.50,101.00,100.50,101.00,+0.50,16
114/06/18,"3,649","367,314",101.00,101.00,100.50,100.50, 0.00,6
114/06/17,"2,622","263,506",100.50,100.50,100.50,100.50, 0.00,15
114/06/16,"9,825","987,411",100.50,100.50,100.50,100.50, 0.00,18
114/06/13,"9,498","956,332",101.00,101.00,100.50,100.50,-0.50,17
114/06/12,"23,104","2,323,071",100.50,101.00,100.50,101.00, 0.00,31
114/06/11,"15,878","1,598,013",101.00,101.00,100.50,101.00,+0.50,19
114/06/10,"12,834","1,291,316",101.00,101.00,100.50,100.50, 0.00,18
114/06/09,"6,088","613,004",101.00,101.00,100.50,100.50, 0.00,10
114/06/06,"4,960","498,238",100.50,100.50,100.50,100.50, 0.00,32
114/06/05,"21,442","2,155,200",100.50,101.00,100.50,100.50,-0.50,20
114/06/04,"23,411","2,353,805",100.50,101.00,100.50,101.00,+0.50,15
114/06/03,"46,096","4,632,646",100.50,100.50,100.50,100.50, 0.00,20
114/06/02,"34,278","3,444,939",100.50,100.50,100.50,100.50, 0.00,20
114/05/29,"38,283","3,847,441",100.50,100.50,100.50,100.50, 0.00,17
114/05/28,"33,511","3,367,854",100.50,100.50,100.50,100.50, 0.00,26
114/05/27,"23,296","2,341,194",100.50,100.50,100.50,100.50, 0.00,17
114/05/26,"138,375","13,923,184",101.00,101.00,100.50,100.50,-0.50,69
114/05/23,"21,410","2,162,205",101.00,101.00,101.00,101.00, 0.00,15
114/05/22,"54,918","5,546,259",101.00,101.00,101.00,101.00, 0.00,34
114/05/21,"78,187","7,883,792",100.50,101.00,100.50,101.00,+0.50,44
114/05/20,"32,728","3,289,162",100.50,100.50,100.50,100.50, 0.00,28
114/05/19,"52,270","5,253,133",100.50,100.50,100.50,100.50, 0.00,37
114/05/16,"16,697","1,677,849",100.50,100.50,100.50,100.50, 0.00,33
114/05/15,"30,796","3,094,978",100.50,100.50,100.50,100.50, 0.00,30
114/05/14,"60,203","6,042,800",100.00,100.50,100.00,100.50, 0.00,33
114/05/13,"76,093","7,647,300",100.50,100.50,100.50,100.50,+0.50,32
114/05/12,"1,360","136,000",100.00,100.00,100.00,100.00, 0.00,10
114/05/09,"23,129","2,312,900",100.00,100.00,100.00,100.00, 0.00,16
114/05/08,"19,627","1,962,706",100.00,100.00,100.00,100.00, 0.00,21
114/05/07,"115,045","11,505,499",100.50,100.50,100.00,100.00,-0.50,35
114/05/06,"69,098","6,941,798",100.00,100.50,100.00,100.50,+0.50,33
114/05/05,"129,074","12,946,400",100.50,100.50,100.00,100.00,-0.50,40
114/05/02,"352,191","35,393,109",100.00,100.50,100.00,100.50,X0.00,89
114/04/28,"7,100","712,500",100.50,100.50,100.00,100.00, 0.00,5
114/04/25,"72,474","7,246,973",100.00,100.00,100.00,100.00, 0.00,15
114/04/24,"65,440","6,544,072",100.00,100.50,100.00,100.00, 0.00,64
114/04/23,"288,332","28,833,420",99.90,100.50,99.90,100.00,+0.30,42
114/04/22,"6,200","617,740",99.50,99.70,99.50,99.70, 0.00,8
114/04/21,"110,000","10,940,000",100.00,100.00,99.10,99.70,-0.30,40
114/04/18,"126,601","12,703,383",99.80,101.00,99.80,100.00,+0.30,50
114/04/17,"48,300","4,810,870",99.30,99.70,99.30,99.70,+0.20,26
114/04/16,"9,000","895,500",99.50,99.50,99.50,99.50,-0.10,7
114/04/15,"15,662","1,559,768",99.50,99.60,99.50,99.60,+0.10,13
114/04/14,"111,491","11,057,270",98.90,99.50,98.90,99.50,+0.80,37
114/04/11,"46,458","4,576,949",98.60,98.70,98.40,98.70,-0.10,33
114/04/10,"71,846","7,124,183",98.50,99.50,98.50,98.80,+2.10,46
114/04/09,"138,022","13,443,099",98.10,98.10,96.60,96.70,-1.50,105
114/04/08,"126,317","12,384,766",97.60,98.30,97.60,98.20,+0.60,72
114/04/07,"169,646","16,508,463",98.40,98.40,95.00,97.60,-2.40,154
114/04/02,"9,075","907,500",100.00,100.00,100.00,100.00,X0.00,8
114/03/31,"209,330","20,966,500",100.00,100.50,99.90,99.90,-0.60,85
114/03/28,"151,762","15,234,004",100.50,100.50,100.00,100.50,+0.50,81
114/03/27,"191,126","19,212,600",100.50,101.00,100.00,100.00, 0.00,64
114/03/26,"15,571","1,557,100",100.00,100.00,100.00,100.00, 0.00,13
114/03/25,"138,108","13,807,086",100.00,100.00,99.80,100.00, 0.00,47
114/03/24,"10,089","1,008,898",100.00,100.00,100.00,100.00, 0.00,13
114/03/21,"34,311","3,431,069",100.00,100.00,100.00,100.00, 0.00,18
114/03/20,"65,781","6,578,098",100.00,100.00,100.00,100.00, 0.00,49
114/03/19,"38,006","3,800,344",100.00,100.00,99.90,100.00, 0.00,32
