日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"366,076","2,016,476",5.51,5.52,5.49,5.52, 0.00,31
114/08/21,"550,336","3,028,797",5.53,5.53,5.50,5.52,-0.03,46
114/08/20,"488,535","2,710,378",5.53,5.57,5.53,5.55,+0.07,65
114/08/19,"449,368","2,473,018",5.49,5.52,5.47,5.48,+0.02,48
114/08/18,"313,377","1,710,501",5.52,5.52,5.44,5.46,-0.02,30
114/08/15,"619,076","3,387,149",5.48,5.49,5.43,5.48,+0.07,62
114/08/14,"635,796","3,424,376",5.40,5.42,5.36,5.41,-0.04,92
114/08/13,"605,346","3,305,722",5.49,5.49,5.43,5.45,-0.10,81
114/08/12,"417,276","2,320,043",5.44,5.58,5.44,5.55, 0.00,22
114/08/11,"561,076","3,110,147",5.55,5.58,5.53,5.55,-0.01,33
114/08/08,"476,076","2,640,248",5.55,5.56,5.53,5.56,+0.04,23
114/08/07,"251,237","1,391,520",5.55,5.55,5.51,5.52,-0.05,35
114/08/06,"302,171","1,680,572",5.57,5.58,5.55,5.57, 0.00,35
114/08/05,"539,181","3,014,017",5.58,5.61,5.57,5.57,-0.04,48
114/08/04,"712,368","4,017,030",5.66,5.69,5.60,5.61,-0.01,82
114/08/01,"596,333","3,332,771",5.57,5.62,5.57,5.62,+0.05,67
114/07/31,"2,313,240","12,811,387",5.50,5.57,5.50,5.57,+0.12,191
114/07/30,"825,800","4,505,100",5.44,5.48,5.43,5.45,-0.01,42
114/07/29,"588,630","3,213,185",5.44,5.47,5.43,5.46,+0.04,57
114/07/28,"878,351","4,748,586",5.42,5.43,5.39,5.42,-0.01,52
114/07/25,"972,083","5,271,417",5.41,5.44,5.41,5.43,+0.05,67
114/07/24,"2,009,510","10,830,340",5.40,5.43,5.37,5.38,-0.03,119
114/07/23,"1,827,362","9,937,055",5.46,5.48,5.41,5.41,-0.09,160
114/07/22,"1,201,103","6,618,203",5.52,5.54,5.49,5.50,-0.06,104
114/07/21,"576,899","3,187,446",5.50,5.56,5.50,5.56,-0.04,80
114/07/18,"1,309,054","7,303,681",5.58,5.61,5.57,5.60,-0.01,86
114/07/17,"1,446,799","8,129,092",5.62,5.64,5.60,5.61, 0.00,68
114/07/16,"1,447,493","8,090,007",5.60,5.64,5.56,5.61,-0.06,154
114/07/15,"559,099","3,174,826",5.67,5.72,5.63,5.67,-0.03,66
114/07/14,"782,799","4,475,856",5.70,5.73,5.70,5.70,+0.05,65
114/07/11,"1,458,439","8,253,372",5.75,5.75,5.63,5.65,-0.11,218
114/07/10,"424,999","2,455,714",5.78,5.79,5.76,5.76, 0.00,27
114/07/09,"303,028","1,745,522",5.73,5.78,5.73,5.76,+0.02,23
114/07/08,"2,123,129","12,214,702",5.79,5.79,5.71,5.74,-0.04,82
114/07/07,"1,122,799","6,504,569",5.78,5.81,5.78,5.78,+0.05,59
114/07/04,"517,609","2,984,105",5.77,5.81,5.72,5.73,-0.02,94
114/07/03,"675,176","3,874,122",5.69,5.75,5.69,5.75,+0.03,69
114/07/02,"591,720","3,376,024",5.68,5.73,5.66,5.72, 0.00,50
114/07/01,"129,157","736,523",5.67,5.72,5.67,5.72,+0.03,21
114/06/30,"173,010","986,905",5.69,5.73,5.69,5.69, 0.00,49
114/06/27,"1,685,979","9,561,126",5.68,5.69,5.64,5.69, 0.00,100
114/06/26,"176,814","1,005,323",5.72,5.72,5.67,5.69,+0.01,47
114/06/25,"934,019","5,306,611",5.73,5.73,5.67,5.68,-0.05,96
114/06/24,"1,139,049","6,563,735",5.85,5.85,5.73,5.73,-0.16,171
114/06/23,"573,130","3,387,805",5.92,5.96,5.87,5.89,-0.01,62
114/06/20,"580,279","3,435,167",5.97,5.97,5.90,5.90,-0.04,60
114/06/19,"1,235,034","7,325,673",5.79,5.97,5.79,5.94,+0.09,145
114/06/18,"872,050","5,099,482",5.81,5.86,5.81,5.85,+0.07,100
114/06/17,"245,999","1,421,355",5.76,5.79,5.76,5.78,-0.03,43
114/06/16,"221,799","1,292,874",5.82,5.85,5.81,5.81,-0.02,34
114/06/13,"1,176,379","6,839,181",5.80,5.85,5.78,5.83,+0.07,140
114/06/12,"252,799","1,451,718",5.73,5.76,5.73,5.76,+0.04,42
114/06/11,"1,046,235","5,983,292",5.77,5.77,5.71,5.72,-0.08,133
114/06/10,"1,395,572","8,039,582",5.80,5.80,5.74,5.80,-0.02,134
114/06/09,"944,016","5,470,660",5.82,5.82,5.77,5.82,-0.03,102
114/06/06,"849,849","4,963,808",5.85,5.87,5.82,5.85,-0.04,74
114/06/05,"1,358,299","7,964,951",5.90,5.90,5.85,5.89,-0.01,133
114/06/04,"2,508,109","14,847,933",5.94,5.97,5.90,5.90,-0.08,170
114/06/03,"2,001,139","11,969,774",6.03,6.04,5.95,5.98,-0.15,177
114/06/02,"4,468,111","27,470,478",6.03,6.17,6.03,6.13,+0.16,231
114/05/29,"1,124,799","6,760,003",6.01,6.05,5.97,5.97,-0.07,67
114/05/28,"511,690","3,080,522",6.01,6.05,5.99,6.04, 0.00,46
114/05/27,"623,049","3,761,908",6.03,6.06,6.01,6.04,+0.03,75
114/05/26,"1,094,255","6,546,310",5.96,6.02,5.95,6.01,+0.08,100
114/05/23,"764,919","4,548,885",5.95,5.98,5.92,5.93,-0.02,172
114/05/22,"1,325,802","7,880,357",5.94,5.96,5.93,5.95,+0.05,75
114/05/21,"1,569,652","9,288,235",5.97,5.97,5.89,5.90,-0.07,177
114/05/20,"1,354,464","8,096,331",6.03,6.03,5.95,5.97,-0.08,150
114/05/19,"709,553","4,301,611",6.07,6.10,6.05,6.05,+0.02,77
114/05/16,"713,049","4,312,865",6.03,6.08,6.03,6.03,+0.02,71
114/05/15,"1,344,490","8,050,166",5.98,6.01,5.96,6.01, 0.00,139
114/05/14,"1,488,124","8,988,384",6.06,6.09,6.00,6.01,-0.09,163
114/05/13,"1,998,610","12,141,024",6.01,6.12,6.01,6.10,-0.02,135
114/05/12,"1,003,668","6,145,103",6.18,6.18,6.10,6.12,-0.08,150
114/05/09,"477,299","2,966,682",6.21,6.23,6.19,6.20,-0.01,55
114/05/08,"805,893","4,996,551",6.22,6.27,6.17,6.21,+0.01,138
114/05/07,"3,151,139","19,335,771",6.13,6.22,6.09,6.20,-0.03,227
114/05/06,"1,534,584","9,595,462",6.29,6.33,6.23,6.23,-0.07,124
114/05/05,"1,209,833","7,613,873",6.33,6.35,6.25,6.30,-0.06,204
114/05/02,"3,093,033","19,782,197",6.64,6.64,6.35,6.36,-0.16,244
114/04/30,"857,269","5,620,102",6.55,6.59,6.51,6.52,-0.03,77
114/04/29,"823,202","5,376,516",6.55,6.58,6.50,6.55, 0.00,73
114/04/28,"685,526","4,511,488",6.53,6.63,6.53,6.55,+0.02,64
114/04/25,"1,899,693","12,385,817",6.51,6.57,6.50,6.53,-0.09,178
114/04/24,"1,271,129","8,365,364",6.56,6.64,6.55,6.62,+0.08,106
114/04/23,"2,523,376","16,490,896",6.50,6.59,6.49,6.54,-0.18,243
114/04/22,"1,151,329","7,761,222",6.78,6.80,6.71,6.72,-0.06,112
114/04/21,"269,999","1,828,953",6.75,6.80,6.75,6.78,+0.01,43
114/04/18,"259,730","1,758,037",6.77,6.77,6.75,6.77, 0.00,15
114/04/17,"1,692,070","11,475,482",6.86,6.87,6.73,6.77,-0.13,213
114/04/16,"2,171,310","14,804,523",6.74,6.90,6.74,6.90,+0.17,235
114/04/15,"1,620,713","10,888,893",6.64,6.75,6.64,6.73,-0.02,192
114/04/14,"2,614,015","17,598,954",6.67,6.79,6.67,6.75,-0.15,283
114/04/11,"3,276,519","22,951,579",7.02,7.10,6.90,6.90,-0.02,341
114/04/10,"7,805,937","54,030,783",7.17,7.17,6.80,6.92,-0.42,757
114/04/09,"4,603,798","33,985,034",7.40,7.53,7.25,7.34,+0.06,633
114/04/08,"9,206,963","66,312,635",7.19,7.35,7.09,7.28,+0.07,930
114/04/07,"11,182,418","79,526,694",7.00,7.23,6.93,7.21,+0.81,"1,215"
114/04/02,"1,083,250","6,959,572",6.41,6.47,6.37,6.40,-0.01,106
114/04/01,"1,856,849","11,827,549",6.38,6.42,6.33,6.41,-0.02,142
114/03/31,"3,331,545","21,372,601",6.40,6.46,6.36,6.43,+0.06,287
114/03/28,"2,962,160","18,719,173",6.22,6.37,6.22,6.37,+0.09,266
114/03/27,"3,101,140","19,471,465",6.33,6.34,6.23,6.28,-0.05,216
114/03/26,"644,635","4,080,066",6.33,6.35,6.29,6.33, 0.00,86
114/03/25,"1,702,299","10,751,395",6.27,6.37,6.25,6.33,+0.05,272
114/03/24,"1,100,098","6,904,382",6.26,6.30,6.25,6.28,+0.02,136
114/03/21,"5,769,912","35,742,921",6.15,6.26,6.14,6.26,+0.17,685
114/03/20,"2,422,870","14,729,462",6.03,6.11,6.03,6.09,+0.07,203
114/03/19,"1,886,216","11,386,253",6.06,6.07,6.00,6.02,-0.03,246
114/03/18,"3,348,499","20,276,360",6.07,6.09,6.03,6.05,-0.10,396
114/03/17,"2,041,542","12,523,282",6.13,6.16,6.11,6.15,-0.07,237
114/03/14,"2,872,563","17,898,791",6.28,6.33,6.18,6.22,-0.16,359
114/03/13,"2,685,084","17,022,498",6.26,6.38,6.25,6.38,+0.10,198
114/03/12,"1,223,740","7,663,999",6.22,6.30,6.22,6.28,-0.02,132
114/03/11,"4,239,329","26,901,020",6.43,6.43,6.28,6.30,+0.02,374
114/03/10,"4,610,695","28,677,199",6.13,6.29,6.13,6.28,+0.18,514
114/03/07,"5,317,594","32,662,863",6.22,6.23,6.06,6.10,-0.07,568
114/03/06,"7,138,381","44,347,979",6.31,6.31,6.15,6.17,-0.24,918
114/03/05,"4,851,606","31,110,980",6.50,6.53,6.36,6.41,-0.12,458
114/03/04,"6,031,950","39,550,945",6.54,6.61,6.49,6.53,+0.10,503
