日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"26,001","555,872",21.40,21.45,21.25,21.45, 0.00,14
114/08/21,"71,000","1,519,350",21.65,22.15,21.05,21.45,+0.45,31
114/08/20,"98,266","2,122,559",21.70,21.85,21.00,21.00,-0.80,50
114/08/19,"31,000","676,050",22.05,22.05,21.75,21.80,-0.05,11
114/08/18,"33,001","723,272",21.85,22.20,21.80,21.85,+0.15,14
114/08/15,"10,014","218,896",21.90,22.10,21.70,21.70,-0.10,20
114/08/14,"5,000","108,850",21.80,21.80,21.65,21.80,+0.45,4
114/08/13,"81,816","1,777,852",21.95,22.40,21.30,21.35,-0.30,39
114/08/12,"63,001","1,359,769",22.00,22.00,21.30,21.65,+0.05,26
114/08/11,"99,751","2,173,226",22.10,22.10,21.60,21.60,-0.50,53
114/08/08,"21,000","464,650",22.00,22.30,22.00,22.10,-0.40,8
114/08/07,"9,041","204,350",22.55,22.70,22.50,22.50,-0.20,11
114/08/06,"66,642","1,499,729",22.20,22.90,22.10,22.70,+0.65,39
114/08/05,"4,000","89,950",22.70,22.70,22.05,22.05,-0.65,4
114/08/04,"6,104","139,284",22.85,22.85,22.70,22.70,+0.40,13
114/08/01,"12,000","266,950",21.60,22.70,21.60,22.30,-0.40,8
114/07/31,"39,000","881,300",22.30,23.05,22.30,22.70,+0.90,23
114/07/30,"21,000","461,800",22.10,22.15,21.75,21.80,-0.20,5
114/07/29,"4,000","87,650",21.85,22.00,21.80,22.00,-0.40,4
114/07/28,"17,000","379,250",22.30,22.40,22.20,22.40,+0.20,8
114/07/25,"15,000","333,900",22.30,22.30,22.20,22.20,-0.55,10
114/07/24,"6,500","146,525",22.70,22.75,22.70,22.75,+0.05,6
114/07/23,"22,001","499,422",22.70,22.80,22.65,22.70,+0.10,15
114/07/22,"49,000","1,099,400",21.80,22.70,21.80,22.60,-0.05,29
114/07/21,"54,195","1,183,921",21.05,22.65,21.05,22.65,+1.00,31
114/07/18,"15,000","325,500",21.80,21.80,21.60,21.65,+0.05,10
114/07/17,"26,000","559,100",21.00,21.70,21.00,21.60, 0.00,11
114/07/16,"54,004","1,155,434",21.30,21.70,21.20,21.60,+0.35,33
114/07/15,"46,973","998,980",21.25,21.40,21.25,21.25, 0.00,21
114/07/14,"29,000","625,250",21.70,21.90,21.25,21.25,-0.45,18
114/07/11,"50,000","1,095,250",22.40,22.40,21.65,21.70,-0.50,23
114/07/10,"6,000","133,400",22.25,22.25,22.20,22.20,-0.40,3
114/07/09,"36,000","808,300",22.10,22.85,22.00,22.60,+0.10,17
114/07/08,"40,000","883,750",22.00,22.50,21.60,22.50, 0.00,19
114/07/07,"20,000","449,000",22.65,22.65,22.30,22.50,-0.30,13
114/07/04,"18,000","413,750",23.00,23.10,22.70,22.80,-0.55,12
114/07/03,"134,859","3,087,209",21.90,23.80,21.75,23.35,+1.30,80
114/07/02,"10,000","217,650",21.70,22.05,21.65,22.05,+0.05,6
114/07/01,"19,000","417,500",22.00,22.20,21.70,22.00, 0.00,14
114/06/30,"67,674","1,482,530",22.20,22.20,21.60,22.00,-0.60,47
114/06/27,"17,000","386,050",22.70,22.95,22.60,22.60, 0.00,14
114/06/26,"19,000","436,950",22.75,23.20,22.60,22.60,-0.40,16
114/06/25,"51,000","1,156,200",22.45,23.00,22.45,23.00,+0.80,30
114/06/24,"36,493","804,547",21.90,22.40,21.90,22.20,+0.40,24
114/06/23,"22,000","476,600",21.75,21.80,21.50,21.80,+0.05,15
114/06/20,"11,007","240,901",22.00,22.15,21.75,21.75,-0.25,12
114/06/19,"49,583","1,095,078",22.40,22.40,22.00,22.00,X0.00,26
114/06/18,"21,222","487,922",22.90,23.15,22.90,23.15,+0.25,19
114/06/17,"22,909","515,936",22.60,22.90,22.20,22.90, 0.00,28
114/06/16,"10,155","231,400",22.85,22.90,22.60,22.90,-0.40,14
114/06/13,"36,005","832,466",23.35,23.40,22.85,23.30,-0.05,17
114/06/12,"17,482","398,524",22.30,23.50,22.30,23.35,+1.05,25
114/06/11,"21,096","472,074",22.40,22.50,22.15,22.30,-0.25,15
114/06/10,"32,314","726,068",22.35,22.65,22.30,22.55,+0.10,24
114/06/09,"34,005","755,264",22.30,22.50,22.10,22.45,-0.35,22
114/06/06,"18,206","416,766",22.95,23.00,22.70,22.80,-0.20,13
114/06/05,"106,053","2,452,300",22.55,24.00,22.35,23.00,+0.95,51
114/06/04,"34,096","766,033",22.25,22.70,22.05,22.05, 0.00,25
114/06/03,"43,050","953,524",22.35,22.50,22.00,22.05,-0.25,31
114/06/02,"12,006","270,086",22.75,22.75,22.30,22.30,-0.60,9
114/05/29,"8,000","181,600",23.25,23.25,22.50,22.90,+0.40,8
114/05/28,"14,075","318,621",23.00,23.00,22.50,22.50,-0.10,14
114/05/27,"22,050","504,850",23.20,23.20,22.60,22.60,-0.20,17
114/05/26,"5,601","129,046",22.70,23.40,22.70,22.80,-0.25,59
114/05/23,"47,874","1,103,661",23.00,23.15,23.00,23.05,-0.20,22
114/05/22,"55,000","1,269,550",23.30,23.30,23.00,23.25,+0.05,29
114/05/21,"58,130","1,359,213",23.30,23.70,23.10,23.20,-0.05,35
114/05/20,"106,101","2,488,081",23.10,23.90,23.00,23.25,+0.80,59
114/05/19,"51,041","1,154,913",23.50,23.50,22.40,22.45,-1.25,36
114/05/16,"184,061","4,575,129",26.30,27.35,23.70,23.70,-2.60,137
114/05/15,"79,142","2,014,352",24.50,26.50,24.10,26.30,+2.20,65
114/05/14,"66,258","1,555,764",21.95,24.10,21.95,24.10,+2.15,102
114/05/13,"32,000","698,300",21.45,21.95,21.45,21.95,+0.45,23
114/05/12,"57,101","1,225,361",21.75,21.80,20.85,21.50,-0.25,35
114/05/09,"18,000","397,750",23.00,23.00,21.75,21.75,-0.30,15
114/05/08,"93,000","1,993,450",21.60,22.05,21.00,22.05,+0.50,28
114/05/07,"42,000","907,850",22.50,22.50,21.50,21.55,-0.15,22
114/05/06,"10,303","222,744",21.60,21.70,21.55,21.70,+0.10,8
114/05/05,"19,000","415,450",22.55,22.55,21.60,21.60,-0.40,15
114/05/02,"3,324","72,578",22.00,22.00,22.00,22.00, 0.00,12
114/04/30,"36,026","791,008",22.35,22.50,21.80,22.00, 0.00,24
114/04/29,"59,005","1,275,857",21.60,22.00,21.35,22.00,+0.50,37
114/04/28,"6,002","127,040",21.10,21.50,21.05,21.50,+0.45,8
114/04/25,"123,001","2,606,019",22.50,22.50,21.00,21.05,-0.15,29
114/04/24,"23,255","488,201",20.95,21.20,20.95,21.20,+0.20,13
114/04/23,"47,000","985,150",20.90,21.05,20.90,21.00,+0.35,28
114/04/22,"55,895","1,158,541",21.00,21.00,20.65,20.65,-0.95,37
114/04/21,"90,014","1,873,599",21.70,21.70,20.35,21.60,-0.30,45
114/04/18,"3,382","73,954",21.80,21.90,21.80,21.90,-0.10,8
114/04/17,"26,000","571,750",22.10,22.10,21.50,22.00, 0.00,20
114/04/16,"5,055","112,352",22.10,23.00,22.00,22.00, 0.00,9
114/04/15,"121,788","2,656,174",22.40,22.40,21.20,22.00,+0.20,40
114/04/14,"316,328","6,932,662",22.55,22.55,21.40,21.80,-0.70,120
114/04/11,"50,021","1,130,517",23.05,23.20,22.20,22.50,-1.10,34
114/04/10,"109,773","2,626,287",23.60,24.30,23.05,23.60,+0.70,89
114/04/09,"128,098","2,947,735",26.00,26.00,22.90,22.90,-2.50,73
114/04/08,"194,015","4,751,419",24.30,25.70,24.30,25.40,-1.60,109
114/04/07,"31,388","847,505",27.00,27.00,27.00,27.00,-2.95,29
114/04/02,"35,005","1,052,535",30.20,30.70,29.90,29.95,-0.15,33
114/04/01,"17,003","518,187",30.00,30.80,30.00,30.10,+0.10,19
114/03/31,"67,091","1,990,479",30.15,30.20,29.30,30.00,-0.85,70
114/03/28,"61,348","1,920,641",31.00,31.90,30.60,30.85,-0.10,53
114/03/27,"13,251","410,795",30.70,31.60,30.70,30.95,-0.95,17
114/03/26,"22,210","710,679",31.50,32.90,31.50,31.90,+1.45,22
114/03/25,"4,502","137,162",30.50,30.50,30.45,30.45,-0.15,11
114/03/24,"12,002","368,763",31.70,31.70,30.55,30.60,+0.10,11
114/03/21,"42,044","1,286,754",30.60,30.90,30.50,30.50,-0.15,30
114/03/20,"39,018","1,199,016",30.75,31.00,30.60,30.65, 0.00,31
