日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,327928,14705786,45.8,44.3,44.84,298
114/08/14,161354,7132723,44.55,43.8,44.21,259
114/08/13,152631,6723423,44.6,43.55,44.05,181
114/08/12,156203,6881312,44.55,43.3,44.05,171
114/08/11,105139,4541285,44.45,42.9,43.19,126
114/08/08,89757,3905864,44.0,43.4,43.52,179
114/08/07,70389,3088144,44.75,43.55,43.87,135
114/08/06,79428,3495817,44.5,43.6,44.01,137
114/08/05,145169,6440660,44.8,43.7,44.37,195
114/08/04,69677,3028640,43.85,42.55,43.47,114
114/08/01,122299,5276206,43.5,42.4,43.14,115
114/07/31,120492,5139791,43.5,42.35,42.66,180
114/07/30,54244,2331609,43.2,42.8,42.98,91
114/07/29,65215,2849449,44.75,43.2,43.69,164
114/07/28,79021,3440147,43.85,43.3,43.53,102
114/07/25,37514,1640707,44.3,43.5,43.74,52
114/07/24,72563,3182446,44.4,43.3,43.86,112
114/07/23,42894,1880412,44.6,43.25,43.84,78
114/07/22,138177,6047946,44.95,42.9,43.77,145
114/07/21,55115,2455513,45.2,44.1,44.55,85
114/07/18,134357,6058723,46.1,44.6,45.09,431
114/07/17,271422,12288242,45.8,44.5,45.27,340
114/07/16,161193,7175352,45.0,43.8,44.51,178
114/07/15,76926,3328593,43.5,42.65,43.27,88
114/07/14,93039,3972089,43.55,42.5,42.69,176
114/07/11,85072,3722616,44.1,43.0,43.76,147
114/07/10,177019,7595986,43.35,42.55,42.91,177
114/07/09,129748,5832866,45.2,44.7,44.96,177
114/07/08,91695,4139435,46.0,44.8,45.14,130
114/07/07,42657,1967589,46.5,45.55,46.13,63
114/07/04,145147,6855189,48.5,46.6,47.23,286
114/07/03,100578,4857699,48.7,47.85,48.3,165
114/07/02,31639,1516806,48.25,47.85,47.94,62
114/07/01,103941,5004284,48.5,47.5,48.15,154
114/06/30,272036,13131702,49.5,47.0,48.27,279
114/06/27,83261,3954837,48.15,47.1,47.5,94
114/06/26,82423,3898720,47.6,46.35,47.3,119
114/06/25,72940,3423167,47.35,46.45,46.93,204
114/06/24,101218,4677265,46.6,45.0,46.21,147
114/06/23,161265,7162146,45.45,43.5,44.41,152
114/06/20,93304,4255220,47.45,45.1,45.61,401
114/06/19,86269,4021351,47.3,46.35,46.61,282
114/06/18,47940,2285173,47.95,46.9,47.67,84
114/06/17,73111,3486697,48.4,46.7,47.69,102
114/06/16,44995,2098390,47.0,45.9,46.64,99
114/06/13,135270,6379127,47.8,46.5,47.16,486
114/06/12,61761,2966267,48.7,47.65,48.03,203
114/06/11,91871,4428192,48.7,48.0,48.2,127
114/06/10,45495,2199150,48.7,48.0,48.34,81
114/06/09,76433,3702887,49.05,47.95,48.45,137
114/06/06,91948,4484630,49.05,47.55,48.77,129
114/06/05,74229,3604441,49.15,47.8,48.56,137
114/06/04,126541,5990484,47.8,46.65,47.34,153
114/06/03,101391,4677588,46.85,45.85,46.13,82
114/06/02,108804,5081835,48.2,46.1,46.71,156
114/05/29,53678,2605246,48.9,48.25,48.53,92
114/05/28,63460,3095228,50.5,48.25,48.77,94
114/05/27,73527,3640290,50.5,49.1,49.51,203
114/05/26,76289,3838287,50.7,50.0,50.31,134
114/05/23,100463,5067817,50.9,49.65,50.44,115
114/05/22,66395,3310775,50.3,49.6,49.86,113
114/05/21,74121,3715321,50.4,49.7,50.13,189
114/05/20,49649,2462313,50.6,49.25,49.59,91
114/05/19,110606,5482327,50.2,49.2,49.57,506
114/05/16,107242,5440842,51.8,50.5,50.73,320
114/05/15,63900,3267249,51.6,50.8,51.13,129
114/05/14,111040,5700400,51.8,51.0,51.34,262
114/05/13,119620,6123651,52.0,50.7,51.19,156
114/05/12,139936,7114330,51.5,50.2,50.84,146
114/05/09,78693,3917348,50.3,49.3,49.78,128
114/05/08,93183,4650044,50.3,49.55,49.9,137
114/05/07,89471,4335723,49.5,48.0,48.46,110
114/05/06,64856,3156048,49.65,48.1,48.66,230
114/05/05,222065,10659567,50.3,45.75,48.0,522
114/05/02,148539,7519889,51.5,50.1,50.63,201
114/04/30,120278,5996879,50.8,49.3,49.86,599
114/04/29,71828,3624256,50.9,49.9,50.46,94
114/04/28,148397,7411569,50.3,49.4,49.94,149
114/04/25,184379,9065255,49.6,48.25,49.17,235
114/04/24,94740,4569348,48.95,47.6,48.23,130
114/04/23,179708,8606898,48.15,47.15,47.89,243
114/04/22,97942,4602551,47.7,45.65,46.99,142
114/04/21,296389,14109710,49.0,46.5,47.61,347
114/04/18,113616,5436170,48.45,47.25,47.85,174
114/04/17,229091,10850941,48.15,45.95,47.37,269
114/04/16,150287,7069034,48.0,46.15,47.04,401
114/04/15,223659,10618072,48.3,45.5,47.47,265
114/04/14,283662,13227090,48.8,45.45,46.63,806
114/04/11,337621,14670570,44.9,40.2,43.45,383
114/04/10,213266,9278899,43.8,42.6,43.51,199
114/04/09,804862,32356739,42.0,39.85,40.2,750
114/04/08,729698,32296173,44.75,44.25,44.26,892
114/04/07,53690,2638832,49.15,49.15,49.15,167
114/04/02,101246,5548681,55.4,54.0,54.8,147
114/04/01,216705,11693766,55.0,51.6,53.96,277
114/03/31,461078,24667026,55.6,51.9,53.5,566
114/03/28,468669,26832356,59.5,55.8,57.25,548
114/03/27,196572,11738792,60.4,59.2,59.72,540
114/03/26,53288,3255299,61.9,60.7,61.09,955
114/03/25,147247,8986448,63.2,60.1,61.03,565
114/03/24,168128,10418929,63.9,61.1,61.97,934
114/03/21,132201,8325240,63.6,62.5,62.97,353
114/03/20,109456,6909211,63.5,62.7,63.12,318
114/03/19,173102,10782487,62.8,61.1,62.29,331
114/03/18,138145,8759898,64.0,62.2,63.41,297
114/03/17,89395,5589725,63.5,62.1,62.53,361
114/03/14,71903,4484085,62.9,62.0,62.36,432
114/03/13,260606,16539199,64.6,62.1,63.46,385
114/03/12,132591,8302373,63.4,61.8,62.62,258
114/03/11,220924,13395002,61.9,59.6,60.63,392
114/03/10,107841,6751442,63.5,61.2,62.61,432
114/03/07,92863,5834365,63.5,62.0,62.83,339
114/03/06,162941,10276562,64.6,62.2,63.07,476
114/03/05,103518,6653224,64.8,63.8,64.27,452
114/03/04,173725,11018208,64.5,62.0,63.42,613
114/03/03,150650,9647366,65.5,63.2,64.04,272
