日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,8318782,726259655,89.6,85.7,87.3,6506
114/08/14,21778076,1859659881,88.5,81.7,85.39,17411
114/08/13,12308924,966985418,81.1,74.0,78.56,11595
114/08/12,18061995,1325233706,75.1,67.8,73.37,11926
114/08/11,6032996,407575942,68.3,64.5,67.56,5450
114/08/08,1323620,82937580,63.5,62.1,62.66,1562
114/08/07,1857978,115174597,63.0,60.5,61.99,1923
114/08/06,1776718,110571217,62.9,61.3,62.23,1897
114/08/05,1522450,93696326,62.1,60.7,61.54,1591
114/08/04,1756519,107283668,61.8,60.2,61.08,3099
114/08/01,2950943,178802554,61.6,57.3,60.59,2586
114/07/31,1294928,76402504,59.8,58.0,59.0,1229
114/07/30,1315256,76163540,58.7,57.0,57.91,1213
114/07/29,1833682,105037126,59.1,56.3,57.28,1830
114/07/28,1116922,65747419,59.6,57.6,58.86,983
114/07/25,733865,43112956,59.5,58.5,58.75,639
114/07/24,1660659,97383878,59.7,57.6,58.64,1233
114/07/23,1901784,112729199,60.6,58.5,59.28,1647
114/07/22,6018398,370427817,63.5,59.7,61.55,4307
114/07/21,1167064,70122418,60.6,59.6,60.08,771
114/07/18,2925464,175943018,62.2,59.0,60.14,2821
114/07/17,3967163,244649967,62.8,60.2,61.67,3251
114/07/16,2029006,122506392,61.1,59.7,60.38,1755
114/07/15,915215,54269723,59.8,58.7,59.3,704
114/07/14,752056,44544755,60.1,58.8,59.23,865
114/07/11,1250100,74524836,60.0,59.2,59.62,1223
114/07/10,1455610,86866561,60.1,59.0,59.68,1290
114/07/09,2661012,156997251,60.0,56.4,59.0,1988
114/07/08,859812,48821483,57.7,56.0,56.78,827
114/07/07,1917813,109854237,58.4,55.5,57.28,1486
114/07/04,2675728,151665580,59.5,55.5,56.68,2130
114/07/03,910417,54110681,60.2,58.9,59.44,719
114/07/02,785359,46398691,59.3,58.6,59.08,545
114/07/01,3775887,226317261,61.8,58.7,59.94,2629
114/06/30,2706930,159834776,60.0,57.7,59.05,2022
114/06/27,1997157,118199751,59.6,58.5,59.18,1396
114/06/26,968584,56917447,59.4,58.3,58.76,786
114/06/25,1206058,70969782,59.8,58.2,58.84,996
114/06/24,1216015,71748149,59.5,58.6,59.0,968
114/06/23,1376152,78775409,58.4,55.5,57.24,1122
114/06/20,1883133,108563990,59.4,56.6,57.65,1532
114/06/19,1576716,92209933,59.1,57.7,58.48,1258
114/06/18,3680039,218733242,60.5,58.2,59.44,2948
114/06/17,2320197,136461585,59.9,57.7,58.81,2133
114/06/16,1729147,101184518,59.1,57.4,58.52,1360
114/06/13,2869062,166735266,59.1,57.3,58.11,2245
114/06/12,3545611,211571680,60.7,58.9,59.67,2757
114/06/11,12506422,757100991,61.9,59.1,60.54,8537
114/06/10,6173571,361845431,59.7,57.7,58.61,5135
114/06/09,9411142,539243768,58.5,55.4,57.3,7103
114/06/06,1641851,88967962,54.8,53.4,54.19,1207
114/06/05,1359355,72987938,54.1,53.1,53.69,1169
114/06/04,1755810,93793422,54.0,52.8,53.42,1449
114/06/03,3343577,176736646,54.1,51.8,52.86,2561
114/06/02,1571028,81376237,52.9,51.4,51.8,1311
114/05/29,3261175,173044084,54.2,52.0,53.06,2447
114/05/28,11996361,663408893,57.8,53.3,55.3,8514
114/05/27,4059913,223003967,55.7,53.8,54.93,2955
114/05/26,5231070,286867478,55.7,53.3,54.84,4454
114/05/23,11219015,612164908,56.1,52.6,54.56,9058
114/05/22,4006505,206487109,52.9,48.8,51.54,2989
114/05/21,572738,28371342,50.0,49.2,49.54,476
114/05/20,899883,44726543,50.5,49.0,49.7,654
114/05/19,1335818,66663662,50.8,49.0,49.9,965
114/05/16,714063,35341229,50.1,49.2,49.49,982
114/05/15,1411686,70090337,50.2,49.3,49.65,1434
