日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"5,062","230,170",45.50,45.50,45.40,45.50, 0.00,9
114/08/21,"3,912","177,556",45.45,45.50,45.45,45.50, 0.00,13
114/08/20,"11,307","513,670",45.35,45.50,45.35,45.50,+0.05,19
114/08/19,"10,333","468,932",45.40,45.45,45.35,45.45, 0.00,13
114/08/18,"22,345","1,015,011",45.40,45.45,45.40,45.45, 0.00,27
114/08/15,"41,120","1,872,188",45.70,45.75,45.40,45.45,-0.50,62
114/08/14,"53,865","2,466,417",45.95,45.95,45.70,45.95,X0.00,56
114/08/12,"9,007","417,474",46.25,46.40,46.20,46.40,+0.05,8
114/08/11,"2,125","98,468",46.35,46.35,46.35,46.35, 0.00,10
114/08/08,"9,120","422,708",46.35,46.35,46.35,46.35,X0.00,10
114/08/06,"5,000","230,950",46.10,46.35,46.10,46.35,X0.00,5
114/08/04,"3,022","140,018",46.30,46.35,46.30,46.35,+0.15,4
114/08/01,"2,000","92,350",46.15,46.20,46.15,46.20, 0.00,2
114/07/31,"24,036","1,107,406",46.00,46.20,45.90,46.20, 0.00,21
114/07/30,"3,311","152,740",46.10,46.20,46.10,46.20,X0.00,12
114/07/28,"10,378","477,448",46.20,46.20,45.90,46.20,+0.30,11
114/07/25,"1,083","49,717",45.90,45.90,45.90,45.90,-0.15,5
114/07/24,"103,068","4,702,214",45.80,46.05,45.50,46.05,+0.25,44
114/07/23,"14,041","643,271",45.90,45.95,45.60,45.80,-0.20,15
114/07/22,"48,011","2,211,743",46.35,46.35,46.00,46.00,-0.50,37
114/07/21,"1,249","58,031",46.50,46.50,46.50,46.50,X0.00,7
114/07/16,"20,000","924,450",46.30,46.35,46.15,46.35,-0.25,15
114/07/15,"28,761","1,332,644",46.40,46.60,46.20,46.60,-0.10,22
114/07/14,"10,347","480,644",46.25,46.70,46.25,46.70,-0.05,12
114/07/11,"13,234","617,988",46.75,46.80,46.50,46.75,-0.05,14
114/07/10,"6,498","303,830",46.75,46.80,46.75,46.80, 0.00,10
114/07/09,"3,000","140,400",46.80,46.80,46.80,46.80, 0.00,3
114/07/08,"6,145","287,192",46.70,46.80,46.70,46.80, 0.00,7
114/07/07,"3,004","140,486",46.75,46.80,46.75,46.80, 0.00,4
114/07/04,"12,381","579,077",46.75,46.80,46.60,46.80,+0.05,19
114/07/03,"14,269","665,633",46.75,46.75,46.60,46.75,+0.15,17
114/07/02,"60,708","2,821,513",46.40,46.70,46.35,46.60,X0.00,49
114/07/01,"116,566","5,635,717",48.20,48.40,48.20,48.40,+0.05,48
114/06/30,"28,064","1,355,599",48.35,48.35,48.25,48.35, 0.00,21
114/06/27,"11,009","531,736",48.20,48.35,48.20,48.35,+0.05,8
114/06/26,"48,000","2,314,100",48.35,48.35,48.15,48.30, 0.00,22
