日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,18739,130239,7.0,6.73,6.95,30
114/08/14,19191,133788,7.07,6.95,6.97,25
114/08/13,47319,324308,7.45,6.52,6.85,38
114/08/12,51036,358512,7.09,6.97,7.02,38
114/08/11,14536,106152,7.39,7.3,7.3,23
114/08/08,13231,98650,7.65,7.12,7.46,20
114/08/07,14591,103825,7.48,7.03,7.12,18
114/08/06,18826,144008,7.69,7.48,7.65,30
114/08/05,42060,296991,7.21,6.73,7.06,32
114/08/04,8442,55990,6.73,6.28,6.63,20
114/08/01,25009,164961,6.61,6.54,6.6,20
114/07/31,8307,57057,6.86,6.86,6.87,16
114/07/30,13375,91810,6.88,6.86,6.86,16
114/07/29,9002,62554,6.95,6.94,6.95,9
114/07/28,3304,23102,6.98,6.97,6.99,8
114/07/25,48005,325912,6.97,6.72,6.79,29
114/07/24,57021,377646,6.76,6.52,6.62,39
114/07/23,28438,196376,6.99,6.85,6.91,39
114/07/22,7524,52154,7.09,6.83,6.93,15
114/07/21,36669,259005,7.1,7.05,7.06,38
114/07/18,42372,293326,7.59,6.83,6.92,39
114/07/17,10308,75146,7.45,7.2,7.29,22
114/07/16,4582,33171,7.26,7.26,7.24,15
114/07/15,5087,35217,7.26,6.83,6.92,14
114/07/14,5036,36648,7.28,7.28,7.28,23
114/07/11,9031,65161,7.22,7.21,7.22,16
114/07/10,10063,74431,7.45,7.39,7.4,18
114/07/09,1000,7470,7.47,7.47,7.47,1
114/07/08,28052,202540,7.55,7.12,7.22,23
114/07/07,3031,22184,7.38,7.21,7.32,12
114/07/04,9005,64993,7.32,7.16,7.22,14
114/07/03,38012,276652,7.39,7.22,7.28,32
114/07/02,17036,125757,7.39,7.32,7.38,19
114/07/01,18039,133424,7.45,7.39,7.4,22
114/06/30,13075,101898,7.87,7.74,7.79,39
114/06/27,12022,88154,7.38,7.3,7.33,29
114/06/26,12004,87678,7.35,7.3,7.3,9
114/06/25,24313,176599,7.39,7.24,7.26,33
114/06/24,68013,491792,7.25,7.1,7.23,25
114/06/23,35190,256211,7.32,7.21,7.28,29
114/06/20,16281,122917,7.76,7.25,7.55,25
114/06/19,2104,16407,7.84,7.76,7.8,7
114/06/18,4268,33254,7.8,7.79,7.79,15
114/06/17,15004,114008,8.23,7.47,7.6,16
114/06/16,8015,63305,7.9,7.9,7.9,18
114/06/13,2031,16126,8.0,7.88,7.94,14
114/06/12,6045,47379,8.0,7.52,7.84,19
114/06/11,11032,88450,8.2,8.0,8.02,19
114/06/10,6081,48506,7.98,7.98,7.98,18
114/06/09,15123,116242,7.8,7.66,7.69,110
114/06/06,22321,169808,7.66,7.59,7.61,35
114/06/05,23410,177802,7.6,7.58,7.6,31
114/06/04,29718,217988,7.43,7.12,7.34,31
114/06/03,27807,209741,7.69,7.5,7.54,27
114/06/02,11696,88032,7.97,7.24,7.53,33
114/05/29,21585,158124,7.99,7.14,7.33,27
114/05/28,3122,25050,8.19,7.86,8.02,16
114/05/27,25221,195546,7.84,7.75,7.75,24
114/05/26,32011,250939,8.02,7.65,7.84,18
114/05/23,48466,388563,8.03,8.0,8.02,41
114/05/22,8201,67361,8.29,8.2,8.21,9
114/05/21,30514,252163,8.35,8.18,8.26,38
114/05/20,63067,519538,8.28,8.21,8.24,29
114/05/19,79009,679933,9.4,8.45,8.61,45
114/05/16,51211,462491,9.14,8.98,9.03,34
114/05/15,23167,209144,9.3,8.9,9.03,30
114/05/14,138836,1251150,9.2,8.88,9.01,83
114/05/13,216976,2089121,9.66,9.18,9.63,95
114/05/12,96056,849608,9.03,8.75,8.84,52
114/05/09,29011,264447,9.43,8.78,9.12,31
114/05/08,18018,170105,9.45,9.41,9.44,23
114/05/07,13725,120983,9.24,8.61,8.81,22
114/05/06,34409,317340,9.25,9.23,9.22,24
114/05/05,20004,187395,9.5,9.15,9.37,15
114/05/02,38039,363880,9.8,9.05,9.57,55
114/04/30,39691,384723,9.72,9.67,9.69,35
114/04/29,4042,39547,9.87,9.65,9.78,22
114/04/28,38815,379957,10.0,9.7,9.79,81
114/04/25,35878,351041,9.98,9.5,9.78,97
114/04/24,36055,348719,9.7,9.6,9.67,376
114/04/23,51731,498396,9.7,9.35,9.63,244
114/04/22,31162,289528,9.62,9.11,9.29,176
114/04/21,31321,289097,9.76,9.0,9.23,237
114/04/18,59789,579955,9.96,9.33,9.7,184
114/04/17,61668,613457,10.4,9.65,9.95,167
114/04/16,129704,1231768,10.0,9.1,9.5,165
114/04/15,77961,710126,9.2,8.93,9.11,210
114/04/14,95838,835455,8.98,8.5,8.72,317
114/04/11,49337,389525,8.17,7.77,7.9,76
114/04/10,83004,646358,7.99,6.95,7.79,43
114/04/09,141167,999167,7.4,6.34,7.08,74
114/04/08,87685,610959,7.45,6.73,6.97,72
114/04/07,23099,172595,7.47,7.47,7.47,51
114/04/02,80020,666234,8.4,8.23,8.33,64
114/04/01,87127,717806,8.3,8.1,8.24,40
114/03/31,72039,580563,8.2,8.0,8.06,46
114/03/28,3999335,32035613,8.24,8.1,8.01,93
114/03/27,35034,283779,8.15,8.09,8.1,44
114/03/26,40155,324158,8.1,8.05,8.07,58
114/03/25,82049,663092,8.15,8.06,8.08,85
114/03/24,61147,493715,8.13,8.01,8.07,69
114/03/21,54639,439029,8.1,7.88,8.04,71
114/03/20,34296,271890,8.11,7.83,7.93,162
114/03/19,23368,184613,8.0,7.8,7.9,520
114/03/18,21757,170692,8.15,7.6,7.85,490
114/03/17,40801,314682,7.8,7.6,7.71,511
114/03/14,29810,231356,7.8,7.62,7.76,303
114/03/13,48293,370459,7.82,7.6,7.67,295
114/03/12,18652,145201,7.83,7.64,7.78,432
114/03/11,19544,149705,7.94,7.48,7.66,435
114/03/10,24245,192258,8.09,7.6,7.93,538
114/03/07,81235,622888,7.95,7.6,7.67,977
114/03/06,50326,392963,7.93,7.64,7.81,332
114/03/05,63243,486719,7.8,7.52,7.7,64
114/03/04,20025,149690,7.86,7.3,7.48,42
114/03/03,30022,231744,7.78,7.56,7.72,35
