日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"17,000","392,300",23.10,23.15,23.05,23.05, 0.00,9
114/08/21,"1,160","26,730",23.05,23.05,23.05,23.05,+0.05,3
114/08/20,"1,000","23,000",23.00,23.00,23.00,23.00, 0.00,1
114/08/19,"47,088","1,080,616",23.00,23.00,22.90,23.00,+0.10,13
114/08/18,"5,085","116,385",22.85,22.90,22.85,22.90,-0.15,8
114/08/15,"1,000","23,050",23.05,23.05,23.05,23.05,+0.05,1
114/08/14,"13,050","300,400",23.00,23.05,23.00,23.00,+0.30,10
114/08/13,"2,004","45,492",22.70,22.70,22.70,22.70,-0.25,2
114/08/12,"4,000","91,750",22.90,22.95,22.90,22.95, 0.00,2
114/08/11,"7,022","159,996",22.80,22.95,22.75,22.95, 0.00,4
114/08/08,"4,000","91,450",23.00,23.00,22.75,22.95, 0.00,3
114/08/07,"9,000","205,950",22.95,22.95,22.75,22.95,+0.05,8
114/08/06,"14,000","320,100",22.85,22.90,22.85,22.90,+0.05,12
114/08/05,"12,368","282,019",22.80,22.85,22.75,22.85,+0.10,15
114/08/04,"6,260","142,406",22.75,22.75,22.75,22.75, 0.00,8
114/08/01,"2,000","45,550",22.80,22.80,22.75,22.75, 0.00,2
114/07/31,"62,129","1,412,928",22.75,22.75,22.70,22.75,+0.05,19
114/07/30,"2,000","45,250",22.55,22.70,22.55,22.70, 0.00,2
114/07/29,"16,736","379,265",22.65,22.70,22.65,22.70,+0.05,21
114/07/28,"20,119","454,781",22.60,22.65,22.55,22.65,+0.10,12
114/07/25,"55,346","1,239,054",22.00,22.55,22.00,22.55,+0.55,38
114/07/24,"2,246","49,313",22.00,22.00,22.00,22.00, 0.00,3
114/07/23,"30,250","665,400",22.00,22.00,21.95,22.00, 0.00,16
114/07/22,"23,004","506,688",22.05,22.05,22.00,22.00,-0.05,10
114/07/21,"3,207","70,714",22.05,22.05,22.05,22.05, 0.00,4
114/07/18,"6,421","141,604",22.05,22.05,22.05,22.05, 0.00,7
114/07/17,"5,370","118,348",22.00,22.05,22.00,22.05, 0.00,11
114/07/16,"28,140","616,737",22.00,22.05,21.80,22.05, 0.00,17
114/07/15,"6,000","132,050",22.00,22.05,22.00,22.05,+0.10,5
114/07/14,"16,537","363,764",22.00,22.00,21.95,21.95,-0.05,8
114/07/11,"9,059","198,795",21.95,22.00,21.95,22.00, 0.00,11
114/07/10,"16,230","357,039",22.00,22.00,22.00,22.00,-0.05,11
114/07/09,"13,968","307,502",22.10,22.10,22.00,22.05,X0.00,26
114/07/08,"37,149","845,330",22.75,22.80,22.75,22.75,+0.05,17
114/07/07,"5,600","127,139",22.70,22.70,22.70,22.70,+0.05,12
114/07/04,"11,536","261,188",22.60,22.65,22.60,22.65,+0.05,11
114/07/03,"49,646","1,116,135",22.70,22.70,21.80,22.60,-0.10,27
114/07/02,"13,706","310,795",22.70,22.70,22.65,22.70, 0.00,13
114/07/01,"14,041","318,272",22.65,22.70,22.65,22.70,+0.05,9
114/06/30,"1,100","24,910",22.65,22.65,22.65,22.65, 0.00,2
114/06/27,"21,378","484,223",22.65,22.70,22.65,22.65,+0.05,13
114/06/26,"7,400","167,140",22.55,22.60,22.55,22.60, 0.00,8
114/06/25,"3,400","76,839",22.60,22.60,22.60,22.60, 0.00,5
114/06/24,"10,200","230,520",22.60,22.60,22.60,22.60,-0.05,6
114/06/23,"2,000","45,200",22.55,22.65,22.55,22.65,+0.05,2
114/06/20,"4,000","90,400",22.60,22.60,22.60,22.60, 0.00,2
114/06/19,"12,000","271,250",22.65,22.65,22.60,22.60, 0.00,6
114/06/18,"7,000","158,200",22.60,22.60,22.60,22.60, 0.00,3
114/06/17,"14,000","316,450",22.65,22.65,22.60,22.60, 0.00,9
