日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"497,433","3,576,593",7.29,7.29,7.17,7.19,-0.04,116
114/08/21,"571,095","4,131,369",7.24,7.25,7.21,7.23,-0.08,102
114/08/20,"286,484","2,096,317",7.32,7.37,7.29,7.31,+0.03,58
114/08/19,"52,934","384,795",7.26,7.28,7.26,7.28,+0.01,12
114/08/18,"683,218","4,970,848",7.31,7.33,7.24,7.27,-0.04,83
114/08/15,"1,145,288","8,388,092",7.32,7.36,7.30,7.31,+0.01,72
114/08/14,"1,160,678","8,424,825",7.31,7.32,7.23,7.30,-0.05,148
114/08/13,"234,531","1,722,888",7.36,7.37,7.33,7.35,-0.02,48
114/08/12,"712,252","5,263,999",7.42,7.46,7.35,7.37,-0.08,87
114/08/11,"37,006","275,695",7.44,7.47,7.43,7.45,+0.02,20
114/08/08,"42,620","316,685",7.45,7.46,7.41,7.43, 0.00,20
114/08/07,"233,052","1,729,214",7.46,7.46,7.40,7.43,-0.07,61
114/08/06,"21,442","160,388",7.48,7.50,7.46,7.50,+0.01,24
114/08/05,"419,290","3,151,689",7.54,7.54,7.49,7.49,-0.08,36
114/08/04,"1,624,000","12,254,960",7.61,7.61,7.53,7.57,-0.02,38
114/08/01,"481,000","3,638,160",7.54,7.59,7.54,7.59,+0.07,70
114/07/31,"1,322,050","9,901,423",7.35,7.53,7.35,7.52,+0.16,94
114/07/30,"68,146","501,797",7.43,7.44,7.34,7.36,-0.05,31
114/07/29,"647,019","4,794,290",7.41,7.42,7.39,7.41,+0.02,30
114/07/28,"387,036","2,862,133",7.40,7.42,7.36,7.39,+0.01,23
114/07/25,"654,214","4,827,851",7.36,7.41,7.36,7.38,+0.05,50
114/07/24,"727,078","5,324,390",7.33,7.35,7.31,7.33,+0.03,31
114/07/23,"1,058,487","7,738,212",7.39,7.39,7.28,7.30,-0.09,157
114/07/22,"644,604","4,776,593",7.45,7.47,7.39,7.39,-0.08,66
114/07/21,"27,045","201,543",7.45,7.47,7.44,7.47,-0.02,17
114/07/18,"194,000","1,451,150",7.52,7.53,7.46,7.49,-0.07,35
114/07/17,"77,000","581,190",7.56,7.57,7.52,7.56,+0.01,24
114/07/16,"568,049","4,283,847",7.53,7.57,7.50,7.55,+0.02,43
114/07/15,"204,119","1,534,682",7.48,7.55,7.46,7.53,+0.07,70
114/07/14,"384,150","2,875,259",7.45,7.50,7.44,7.46,+0.05,51
114/07/11,"858,480","6,368,911",7.46,7.46,7.37,7.41,-0.04,108
114/07/10,"230,958","1,728,744",7.49,7.51,7.45,7.45,-0.02,25
114/07/09,"1,532,750","11,442,996",7.50,7.51,7.45,7.47,-0.03,57
114/07/08,"142,060","1,066,448",7.52,7.53,7.48,7.50,-0.04,35
114/07/07,"251,466","1,889,330",7.48,7.54,7.48,7.54,+0.11,47
114/07/04,"518,105","3,872,999",7.56,7.56,7.43,7.43,-0.13,146
114/07/03,"281,164","2,126,751",7.61,7.61,7.55,7.56,-0.07,45
114/07/02,"65,721","501,862",7.64,7.66,7.60,7.63,-0.01,24
114/07/01,"48,111","368,545",7.68,7.68,7.63,7.64,-0.04,26
114/06/30,"141,957","1,089,514",7.66,7.69,7.66,7.68,+0.05,43
114/06/27,"1,674,293","12,719,396",7.56,7.63,7.54,7.63,+0.07,53
114/06/26,"568,144","4,309,636",7.69,7.69,7.56,7.56,-0.13,126
114/06/25,"100,305","771,872",7.70,7.72,7.69,7.69,-0.06,24
114/06/24,"2,212,347","17,078,789",7.80,7.80,7.69,7.75,-0.12,80
114/06/23,"69,000","543,120",7.86,7.91,7.86,7.87,+0.05,11
114/06/20,"18,130","141,770",7.83,7.83,7.81,7.82,-0.06,10
114/06/19,"236,144","1,859,069",7.85,7.90,7.84,7.88,+0.06,35
114/06/18,"121,015","946,397",7.85,7.85,7.80,7.82, 0.00,10
114/06/17,"118,088","926,060",7.81,7.86,7.81,7.82,-0.03,19
114/06/16,"291,000","2,289,490",7.88,7.91,7.85,7.85,-0.04,21
114/06/13,"296,028","2,325,059",7.83,7.89,7.82,7.89,+0.07,74
114/06/12,"164,098","1,284,228",7.89,7.90,7.81,7.82,-0.04,14
114/06/11,"290,050","2,275,210",7.86,7.86,7.81,7.86,-0.07,27
114/06/10,"57,002","449,745",7.88,7.93,7.85,7.93,+0.01,13
114/06/09,"48,000","379,840",7.88,7.93,7.88,7.92,+0.05,12
114/06/06,"121,000","951,960",7.86,7.88,7.86,7.87,-0.03,10
114/06/05,"127,000","1,001,620",7.89,7.91,7.88,7.90, 0.00,14
114/06/04,"1,048,412","8,267,739",7.91,7.92,7.88,7.90,-0.01,29
114/06/03,"337,000","2,670,790",7.96,7.97,7.88,7.91,-0.11,59
114/06/02,"557,120","4,470,946",7.95,8.06,7.95,8.02,+0.13,106
114/05/29,"1,359,192","10,707,550",7.87,7.93,7.87,7.89, 0.00,40
114/05/28,"113,157","891,831",7.85,7.89,7.85,7.89,+0.01,23
114/05/27,"156,911","1,234,132",7.84,7.89,7.83,7.88,+0.02,42
114/05/26,"606,000","4,752,050",7.77,7.88,7.77,7.86,+0.15,106
114/05/23,"243,598","1,874,311",7.72,7.72,7.69,7.71,-0.01,28
114/05/22,"138,319","1,068,157",7.74,7.75,7.71,7.72,+0.01,27
114/05/21,"186,903","1,445,572",7.78,7.78,7.71,7.71,-0.08,50
114/05/20,"94,000","734,090",7.83,7.83,7.78,7.79,-0.06,25
114/05/19,"193,000","1,514,800",7.83,7.86,7.82,7.85,+0.02,32
