日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,1530018,480791625,322.5,308.0,314.24,37419
114/08/14,2164822,692552359,323.5,315.5,319.91,7017
114/08/13,684227,212392490,312.5,307.5,310.41,1207
114/08/12,427252,130294863,307.5,302.0,304.96,1220
114/08/11,811663,247774734,312.0,301.5,305.27,15226
114/08/08,606815,190767637,316.5,311.5,314.38,2315
114/08/07,590350,185320385,317.0,310.5,313.92,2145
114/08/06,785241,245629381,317.5,308.5,312.81,2279
114/08/05,685239,210821716,309.5,303.5,307.66,1100
114/08/04,270197,81779704,305.0,301.0,302.67,2320
114/08/01,400604,122210699,307.0,299.0,305.07,535
114/07/31,424297,129150734,306.0,301.0,304.39,934
114/07/30,367929,110933982,304.0,298.0,301.51,674
114/07/29,459731,137370581,303.0,295.5,298.81,5579
114/07/28,258515,77879764,303.0,299.0,301.26,2584
114/07/25,225694,68308453,304.5,301.0,302.66,751
114/07/24,220784,66781210,304.0,301.5,302.47,307
114/07/23,448545,135420629,303.5,298.5,301.91,519
114/07/22,628980,188232730,305.0,295.5,299.27,5261
114/07/21,304822,92648011,305.5,301.5,303.94,381
114/07/18,311851,94935330,308.5,301.5,304.43,986
114/07/17,415778,127321412,307.5,304.0,306.22,714
114/07/16,968648,296028100,308.5,303.5,305.61,1123
114/07/15,719178,217028071,303.0,298.0,301.77,735
114/07/14,341580,102186217,303.0,296.5,299.16,705
114/07/11,606032,180775388,301.0,295.5,298.29,653
114/07/10,579109,170799431,297.0,292.5,294.93,574
114/07/09,435755,128992014,298.0,293.5,296.02,996
114/07/08,674093,199390716,298.5,290.5,295.79,725
114/07/07,831106,244772857,300.0,291.5,294.51,3114
114/07/04,762105,229112651,302.0,298.0,300.63,919
114/07/03,922722,274876787,300.0,294.5,297.9,1095
114/07/02,1354418,396736402,296.0,289.0,292.92,1412
114/07/01,1133948,328140768,291.5,287.5,289.38,1092
114/06/30,1702335,490191391,290.5,285.0,287.95,1813
114/06/27,5126311,1451402742,294.0,280.0,283.13,5251
114/06/26,848885,258888172,307.5,304.0,304.97,1839
114/06/25,664401,204242559,310.5,305.5,307.41,2141
114/06/24,941189,287862046,309.0,301.0,305.85,1061
114/06/23,668457,198128243,300.0,288.0,296.4,737
114/06/20,377643,111693518,301.0,294.0,295.76,688
114/06/19,437712,131574519,302.5,299.0,300.6,1012
114/06/18,705145,213632184,306.5,300.0,302.96,790
114/06/17,278479,84277314,306.0,301.0,302.63,982
114/06/16,285235,86389762,304.0,301.0,302.87,513
114/06/13,384268,116738953,305.5,301.0,303.8,685
114/06/12,1310251,397143330,310.0,300.5,303.1,4999
114/06/11,859627,264275075,310.0,302.5,307.43,1168
114/06/10,233316,70655143,304.0,300.5,302.83,382
114/06/09,395549,118564745,303.5,297.5,299.75,569
114/06/06,449951,135103712,303.5,298.5,300.26,840
114/06/05,749569,226391508,305.5,299.5,302.03,1470
114/06/04,586244,177784296,305.5,299.0,303.26,1083
114/06/03,462988,137277606,299.0,293.5,296.5,1080
114/06/02,518804,153018473,298.5,292.5,294.94,3493
114/05/29,531256,160539253,303.0,300.0,302.19,1184
114/05/28,378780,113726340,302.5,297.5,300.24,533
114/05/27,162655,48440765,300.0,296.0,297.81,832
114/05/26,239606,71421890,302.0,296.0,298.08,2847
114/05/23,442916,133030261,304.0,297.0,300.35,2289
114/05/22,507671,153151523,304.5,298.5,301.67,838
114/05/21,923035,277397599,304.5,297.0,300.53,1873
114/05/20,628145,187791865,301.0,297.0,298.96,831
114/05/19,538773,159449016,300.0,292.0,295.95,1370
114/05/16,1067953,316220285,299.5,291.5,296.1,1886
