日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"2,783,898","5,536,484",1.98,2.00,1.97,1.99, 0.00,170
114/08/21,"2,418,400","4,795,709",2.00,2.00,1.97,1.99, 0.00,124
114/08/20,"4,930,916","9,784,070",1.97,2.00,1.97,1.99,+0.04,256
114/08/19,"1,698,645","3,308,458",1.95,1.95,1.94,1.95,+0.01,178
114/08/18,"2,057,493","4,006,015",1.95,1.96,1.94,1.94, 0.00,289
114/08/15,"1,764,136","3,439,969",1.95,1.96,1.94,1.94,-0.01,84
114/08/14,"2,154,506","4,207,481",1.96,1.96,1.94,1.95, 0.00,181
114/08/13,"3,261,209","6,362,988",1.95,1.96,1.94,1.95,-0.01,328
114/08/12,"2,198,428","4,308,563",1.97,1.97,1.95,1.96,-0.01,218
114/08/11,"3,903,119","7,684,052",1.98,1.99,1.95,1.97,-0.01,240
114/08/08,"1,296,522","2,559,102",1.97,1.98,1.97,1.98,+0.01,243
114/08/07,"15,781,714","31,328,568",2.00,2.01,1.97,1.97,-0.06,733
114/08/06,"1,398,947","2,839,445",2.03,2.03,2.02,2.03,+0.01,85
114/08/05,"2,159,803","4,361,996",2.03,2.03,2.01,2.02,-0.02,158
114/08/04,"3,634,205","7,440,490",2.05,2.06,2.04,2.04,+0.01,176
114/08/01,"2,132,657","4,333,649",2.04,2.05,2.02,2.03,+0.02,143
114/07/31,"4,591,449","9,291,524",2.03,2.03,2.01,2.01,-0.02,237
114/07/30,"4,565,631","9,291,020",2.04,2.05,2.03,2.03,-0.03,185
114/07/29,"1,608,355","3,298,474",2.04,2.06,2.03,2.06,+0.03,118
114/07/28,"767,762","1,557,935",2.02,2.04,2.02,2.03,-0.02,82
114/07/25,"2,085,971","4,251,786",2.04,2.05,2.03,2.05,+0.01,92
114/07/24,"1,833,547","3,733,235",2.04,2.05,2.03,2.04,-0.01,164
114/07/23,"1,061,780","2,176,096",2.06,2.06,2.04,2.05,-0.02,136
114/07/22,"4,415,511","9,071,781",2.05,2.07,2.03,2.07,+0.02,230
114/07/21,"2,323,510","4,760,891",2.04,2.05,2.04,2.05,+0.01,113
114/07/18,"3,596,064","7,325,559",2.04,2.05,2.03,2.04,-0.03,217
114/07/17,"2,362,607","4,880,739",2.07,2.08,2.06,2.07, 0.00,144
