日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,1704427,37321413,22.75,21.1,21.9,1199
114/08/14,3422438,75349404,22.75,21.3,22.02,2391
114/08/13,3374799,69889681,21.3,19.25,20.71,2780
114/08/12,777519,14709264,19.8,18.5,18.92,778
114/08/11,2545439,48747206,19.8,18.6,19.15,1569
114/08/08,930261,17843387,19.35,18.6,19.18,519
114/08/07,911250,15703281,17.6,16.1,17.23,707
114/08/06,66311,1059824,16.2,15.9,15.98,60
114/08/05,160892,2547553,16.2,15.55,15.83,118
114/08/04,84264,1310649,15.75,15.35,15.55,138
114/08/01,76086,1184663,15.7,15.45,15.57,54
114/07/31,65210,1017223,16.0,15.5,15.6,52
114/07/30,126957,1981976,15.8,15.55,15.61,95
114/07/29,61869,974961,15.9,15.7,15.76,66
114/07/28,49328,783814,16.0,15.8,15.89,48
114/07/25,49221,785382,16.0,15.9,15.96,39
114/07/24,63548,1018034,16.15,15.9,16.02,58
114/07/23,78469,1261045,16.15,16.0,16.07,55
114/07/22,135148,2163770,16.5,15.85,16.01,122
114/07/21,58394,953034,16.35,16.25,16.32,42
114/07/18,189546,3112627,16.55,16.25,16.42,133
114/07/17,71147,1147823,16.3,16.0,16.13,54
114/07/16,85714,1386026,16.4,16.0,16.17,60
114/07/15,69460,1118345,16.25,16.05,16.1,66
114/07/14,66097,1064937,16.5,16.05,16.11,77
114/07/11,38006,620346,16.45,16.25,16.32,34
114/07/10,51044,837016,16.7,16.3,16.4,49
114/07/09,44278,722632,16.45,16.2,16.32,50
114/07/08,123235,1974909,16.15,15.9,16.03,71
114/07/07,54570,866267,15.95,15.7,15.87,58
114/07/04,149090,2458268,17.0,16.05,16.49,159
114/07/03,144044,2387119,16.8,16.4,16.57,106
114/07/02,214120,3471533,16.45,16.0,16.21,127
114/07/01,65394,1049154,16.3,15.85,16.04,62
114/06/30,76238,1211280,16.35,15.8,15.89,82
114/06/27,128966,2063864,16.25,15.9,16.0,99
114/06/26,219319,3535767,16.45,15.9,16.12,184
114/06/25,703145,11511186,16.9,15.95,16.37,503
114/06/24,124152,1941799,15.75,15.5,15.64,89
114/06/23,234254,3563964,15.5,14.95,15.21,174
114/06/20,347131,5352821,15.85,15.0,15.42,291
114/06/19,147576,2214429,15.2,14.9,15.01,138
114/06/18,140654,2137299,15.35,15.1,15.2,132
114/06/17,164140,2513017,15.65,15.1,15.31,138
114/06/16,181340,2768260,15.55,15.05,15.27,176
114/06/13,199298,3108397,15.9,15.45,15.6,176
114/06/12,205150,3262313,16.3,15.75,15.9,191
114/06/11,100309,1619675,16.3,16.05,16.15,85
114/06/10,96177,1562681,16.5,16.05,16.25,76
114/06/09,117507,1906746,16.55,16.0,16.23,121
114/06/06,79712,1319560,16.85,16.3,16.55,130
114/06/05,85851,1401054,16.45,16.1,16.32,94
114/06/04,160091,2592337,16.35,15.9,16.19,113
114/06/03,122541,1953150,16.15,15.75,15.94,108
114/06/02,487396,7735764,16.65,15.45,15.87,329
114/05/29,88436,1488893,17.05,16.75,16.84,84
114/05/28,193601,3307787,17.45,16.8,17.09,137
114/05/27,166215,2891529,17.75,17.2,17.4,124
114/05/26,98121,1730365,17.75,17.5,17.64,114
114/05/23,105263,1872968,18.0,17.7,17.79,108
114/05/22,48391,858667,17.9,17.6,17.74,65
114/05/21,86255,1540049,18.0,17.55,17.85,102
114/05/20,114539,2005139,17.85,17.3,17.51,120
114/05/19,243772,4306105,18.0,17.45,17.66,188
114/05/16,194267,3484861,18.1,17.85,17.94,181
114/05/15,642611,11787858,18.85,17.9,18.34,551
114/05/14,200019,3582083,18.15,17.75,17.91,289
114/05/13,265144,4729285,18.15,17.55,17.84,224
114/05/12,165448,2881313,17.6,17.25,17.42,128
114/05/09,119674,2061901,17.45,17.1,17.23,83
114/05/08,102143,1782692,17.75,17.3,17.45,105
114/05/07,52088,899524,17.45,17.15,17.27,49
114/05/06,143546,2483634,17.55,16.9,17.3,126
114/05/05,256461,4416672,18.0,16.9,17.22,181
114/05/02,270592,4866013,18.2,17.7,17.98,202
114/04/30,252458,4506493,18.4,17.45,17.85,168
114/04/29,220016,4023290,18.45,18.05,18.29,167
114/04/28,109671,1990375,18.35,17.9,18.15,106
114/04/25,117032,2104925,18.5,17.8,17.99,107
114/04/24,103305,1831660,18.1,17.5,17.73,83
114/04/23,165143,2943276,18.0,17.5,17.82,157
114/04/22,84775,1465077,17.6,16.8,17.28,83
114/04/21,154450,2658853,17.4,17.1,17.21,149
114/04/18,85013,1503146,17.8,17.55,17.68,82
114/04/17,177405,3098536,17.85,17.2,17.47,140
114/04/16,139410,2497378,18.35,17.7,17.91,158
114/04/15,319916,5777158,18.4,17.55,18.06,211
114/04/14,333786,5860852,18.1,17.1,17.56,380
114/04/11,723187,11850524,17.2,15.3,16.39,431
114/04/10,528815,8516962,16.3,15.45,16.11,321
114/04/09,1021883,15274191,15.4,14.85,14.95,757
114/04/08,525668,8674665,16.95,16.5,16.5,340
114/04/07,47304,865625,18.3,18.3,18.3,160
114/04/02,160177,3237995,20.5,19.75,20.22,314
114/04/01,337178,6655457,20.1,19.25,19.74,351
114/03/31,798805,15584154,19.95,19.2,19.51,656
114/03/28,500131,10318102,21.1,20.3,20.63,407
114/03/27,320780,6853282,21.7,21.1,21.36,338
114/03/26,175580,3848054,22.2,21.8,21.92,279
114/03/25,275454,6047062,22.5,21.7,21.95,215
114/03/24,128222,2881790,22.9,22.25,22.48,143
114/03/21,141768,3226996,22.95,22.55,22.76,127
114/03/20,434948,10018079,23.6,22.5,23.03,333
114/03/19,187286,4241607,22.85,22.45,22.65,166
114/03/18,218711,4912007,22.55,22.25,22.46,197
114/03/17,149642,3306681,22.3,21.85,22.1,215
114/03/14,299799,6491061,21.85,21.45,21.65,227
114/03/13,312727,6929158,22.8,21.55,22.16,306
114/03/12,181822,4054198,22.5,22.05,22.3,186
114/03/11,499389,10850637,22.45,21.1,21.73,369
114/03/10,548203,12365070,23.5,22.1,22.56,509
114/03/07,415548,9207848,22.7,21.9,22.16,360
