日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,1176231,51671027,44.5,43.3,43.93,781
114/08/14,1033761,45737774,45.5,43.8,44.24,812
114/08/13,936189,42476992,46.15,44.55,45.37,1049
114/08/12,1270640,57419421,45.8,43.95,45.19,1053
114/08/11,678841,29937645,44.5,43.85,44.1,470
114/08/08,714489,31763816,45.5,44.05,44.46,603
114/08/07,800280,36055700,46.1,44.65,45.05,1061
114/08/06,1401071,64111766,46.4,44.85,45.76,1057
114/08/05,1148543,52189882,45.95,44.95,45.44,956
114/08/04,776280,34690556,45.3,43.9,44.69,788
114/08/01,2423687,108118445,45.45,42.7,44.61,1798
114/07/31,899339,39259238,44.55,43.2,43.65,721
114/07/30,1228219,54177898,44.45,43.65,44.11,796
114/07/29,1443958,63924499,45.5,43.8,44.27,1130
114/07/28,811818,36829473,46.25,44.65,45.37,763
114/07/25,1237407,56007891,46.1,44.8,45.26,1136
114/07/24,1252608,56786271,46.0,44.9,45.33,805
114/07/23,1066207,49074263,46.65,45.5,46.03,883
114/07/22,2101439,98404530,48.9,45.75,46.83,1624
114/07/21,1494747,71975827,48.85,47.55,48.15,1165
114/07/18,1589598,77634575,49.95,47.65,48.84,1199
114/07/17,1189218,58862087,50.2,49.2,49.5,897
114/07/16,1953253,97367203,50.7,49.3,49.85,1555
114/07/15,1904793,94624168,50.3,49.15,49.68,1326
114/07/14,2226979,111836864,51.3,49.55,50.22,1492
114/07/11,3939363,202094321,52.2,50.8,51.3,2610
114/07/10,1774304,94496603,54.2,52.8,53.26,1294
114/07/09,7147868,387444488,55.8,53.0,54.2,4573
114/07/08,2228803,118323228,54.0,52.4,53.09,1635
114/07/07,3141694,167292946,54.9,51.9,53.25,2340
114/07/04,5151504,279114914,55.4,53.5,54.18,3277
114/07/03,20317316,1164097197,59.2,55.2,57.3,13128
114/07/02,2801281,150231639,54.5,52.9,53.63,1899
114/07/01,5221564,283200420,55.3,53.5,54.24,3264
114/06/30,5736418,311160149,56.2,53.0,54.24,3775
114/06/27,8328085,478098681,59.0,56.5,57.41,5519
114/06/26,6546787,374600307,58.5,56.5,57.22,4062
114/06/25,6738202,383512836,58.7,55.8,56.92,4281
114/06/24,11076304,642613299,59.5,56.6,58.02,6910
114/06/23,15685315,890593316,58.0,55.2,56.78,9239
114/06/20,34347152,2040189064,62.0,56.4,59.4,21967
114/06/19,6856353,394268581,59.0,56.5,57.5,4600
114/06/18,54892328,3315474150,62.4,58.4,60.4,31763
114/06/17,14752152,873736478,60.0,55.5,59.23,7170
114/06/16,5978907,325170510,56.4,53.5,54.39,3996
114/06/13,10768632,611936581,59.2,55.1,56.83,6831
114/06/12,44685113,2643231721,60.5,58.2,59.15,25928
114/06/11,15231178,856814599,57.0,52.5,56.25,5861
114/06/10,6804078,358304680,54.5,51.3,52.66,4512
114/06/09,6069820,316440429,53.5,51.0,52.13,4522
114/06/06,5777957,302122653,54.3,51.4,52.29,3607
114/06/05,7495400,411831897,56.9,53.8,54.94,4764
114/06/04,11186317,629186011,57.4,55.0,56.25,7777
114/06/03,13860175,773086388,57.5,54.1,55.78,9259
114/06/02,5292952,295701162,57.9,55.0,55.87,4312
114/05/29,10200816,589700464,59.1,57.1,57.81,6545
114/05/28,24817089,1475416951,62.4,57.0,59.45,14378
114/05/27,28363515,1723923689,62.5,59.4,60.78,16604
114/05/26,92319860,5798189025,65.5,60.7,62.81,49148
114/05/23,33071332,1912837209,60.0,55.0,57.84,18408
114/05/22,36850064,2052787234,57.7,53.4,55.71,22366
114/05/21,70327184,4023750009,59.4,55.2,57.21,37469
114/05/20,77845960,4155563250,55.7,51.6,53.38,44012
114/05/19,15913649,788633047,50.7,46.35,49.56,10334
114/05/16,4078909,186046229,46.65,44.65,45.61,2623
114/05/15,4615179,213393237,48.05,45.25,46.24,3064
114/05/14,3990901,190764114,49.3,46.9,47.8,2765
114/05/13,7940251,397159363,52.4,48.1,50.02,5313
114/05/12,6795739,341524322,52.8,48.7,50.26,4725
114/05/09,6855317,335689442,50.5,47.5,48.97,4700
114/05/08,6500062,329496848,52.2,49.8,50.69,4211
114/05/07,10825380,555713353,53.6,49.9,51.33,6964
114/05/06,21771499,1179295882,56.3,50.6,54.17,13860
114/05/05,9709419,515136301,57.4,51.2,53.06,5426
114/05/02,16539323,965816192,61.5,56.8,58.4,10393
114/04/30,48016650,2758286507,61.1,54.2,57.44,25863
114/04/29,20258473,1118006766,57.4,52.3,55.19,11214
114/04/28,45011356,2328387773,55.3,49.65,51.73,24481
114/04/25,9103800,468493900,52.3,50.8,51.46,2745
114/04/24,29892617,1367441517,47.55,43.6,45.75,17475
114/04/23,5313569,226934679,43.25,41.5,42.71,2770
114/04/22,22181331,935087025,45.3,39.3,42.16,14656
114/04/21,39521949,1706296988,45.25,41.5,43.17,25745
114/04/18,7744314,316772522,42.35,38.2,40.9,4658
114/04/17,21637562,866461143,43.1,36.4,40.04,15465
114/04/16,5235568,204836394,39.3,38.0,39.12,3139
114/04/15,1189221,41583291,35.75,33.3,34.97,767
114/04/14,835262,27039950,33.5,31.2,32.37,616
114/04/11,1048662,32542984,31.75,30.85,31.03,745
114/04/10,955952,32588826,34.25,33.4,34.09,600
114/04/09,699328,22442365,34.6,31.15,32.09,551
114/04/08,1453507,46086083,34.6,31.15,31.71,925
114/04/07,51388,1777940,34.6,34.6,34.6,188
114/04/02,1401025,55058810,40.5,38.0,39.3,1190
114/04/01,1423712,54380405,39.0,35.85,38.2,1245
114/03/31,1450269,50317418,35.7,33.15,34.7,1195
114/03/28,2456505,85391506,36.25,33.95,34.76,1747
114/03/27,17516267,726189295,43.7,37.55,41.46,11103
114/03/26,6448707,260078697,40.9,37.9,40.33,2764
114/03/25,13749602,559528580,43.1,36.85,40.69,9822
114/03/24,4960599,194517877,39.75,38.0,39.21,1665
114/03/21,8602967,303673635,36.15,33.9,35.3,4551
114/03/20,8096782,259694433,32.9,30.7,32.07,5644
114/03/19,2532775,75715261,29.95,28.35,29.89,864
114/03/18,173473,4745976,27.7,27.2,27.36,247
114/03/17,170006,4697646,27.95,27.35,27.63,494
114/03/14,100797,2796056,28.3,27.55,27.74,254
114/03/13,200678,5552898,28.15,27.5,27.67,419
114/03/12,239270,6739162,28.7,27.85,28.17,722
114/03/11,438418,12260400,28.9,27.05,27.97,362
114/03/10,826984,24253081,30.25,28.5,29.33,677
114/03/07,920973,26148004,29.5,27.05,28.39,595
114/03/06,403123,11045609,28.25,27.1,27.4,414
114/03/05,523314,14772360,29.0,27.8,28.23,601
114/03/04,678971,19518339,29.8,27.35,28.75,579
114/03/03,945758,27403420,30.55,28.15,28.98,678
