日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,67256,3411516,51.0,50.6,50.72,69
114/08/14,38645,2008250,52.6,51.6,51.97,159
114/08/13,105732,5427564,52.3,50.7,51.33,104
114/08/12,86998,4353333,51.0,49.2,50.04,85
114/08/11,135805,6719288,49.9,49.15,49.48,164
114/08/08,111592,5641059,51.0,50.2,50.55,115
114/08/07,44446,2278844,51.7,51.0,51.27,32
114/08/06,86117,4433292,53.0,51.0,51.48,103
114/08/05,59715,3154293,53.5,52.4,52.82,74
114/08/04,36255,1909115,53.0,52.1,52.66,36
114/08/01,63418,3327916,53.3,51.0,52.48,56
114/07/31,43093,2240711,52.6,51.2,52.0,58
114/07/30,84042,4324564,52.3,50.1,51.46,71
114/07/29,95784,5024565,53.9,52.0,52.46,102
114/07/28,138106,7270444,54.0,51.6,52.64,138
114/07/25,42775,2180484,51.4,50.8,50.98,50
114/07/24,52108,2667511,51.5,51.0,51.19,69
114/07/23,60405,3089879,51.4,50.8,51.15,80
114/07/22,125243,6439010,52.1,50.5,51.41,161
114/07/21,86785,4519472,52.7,51.5,52.08,141
114/07/18,152942,8031311,53.3,52.0,52.51,133
114/07/17,80422,4242613,53.1,52.2,52.75,101
114/07/16,232119,12512417,55.0,52.9,53.91,232
114/07/15,388404,20770934,54.4,52.5,53.48,448
114/07/14,253300,13300859,53.7,51.8,52.51,383
114/07/11,757872,39360538,53.6,50.4,51.94,764
114/07/10,657389,32952916,50.6,48.0,50.13,2299
114/07/09,38924,1788069,46.1,45.8,45.94,69
114/07/08,21453,987810,46.2,45.8,46.05,34
114/07/07,5192,242535,47.1,46.6,46.71,11
114/07/04,22326,1049082,47.7,46.65,46.99,26
114/07/03,53303,2551281,48.4,47.1,47.86,49
114/07/02,21100,995170,47.9,47.05,47.16,22
114/07/01,47135,2234030,47.8,47.0,47.4,93
114/06/30,46077,2183372,47.8,47.0,47.39,68
114/06/27,37025,1781562,48.5,47.6,48.12,50
114/06/26,72284,3465575,48.35,47.5,47.94,72
114/06/25,24010,1131265,48.0,46.75,47.12,27
114/06/24,36541,1701127,46.85,46.35,46.55,40
114/06/23,40410,1870898,46.7,46.0,46.3,48
114/06/20,42274,1975047,47.0,46.5,46.72,69
114/06/19,52841,2511246,48.35,47.2,47.52,60
114/06/18,83758,3951193,47.55,46.95,47.17,77
114/06/17,47703,2277393,48.15,47.5,47.74,67
114/06/16,66650,3216984,48.8,48.0,48.27,128
114/06/13,37236,1820600,49.15,48.7,48.89,55
114/06/12,31435,1561016,49.6,49.5,49.66,42
114/06/11,31028,1536860,49.8,49.15,49.53,54
114/06/10,159132,7913040,51.0,49.35,49.73,162
114/06/09,29670,1529320,51.8,51.3,51.54,36
114/06/06,35526,1832342,51.8,51.2,51.58,88
114/06/05,61404,3171399,52.0,51.2,51.65,89
114/06/04,98986,5224476,53.1,52.4,52.78,108
114/06/03,37050,1932662,52.8,51.9,52.16,57
114/06/02,34686,1834013,54.5,52.1,52.87,50
114/05/29,25249,1332682,53.5,52.5,52.78,35
114/05/28,29205,1555217,54.0,52.5,53.25,33
114/05/27,35366,1891443,53.9,53.1,53.48,41
114/05/26,48986,2622037,54.4,52.7,53.53,49
114/05/23,78442,4237424,55.6,53.5,54.02,95
114/05/22,41846,2298198,55.7,54.3,54.92,49
114/05/21,71831,3962359,55.9,54.3,55.16,63
114/05/20,84302,4652438,56.2,54.1,55.19,180
114/05/19,88943,4985955,57.0,55.6,56.06,109
114/05/16,115700,6525675,57.5,55.5,56.4,180
114/05/15,587919,33150477,58.0,55.0,56.39,472
114/05/14,324596,17401157,54.8,50.2,53.61,222
114/05/13,65759,3312381,51.4,49.85,50.37,124
