日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,43209,2127377,49.5,49.1,49.23,40
114/08/14,16395,806607,49.5,49.1,49.2,23
114/08/13,58490,2883654,49.65,49.1,49.3,46
114/08/12,27216,1341110,49.8,49.05,49.28,28
114/08/11,33469,1653232,50.4,49.0,49.4,42
114/08/08,34237,1704021,50.0,49.6,49.77,27
114/08/07,38746,1943049,51.1,49.9,50.15,48
114/08/06,22000,1122200,51.3,50.7,51.01,19
114/08/05,24010,1218810,51.1,50.5,50.76,22
114/08/04,58000,2915800,50.6,50.0,50.27,48
114/08/01,143055,7127200,50.1,49.25,49.82,144
114/07/31,36137,1773232,49.2,49.0,49.07,42
114/07/30,77012,3772542,49.3,48.85,48.99,73
114/07/29,58019,2838081,49.3,48.75,48.92,56
114/07/28,49009,2412041,49.45,48.6,49.22,49
114/07/25,81000,3963000,49.15,48.45,48.93,75
114/07/24,152316,7421250,49.85,48.3,48.72,165
114/07/23,219670,10778778,49.6,48.6,49.07,211
114/07/22,227883,11463076,52.1,49.2,50.3,207
114/07/21,38952,2007082,51.9,51.3,51.53,47
114/07/18,45275,2339419,52.0,50.6,51.67,54
114/07/17,159441,8087166,51.2,50.2,50.72,157
114/07/16,275171,14153489,53.3,50.4,51.44,270
114/07/15,260160,14033963,56.2,52.5,53.94,281
114/07/14,137235,7869171,60.2,55.7,57.34,230
114/07/11,55987,3371495,60.4,59.5,60.22,65
114/07/10,74605,4524047,60.6,60.6,60.64,107
114/07/09,3176,211538,67.3,66.2,66.61,8
114/07/08,18050,1196100,67.7,66.0,66.27,18
114/07/07,5021,341443,68.1,67.8,68.0,5
114/07/04,5021,342343,68.3,68.0,68.18,7
114/07/03,23232,1593929,69.1,68.3,68.61,22
114/07/02,23135,1560792,68.4,67.2,67.46,48
114/07/01,47765,3462720,72.9,70.7,72.49,46
114/06/30,25010,1779615,71.5,71.0,71.16,24
114/06/27,14300,1029640,72.3,71.6,72.0,16
114/06/26,19141,1379908,72.5,71.7,72.09,25
114/06/25,53122,3756197,71.7,70.1,70.71,33
114/06/24,10000,710100,71.2,70.8,71.01,8
114/06/23,18145,1267193,71.6,69.0,69.84,21
114/06/20,27500,1941370,72.1,70.1,70.6,30
114/06/19,18050,1283755,71.9,70.5,71.12,20
114/06/18,36332,2584049,72.5,70.0,71.12,36
114/06/17,13039,915972,70.9,69.8,70.25,14
114/06/16,14151,995335,70.7,70.0,70.34,17
114/06/13,19177,1353583,71.1,70.3,70.58,21
114/06/12,6325,447413,71.3,70.4,70.74,18
114/06/11,48080,3406081,71.7,70.1,70.84,68
114/06/10,66461,4774464,73.0,70.9,71.84,78
114/06/09,65820,4782989,74.0,71.9,72.67,111
114/06/06,22153,1650882,75.3,74.1,74.52,24
114/06/05,12217,909146,75.5,74.2,74.42,19
114/06/04,25040,1886824,76.5,74.0,75.35,25
114/06/03,12000,901300,76.4,74.4,75.11,12
114/06/02,4087,307020,76.7,74.4,75.12,11
114/05/29,21102,1604576,77.3,75.4,76.04,47
114/05/28,16096,1218840,76.5,74.7,75.72,19
114/05/27,17740,1353273,76.7,76.0,76.28,62
114/05/26,19575,1513522,77.7,76.5,77.32,41
114/05/23,31899,2475969,79.0,77.0,77.62,152
114/05/22,49198,3946599,82.2,79.0,80.22,50
114/05/21,304365,25565154,85.1,82.0,84.0,249
114/05/20,256212,20847451,82.8,78.9,81.37,299
114/05/19,115279,9015157,79.9,75.3,78.2,154
114/05/16,77619,5848806,77.6,74.3,75.35,130
114/05/15,19976,1513738,76.9,75.3,75.78,30
114/05/14,37509,2871935,77.1,75.8,76.57,108
114/05/13,58425,4493634,79.8,76.1,76.91,338
114/05/12,43869,3414511,79.2,76.5,77.83,130
114/05/09,62665,5030230,80.9,79.0,80.27,61
114/05/08,251308,19881687,80.0,77.8,79.11,201
114/05/07,267883,20898268,79.3,75.0,78.01,201
114/05/06,137011,10156898,75.6,71.3,74.13,118
114/05/05,118389,8379289,72.0,68.7,70.78,94
114/05/02,24691,1713247,69.9,68.8,69.39,39
114/04/30,28287,1928334,68.7,67.7,68.17,32
114/04/29,31300,2127324,68.4,67.8,67.97,29
114/04/28,39834,2672860,67.7,66.2,67.1,48
114/04/25,12000,782500,65.6,64.9,65.21,11
114/04/24,26051,1670378,64.5,63.8,64.12,21
114/04/23,47022,2981596,65.6,62.8,63.41,50
114/04/22,15001,940762,63.4,62.2,62.71,15
114/04/21,33647,2115969,64.0,62.3,62.89,91
114/04/18,21061,1371091,65.6,64.8,65.1,25
114/04/17,36179,2366183,66.8,63.3,65.4,39
114/04/16,44713,2945262,66.8,65.0,65.87,56
114/04/15,67938,4305157,65.8,61.1,63.37,69
114/04/14,67918,4141771,61.9,60.0,60.98,77
114/04/11,56076,3323756,60.6,57.0,59.27,67
114/04/10,100091,5934905,59.4,58.0,59.3,59
114/04/09,140059,7585030,55.1,54.0,54.16,138
114/04/08,87192,5231920,60.2,60.0,60.0,80
114/04/07,11281,751314,66.6,66.6,66.6,17
114/04/02,75275,5536151,74.2,73.1,73.55,63
114/04/01,56509,4184203,74.9,73.4,74.04,53
114/03/31,71290,5296221,75.0,74.0,74.29,62
114/03/28,53970,4075584,76.6,75.1,75.52,66
114/03/27,32221,2476712,77.4,76.6,76.87,30
114/03/26,8376,649982,78.4,77.4,77.6,17
114/03/25,18388,1418642,77.3,76.7,77.15,24
114/03/24,30197,2354454,78.8,77.1,77.97,37
114/03/21,41349,3229259,78.8,77.0,78.1,64
114/03/20,68331,5282892,78.2,76.0,77.31,69
114/03/19,52651,4003978,76.3,75.7,76.05,60
114/03/18,53177,4031052,76.2,75.2,75.8,54
114/03/17,192721,14440836,76.2,74.2,74.93,186
114/03/14,446371,34000237,79.8,74.6,76.17,562
114/03/13,95088,7508948,80.0,77.7,78.97,111
114/03/12,91395,7061885,78.0,76.2,77.27,81
114/03/11,133210,9952809,75.5,73.8,74.72,248
114/03/10,520966,40427701,80.3,75.9,77.6,994
114/03/07,23247,1945223,84.0,83.2,83.68,45
114/03/06,32477,2723490,84.1,83.5,83.86,42
114/03/05,14745,1238361,84.5,83.1,83.99,32
114/03/04,23876,1998277,84.5,82.8,83.69,34
114/03/03,57873,4857592,84.7,83.3,83.94,77
