日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,79203,1549624,19.9,19.45,19.57,71
114/08/14,139160,2769000,20.4,19.3,19.9,106
114/08/13,371511,7206739,19.9,18.75,19.4,274
114/08/12,117240,2333652,20.15,19.8,19.9,174
114/08/11,43029,863985,20.3,20.0,20.08,33
114/08/08,57461,1157075,20.45,20.0,20.14,50
114/08/07,63979,1296673,20.5,20.05,20.27,55
114/08/06,70480,1458567,20.95,20.4,20.69,57
114/08/05,94508,1947374,20.8,20.3,20.61,72
114/08/04,54218,1106509,20.7,19.9,20.41,47
114/08/01,50147,1006802,20.3,19.9,20.08,46
114/07/31,154069,3112878,20.7,19.85,20.2,130
114/07/30,59045,1186905,20.5,20.0,20.1,47
114/07/29,93552,1898639,20.55,20.05,20.3,70
114/07/28,49014,985682,20.4,19.95,20.11,32
114/07/25,54395,1087600,20.3,19.9,19.99,36
114/07/24,47867,961808,20.4,19.9,20.09,37
114/07/23,46127,929483,20.35,19.9,20.15,40
114/07/22,79420,1597875,20.5,19.85,20.12,81
114/07/21,20476,420702,20.65,20.4,20.55,21
114/07/18,81181,1666867,21.2,20.35,20.53,81
114/07/17,250227,5283409,21.5,20.3,21.11,152
114/07/16,73235,1483158,20.4,20.05,20.25,49
114/07/15,34623,700634,20.45,20.05,20.24,40
114/07/14,29393,603349,20.85,20.05,20.53,33
114/07/11,60500,1213874,20.3,19.8,20.06,43
114/07/10,49254,985880,20.4,19.8,20.02,47
114/07/09,52108,1051863,20.4,19.7,20.19,43
114/07/08,89701,1782799,20.1,19.7,19.87,86
114/07/07,41007,828692,20.55,20.05,20.21,38
114/07/04,84026,1739636,21.2,20.45,20.7,62
114/07/03,210366,4484990,21.8,20.95,21.32,112
114/07/02,157002,3262141,21.2,20.4,20.78,91
114/07/01,81043,1665750,20.8,20.0,20.55,79
114/06/30,63101,1297913,20.9,20.4,20.57,62
114/06/27,304293,6517264,22.1,20.75,21.42,247
114/06/26,94266,1950672,20.9,20.4,20.69,60
114/06/25,58367,1191753,20.65,20.3,20.42,51
114/06/24,56496,1160697,20.7,20.2,20.54,57
114/06/23,63536,1270935,20.35,19.7,20.0,76
114/06/20,295948,6071687,21.4,20.2,20.52,231
114/06/19,331027,7152592,22.65,21.2,21.61,239
114/06/18,1297188,28881226,23.0,21.55,22.26,854
114/06/17,426090,9355218,22.3,20.5,21.96,254
114/06/16,186489,3836813,21.05,20.25,20.57,138
114/06/13,257719,5420912,21.6,20.6,21.03,182
114/06/12,124330,2606539,21.3,20.7,20.96,94
114/06/11,231858,4839798,21.4,20.55,20.87,171
114/06/10,179600,3884041,22.0,21.25,21.63,154
114/06/09,204387,4397379,21.95,21.2,21.51,152
114/06/06,132653,2830771,21.7,20.8,21.34,103
114/06/05,154312,3308211,22.05,21.2,21.44,115
114/06/04,329660,7082445,22.0,20.85,21.48,275
114/06/03,321230,6753691,21.5,20.7,21.02,211
114/06/02,297240,6244984,21.9,20.75,21.01,214
114/05/29,333493,7539096,23.3,22.1,22.61,227
114/05/28,186326,4222384,23.15,22.25,22.66,152
114/05/27,202281,4616560,23.5,22.5,22.82,164
114/05/26,255108,5908610,23.6,22.9,23.16,211
114/05/23,252610,6038438,24.4,23.6,23.9,186
