日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,549851,7209124,13.25,13.05,13.11,290
114/08/14,1047310,13738051,13.2,13.0,13.12,419
114/08/13,783819,10108568,13.05,12.75,12.9,324
114/08/12,723165,9296430,13.05,12.75,12.86,384
114/08/11,641657,8322148,13.25,12.8,12.97,409
114/08/08,418156,5546067,13.35,13.1,13.26,218
114/08/07,582846,7690039,13.6,13.1,13.19,321
114/08/06,783035,10477820,13.55,13.1,13.38,331
114/08/05,355172,4676426,13.3,13.1,13.17,213
114/08/04,532481,7002173,13.3,12.8,13.15,269
114/08/01,582614,7543193,13.15,12.45,12.95,282
114/07/31,795687,10234280,13.2,12.75,12.86,368
114/07/30,375724,4931827,13.25,13.0,13.13,177
114/07/29,421634,5519690,13.2,13.0,13.09,223
114/07/28,717986,9319450,13.15,12.6,12.98,364
114/07/25,375245,4748594,12.75,12.55,12.65,196
114/07/24,457592,5780473,12.85,12.5,12.63,277
114/07/23,357322,4545085,12.9,12.5,12.72,196
114/07/22,946307,11959619,13.1,12.4,12.64,511
114/07/21,298550,3871588,13.05,12.9,12.97,161
114/07/18,508215,6651730,13.3,12.95,13.09,230
114/07/17,337301,4456375,13.3,13.1,13.21,165
114/07/16,430380,5626813,13.15,13.0,13.07,224
114/07/15,588202,7860765,13.45,13.25,13.36,254
114/07/14,357689,4769387,13.55,13.25,13.33,171
114/07/11,575277,7642385,13.45,13.1,13.28,226
114/07/10,497573,6570821,13.35,13.1,13.21,176
114/07/09,227220,3001559,13.3,13.1,13.21,133
114/07/08,454270,5922059,13.15,12.9,13.04,239
114/07/07,325899,4313416,13.45,13.1,13.24,207
114/07/04,389096,5254384,13.8,13.3,13.5,230
114/07/03,474756,6506637,13.8,13.6,13.71,210
114/07/02,364784,4942056,13.7,13.5,13.55,169
114/07/01,234166,3191453,13.7,13.55,13.63,164
114/06/30,552918,7553219,14.0,13.5,13.66,256
114/06/27,802232,11109895,14.0,13.7,13.85,317
114/06/26,568551,7793011,13.8,13.6,13.71,250
114/06/25,337929,4565211,13.6,13.4,13.51,181
114/06/24,1040304,13842225,13.5,13.1,13.31,305
114/06/23,776671,10184638,13.3,13.0,13.11,412
114/06/20,598708,7991953,13.55,13.05,13.35,310
114/06/19,671810,9062445,13.65,13.35,13.49,329
114/06/18,356838,4882138,13.8,13.5,13.68,226
114/06/17,343161,4687211,13.85,13.55,13.66,185
114/06/16,530059,7175857,13.7,13.4,13.54,231
114/06/13,931093,12699478,13.85,13.5,13.64,373
114/06/12,713403,9952470,14.15,13.8,13.95,326
114/06/11,1753657,24602636,14.5,13.8,14.03,781
114/06/10,720121,10630220,14.9,14.6,14.76,238
114/06/09,498179,7310877,14.95,14.45,14.68,230
114/06/06,335518,4876498,14.65,14.45,14.53,166
