日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"35,340","2,124,000",60.10,60.20,60.10,60.20, 0.00,8
114/08/21,"39,108","2,350,452",60.10,60.20,60.10,60.20, 0.00,16
114/08/20,"63,741","3,830,995",60.10,60.20,60.10,60.20, 0.00,19
114/08/19,"93,371","5,611,574",60.10,60.20,60.10,60.20, 0.00,23
114/08/18,"60,695","3,647,837",60.10,60.20,60.10,60.20, 0.00,15
114/08/15,"4,083","245,480",60.10,60.20,60.10,60.20, 0.00,5
114/08/14,"39,594","2,376,395",60.00,60.20,60.00,60.20, 0.00,27
114/08/13,"5,617","337,639",60.10,60.20,60.10,60.20,-0.10,14
114/08/12,"119,306","7,182,140",60.20,60.30,60.20,60.30, 0.00,25
114/08/11,"19,406","1,168,149",60.30,60.30,60.10,60.30,+0.10,40
114/08/08,"4,540","272,900",60.10,60.20,60.10,60.20,-0.10,10
114/08/07,"51,355","3,087,713",60.20,60.30,60.00,60.30, 0.00,18
114/08/06,"67,170","4,037,908",60.00,60.30,60.00,60.30, 0.00,19
114/08/05,"122,267","7,360,542",60.20,60.30,60.20,60.30, 0.00,16
114/08/04,"70,528","4,245,980",60.20,60.30,60.20,60.30, 0.00,19
114/08/01,"35,430","2,132,917",60.20,60.30,60.20,60.30, 0.00,13
114/07/31,"33,148","1,995,663",60.20,60.30,60.20,60.30,+0.10,7
114/07/30,"26,130","1,568,495",60.00,60.20,59.90,60.20,-0.10,15
114/07/29,"58,377","3,514,243",60.20,60.30,60.20,60.30, 0.00,16
114/07/28,"95,581","5,756,899",60.10,60.30,60.10,60.30,+0.10,26
114/07/25,"52,737","3,173,331",60.20,60.20,60.10,60.20,-0.10,18
114/07/24,"212,188","12,748,982",60.00,60.30,60.00,60.30,+0.20,20
114/07/23,"31,438","1,886,330",60.00,60.10,60.00,60.10,+0.10,8
114/07/22,"118,467","7,115,687",60.00,60.10,60.00,60.00, 0.00,24
114/07/21,"45,449","2,731,164",60.10,60.10,60.00,60.00,-0.10,14
114/07/18,"33,032","1,985,312",60.10,60.20,60.10,60.10, 0.00,8
114/07/17,"32,806","1,971,339",60.10,60.10,60.10,60.10,X0.00,21
114/07/15,"71,367","4,286,084",60.00,60.20,60.00,60.20,+0.10,28
114/07/14,"41,972","2,518,475",60.00,60.10,60.00,60.10, 0.00,34
114/07/11,"48,006","2,881,760",60.00,60.10,60.00,60.10, 0.00,13
114/07/10,"10,079","604,846",60.00,60.10,60.00,60.10,X0.00,10
114/07/08,"56,811","3,409,075",60.00,60.10,60.00,60.10,+0.10,16
114/07/07,"37,484","2,248,459",59.90,60.00,59.90,60.00,+0.10,35
114/07/04,"19,136","1,147,917",60.00,60.10,59.90,59.90,-0.20,9
114/07/03,"20,414","1,224,778",60.00,60.10,60.00,60.10, 0.00,15
114/07/02,"36,320","2,179,300",60.00,60.10,60.00,60.10, 0.00,20
114/07/01,"60,149","3,605,197",59.90,60.10,59.90,60.10,+0.10,23
114/06/30,"126,047","7,494,625",59.30,60.00,59.20,60.00,X0.00,79
114/06/27,"127,116","7,763,976",61.10,61.20,61.00,61.20, 0.00,38
114/06/26,"73,646","4,502,238",61.10,61.20,61.10,61.20, 0.00,32
114/06/25,"65,628","4,014,842",61.10,61.20,61.10,61.20,-0.10,19
114/06/24,"20,846","1,275,794",61.20,61.30,61.20,61.30, 0.00,29
114/06/23,"21,407","1,307,574",61.10,61.30,61.00,61.30, 0.00,20
114/06/20,"53,590","3,279,889",61.60,61.60,61.10,61.30, 0.00,21
114/06/19,"75,128","4,598,308",61.20,61.30,61.20,61.30,-0.10,26
114/06/18,"201,490","12,322,128",61.10,61.40,61.00,61.40,+0.20,40
114/06/17,"104,736","6,394,971",61.00,61.20,61.00,61.20,+0.10,32
114/06/16,"112,538","6,862,511",60.90,61.10,60.90,61.10,+0.10,26
114/06/13,"49,393","3,008,363",60.90,61.00,60.90,61.00, 0.00,32
114/06/12,"6,533","398,301",61.00,61.00,60.90,61.00,-0.10,18
114/06/11,"71,525","4,360,531",61.00,61.10,60.90,61.10, 0.00,32
114/06/10,"72,083","4,397,454",61.00,61.10,61.00,61.10, 0.00,13
114/06/09,"73,669","4,493,697",61.00,61.10,60.90,61.10,+0.10,20
114/06/06,"1,240","75,543",61.00,61.00,61.00,61.00, 0.00,4
114/06/05,"11,634","709,623",61.00,61.00,61.00,61.00,-0.20,15
114/06/04,"50,480","3,082,822",61.00,61.20,61.00,61.20, 0.00,34
114/06/03,"65,491","3,998,352",61.00,61.20,61.00,61.20, 0.00,21
114/06/02,"35,832","2,189,082",61.10,61.20,61.00,61.20,+0.10,42
114/05/29,"2,927","178,847",61.20,61.20,61.10,61.10,-0.10,10
