日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,541,"72,584",133.0,135.5,132.0,135.0,2.0,923
114/08/07,"1,194","156,514",132.0,135.5,126.0,133.0,3.5,"1,212"
114/08/06,"2,046","268,984",131.0,134.5,128.5,129.5,-12.5,"2,087"
114/08/05,984,"136,285",135.0,142.0,135.0,142.0,9.0,899
114/08/04,654,"87,915",137.0,137.0,133.0,133.0,-5.5,920
114/08/01,624,"86,477",135.0,141.0,134.5,138.5,0.0,983
114/08/01,624,"86,477",135.0,141.0,134.5,138.5,0.0,983
114/07/31,"1,054","146,208",141.5,142.0,136.5,138.5,-1.5,"2,000"
114/07/31,"1,054","146,208",141.5,142.0,136.5,138.5,-1.5,"2,000"
114/07/30,"3,957","572,185",145.0,150.0,138.0,140.0,1.5,"4,062"
114/07/30,"3,957","572,185",145.0,150.0,138.0,140.0,1.5,"4,062"
114/07/29,"1,377","189,117",138.5,141.0,133.0,138.5,1.5,"1,368"
114/07/29,"1,377","189,117",138.5,141.0,133.0,138.5,1.5,"1,368"
114/07/28,965,"134,367",141.5,142.0,137.0,137.0,-4.0,"1,142"
114/07/28,965,"134,367",141.5,142.0,137.0,137.0,-4.0,"1,142"
114/07/25,914,"129,681",145.5,145.5,140.0,141.0,-4.5,"1,156"
114/07/25,914,"129,681",145.5,145.5,140.0,141.0,-4.5,"1,156"
114/07/24,"1,976","280,246",143.0,146.0,137.0,145.5,2.0,"2,220"
114/07/24,"1,976","280,246",143.0,146.0,137.0,145.5,2.0,"2,220"
114/07/23,"4,794","711,936",145.0,153.5,143.5,143.5,3.5,"4,113"
114/07/23,"4,794","711,936",145.0,153.5,143.5,143.5,3.5,"4,113"
114/07/22,"4,475","648,728",150.0,150.0,139.5,140.0,-10.0,"3,806"
114/07/22,"4,475","648,728",150.0,150.0,139.5,140.0,-10.0,"3,806"
114/07/21,"6,468","953,968",140.5,150.0,139.0,150.0,13.5,"7,059"
114/07/21,"6,468","953,968",140.5,150.0,139.0,150.0,13.5,"7,059"
114/07/18,"3,273","440,660",127.5,136.5,126.0,136.5,12.0,"6,116"
114/07/18,"3,273","440,660",127.5,136.5,126.0,136.5,12.0,"6,116"
114/07/17,529,"64,119",117.5,124.5,117.0,124.5,7.0,777
114/07/17,529,"64,119",117.5,124.5,117.0,124.5,7.0,777
114/07/16,633,"76,829",121.0,125.5,117.5,117.5,-2.5,"1,088"
114/07/16,633,"76,829",121.0,125.5,117.5,117.5,-2.5,"1,088"
114/07/15,196,"23,630",122.0,122.0,119.5,120.0,-1.0,402
114/07/15,196,"23,630",122.0,122.0,119.5,120.0,-1.0,402
114/07/14,329,"39,597",120.0,121.5,118.5,121.0,0.0,547
114/07/14,329,"39,597",120.0,121.5,118.5,121.0,0.0,547
