日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,4,136,34.10,34.10,33.95,33.95,-0.25,4,2025-08-22
114/08/21,9,318,34.15,34.20,34.10,34.20,0.05,8,2025-08-21
114/08/20,14,477,34.15,34.15,34.00,34.15,-0.2,12,2025-08-20
114/08/19,23,785,33.75,34.35,33.70,34.35,0.6,17,2025-08-19
114/08/18,16,541,33.80,34.00,33.70,33.75,-0.05,12,2025-08-18
114/08/15,40,"1,377",34.15,34.40,33.80,33.80,-0.25,35,2025-08-15
114/08/14,27,919,33.90,34.05,33.80,34.05,0.15,22,2025-08-14
114/08/13,12,408,34.05,34.05,33.90,33.90,-0.15,12,2025-08-13
114/08/12,12,414,34.00,34.05,33.95,34.05,0.05,10,2025-08-12
114/08/11,24,820,34.00,34.45,33.75,34.00,0.25,19,2025-08-11
114/08/08,14,474,33.95,34.00,33.60,33.75,-0.2,12,2025-08-08
114/08/07,60,"2,028",34.10,34.15,33.35,33.95,-0.05,34,2025-08-07
114/08/06,4,139,33.70,34.00,33.70,34.00,0.35,6,2025-08-06
114/08/05,8,273,33.50,34.45,33.50,33.65,0.15,8,2025-08-05
114/08/04,15,515,33.40,33.50,33.40,33.50,0.1,13,2025-08-04
114/08/01,14,471,33.50,33.60,33.40,33.40,-0.1,19,2025-08-01
114/07/31,11,371,33.75,33.75,33.50,33.50,-0.25,13,2025-07-31
114/07/30,8,270,33.75,33.80,33.75,33.75,0.05,8,2025-07-30
114/07/29,5,172,33.95,33.95,33.70,33.70,-0.4,7,2025-07-29
114/07/28,7,228,34.15,34.15,34.10,34.10,0.0,5,2025-07-28
114/07/25,16,550,34.60,34.60,34.10,34.10,-0.35,14,2025-07-25
114/07/24,6,209,35.15,35.15,34.25,34.45,0.1,6,2025-07-24
114/07/23,6,202,33.40,34.35,33.40,34.35,0.7,8,2025-07-23
114/07/22,14,474,33.65,34.60,33.60,33.65,-0.65,11,2025-07-22
114/07/21,4,137,33.90,34.30,33.90,34.30,0.4,5,2025-07-21
114/07/18,23,781,34.20,34.20,33.55,33.90,-0.45,20,2025-07-18
114/07/17,7,240,34.30,34.40,34.30,34.35,0.1,7,2025-07-17
114/07/16,195,"6,583",34.65,34.65,33.20,34.25,-0.45,215,2025-07-16
114/07/15,32,"1,130",35.05,35.20,34.70,34.70,-0.9,82,2025-07-15
114/07/14,0,0,--,--,--,--,0.0,0,2025-07-14
114/07/11,8,287,34.90,35.75,34.90,35.60,0.1,44,2025-07-11
114/07/10,8,284,35.60,35.60,35.50,35.50,-0.05,5,2025-07-10
114/07/09,8,286,35.50,35.55,35.40,35.55,0.15,17,2025-07-09
114/07/08,177,"6,289",35.90,36.05,34.85,35.40,-0.8,235,2025-07-08
114/07/07,2,73,36.20,36.20,36.20,36.20,0.0,3,2025-07-07
114/07/04,40,"1,433",36.60,36.60,36.00,36.20,-0.4,33,2025-07-04
114/07/03,23,850,36.60,36.75,36.60,36.60,0.0,25,2025-07-03
114/07/02,36,"1,329",37.00,37.05,36.60,36.60,-1.35,40,2025-07-02
114/07/01,9,341,37.90,37.95,37.90,37.95,1.15,2,2025-07-01
114/06/30,7,258,36.90,36.90,36.80,36.80,-0.1,7,2025-06-30
114/06/27,16,600,36.70,37.30,36.70,36.90,0.25,18,2025-06-27
114/06/26,11,410,36.55,37.00,36.50,36.65,0.35,13,2025-06-26
114/06/25,31,"1,132",36.60,36.80,36.30,36.30,-0.3,22,2025-06-25
114/06/24,29,"1,075",36.60,37.00,36.60,36.60,0.05,27,2025-06-24
114/06/23,20,734,36.80,36.80,36.30,36.55,-0.25,19,2025-06-23
114/06/20,66,"2,434",38.05,38.05,36.30,36.80,-1.25,52,2025-06-20
114/06/19,8,308,38.05,38.10,38.05,38.05,-0.65,9,2025-06-19
114/06/18,90,"3,496",37.95,38.95,37.90,38.70,0.75,75,2025-06-18
