日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,222,"4,421",19.6,20.2,19.6,19.85,0.45,156,2025-08-22
114/08/21,182,"3,531",19.25,19.65,19.1,19.4,0.25,103,2025-08-21
114/08/20,121,"2,315",19.3,19.3,18.85,19.15,-0.25,111,2025-08-20
114/08/19,123,"2,386",19.95,19.95,19.3,19.4,-0.2,138,2025-08-19
114/08/18,141,"2,807",20.0,20.2,19.6,19.6,-0.4,109,2025-08-18
114/08/15,112,"2,213",20.05,20.15,19.5,20.0,-0.1,94,2025-08-15
114/08/14,93,"1,880",20.25,20.6,20.0,20.1,0.0,77,2025-08-14
114/08/13,178,"3,581",20.25,20.45,19.95,20.1,-0.05,118,2025-08-13
114/08/12,283,"5,657",19.45,20.4,19.45,20.15,0.65,169,2025-08-12
114/08/11,542,"10,781",20.8,20.8,19.45,19.5,-1.5,383,2025-08-11
114/08/08,148,"3,106",20.95,21.15,20.8,21.0,-0.15,111,2025-08-08
114/08/07,122,"2,539",20.6,21.2,20.5,21.15,0.55,120,2025-08-07
114/08/06,169,"3,473",20.2,20.75,20.0,20.6,0.7,117,2025-08-06
114/08/05,111,"2,198",20.25,20.25,19.75,19.9,-0.05,94,2025-08-05
114/08/04,213,"4,215",19.2,20.0,19.2,19.95,0.65,148,2025-08-04
114/08/01,167,"3,181",18.6,19.35,18.45,19.3,0.35,105,2025-08-01
114/07/31,177,"3,315",18.9,18.95,18.6,18.95,-0.05,153,2025-07-31
114/07/30,93,"1,761",19.4,19.4,18.75,19.0,0.25,89,2025-07-30
114/07/29,308,"5,785",18.95,19.1,18.55,18.75,-0.25,201,2025-07-29
114/07/28,242,"4,630",19.4,19.4,19.0,19.0,-0.35,203,2025-07-28
114/07/25,406,"7,913",19.7,19.8,19.35,19.35,-0.65,370,2025-07-25
114/07/24,155,"3,082",20.25,20.25,19.75,20.0,-0.25,178,2025-07-24
114/07/23,160,"3,231",19.8,20.35,19.8,20.25,0.65,132,2025-07-23
114/07/22,253,"5,203",20.95,21.2,20.3,20.6,-0.2,208,2025-07-22
114/07/21,184,"3,812",20.65,21.0,20.6,20.8,0.0,143,2025-07-21
114/07/18,162,"3,401",20.9,21.25,20.65,20.8,-0.25,126,2025-07-18
114/07/17,176,"3,720",21.05,21.45,21.0,21.05,0.0,107,2025-07-17
114/07/16,137,"2,878",20.85,21.25,20.6,21.05,0.2,101,2025-07-16
114/07/15,405,"8,443",21.05,21.2,20.7,20.85,-0.35,197,2025-07-15
114/07/14,211,"4,568",21.9,22.25,21.2,21.2,-1.05,170,2025-07-14
114/07/11,482,"10,699",20.8,22.8,20.8,22.25,1.1,433,2025-07-11
114/07/10,331,"7,082",21.2,21.85,20.75,21.15,0.6,262,2025-07-10
