日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,987,"41,407",41.45,43.10,41.15,41.60,0.2,713
114/08/07,406,"16,858",41.85,42.50,41.25,41.40,-0.4,354
114/08/06,366,"15,447",42.85,42.85,41.80,41.80,-0.85,371
114/08/05,719,"30,773",43.00,43.40,42.35,42.65,0.15,607
114/08/04,894,"37,736",41.35,43.25,40.60,42.50,1.15,858
114/08/01,"1,398","57,837",39.80,42.50,39.20,41.35,1.55,"1,133"
114/08/01,"1,398","57,837",39.80,42.50,39.20,41.35,1.55,"1,133"
114/07/31,446,"17,925",40.95,40.95,39.80,39.80,-1.1,550
114/07/31,446,"17,925",40.95,40.95,39.80,39.80,-1.1,550
114/07/30,754,"30,608",40.55,41.45,39.75,40.90,0.8,566
114/07/30,754,"30,608",40.55,41.45,39.75,40.90,0.8,566
114/07/29,525,"21,026",40.50,40.70,39.65,40.10,-0.5,454
114/07/29,525,"21,026",40.50,40.70,39.65,40.10,-0.5,454
114/07/28,727,"29,533",40.90,41.15,40.05,40.60,0.05,513
114/07/28,727,"29,533",40.90,41.15,40.05,40.60,0.05,513
114/07/25,"1,223","50,986",41.70,43.00,40.55,40.55,-1.05,937
114/07/25,"1,223","50,986",41.70,43.00,40.55,40.55,-1.05,937
114/07/24,336,"13,965",41.80,42.00,41.05,41.60,0.15,291
114/07/24,336,"13,965",41.80,42.00,41.05,41.60,0.15,291
114/07/23,504,"21,005",42.00,42.35,41.30,41.45,0.15,413
114/07/23,504,"21,005",42.00,42.35,41.30,41.45,0.15,413
114/07/22,"1,153","48,564",43.45,43.75,41.25,41.30,-2.2,"1,106"
114/07/22,"1,153","48,564",43.45,43.75,41.25,41.30,-2.2,"1,106"
114/07/21,548,"23,904",44.10,44.40,43.25,43.50,-0.6,541
114/07/21,548,"23,904",44.10,44.40,43.25,43.50,-0.6,541
114/07/18,675,"30,074",44.90,45.20,44.10,44.10,-0.75,605
114/07/18,675,"30,074",44.90,45.20,44.10,44.10,-0.75,605
114/07/17,855,"38,163",44.50,45.30,43.65,44.85,0.8,812
114/07/17,855,"38,163",44.50,45.30,43.65,44.85,0.8,812
114/07/16,"1,373","62,060",45.25,46.80,44.05,44.05,-1.1,"1,088"
114/07/16,"1,373","62,060",45.25,46.80,44.05,44.05,-1.1,"1,088"
114/07/15,728,"33,221",46.50,46.50,45.15,45.15,-0.8,623
114/07/15,728,"33,221",46.50,46.50,45.15,45.15,-0.8,623
114/07/14,826,"38,171",47.50,47.65,45.95,45.95,-1.1,911
114/07/14,826,"38,171",47.50,47.65,45.95,45.95,-1.1,911
114/07/11,715,"33,735",47.35,47.70,46.85,47.05,-0.5,669
114/07/11,715,"33,735",47.35,47.70,46.85,47.05,-0.5,669
114/07/10,824,"39,594",48.45,48.85,47.55,47.55,-1.1,774
114/07/10,824,"39,594",48.45,48.85,47.55,47.55,-1.1,774
114/07/09,"2,278","111,083",49.45,50.20,47.85,48.65,0.05,"1,834"
114/07/09,"2,278","111,083",49.45,50.20,47.85,48.65,0.05,"1,834"
114/07/08,"1,511","72,740",47.95,49.30,46.90,48.60,0.35,"1,154"
114/07/08,"1,511","72,740",47.95,49.30,46.90,48.60,0.35,"1,154"
114/07/07,"1,495","72,977",49.40,50.40,48.25,48.25,-1.15,"1,184"
114/07/07,"1,495","72,977",49.40,50.40,48.25,48.25,-1.15,"1,184"
114/07/04,"2,192","109,713",51.00,51.70,49.30,49.40,-1.6,"1,663"
114/07/04,"2,192","109,713",51.00,51.70,49.30,49.40,-1.6,"1,663"
114/07/03,"2,735","141,537",51.80,52.90,51.00,51.00,-0.9,"2,089"
