日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,69,"2,084",30.25,30.3,29.8,30.2,-0.05,97,2025-08-22
114/08/21,158,"4,738",30.15,30.35,29.55,30.25,0.4,139,2025-08-21
114/08/20,248,"7,341",29.85,30.15,29.1,29.85,0.0,220,2025-08-20
114/08/19,165,"4,954",30.1,30.15,29.85,29.85,-0.3,162,2025-08-19
114/08/18,160,"4,822",30.2,30.35,30.05,30.15,-0.25,162,2025-08-18
114/08/15,161,"4,862",30.15,30.4,30.05,30.4,-0.1,124,2025-08-15
114/08/14,98,"2,971",30.1,30.5,30.1,30.5,0.1,126,2025-08-14
114/08/13,149,"4,507",30.45,30.45,30.0,30.4,-0.05,147,2025-08-13
114/08/12,315,"9,504",30.7,30.7,29.9,30.45,-0.45,234,2025-08-12
114/08/11,126,"3,833",31.0,31.0,30.3,30.9,-0.1,116,2025-08-11
114/08/08,68,"2,101",30.7,31.0,30.5,31.0,0.0,75,2025-08-08
114/08/07,107,"3,292",31.25,31.25,30.7,31.0,-0.1,96,2025-08-07
114/08/06,65,"2,012",31.1,31.15,30.8,31.1,0.0,82,2025-08-06
114/08/05,132,"4,099",31.0,31.3,30.95,31.1,0.1,127,2025-08-05
114/08/04,94,"2,910",30.7,31.05,30.7,31.0,0.05,102,2025-08-04
114/08/01,75,"2,303",30.2,31.0,30.2,30.95,0.25,81,2025-08-01
114/07/31,78,"2,375",30.8,30.95,30.4,30.7,-0.3,115,2025-07-31
114/07/30,47,"1,448",30.65,31.1,30.65,31.0,-0.25,51,2025-07-30
114/07/29,81,"2,523",31.25,31.55,30.8,31.25,-0.05,98,2025-07-29
114/07/28,104,"3,219",31.15,31.3,30.6,31.3,0.15,89,2025-07-28
114/07/25,116,"3,575",30.6,31.15,30.5,31.15,0.55,89,2025-07-25
114/07/24,83,"2,536",30.6,30.6,30.3,30.6,0.0,74,2025-07-24
114/07/23,47,"1,447",30.8,30.85,30.4,30.6,0.2,54,2025-07-23
114/07/22,71,"2,149",30.8,30.8,30.0,30.4,-0.55,73,2025-07-22
114/07/21,92,"2,862",30.95,31.6,30.8,30.95,0.15,110,2025-07-21
114/07/18,52,"1,604",30.8,30.95,30.6,30.8,0.1,61,2025-07-18
114/07/17,85,"2,567",30.15,30.75,30.1,30.7,0.45,104,2025-07-17
114/07/16,53,"1,611",29.95,30.3,29.9,30.25,-0.05,57,2025-07-16
114/07/15,56,"1,690",30.0,30.3,29.8,30.3,-0.05,62,2025-07-15
114/07/14,78,"2,368",30.35,30.4,29.75,30.35,0.1,67,2025-07-14
114/07/11,87,"2,605",29.95,30.25,29.8,30.25,0.3,77,2025-07-11
114/07/10,79,"2,366",29.95,30.35,29.5,29.95,0.0,119,2025-07-10
114/07/09,52,"1,556",30.0,30.1,29.7,29.95,-0.05,72,2025-07-09
114/07/08,64,"1,903",30.4,30.4,29.6,30.0,-0.15,69,2025-07-08
114/07/07,71,"2,115",30.1,30.2,29.8,30.15,-0.5,99,2025-07-07
114/07/04,91,"2,780",30.95,30.95,30.3,30.65,-0.05,65,2025-07-04
114/07/03,66,"2,011",30.7,30.75,30.25,30.7,0.0,68,2025-07-03
114/07/02,105,"3,186",30.35,30.75,29.8,30.7,0.3,90,2025-07-02
114/07/01,83,"2,484",30.0,30.45,29.9,30.4,0.2,111,2025-07-01
114/06/30,55,"1,685",30.8,30.8,30.15,30.2,-0.5,62,2025-06-30
114/06/27,100,"3,068",30.6,30.9,30.15,30.7,0.15,80,2025-06-27
114/06/26,35,"1,061",30.4,30.55,30.15,30.55,0.0,46,2025-06-26
114/06/25,94,"2,886",31.25,31.25,30.5,30.55,0.3,96,2025-06-25
114/06/24,92,"2,775",30.0,30.7,29.85,30.25,0.3,91,2025-06-24
114/06/23,125,"3,690",29.8,30.0,29.2,29.95,-0.35,104,2025-06-23
114/06/20,77,"2,300",30.35,30.7,29.7,30.3,-0.05,81,2025-06-20
114/06/19,173,"5,246",31.35,31.35,29.95,30.35,-1.0,158,2025-06-19
114/06/18,114,"3,535",30.4,31.8,29.8,31.35,0.95,108,2025-06-18
114/06/17,94,"2,834",30.2,30.5,29.7,30.4,0.2,91,2025-06-17
114/06/16,151,"4,552",31.0,31.0,29.8,30.2,-0.55,148,2025-06-16
114/06/13,100,"3,101",30.85,31.3,30.75,30.75,-0.3,92,2025-06-13
114/06/12,58,"1,792",30.6,31.25,30.6,31.05,0.05,79,2025-06-12
114/06/11,53,"1,627",31.3,31.3,30.7,31.0,0.0,81,2025-06-11
114/06/10,74,"2,293",30.8,31.0,30.75,31.0,0.2,68,2025-06-10
114/06/09,80,"2,448",31.1,31.1,30.6,30.8,-0.2,132,2025-06-09
114/06/06,48,"1,476",31.05,31.05,30.7,31.0,0.0,94,2025-06-06
114/06/05,119,"3,728",31.2,31.8,30.95,31.0,-0.35,195,2025-06-05
114/06/04,153,"4,799",31.0,32.4,30.8,31.35,0.85,150,2025-06-04
114/06/03,69,"2,137",30.9,31.5,30.5,30.5,-0.2,82,2025-06-03
114/06/02,109,"3,366",31.0,31.05,30.6,30.7,-0.3,89,2025-06-02
114/05/29,76,"2,386",31.6,31.9,31.0,31.0,-0.55,84,2025-05-29
114/05/28,73,"2,282",31.4,31.7,31.0,31.55,0.65,109,2025-05-28
114/05/27,86,"2,686",31.35,31.8,30.9,30.9,-0.45,92,2025-05-27
114/05/26,103,"3,250",31.7,31.9,31.35,31.35,-0.25,136,2025-05-26
114/05/23,99,"3,104",31.6,31.6,31.2,31.6,0.3,108,2025-05-23
114/05/22,128,"4,012",31.35,31.65,31.2,31.3,-0.6,104,2025-05-22
114/05/21,72,"2,301",31.6,32.5,31.6,31.9,0.1,88,2025-05-21
114/05/20,432,"13,942",33.2,33.2,31.7,31.8,-1.65,469,2025-05-20
114/05/19,556,"18,698",32.45,34.5,32.45,33.45,1.6,514,2025-05-19
114/05/16,250,"7,985",31.5,32.4,31.2,31.85,0.7,262,2025-05-16
114/05/15,334,"10,301",30.6,31.2,30.1,31.15,0.75,266,2025-05-15
114/05/14,180,"5,485",30.9,30.9,30.3,30.4,-0.1,166,2025-05-14
114/05/13,195,"5,968",31.05,31.1,30.05,30.5,0.35,183,2025-05-13
114/05/12,138,"4,101",29.2,30.15,29.2,30.15,0.3,152,2025-05-12
114/05/09,117,"3,485",29.85,30.0,29.55,29.85,-0.35,85,2025-05-09
114/05/08,144,"4,327",29.4,30.75,29.4,30.2,0.85,135,2025-05-08
114/05/07,101,"2,977",29.3,29.7,29.1,29.35,-0.35,91,2025-05-07
114/05/06,67,"1,959",28.9,29.95,28.9,29.7,0.5,81,2025-05-06
114/05/05,120,"3,538",30.75,30.75,29.15,29.2,-1.25,202,2025-05-05
114/05/02,221,"6,782",31.45,31.5,30.3,30.45,-1.0,339,2025-05-02
114/04/30,323,"10,028",29.6,32.3,29.6,31.45,1.9,309,2025-04-30
114/04/29,52,"1,543",29.3,29.6,29.3,29.55,0.45,70,2025-04-29
114/04/28,109,"3,166",28.5,29.5,28.5,29.1,0.1,116,2025-04-28
114/04/25,127,"3,684",29.0,29.25,28.5,29.0,0.1,129,2025-04-25
114/04/24,41,"1,172",29.15,29.15,28.4,28.9,0.2,94,2025-04-24
114/04/23,66,"1,912",28.95,29.2,28.5,28.7,0.35,84,2025-04-23
114/04/22,121,"3,347",26.55,28.35,26.55,28.35,0.05,132,2025-04-22
114/04/21,98,"2,792",29.25,29.25,28.3,28.3,-1.1,156,2025-04-21
114/04/18,73,"2,147",29.5,29.95,29.15,29.4,-0.45,134,2025-04-18
114/04/17,172,"5,133",30.2,30.7,29.1,29.85,-0.35,186,2025-04-17
114/04/16,277,"8,219",29.3,30.8,28.5,30.2,0.9,253,2025-04-16
114/04/15,147,"4,242",27.8,29.5,27.8,29.3,1.5,176,2025-04-15
114/04/14,206,"5,707",27.8,28.2,27.35,27.8,0.8,279,2025-04-14
114/04/11,378,"10,005",26.3,27.2,25.5,27.0,1.05,327,2025-04-11
114/04/10,484,"12,577",26.0,26.0,25.1,25.95,2.3,307,2025-04-10
114/04/09,529,"12,880",26.3,26.3,23.65,23.65,-2.6,366,2025-04-09
114/04/08,428,"11,231",26.2,28.5,25.95,26.25,-2.5,341,2025-04-08
114/04/07,122,"3,512",28.75,28.75,28.75,28.75,-3.15,168,2025-04-07
114/04/02,65,"2,072",31.8,32.15,31.65,31.9,0.05,231,2025-04-02
114/04/01,259,"8,274",31.75,32.4,31.65,31.85,0.1,372,2025-04-01
114/03/31,340,"10,870",33.2,33.2,31.3,31.75,-1.65,847,2025-03-31
114/03/28,210,"7,129",34.35,34.35,33.4,33.4,-1.45,483,2025-03-28
114/03/27,273,"9,618",35.4,35.65,34.5,34.85,0.35,542,2025-03-27
114/03/26,102,"3,489",34.3,34.6,33.95,34.5,0.2,303,2025-03-26
114/03/25,83,"2,847",34.65,34.8,34.25,34.3,-0.3,273,2025-03-25
