日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,263,"16,916",65.60,65.60,63.10,63.30,-2.0,312,2025-08-22
114/08/21,832,"54,847",63.20,68.00,63.20,65.30,3.3,"1,096",2025-08-21
114/08/20,951,"60,261",66.10,67.50,62.00,62.00,-5.7,987,2025-08-20
114/08/19,"3,968","294,624",72.60,79.00,66.00,67.70,-4.2,"4,690",2025-08-19
114/08/18,"1,659","116,360",65.30,71.90,64.30,71.90,6.5,"2,584",2025-08-18
114/08/15,"1,327","88,343",62.90,67.90,62.90,65.40,3.6,"1,966",2025-08-15
114/08/14,447,"28,242",63.80,65.30,61.70,61.80,-1.7,470,2025-08-14
114/08/13,"1,250","77,019",62.30,64.20,58.00,63.50,1.3,988,2025-08-13
114/08/12,"1,518","93,768",57.60,62.20,57.60,62.20,5.6,"1,799",2025-08-12
114/08/11,551,"32,283",59.80,59.80,56.10,56.60,2.2,912,2025-08-11
114/08/08,127,"7,060",54.30,57.90,52.90,54.40,0.5,140,2025-08-08
114/08/07,36,"1,889",52.60,54.10,51.90,53.90,0.8,43,2025-08-07
114/08/06,107,"5,794",53.90,55.80,53.10,53.10,-0.8,220,2025-08-06
114/08/05,165,"8,559",51.40,53.90,50.70,53.90,2.5,139,2025-08-05
114/08/04,157,"7,545",47.40,51.50,46.00,51.40,3.25,154,2025-08-04
114/08/01,47,"2,263",47.40,50.00,47.00,48.15,-0.65,131,2025-08-01
114/07/31,33,"1,628",49.45,49.45,48.80,48.80,-1.3,39,2025-07-31
114/07/30,29,"1,432",48.15,50.20,48.10,50.10,2.1,41,2025-07-30
114/07/29,46,"2,213",49.00,49.60,48.00,48.00,-1.55,94,2025-07-29
114/07/28,75,"3,708",50.90,50.90,48.70,49.55,-1.25,110,2025-07-28
114/07/25,109,"5,607",52.10,52.10,50.80,50.80,-2.2,136,2025-07-25
114/07/24,531,"29,153",55.50,57.20,51.80,53.00,0.2,767,2025-07-24
114/07/23,206,"10,532",48.75,52.80,48.75,52.80,4.8,353,2025-07-23
114/07/22,499,"24,779",49.20,51.40,47.00,48.00,0.9,615,2025-07-22
114/07/21,118,"5,395",43.40,47.10,43.30,47.10,4.25,148,2025-07-21
114/07/18,13,559,43.10,43.10,42.55,42.85,-0.2,16,2025-07-18
114/07/17,19,801,43.65,43.65,43.05,43.05,0.35,21,2025-07-17
114/07/16,37,"1,595",42.65,42.80,42.20,42.70,0.1,68,2025-07-16
114/07/15,35,"1,514",42.40,43.20,42.40,42.60,0.1,42,2025-07-15
114/07/14,50,"2,135",43.20,43.35,42.50,42.50,-0.65,78,2025-07-14
114/07/11,95,"4,166",43.50,45.00,43.15,43.15,-0.9,94,2025-07-11
114/07/10,181,"8,207",45.40,46.65,44.05,44.05,-1.65,181,2025-07-10
114/07/09,177,"8,030",42.50,45.70,42.50,45.70,4.15,163,2025-07-09
114/07/08,32,"1,314",42.15,42.30,41.25,41.55,-1.0,60,2025-07-08
114/07/07,48,"2,073",43.30,44.05,42.55,42.55,-1.05,150,2025-07-07
114/07/04,87,"3,811",45.60,46.00,43.30,43.60,-2.0,138,2025-07-04
114/07/03,49,"2,274",47.05,47.05,45.60,45.60,-0.95,75,2025-07-03
114/07/02,16,725,46.85,47.20,46.50,46.55,0.1,35,2025-07-02
114/07/01,100,"4,666",46.10,47.20,46.10,46.45,0.45,117,2025-07-01
114/06/30,156,"7,391",49.45,49.55,46.00,46.00,-3.6,231,2025-06-30
114/06/27,54,"2,737",51.00,51.30,49.60,49.60,-0.5,83,2025-06-27
114/06/26,41,"2,097",51.90,52.00,50.00,50.10,-2.4,42,2025-06-26
114/06/25,44,"2,272",51.70,52.50,51.10,52.50,0.3,48,2025-06-25
114/06/24,86,"4,545",51.60,54.20,51.60,52.20,0.8,160,2025-06-24
114/06/23,79,"4,004",50.30,52.00,49.50,51.40,-0.7,79,2025-06-23
114/06/20,132,"6,764",53.40,53.40,50.10,52.10,-1.4,134,2025-06-20
114/06/19,88,"4,824",56.80,56.80,53.50,53.50,-3.3,98,2025-06-19
114/06/18,113,"6,392",56.90,58.10,56.20,56.80,-0.9,122,2025-06-18
114/06/17,589,"35,351",59.20,62.40,57.70,57.70,-0.6,546,2025-06-17
114/06/16,405,"22,909",52.90,58.30,52.80,58.30,5.3,391,2025-06-16
114/06/13,139,"7,526",55.60,56.30,53.00,53.00,-3.2,144,2025-06-13
114/06/12,166,"9,184",55.70,57.80,53.50,56.20,0.5,207,2025-06-12
114/06/11,580,"33,262",58.60,58.60,54.50,55.70,2.4,510,2025-06-11
114/06/10,383,"20,110",53.00,54.00,50.30,53.30,0.7,334,2025-06-10
114/06/09,525,"27,703",51.00,53.00,50.70,52.60,4.35,413,2025-06-09
114/06/06,381,"18,265",43.85,48.25,43.85,48.25,4.35,728,2025-06-06
114/06/05,19,819,44.65,44.65,43.80,43.90,-0.05,32,2025-06-05
114/06/04,33,"1,491",46.00,46.20,43.95,43.95,0.8,45,2025-06-04
114/06/03,37,"1,604",42.10,44.50,42.10,43.15,-1.4,88,2025-06-03
114/06/02,17,768,44.05,45.35,44.00,44.55,-0.4,23,2025-06-02
114/05/29,179,"7,968",43.35,46.70,41.65,44.95,2.4,181,2025-05-29
114/05/28,135,"5,619",39.20,42.55,39.20,42.55,3.85,144,2025-05-28
114/05/27,109,"4,358",42.80,42.80,38.70,38.70,-4.3,138,2025-05-27
114/05/26,14,611,43.20,43.50,43.00,43.00,-1.25,43,2025-05-26
114/05/23,2,89,44.25,44.25,44.25,44.25,0.0,4,2025-05-23
114/05/22,7,310,44.35,44.35,44.25,44.25,-0.45,8,2025-05-22
114/05/21,20,887,43.30,46.70,43.30,44.70,-2.6,65,2025-05-21
114/05/20,39,"1,884",48.30,48.30,47.05,47.30,0.3,61,2025-05-20
114/05/19,185,"8,855",43.95,48.40,43.80,47.00,3.0,93,2025-05-19
114/05/16,18,780,41.50,44.05,41.50,44.00,2.5,20,2025-05-16
114/05/15,9,375,41.65,41.85,41.50,41.50,-0.15,9,2025-05-15
114/05/14,15,636,41.20,42.05,41.20,41.65,0.45,16,2025-05-14
114/05/13,22,883,40.00,41.20,40.00,41.20,1.25,16,2025-05-13
114/05/12,10,396,39.50,39.95,39.50,39.95,0.45,7,2025-05-12
114/05/09,1,40,39.50,39.50,39.50,39.50,-0.3,1,2025-05-09
114/05/08,2,80,39.80,39.80,39.80,39.80,0.0,2,2025-05-08
114/05/07,2,80,39.80,39.80,39.80,39.80,0.0,2,2025-05-07
114/05/06,2,80,39.90,39.90,39.80,39.80,-0.4,4,2025-05-06
114/05/05,0,9,--,--,--,--,0.0,5,2025-05-05
114/05/02,1,47,40.80,40.80,40.80,40.80,1.1,2,2025-05-02
114/04/30,0,2,--,--,--,--,0.0,1,2025-04-30
114/04/29,0,0,--,--,--,--,0.0,0,2025-04-29
114/04/28,1,39,39.10,39.10,39.10,39.10,0.25,1,2025-04-28
114/04/25,0,0,--,--,--,--,0.0,0,2025-04-25
114/04/24,0,4,--,--,--,--,0.0,4,2025-04-24
114/04/23,4,149,36.60,37.80,36.60,37.80,-0.6,4,2025-04-23
114/04/22,17,647,37.80,38.70,37.80,38.40,-0.7,14,2025-04-22
114/04/21,2,78,39.05,39.10,39.05,39.10,0.0,2,2025-04-21
114/04/18,6,237,39.80,39.80,39.10,39.10,-0.7,8,2025-04-18
114/04/17,8,315,39.75,39.80,39.05,39.80,0.0,7,2025-04-17
114/04/16,10,397,40.00,40.00,39.15,39.80,0.25,10,2025-04-16
114/04/15,16,639,40.00,40.50,39.55,39.55,0.0,11,2025-04-15
114/04/14,13,554,43.95,43.95,39.35,39.55,-2.45,16,2025-04-14
114/04/11,23,958,40.45,44.00,40.45,42.00,1.55,27,2025-04-11
114/04/10,1,52,40.45,40.45,40.45,40.45,2.95,2,2025-04-10
114/04/09,6,231,37.55,37.55,37.50,37.50,0.1,9,2025-04-09
114/04/08,1,37,37.40,37.40,37.40,37.40,0.0,1,2025-04-08
114/04/07,25,936,37.40,38.00,37.35,37.40,-4.05,24,2025-04-07
114/04/02,0,0,--,--,--,--,0.0,0,2025-04-02
114/04/01,7,285,40.10,40.90,40.10,40.90,0.9,6,2025-04-01
114/03/31,8,321,40.20,40.30,40.00,40.00,-1.2,8,2025-03-31
