日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,202,"5,865",29.00,29.00,28.93,28.93,0.06,20,2025-08-22
114/08/21,123,"3,550",28.80,28.87,28.80,28.87,0.16,10,2025-08-21
114/08/20,222,"6,382",28.70,28.73,28.68,28.71,0.18,26,2025-08-20
114/08/19,84,"2,400",28.61,28.61,28.53,28.53,-0.09,11,2025-08-19
114/08/18,158,"4,522",28.61,28.62,28.58,28.62,-0.01,11,2025-08-18
114/08/15,122,"3,498",28.57,28.63,28.57,28.63,-0.03,9,2025-08-15
114/08/14,157,"4,501",28.53,28.67,28.53,28.66,0.24,20,2025-08-14
114/08/13,112,"3,189",28.41,28.42,28.39,28.42,-0.01,18,2025-08-13
114/08/12,134,"3,817",28.45,28.45,28.41,28.43,0.06,16,2025-08-12
114/08/11,137,"3,895",28.37,28.40,28.36,28.37,-0.09,16,2025-08-11
114/08/08,110,"3,140",28.48,28.48,28.45,28.46,0.09,11,2025-08-08
114/08/08,110,"3,140",28.48,28.48,28.45,28.46,0.09,11,2025-08-08
114/08/07,211,"5,997",28.46,28.46,28.37,28.37,-0.14,13,2025-08-07
114/08/07,211,"5,997",28.46,28.46,28.37,28.37,-0.14,13,2025-08-07
114/08/06,117,"3,347",28.58,28.58,28.51,28.51,0.01,13,2025-08-06
114/08/06,117,"3,347",28.58,28.58,28.51,28.51,0.01,13,2025-08-06
114/08/05,115,"3,276",28.48,28.53,28.48,28.50,0.25,25,2025-08-05
114/08/05,115,"3,276",28.48,28.53,28.48,28.5,0.25,25,2025-08-05
114/08/04,131,"3,708",28.26,28.26,28.24,28.25,0.05,15,2025-08-04
114/08/04,131,"3,708",28.26,28.26,28.24,28.25,0.05,15,2025-08-04
114/08/01,108,"3,045",28.24,28.24,28.17,28.20,0.01,7,2025-08-01
114/08/01,108,"3,045",28.24,28.24,28.17,28.2,0.01,7,2025-08-01
114/07/31,121,"3,415",27.99,28.23,27.99,28.19,0.10,12,2025-07-31
114/07/31,121,"3,415",27.99,28.23,27.99,28.19,0.1,12,2025-07-31
114/07/30,158,"4,441",27.98,28.09,27.98,28.09,0.31,34,2025-07-30
114/07/30,158,"4,441",27.98,28.09,27.98,28.09,0.31,34,2025-07-30
114/07/29,188,"5,214",27.62,27.78,27.62,27.78,0.12,14,2025-07-29
114/07/29,188,"5,214",27.62,27.78,27.62,27.78,0.12,14,2025-07-29
114/07/28,116,"3,213",27.67,27.7,27.66,27.66,0.08,9,2025-07-28
114/07/28,116,"3,213",27.67,27.70,27.66,27.66,0.08,9,2025-07-28
114/07/25,108,"2,979",27.58,27.58,27.53,27.58,0.17,8,2025-07-25
114/07/25,108,"2,979",27.58,27.58,27.53,27.58,0.17,8,2025-07-25
114/07/24,102,"2,796",27.34,27.42,27.34,27.41,0.01,4,2025-07-24
114/07/24,102,"2,796",27.34,27.42,27.34,27.41,0.01,4,2025-07-24
114/07/23,102,"2,798",27.43,27.43,27.40,27.40,-0.04,9,2025-07-23
114/07/23,102,"2,798",27.43,27.43,27.4,27.4,-0.04,9,2025-07-23
114/07/22,158,"4,336",27.43,27.5,27.43,27.44,0.15,13,2025-07-22
114/07/22,158,"4,336",27.43,27.50,27.43,27.44,0.15,13,2025-07-22
114/07/21,107,"2,919",27.29,27.29,27.28,27.29,0.02,8,2025-07-21
114/07/21,107,"2,919",27.29,27.29,27.28,27.29,0.02,8,2025-07-21
114/07/18,137,"3,743",27.25,27.28,27.24,27.27,0.14,23,2025-07-18
114/07/18,137,"3,743",27.25,27.28,27.24,27.27,0.14,23,2025-07-18
