日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,405,"5,379",13.1,13.4,13.1,13.25,0.05,208
114/08/07,619,"8,219",13.45,13.6,13.15,13.2,-0.25,248
114/08/06,504,"6,788",13.3,13.55,13.3,13.45,0.1,294
114/08/05,810,"10,791",13.2,13.45,13.15,13.35,0.25,448
114/08/04,343,"4,447",12.9,13.1,12.8,13.1,0.1,197
114/08/01,280,"3,604",12.7,13.0,12.6,13.0,0.15,190
114/08/01,280,"3,604",12.7,13.0,12.6,13.0,0.15,190
114/07/31,319,"4,095",12.9,13.1,12.75,12.85,-0.05,202
114/07/31,319,"4,095",12.9,13.1,12.75,12.85,-0.05,202
114/07/30,269,"3,473",12.9,13.0,12.8,12.9,0.0,183
114/07/30,269,"3,473",12.9,13.0,12.8,12.9,0.0,183
114/07/29,364,"4,730",13.15,13.15,12.9,12.9,-0.1,211
114/07/29,364,"4,730",13.15,13.15,12.9,12.9,-0.1,211
114/07/28,149,"1,942",13.1,13.15,13.0,13.0,-0.05,114
114/07/28,149,"1,942",13.1,13.15,13.0,13.0,-0.05,114
114/07/25,221,"2,887",13.15,13.15,13.0,13.05,0.0,135
114/07/25,221,"2,887",13.15,13.15,13.0,13.05,0.0,135
114/07/24,383,"5,023",13.2,13.35,13.0,13.05,0.0,207
114/07/24,383,"5,023",13.2,13.35,13.0,13.05,0.0,207
114/07/23,523,"6,819",12.9,13.15,12.85,13.05,0.25,278
114/07/23,523,"6,819",12.9,13.15,12.85,13.05,0.25,278
114/07/22,474,"6,087",12.95,13.1,12.7,12.8,-0.15,243
114/07/22,474,"6,087",12.95,13.1,12.7,12.8,-0.15,243
114/07/21,168,"2,179",12.95,13.1,12.95,12.95,0.0,114
114/07/21,168,"2,179",12.95,13.1,12.95,12.95,0.0,114
114/07/18,277,"3,599",13.1,13.15,12.9,12.95,-0.05,167
114/07/18,277,"3,599",13.1,13.15,12.9,12.95,-0.05,167
114/07/17,643,"8,377",13.25,13.25,12.9,13.0,0.0,322
114/07/17,643,"8,377",13.25,13.25,12.9,13.0,0.0,322
114/07/16,966,"12,552",12.7,13.2,12.7,13.0,0.4,558
114/07/16,966,"12,552",12.7,13.2,12.7,13.0,0.4,558
114/07/15,181,"2,295",12.65,12.75,12.6,12.6,0.0,132
114/07/15,181,"2,295",12.65,12.75,12.6,12.6,0.0,132
114/07/14,153,"1,938",12.7,12.8,12.55,12.6,-0.05,118
114/07/14,153,"1,938",12.7,12.8,12.55,12.6,-0.05,118
114/07/11,187,"2,362",12.55,12.75,12.5,12.65,0.1,116
114/07/11,187,"2,362",12.55,12.75,12.5,12.65,0.1,116
114/07/10,155,"1,945",12.65,12.7,12.5,12.55,0.05,118
114/07/10,155,"1,945",12.65,12.7,12.5,12.55,0.05,118
114/07/09,239,"2,990",12.45,12.75,12.35,12.5,0.15,136
114/07/09,239,"2,990",12.45,12.75,12.35,12.5,0.15,136
114/07/08,253,"3,139",12.5,12.6,12.35,12.35,-0.15,167
114/07/08,253,"3,139",12.5,12.6,12.35,12.35,-0.15,167
114/07/07,169,"2,120",12.6,12.85,12.45,12.5,-0.1,144
114/07/07,169,"2,120",12.6,12.85,12.45,12.5,-0.1,144
114/07/04,293,"3,737",12.95,13.0,12.6,12.6,-0.3,188
114/07/04,293,"3,737",12.95,13.0,12.6,12.6,-0.3,188
114/07/03,226,"2,909",12.95,12.95,12.85,12.9,0.1,138
114/07/03,226,"2,909",12.95,12.95,12.85,12.9,0.1,138
114/07/02,311,"4,016",12.75,13.0,12.75,12.8,0.1,184
114/07/02,311,"4,016",12.75,13.0,12.75,12.8,0.1,184
114/07/01,148,"1,892",12.8,12.95,12.7,12.7,0.0,116
114/07/01,148,"1,892",12.8,12.95,12.7,12.7,0.0,116
114/06/30,173,"2,201",12.9,12.9,12.65,12.7,-0.25,134
114/06/30,173,"2,201",12.9,12.9,12.65,12.7,-0.25,134
114/06/27,230,"2,977",13.05,13.1,12.8,12.95,0.0,140
114/06/27,230,"2,977",13.05,13.1,12.8,12.95,0.0,140
114/06/26,348,"4,469",12.85,12.95,12.8,12.95,0.25,185
114/06/26,348,"4,469",12.85,12.95,12.8,12.95,0.25,185
114/06/25,390,"4,959",12.8,12.85,12.65,12.7,0.05,173
114/06/25,390,"4,959",12.8,12.85,12.65,12.7,0.05,173
114/06/24,206,"2,599",12.6,12.7,12.5,12.65,0.4,156
114/06/24,206,"2,599",12.6,12.7,12.5,12.65,0.4,156
114/06/23,380,"4,631",12.3,12.45,12.0,12.25,-0.15,224
114/06/23,380,"4,631",12.3,12.45,12.0,12.25,-0.15,224
114/06/20,477,"5,949",12.8,12.85,12.3,12.4,-0.35,252
114/06/20,477,"5,949",12.8,12.85,12.3,12.4,-0.35,252
114/06/19,319,"4,040",12.85,13.0,12.5,12.75,-0.15,217
114/06/19,319,"4,040",12.85,13.0,12.5,12.75,-0.15,217
114/06/18,194,"2,500",12.85,13.0,12.85,12.9,0.05,123
114/06/18,194,"2,500",12.85,13.0,12.85,12.9,0.05,123
114/06/17,195,"2,518",13.05,13.1,12.85,12.85,0.0,135
114/06/17,195,"2,518",13.05,13.1,12.85,12.85,0.0,135
114/06/16,190,"2,425",12.7,12.9,12.7,12.85,0.0,135
114/06/16,190,"2,425",12.7,12.9,12.7,12.85,0.0,135
114/06/13,366,"4,717",13.05,13.05,12.8,12.85,-0.3,258
114/06/13,366,"4,717",13.05,13.05,12.8,12.85,-0.3,258
114/06/12,175,"2,310",13.4,13.4,13.1,13.15,0.0,121
114/06/12,175,"2,310",13.4,13.4,13.1,13.15,0.0,121
114/06/11,189,"2,484",13.2,13.2,13.05,13.15,0.1,139
114/06/11,189,"2,484",13.2,13.2,13.05,13.15,0.1,139
114/06/10,206,"2,692",12.9,13.1,12.9,13.05,0.15,131
