日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,502,"2,372,531","4,735.00","4,785.00","4,670.00","4,765.00",-20.0,"2,152"
114/08/07,952,"4,533,227","4,600.00","4,825.00","4,600.00","4,785.00",260.0,"4,048"
114/08/06,996,"4,585,909","4,750.00","4,795.00","4,520.00","4,525.00",-275.0,"6,855"
114/08/05,779,"3,707,233","4,700.00","4,820.00","4,625.00","4,800.00",180.0,"3,173"
114/08/04,521,"2,395,696","4,665.00","4,665.00","4,530.00","4,620.00",-80.0,"2,294"
114/08/01,882,"4,105,572","4,465.00","4,735.00","4,460.00","4,700.00",140.0,"3,563"
114/08/01,882,"4,105,572","4,465.00","4,735.00","4,460.00","4,700.00",140.0,"3,563"
114/07/31,553,"2,514,117","4,430.00","4,625.00","4,430.00","4,560.00",170.0,"3,023"
114/07/31,553,"2,514,117","4,430.00","4,625.00","4,430.00","4,560.00",170.0,"3,023"
114/07/30,642,"2,841,126","4,580.00","4,595.00","4,355.00","4,390.00",-150.0,"5,706"
114/07/30,642,"2,841,126","4,580.00","4,595.00","4,355.00","4,390.00",-150.0,"5,706"
114/07/29,593,"2,705,470","4,535.00","4,620.00","4,435.00","4,540.00",75.0,"2,820"
114/07/29,593,"2,705,470","4,535.00","4,620.00","4,435.00","4,540.00",75.0,"2,820"
114/07/28,363,"1,625,984","4,530.00","4,530.00","4,430.00","4,465.00",-25.0,"2,129"
114/07/28,363,"1,625,984","4,530.00","4,530.00","4,430.00","4,465.00",-25.0,"2,129"
114/07/25,410,"1,829,782","4,455.00","4,510.00","4,390.00","4,490.00",50.0,"2,380"
114/07/25,410,"1,829,782","4,455.00","4,510.00","4,390.00","4,490.00",50.0,"2,380"
114/07/24,516,"2,311,578","4,560.00","4,610.00","4,440.00","4,440.00",-70.0,"3,152"
114/07/24,516,"2,311,578","4,560.00","4,610.00","4,440.00","4,440.00",-70.0,"3,152"
114/07/23,656,"2,964,246","4,590.00","4,665.00","4,465.00","4,510.00",-70.0,"4,726"
114/07/23,656,"2,964,246","4,590.00","4,665.00","4,465.00","4,510.00",-70.0,"4,726"
114/07/22,522,"2,434,475","4,785.00","4,815.00","4,580.00","4,580.00",-170.0,"4,405"
114/07/22,522,"2,434,475","4,785.00","4,815.00","4,580.00","4,580.00",-170.0,"4,405"
114/07/21,418,"1,994,139","4,830.00","4,870.00","4,700.00","4,750.00",-25.0,"2,813"
114/07/21,418,"1,994,139","4,830.00","4,870.00","4,700.00","4,750.00",-25.0,"2,813"
114/07/18,470,"2,259,883","4,850.00","4,885.00","4,765.00","4,775.00",-15.0,"2,438"
114/07/18,470,"2,259,883","4,850.00","4,885.00","4,765.00","4,775.00",-15.0,"2,438"
114/07/17,765,"3,693,121","4,885.00","5,000.00","4,765.00","4,790.00",-70.0,"4,690"
114/07/17,765,"3,693,121","4,885.00","5,000.00","4,765.00","4,790.00",-70.0,"4,690"
114/07/16,"1,105","5,460,065","5,115.00","5,125.00","4,810.00","4,860.00",-340.0,"7,551"
114/07/16,"1,105","5,460,065","5,115.00","5,125.00","4,810.00","4,860.00",-340.0,"7,551"
114/07/15,363,"1,864,962","5,120.00","5,200.00","5,050.00","5,200.00",65.0,"1,290"
114/07/15,363,"1,864,962","5,120.00","5,200.00","5,050.00","5,200.00",65.0,"1,290"
114/07/14,379,"1,914,573","5,075.00","5,155.00","4,975.00","5,135.00",60.0,"1,342"
114/07/14,379,"1,914,573","5,075.00","5,155.00","4,975.00","5,135.00",60.0,"1,342"
114/07/11,404,"2,057,875","5,150.00","5,155.00","5,055.00","5,075.00",-80.0,"1,735"
114/07/11,404,"2,057,875","5,150.00","5,155.00","5,055.00","5,075.00",-80.0,"1,735"
114/07/10,266,"1,376,431","5,140.00","5,205.00","5,115.00","5,155.00",40.0,"1,351"
114/07/10,266,"1,376,431","5,140.00","5,205.00","5,115.00","5,155.00",40.0,"1,351"
114/07/09,311,"1,580,899","5,055.00","5,125.00","5,000.00","5,115.00",60.0,"1,160"
114/07/09,311,"1,580,899","5,055.00","5,125.00","5,000.00","5,115.00",60.0,"1,160"
114/07/08,362,"1,815,270","4,955.00","5,060.00","4,935.00","5,055.00",50.0,"1,399"
114/07/08,362,"1,815,270","4,955.00","5,060.00","4,935.00","5,055.00",50.0,"1,399"
114/07/07,311,"1,556,901","5,065.00","5,100.00","4,950.00","5,005.00",-125.0,"3,143"
114/07/07,311,"1,556,901","5,065.00","5,100.00","4,950.00","5,005.00",-125.0,"3,143"
114/07/04,355,"1,806,747","5,010.00","5,145.00","5,010.00","5,130.00",120.0,"1,894"
114/07/04,355,"1,806,747","5,010.00","5,145.00","5,010.00","5,130.00",120.0,"1,894"
114/07/03,564,"2,841,349","5,020.00","5,105.00","4,960.00","5,010.00",30.0,"2,634"
114/07/03,564,"2,841,349","5,020.00","5,105.00","4,960.00","5,010.00",30.0,"2,634"
114/07/02,626,"3,070,848","4,865.00","4,985.00","4,775.00","4,980.00",55.0,"2,490"
114/07/02,626,"3,070,848","4,865.00","4,985.00","4,775.00","4,980.00",55.0,"2,490"
114/07/01,496,"2,412,311","4,800.00","4,925.00","4,725.00","4,925.00",180.0,"2,662"
114/07/01,496,"2,412,311","4,800.00","4,925.00","4,725.00","4,925.00",180.0,"2,662"
114/06/30,334,"1,588,441","4,775.00","4,830.00","4,725.00","4,745.00",-75.0,"1,607"
114/06/30,334,"1,588,441","4,775.00","4,830.00","4,725.00","4,745.00",-75.0,"1,607"
114/06/27,485,"2,325,858","4,775.00","4,850.00","4,700.00","4,820.00",95.0,"2,003"
114/06/27,485,"2,325,858","4,775.00","4,850.00","4,700.00","4,820.00",95.0,"2,003"
114/06/26,"1,320","6,291,027","4,850.00","4,900.00","4,640.00","4,725.00",20.0,"3,323"
114/06/26,"1,320","6,291,027","4,850.00","4,900.00","4,640.00","4,725.00",20.0,"3,323"
114/06/25,757,"3,553,078","4,750.00","4,825.00","4,575.00","4,705.00",45.0,"2,538"
114/06/25,757,"3,553,078","4,750.00","4,825.00","4,575.00","4,705.00",45.0,"2,538"
114/06/24,623,"2,823,579","4,465.00","4,660.00","4,410.00","4,660.00",285.0,"2,719"
