日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,55,775,14.15,14.15,14.0,14.0,-0.1,60
114/08/07,68,964,14.1,14.2,14.05,14.1,0.0,61
114/08/06,95,"1,341",14.2,14.3,14.05,14.1,-0.1,90
114/08/05,242,"3,423",14.4,14.5,13.8,14.2,-0.05,160
114/08/04,140,"1,967",14.0,14.25,13.85,14.25,0.2,113
114/08/01,149,"2,065",13.9,14.15,13.35,14.05,0.1,106
114/08/01,149,"2,065",13.9,14.15,13.35,14.05,0.1,106
114/07/31,86,"1,212",14.2,14.2,13.95,14.05,-0.1,88
114/07/31,86,"1,212",14.2,14.2,13.95,14.05,-0.1,88
114/07/30,69,969,14.05,14.15,13.85,14.15,0.2,68
114/07/30,69,969,14.05,14.15,13.85,14.15,0.2,68
114/07/29,87,"1,224",14.15,14.2,13.9,13.95,-0.1,82
114/07/29,87,"1,224",14.15,14.2,13.9,13.95,-0.1,82
114/07/28,31,435,14.05,14.2,13.95,14.05,0.05,54
114/07/28,31,435,14.05,14.2,13.95,14.05,0.05,54
114/07/25,99,"1,399",14.05,14.3,14.0,14.0,-0.05,96
114/07/25,99,"1,399",14.05,14.3,14.0,14.0,-0.05,96
114/07/24,53,750,14.1,14.4,14.0,14.05,0.05,52
114/07/24,53,750,14.1,14.4,14.0,14.05,0.05,52
114/07/23,89,"1,251",14.3,14.3,14.0,14.0,0.0,86
114/07/23,89,"1,251",14.3,14.3,14.0,14.0,0.0,86
114/07/22,142,"1,997",14.4,14.4,13.85,14.0,-0.15,105
114/07/22,142,"1,997",14.4,14.4,13.85,14.0,-0.15,105
114/07/21,86,"1,216",14.35,14.35,14.05,14.15,0.0,82
114/07/21,86,"1,216",14.35,14.35,14.05,14.15,0.0,82
114/07/18,150,"2,116",14.05,14.3,13.95,14.15,0.1,126
114/07/18,150,"2,116",14.05,14.3,13.95,14.15,0.1,126
114/07/17,161,"2,252",13.95,14.1,13.9,14.05,0.2,103
114/07/17,161,"2,252",13.95,14.1,13.9,14.05,0.2,103
114/07/16,88,"1,216",13.7,14.05,13.7,13.85,0.05,80
114/07/16,88,"1,216",13.7,14.05,13.7,13.85,0.05,80
114/07/15,102,"1,397",13.9,13.9,13.55,13.8,0.1,102
114/07/15,102,"1,397",13.9,13.9,13.55,13.8,0.1,102
114/07/14,168,"2,320",14.2,14.2,13.7,13.7,-0.35,137
114/07/14,168,"2,320",14.2,14.2,13.7,13.7,-0.35,137
114/07/11,859,"12,291",13.85,14.65,13.85,14.05,0.7,601
114/07/11,859,"12,291",13.85,14.65,13.85,14.05,0.7,601
114/07/10,218,"2,938",13.35,13.85,13.3,13.35,0.4,181
114/07/10,218,"2,938",13.35,13.85,13.3,13.35,0.4,181
114/07/09,121,"1,573",12.9,13.0,12.9,12.95,0.05,51
114/07/09,121,"1,573",12.9,13.0,12.9,12.95,0.05,51
114/07/08,80,"1,037",13.15,13.15,12.85,12.9,-0.25,87
114/07/08,80,"1,037",13.15,13.15,12.85,12.9,-0.25,87
114/07/07,64,851,13.3,13.3,13.15,13.15,-0.1,43
114/07/07,64,851,13.3,13.3,13.15,13.15,-0.1,43
114/07/04,64,858,13.55,13.55,13.2,13.25,-0.3,58
114/07/04,64,858,13.55,13.55,13.2,13.25,-0.3,58
114/07/03,66,902,13.8,13.8,13.5,13.55,0.1,64
114/07/03,66,902,13.8,13.8,13.5,13.55,0.1,64
114/07/02,95,"1,277",13.4,13.5,13.35,13.45,0.05,46
114/07/02,95,"1,277",13.4,13.5,13.35,13.45,0.05,46
114/07/01,88,"1,178",13.35,13.6,13.3,13.4,0.05,56
114/07/01,88,"1,178",13.35,13.6,13.3,13.4,0.05,56
114/06/30,60,812,13.7,13.7,13.35,13.35,-0.3,56
114/06/30,60,812,13.7,13.7,13.35,13.35,-0.3,56
114/06/27,50,684,13.7,13.7,13.6,13.65,0.0,51
114/06/27,50,684,13.7,13.7,13.6,13.65,0.0,51
114/06/26,71,968,13.7,13.7,13.55,13.65,0.05,70
114/06/26,71,968,13.7,13.7,13.55,13.65,0.05,70
114/06/25,85,"1,166",13.85,13.95,13.55,13.6,-0.2,65
114/06/25,85,"1,166",13.85,13.95,13.55,13.6,-0.2,65
114/06/24,62,853,13.7,13.95,13.65,13.8,0.5,68
114/06/24,62,853,13.7,13.95,13.65,13.8,0.5,68
114/06/23,92,"1,226",13.3,13.5,13.15,13.3,-0.35,78
114/06/23,92,"1,226",13.3,13.5,13.15,13.3,-0.35,78
114/06/20,110,"1,511",13.8,13.85,13.6,13.65,-0.15,75
114/06/20,110,"1,511",13.8,13.85,13.6,13.65,-0.15,75
114/06/19,113,"1,567",14.0,14.0,13.7,13.8,-0.2,94
114/06/19,113,"1,567",14.0,14.0,13.7,13.8,-0.2,94
114/06/18,131,"1,834",13.95,14.1,13.8,14.0,0.0,90
114/06/18,131,"1,834",13.95,14.1,13.8,14.0,0.0,90
114/06/17,187,"2,631",14.2,14.25,13.95,14.0,-0.15,118
114/06/17,187,"2,631",14.2,14.25,13.95,14.0,-0.15,118
114/06/16,241,"3,418",14.5,14.5,14.05,14.15,-0.35,201
114/06/16,241,"3,418",14.5,14.5,14.05,14.15,-0.35,201
114/06/13,"1,806","26,720",14.4,15.45,14.25,14.5,0.45,"1,034"
114/06/13,"1,806","26,720",14.4,15.45,14.25,14.5,0.45,"1,034"
114/06/12,62,872,13.95,14.05,13.95,14.05,-0.05,67
114/06/12,62,872,13.95,14.05,13.95,14.05,-0.05,67
114/06/11,65,919,14.25,14.25,14.0,14.1,0.15,73
114/06/11,65,919,14.25,14.25,14.0,14.1,0.15,73
114/06/10,128,"1,773",13.85,14.0,13.7,13.95,0.1,77
114/06/10,128,"1,773",13.85,14.0,13.7,13.95,0.1,77
114/06/09,128,"1,782",13.8,14.1,13.65,13.85,0.0,116
114/06/09,128,"1,782",13.8,14.1,13.65,13.85,0.0,116
114/06/06,51,704,13.9,13.95,13.85,13.85,-0.05,62
114/06/06,51,704,13.9,13.95,13.85,13.85,-0.05,62
114/06/05,56,785,14.0,14.0,13.85,13.9,-0.05,46
114/06/05,56,785,14.0,14.0,13.85,13.9,-0.05,46
114/06/04,119,"1,664",14.0,14.0,13.9,13.95,0.15,88
114/06/04,119,"1,664",14.0,14.0,13.9,13.95,0.15,88
