日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,65,"1,900",29.2,29.25,29.0,29.2,0.0,41
114/07/31,26,748,29.25,29.25,29.2,29.2,-0.05,33
114/07/30,7,213,29.2,29.25,29.2,29.25,0.1,15
114/07/29,5,148,29.25,29.25,29.15,29.15,-0.05,7
114/07/28,43,"1,254",29.1,29.2,29.1,29.2,0.05,23
114/07/25,11,326,29.15,29.2,29.15,29.15,0.0,18
114/07/24,6,178,29.0,29.15,29.0,29.15,0.1,14
114/07/23,21,612,28.9,29.1,28.8,29.05,0.2,24
114/07/22,22,643,29.15,29.2,28.8,28.85,-0.25,27
114/07/21,7,207,29.4,29.4,29.1,29.1,0.0,13
114/07/18,15,449,29.1,29.15,29.1,29.1,-0.05,15
114/07/17,12,353,29.05,29.2,29.05,29.15,0.2,17
114/07/16,8,237,29.0,29.0,28.9,28.95,-0.1,14
114/07/15,10,296,29.0,29.05,29.0,29.05,-0.05,16
114/07/14,6,185,29.15,29.15,29.1,29.1,-0.25,14
114/07/11,12,364,29.25,29.35,29.2,29.35,0.25,21
114/07/10,25,745,29.3,29.5,29.1,29.1,-0.15,18
114/07/09,7,204,29.05,29.25,29.05,29.25,0.25,9
114/07/08,8,233,29.15,29.15,29.0,29.0,-0.2,9
114/07/07,17,497,29.25,29.25,29.15,29.2,-0.05,13
114/07/04,17,497,29.3,29.3,29.2,29.25,0.05,17
114/07/03,25,728,29.15,29.2,29.1,29.2,0.1,19
114/07/02,20,581,29.0,29.15,29.0,29.1,0.1,18
114/07/01,11,319,29.0,29.0,28.9,29.0,0.25,9
114/06/30,7,203,28.7,28.75,28.7,28.75,-0.15,10
114/06/27,8,233,28.95,28.95,28.9,28.9,-0.05,10
114/06/26,12,357,29.05,29.1,28.7,28.95,-0.1,19
114/06/25,5,145,29.0,29.05,29.0,29.05,0.05,7
114/06/24,10,303,29.05,29.05,28.95,29.0,0.25,7
114/06/23,2,59,28.75,28.75,28.75,28.75,-0.05,4
114/06/20,16,462,28.9,28.9,28.8,28.8,-0.1,11
114/06/19,14,409,29.0,29.0,28.85,28.9,-0.15,21
114/06/18,12,356,29.15,29.5,29.0,29.05,-0.1,15
114/06/17,3,97,29.2,29.2,29.15,29.15,0.0,5
114/06/16,3,88,29.15,29.15,29.15,29.15,-0.25,5
114/06/13,26,770,29.45,29.45,29.0,29.4,-0.05,36
114/06/12,6,181,29.45,29.45,29.25,29.45,0.0,13
114/06/11,13,394,29.6,29.6,29.4,29.45,-0.2,17
114/06/10,18,540,29.4,29.95,29.4,29.65,-0.35,23
114/06/09,4,107,30.0,30.0,30.0,30.0,-0.1,9
114/06/06,6,180,29.95,30.15,29.95,30.1,0.05,5
114/06/05,15,458,30.1,30.15,30.05,30.05,-0.05,16
114/06/04,9,271,30.05,30.1,30.05,30.1,-0.15,9
114/06/03,22,648,29.95,30.25,29.75,30.25,0.3,26
114/06/02,48,"1,448",30.7,30.7,29.9,29.95,-0.55,27
114/05/29,12,371,30.55,30.55,30.5,30.5,-0.15,5
114/05/28,8,247,30.7,30.75,30.65,30.65,-0.1,8
114/05/27,7,217,30.65,30.75,30.65,30.75,-0.05,9
114/05/26,10,322,30.85,30.85,30.8,30.8,0.0,20
114/05/23,13,405,30.95,31.0,30.75,30.8,0.05,21
114/05/22,11,335,30.75,30.75,30.7,30.75,-0.2,68
114/05/21,38,"1,178",30.65,31.1,30.65,30.95,0.3,31
114/05/20,20,619,30.6,30.95,30.6,30.65,0.05,30
114/05/19,53,"1,632",30.95,30.95,30.55,30.6,-0.4,42
114/05/16,67,"2,078",31.0,31.05,30.8,31.0,0.2,58
114/05/15,31,955,30.7,30.85,30.65,30.8,0.15,24
114/05/14,26,806,30.45,30.65,30.35,30.65,0.0,29
114/05/13,34,"1,055",30.8,31.0,30.6,30.65,-0.15,34
114/05/12,142,"4,334",30.85,30.85,30.15,30.8,0.25,128
114/05/09,39,"1,205",30.8,30.8,30.4,30.55,0.05,33
114/05/08,207,"6,348",31.1,31.1,30.0,30.5,1.4,129
114/05/07,11,320,29.15,29.3,29.0,29.1,-0.1,11
114/05/06,31,907,29.5,29.65,29.0,29.2,0.0,27
114/05/05,38,"1,115",30.1,30.1,29.2,29.2,-0.9,82
114/05/02,51,"1,538",29.95,30.2,29.9,30.1,0.15,36
114/04/30,13,398,30.45,30.45,29.8,29.95,-0.2,11
114/04/29,30,903,30.1,30.2,30.0,30.15,0.25,14
114/04/28,21,628,30.25,30.25,29.8,29.9,0.1,15
114/04/25,30,906,30.05,30.05,29.8,29.8,-0.1,26
114/04/24,27,811,30.3,30.3,29.9,29.9,-0.3,17
114/04/23,13,395,29.45,30.25,29.45,30.2,0.75,21
114/04/22,4,118,29.5,29.5,29.25,29.45,-0.05,5
114/04/21,15,444,29.75,29.75,29.0,29.5,-0.25,20
114/04/18,38,"1,129",30.0,30.0,29.6,29.75,0.0,25
114/04/17,26,780,29.75,29.95,29.55,29.75,0.05,21
114/04/16,28,846,30.0,30.0,29.5,29.7,-0.3,48
114/04/15,30,907,29.5,30.15,29.3,30.0,0.75,31
114/04/14,90,"2,600",28.55,29.3,28.55,29.25,1.0,51
