日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,"20,467","2,251,180",107.0,112.5,107.0,108.5,-1.0,"13,393"
114/07/31,"50,170","5,400,330",103.5,112.0,103.5,109.5,5.5,"31,585"
114/07/30,"24,990","2,462,571",94.9,104.0,93.0,104.0,9.1,"17,839"
114/07/29,"18,473","1,775,197",96.3,98.5,94.2,94.9,-1.4,"15,525"
114/07/28,"18,804","1,789,661",94.0,98.3,91.8,96.3,2.2,"13,759"
114/07/25,"25,388","2,391,783",93.9,96.4,92.7,94.1,0.9,"20,103"
114/07/24,"31,035","2,830,532",89.5,96.8,87.7,93.2,5.0,"23,138"
114/07/23,"25,036","2,228,283",85.5,90.7,85.4,88.2,5.7,"17,833"
114/07/22,"4,430","362,535",82.6,83.4,79.6,82.5,0.3,"3,542"
114/07/21,"4,141","343,342",83.1,83.9,82.2,82.2,-0.8,"5,774"
114/07/18,"15,370","1,286,986",81.8,86.0,81.7,83.0,2.4,"11,695"
114/07/17,"5,298","427,277",79.2,82.0,78.6,80.6,2.7,"4,571"
114/07/16,"2,177","169,949",76.6,79.4,76.6,77.9,1.8,"1,860"
114/07/15,619,"47,201",75.8,76.7,75.8,76.1,0.1,601
114/07/14,836,"63,897",77.7,77.8,75.8,76.0,-1.2,906
114/07/11,"3,078","240,281",75.8,79.8,75.8,77.2,1.6,"2,536"
114/07/10,"1,051","79,766",75.9,76.7,75.3,75.6,-0.7,"1,039"
114/07/09,697,"52,932",75.2,76.4,75.2,76.3,0.5,905
114/07/08,"1,261","94,940",74.8,76.6,73.9,75.8,0.7,"1,112"
114/07/07,"1,738","131,613",77.0,77.0,75.0,75.1,-2.5,"1,605"
114/07/04,"1,823","142,923",80.0,80.3,77.6,77.6,-1.6,"1,824"
114/07/03,"2,097","167,499",80.0,80.8,79.1,79.2,0.1,"1,897"
114/07/02,"1,668","132,811",80.1,80.2,79.1,79.1,-0.5,"1,506"
114/07/01,"4,895","398,639",82.1,83.3,79.6,79.6,-2.1,"3,877"
114/06/30,"4,275","346,046",81.3,82.2,79.6,81.7,0.5,"3,313"
