日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,64,"6,683",101.50,105.50,101.50,104.50,3.00,84,2025-08-22
114/08/21,134,"13,758",104.50,105.50,101.50,101.50,-1.50,327,2025-08-21
114/08/20,113,"11,412",98.30,104.00,96.60,103.00,4.30,123,2025-08-20
114/08/19,60,"5,958",98.30,101.00,97.50,98.70,-0.30,74,2025-08-19
114/08/18,97,"9,633",100.50,100.50,98.80,99.00,-1.00,140,2025-08-18
114/08/15,175,"17,563",103.50,103.50,99.20,100.00,-3.50,327,2025-08-15
114/08/14,31,"3,222",105.00,106.50,103.50,103.50,-1.50,67,2025-08-14
114/08/13,48,"5,024",105.50,105.50,103.00,105.00,1.00,72,2025-08-13
114/08/12,79,"8,272",105.00,106.00,103.00,104.00,-1.00,264,2025-08-12
114/08/11,525,"55,849",110.50,110.50,105.00,105.00,-11.50,961,2025-08-11
114/08/08,56,"6,466",117.50,117.50,114.00,116.50,0.5,232,2025-08-08
114/08/08,56,"6,466",117.50,117.50,114.00,116.50,0.50,232,2025-08-08
114/08/07,55,"6,340",115.00,118.00,114.50,116.00,1.00,118,2025-08-07
114/08/07,55,"6,340",115.00,118.00,114.50,116.00,1.0,118,2025-08-07
114/08/06,50,"5,691",116.50,116.50,112.00,115.00,-3.0,266,2025-08-06
114/08/06,50,"5,691",116.50,116.50,112.00,115.00,-3.00,266,2025-08-06
114/08/05,113,"13,169",113.50,119.00,113.00,118.00,5.00,126,2025-08-05
114/08/05,113,"13,169",113.50,119.00,113.00,118.00,5.0,126,2025-08-05
114/08/04,41,"4,524",111.00,113.50,110.00,113.00,1.0,50,2025-08-04
114/08/04,41,"4,524",111.00,113.50,110.00,113.00,1.00,50,2025-08-04
114/08/01,71,"7,854",111.00,112.00,108.50,112.00,1.00,160,2025-08-01
114/08/01,71,"7,854",111.00,112.00,108.50,112.00,1.0,160,2025-08-01
114/07/31,78,"8,761",112.00,114.00,110.50,111.00,-1.00,102,2025-07-31
114/07/31,78,"8,761",112.00,114.00,110.50,111.00,-1.0,102,2025-07-31
114/07/30,44,"4,928",113.50,115.00,112.00,112.00,-2.5,79,2025-07-30
114/07/30,44,"4,928",113.50,115.00,112.00,112.00,-2.50,79,2025-07-30
114/07/29,95,"10,832",115.00,116.50,112.50,114.50,-3.0,159,2025-07-29
114/07/29,95,"10,832",115.00,116.50,112.50,114.50,-3.00,159,2025-07-29
114/07/28,157,"18,374",113.50,120.00,112.00,117.50,4.0,363,2025-07-28
114/07/28,157,"18,374",113.50,120.00,112.00,117.50,4.00,363,2025-07-28
114/07/25,70,"8,003",116.00,116.50,113.50,113.50,-4.50,355,2025-07-25
114/07/25,70,"8,003",116.00,116.50,113.50,113.50,-4.5,355,2025-07-25
114/07/24,120,"13,926",118.50,119.50,114.50,118.00,-1.50,"1,052",2025-07-24
114/07/24,120,"13,926",118.50,119.50,114.50,118.00,-1.5,"1,052",2025-07-24
114/07/23,95,"11,450",121.50,122.00,118.00,119.50,0.00,650,2025-07-23
