日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,52,"1,584",30.22,30.22,30.19,30.20,0.04,4,2025-08-22
114/08/21,100,"3,016",30.17,30.17,30.16,30.16,0.23,4,2025-08-21
114/08/20,151,"4,525",29.87,29.96,29.87,29.93,0.19,9,2025-08-20
114/08/19,151,"4,495",29.75,29.75,29.70,29.74,-0.05,8,2025-08-19
114/08/18,101,"3,008",29.78,29.79,29.78,29.79,-0.09,11,2025-08-18
114/08/15,101,"3,019",30.20,30.20,29.88,29.88,0.01,5,2025-08-15
114/08/14,100,"2,988",29.88,29.88,29.87,29.87,0.21,4,2025-08-14
114/08/13,114,"3,364",29.54,29.66,29.54,29.66,0.02,12,2025-08-13
114/08/12,100,"2,964",29.64,29.64,29.64,29.64,0.07,4,2025-08-12
114/08/11,103,"3,035",29.57,29.58,29.57,29.57,-0.07,6,2025-08-11
114/08/08,100,"2,974",29.64,29.64,29.64,29.64,0.04,6,2025-08-08
114/08/08,100,"2,974",29.64,29.64,29.64,29.64,0.04,6,2025-08-08
114/08/07,100,"2,958",29.56,29.60,29.56,29.60,-0.12,4,2025-08-07
114/08/07,100,"2,958",29.56,29.6,29.56,29.6,-0.12,4,2025-08-07
114/08/06,102,"3,032",29.69,29.73,29.69,29.72,0.05,5,2025-08-06
114/08/06,102,"3,032",29.69,29.73,29.69,29.72,0.05,5,2025-08-06
114/08/05,106,"3,133",29.68,29.68,29.67,29.67,0.31,9,2025-08-05
114/08/05,106,"3,133",29.68,29.68,29.67,29.67,0.31,9,2025-08-05
114/08/04,77,"2,266",29.35,29.38,29.35,29.36,0.03,8,2025-08-04
114/08/04,77,"2,266",29.35,29.38,29.35,29.36,0.03,8,2025-08-04
114/08/01,150,"4,400",29.33,29.33,29.33,29.33,-0.08,4,2025-08-01
114/08/01,150,"4,400",29.33,29.33,29.33,29.33,-0.08,4,2025-08-01
114/07/31,51,"1,502",29.35,29.41,29.35,29.41,0.17,5,2025-07-31
114/07/31,51,"1,502",29.35,29.41,29.35,29.41,0.17,5,2025-07-31
114/07/30,108,"3,167",29.2,29.24,29.19,29.24,0.34,13,2025-07-30
114/07/30,108,"3,167",29.20,29.24,29.19,29.24,0.34,13,2025-07-30
114/07/29,100,"2,890",28.89,28.9,28.89,28.9,0.11,4,2025-07-29
114/07/29,100,"2,890",28.89,28.90,28.89,28.90,0.11,4,2025-07-29
114/07/28,101,"2,908",28.8,28.8,28.79,28.79,0.07,6,2025-07-28
