日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,5,189,37.80,37.80,37.35,37.35,-0.35,10,2025-08-22
114/08/21,2,79,37.70,37.70,37.70,37.70,0.2,20,2025-08-21
114/08/20,1,49,37.50,37.50,37.50,37.50,0.1,10,2025-08-20
114/08/19,14,527,37.50,37.50,37.25,37.40,-0.1,36,2025-08-19
114/08/18,12,458,37.50,37.50,37.45,37.50,0.1,13,2025-08-18
114/08/15,10,386,37.40,37.40,37.40,37.40,-0.15,15,2025-08-15
114/08/14,16,614,37.55,37.60,37.50,37.55,0.1,22,2025-08-14
114/08/13,9,339,37.45,37.70,37.45,37.45,0.0,9,2025-08-13
114/08/12,17,641,37.50,37.50,37.45,37.45,-0.05,14,2025-08-12
114/08/11,11,416,37.55,37.55,37.50,37.50,-0.05,15,2025-08-11
114/08/08,4,166,37.50,37.55,37.50,37.55,0.05,14,2025-08-08
114/08/07,3,115,37.50,37.50,37.50,37.50,-0.1,5,2025-08-07
114/08/06,11,413,37.40,37.60,37.40,37.60,0.2,11,2025-08-06
114/08/05,9,337,37.45,37.45,37.40,37.40,-0.05,9,2025-08-05
114/08/04,7,273,37.25,37.45,37.15,37.45,-0.05,15,2025-08-04
114/08/01,6,230,37.15,37.60,37.15,37.50,0.0,10,2025-08-01
114/07/31,0,2,--,--,--,--,0.0,1,2025-07-31
114/07/30,10,379,37.25,37.50,37.20,37.50,0.0,12,2025-07-30
114/07/29,13,493,37.50,37.55,37.45,37.50,0.0,15,2025-07-29
114/07/28,7,269,37.25,37.50,37.25,37.50,0.0,14,2025-07-28
114/07/25,7,270,37.55,37.55,37.50,37.50,0.0,16,2025-07-25
114/07/24,4,153,37.50,37.70,37.50,37.50,-0.2,10,2025-07-24
114/07/23,6,230,37.50,37.75,37.50,37.70,0.25,10,2025-07-23
114/07/22,3,98,37.90,37.90,37.45,37.45,-0.4,23,2025-07-22
114/07/21,7,278,37.80,37.85,37.80,37.85,0.05,19,2025-07-21
114/07/18,4,166,37.80,37.80,37.80,37.80,0.6,15,2025-07-18
114/07/17,2,71,37.20,37.20,37.20,37.20,0.1,16,2025-07-17
114/07/16,5,191,37.15,37.15,37.10,37.10,-0.55,24,2025-07-16
114/07/15,7,276,38.00,38.00,37.65,37.65,-0.35,15,2025-07-15
114/07/14,3,106,38.00,38.00,38.00,38.00,0.4,15,2025-07-14
114/07/11,8,313,37.60,37.60,37.40,37.60,0.1,15,2025-07-11
114/07/10,7,250,37.65,37.65,37.50,37.50,-0.25,19,2025-07-10
114/07/09,0,4,--,--,--,--,0.0,5,2025-07-09
114/07/08,8,309,37.55,38.10,37.55,38.00,0.15,17,2025-07-08
114/07/07,11,424,37.90,37.90,37.50,37.85,-0.15,19,2025-07-07
114/07/04,4,162,37.85,38.00,37.85,38.00,0.15,16,2025-07-04
114/07/03,2,84,37.85,37.85,37.85,37.85,0.0,12,2025-07-03
114/07/02,7,277,37.85,37.90,37.80,37.85,-0.15,22,2025-07-02
114/07/01,10,384,37.75,38.00,37.75,38.00,0.2,23,2025-07-01
114/06/30,0,4,--,--,--,--,0.0,10,2025-06-30
114/06/27,2,57,37.80,37.80,37.80,37.80,0.2,23,2025-06-27
114/06/26,2,76,37.60,37.60,37.60,37.60,0.0,4,2025-06-26
114/06/25,2,87,37.60,37.60,37.60,37.60,0.0,7,2025-06-25
114/06/24,5,194,37.60,37.60,37.60,37.60,0.0,14,2025-06-24
114/06/23,8,281,37.15,37.60,37.15,37.60,0.1,11,2025-06-23
114/06/20,31,"1,181",38.35,38.35,37.25,37.50,-0.15,18,2025-06-20
114/06/19,1,49,37.65,37.65,37.65,37.65,0.1,14,2025-06-19
114/06/18,4,137,37.65,37.65,37.50,37.55,-0.5,15,2025-06-18
114/06/17,15,561,37.20,38.05,37.15,38.05,0.85,13,2025-06-17
114/06/16,9,344,37.40,37.45,37.20,37.20,0.05,10,2025-06-16
114/06/13,2,91,37.15,37.15,37.15,37.15,0.05,14,2025-06-13
114/06/12,1,48,37.10,37.10,37.10,37.10,-0.3,12,2025-06-12
114/06/11,16,614,37.45,37.45,37.35,37.40,0.1,17,2025-06-11
114/06/10,7,242,37.10,37.30,37.10,37.30,-0.2,19,2025-06-10
114/06/09,0,8,--,--,--,--,0.0,31,2025-06-09
114/06/06,1,28,--,--,--,--,0.0,34,2025-06-06
114/06/05,3,124,37.40,37.50,37.40,37.50,0.1,19,2025-06-05
114/06/04,12,457,37.50,37.70,37.25,37.40,0.05,18,2025-06-04
114/06/03,25,937,37.15,37.35,37.10,37.35,0.25,18,2025-06-03
114/06/02,34,"1,273",38.00,38.00,36.50,37.10,-0.9,38,2025-06-02
114/05/29,21,810,38.40,38.40,37.55,38.00,-0.5,23,2025-05-29
114/05/28,10,403,38.50,38.60,38.50,38.50,-0.05,18,2025-05-28
114/05/27,17,668,38.70,38.70,38.50,38.55,-0.05,19,2025-05-27
114/05/26,17,659,38.60,38.60,38.40,38.60,0.1,18,2025-05-26
114/05/23,15,592,38.50,38.60,38.35,38.50,0.1,29,2025-05-23
114/05/22,8,312,38.55,38.55,38.40,38.40,-0.1,10,2025-05-22
114/05/21,5,195,38.45,38.65,38.40,38.50,0.2,13,2025-05-21
114/05/20,63,"2,420",38.25,38.75,38.20,38.30,0.05,29,2025-05-20
114/05/19,2,78,38.25,38.25,38.25,38.25,0.0,8,2025-05-19
114/05/16,11,423,38.20,38.50,38.00,38.25,-0.4,27,2025-05-16
114/05/15,0,2,--,--,--,--,0.0,6,2025-05-15
114/05/14,14,550,41.50,41.50,38.65,38.65,0.15,51,2025-05-14
114/05/13,17,665,38.50,38.65,38.30,38.50,0.1,21,2025-05-13
114/05/12,1,41,38.40,38.40,38.40,38.40,0.15,7,2025-05-12
114/05/09,1,41,38.25,38.25,38.25,38.25,0.15,5,2025-05-09
114/05/08,6,232,38.00,38.10,38.00,38.10,0.0,11,2025-05-08
114/05/07,3,121,38.10,38.10,38.10,38.10,0.05,9,2025-05-07
114/05/06,13,477,38.00,38.05,38.00,38.05,-0.7,21,2025-05-06
