日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,2,63,30.65,30.65,30.65,30.65,-0.05,3,2025-08-22
114/08/21,1,31,30.70,30.70,30.70,30.70,-0.3,2,2025-08-21
114/08/20,6,192,32.40,32.40,31.00,31.00,-1.5,7,2025-08-20
114/08/19,15,487,32.55,32.55,31.55,32.50,1.45,14,2025-08-19
114/08/18,6,194,32.50,32.50,31.05,31.05,-1.45,4,2025-08-18
114/08/15,6,193,31.80,32.50,31.60,32.50,0.75,8,2025-08-15
114/08/14,0,0,--,--,--,--,0.0,1,2025-08-14
114/08/13,5,159,31.75,31.75,31.75,31.75,-0.35,4,2025-08-13
114/08/12,15,470,31.00,32.10,31.00,32.10,-0.8,11,2025-08-12
114/08/11,10,307,31.15,32.90,30.10,32.90,1.05,10,2025-08-11
114/08/08,0,0,--,--,--,--,0.0,0,2025-08-08
114/08/07,20,661,33.95,35.00,31.85,31.85,-1.35,16,2025-08-07
114/08/06,11,371,35.90,35.90,33.05,33.20,-2.7,14,2025-08-06
114/08/05,34,"1,231",36.00,36.00,34.15,35.90,2.75,41,2025-08-05
114/08/04,940,"31,153",32.60,33.15,32.60,33.15,3.0,48,2025-08-04
114/08/01,26,781,27.60,30.15,27.60,30.15,2.7,24,2025-08-01
114/07/31,93,"2,519",27.50,27.50,26.90,27.45,-1.75,52,2025-07-31
114/07/30,29,869,30.00,30.00,29.10,29.20,-2.45,32,2025-07-30
114/07/29,11,349,31.60,31.65,31.55,31.65,-1.45,10,2025-07-29
114/07/28,16,541,32.60,33.80,32.60,33.10,-0.9,17,2025-07-28
114/07/25,9,300,34.85,34.85,34.00,34.00,-0.85,13,2025-07-25
114/07/24,8,292,34.00,34.85,34.00,34.85,-0.1,9,2025-07-24
114/07/23,19,665,35.00,35.00,34.95,34.95,-0.05,15,2025-07-23
114/07/22,36,"1,249",33.00,36.00,33.00,35.00,0.25,31,2025-07-22
114/07/21,13,447,33.90,34.75,33.90,34.75,0.25,12,2025-07-21
114/07/18,15,514,33.20,34.50,33.20,34.50,1.35,20,2025-07-18
114/07/17,78,"2,656",36.70,36.70,33.15,33.15,-3.65,58,2025-07-17
114/07/16,129,"4,759",36.90,37.90,36.80,36.80,1.05,52,2025-07-16
114/07/15,23,825,34.60,35.75,34.60,35.75,1.15,19,2025-07-15
114/07/14,36,"1,267",34.10,35.80,34.10,34.60,0.5,42,2025-07-14
114/07/11,79,"2,707",35.90,35.90,32.30,34.10,-1.75,68,2025-07-11
114/07/10,142,"5,073",35.00,35.90,35.00,35.85,3.2,128,2025-07-10
114/07/09,116,"3,784",32.65,32.65,32.65,32.65,2.95,89,2025-07-09
114/07/08,137,"4,060",29.70,29.70,29.70,29.70,2.7,59,2025-07-08
114/07/07,4,120,27.00,27.00,27.00,27.00,2.45,6,2025-07-07
114/07/04,4,100,24.55,24.55,24.55,24.55,2.2,16,2025-07-04
114/07/03,8,188,22.35,22.35,22.35,22.35,2.0,9,2025-07-03
114/07/02,28,569,18.60,20.35,18.60,20.35,1.85,13,2025-07-02
114/07/01,15,271,17.35,18.50,17.35,18.50,1.4,17,2025-07-01
114/06/30,15,256,16.95,17.10,16.95,17.10,0.4,16,2025-06-30
114/06/27,5,84,17.25,17.25,16.65,16.70,0.35,4,2025-06-27
114/06/26,4,66,16.30,16.90,16.30,16.35,-0.35,4,2025-06-26
114/06/25,3,51,17.00,17.00,16.70,16.70,-0.3,3,2025-06-25
114/06/24,0,1,--,--,--,--,0.0,1,2025-06-24
114/06/23,5,85,17.00,17.00,17.00,17.00,0.0,4,2025-06-23
114/06/20,6,102,17.00,17.00,17.00,17.00,0.0,6,2025-06-20
114/06/19,6,103,17.25,17.70,17.00,17.00,-0.2,6,2025-06-19
114/06/18,4,71,18.05,18.05,17.20,17.20,-0.3,4,2025-06-18
114/06/17,0,0,--,--,--,--,0.0,0,2025-06-17
114/06/16,3,52,17.40,17.50,16.95,17.50,0.1,3,2025-06-16
114/06/13,9,157,17.40,17.40,17.40,17.40,-0.35,4,2025-06-13
114/06/12,5,89,18.00,18.00,17.75,17.75,-0.25,5,2025-06-12
114/06/11,6,108,18.45,18.45,18.00,18.00,0.15,3,2025-06-11
114/06/10,7,124,17.70,17.85,17.70,17.85,0.4,4,2025-06-10
114/06/09,8,140,17.50,17.55,17.45,17.45,0.1,6,2025-06-09
114/06/06,1,17,17.35,17.35,17.35,17.35,-1.5,1,2025-06-06
114/06/05,1,19,18.85,18.85,18.85,18.85,0.85,1,2025-06-05
114/06/04,0,0,--,--,--,--,0.0,0,2025-06-04
114/06/03,0,3,--,--,--,--,0.0,2,2025-06-03
114/06/02,1,24,18.00,18.00,18.00,18.00,0.0,3,2025-06-02
114/05/29,3,52,16.90,18.00,16.90,18.00,-0.5,3,2025-05-29
114/05/28,0,0,--,--,--,--,0.0,0,2025-05-28
114/05/27,0,0,--,--,--,--,0.0,1,2025-05-27
114/05/26,0,0,--,--,--,--,0.0,0,2025-05-26
114/05/23,0,3,--,--,--,--,0.0,1,2025-05-23
114/05/22,0,0,--,--,--,--,0.0,0,2025-05-22
114/05/21,0,0,--,--,--,--,0.0,0,2025-05-21
114/05/20,1,18,18.50,18.50,18.50,18.50,0.0,1,2025-05-20
114/05/19,0,0,--,--,--,--,0.0,0,2025-05-19
114/05/16,0,0,--,--,--,--,0.0,0,2025-05-16
114/05/15,1,22,18.50,18.50,18.50,18.50,0.0,2,2025-05-15
114/05/14,0,0,--,--,--,--,0.0,0,2025-05-14
114/05/13,0,0,--,--,--,--,0.0,0,2025-05-13
114/05/12,0,0,--,--,--,--,0.0,0,2025-05-12
114/05/09,0,0,--,--,--,--,0.0,0,2025-05-09
114/05/08,0,0,--,--,--,--,0.0,0,2025-05-08
114/05/07,0,0,--,--,--,--,0.0,0,2025-05-07
114/05/06,0,0,--,--,--,--,0.0,0,2025-05-06
114/05/05,0,0,--,--,--,--,0.0,0,2025-05-05
114/05/02,0,0,--,--,--,--,0.0,0,2025-05-02
114/04/30,0,0,--,--,--,--,0.0,0,2025-04-30
114/04/29,0,0,--,--,--,--,0.0,0,2025-04-29
114/04/28,0,0,--,--,--,--,0.0,0,2025-04-28
114/04/25,3,56,18.50,18.50,18.50,18.50,0.0,2,2025-04-25
114/04/24,1,19,18.50,18.50,18.50,18.50,0.5,2,2025-04-24
114/04/23,0,0,--,--,--,--,0.0,0,2025-04-23
114/04/22,0,0,--,--,--,--,0.0,0,2025-04-22
114/04/21,0,0,--,--,--,--,0.0,0,2025-04-21
114/04/18,3,53,17.60,18.00,17.60,18.00,0.0,3,2025-04-18
114/04/17,0,0,--,--,--,--,0.0,0,2025-04-17
114/04/16,2,37,18.60,18.60,18.00,18.00,-0.8,2,2025-04-16
114/04/15,2,41,18.80,18.80,18.80,18.80,-0.95,2,2025-04-15
114/04/14,0,1,--,--,--,--,0.0,1,2025-04-14
114/04/11,3,53,17.50,18.00,17.50,18.00,0.0,4,2025-04-11
114/04/10,1,18,18.00,18.00,18.00,18.00,0.75,1,2025-04-10
114/04/09,5,86,17.25,17.25,17.25,17.25,-1.75,4,2025-04-09
114/04/08,0,0,--,--,--,--,0.0,0,2025-04-08
114/04/07,8,153,19.05,19.05,19.00,19.00,-0.05,5,2025-04-07
114/04/02,3,57,19.00,19.05,19.00,19.05,0.05,4,2025-04-02
114/04/01,1,19,19.00,19.00,19.00,19.00,0.0,1,2025-04-01
114/03/31,6,115,19.20,19.20,19.00,19.00,-0.95,4,2025-03-31
114/03/28,0,0,--,--,--,--,0.0,0,2025-03-28
114/03/27,12,240,20.00,20.00,19.95,19.95,-0.15,2,2025-03-27
114/03/26,11,221,20.05,20.10,20.05,20.10,0.1,7,2025-03-26
114/03/25,6,120,20.00,20.00,20.00,20.00,-0.95,5,2025-03-25
114/03/24,0,0,--,--,--,--,0.0,0,2025-03-24
114/03/21,4,87,21.15,21.15,21.00,21.00,1.0,4,2025-03-21
114/03/20,2,40,20.00,20.00,20.00,20.00,-1.2,2,2025-03-20
114/03/19,0,0,--,--,--,--,0.0,0,2025-03-19
114/03/18,0,0,--,--,--,--,0.0,1,2025-03-18
114/03/17,0,0,--,--,--,--,0.0,0,2025-03-17
114/03/14,0,0,--,--,--,--,0.0,0,2025-03-14
114/03/13,0,0,--,--,--,--,0.0,0,2025-03-13
114/03/12,0,0,--,--,--,--,0.0,0,2025-03-12
114/03/11,1,21,20.95,20.95,20.95,20.95,1.35,1,2025-03-11
114/03/10,10,196,19.55,19.60,19.55,19.60,0.0,10,2025-03-10
114/03/07,19,366,19.20,19.60,19.00,19.60,-0.2,13,2025-03-07
114/03/06,2,39,18.50,19.80,18.50,19.80,0.9,3,2025-03-06
114/03/05,5,95,18.00,19.50,18.00,18.90,1.15,5,2025-03-05
114/03/04,0,0,--,--,--,--,0.0,0,2025-03-04
114/03/03,0,3,--,--,--,--,0.0,2,2025-03-03
114/02/27,3,58,19.70,19.70,19.20,19.20,-0.5,3,2025-02-27
114/02/26,0,0,--,--,--,--,0.0,0,2025-02-26
114/02/25,6,118,20.00,20.00,19.60,19.70,-0.3,6,2025-02-25
114/02/24,3,69,20.05,20.05,20.00,20.00,-0.95,8,2025-02-24
114/02/21,1,21,20.95,20.95,20.95,20.95,0.9,1,2025-02-21
114/02/20,4,81,20.60,20.60,20.05,20.05,-1.25,5,2025-02-20
114/02/19,0,1,--,--,--,--,0.0,2,2025-02-19
114/02/18,0,6,--,--,--,--,0.0,3,2025-02-18
114/02/17,2,43,21.30,21.30,21.30,21.30,-0.55,2,2025-02-17
114/02/14,2,44,21.80,21.85,21.80,21.85,0.0,2,2025-02-14
114/02/13,0,0,--,--,--,--,0.0,1,2025-02-13
114/02/12,4,85,21.00,21.95,21.00,21.95,0.95,3,2025-02-12
114/02/11,3,63,21.00,21.00,21.00,21.00,-0.95,7,2025-02-11
114/02/10,3,66,21.95,21.95,21.95,21.95,0.15,1,2025-02-10
114/02/07,7,151,21.40,21.80,21.40,21.80,0.4,5,2025-02-07
114/02/06,0,7,--,--,--,--,0.0,4,2025-02-06
114/02/05,0,0,--,--,--,--,0.0,0,2025-02-05
114/02/04,2,42,21.00,21.40,21.00,21.40,0.7,2,2025-02-04
114/02/03,5,103,20.50,20.70,20.50,20.70,1.05,6,2025-02-03
114/01/22,3,61,20.45,20.50,19.65,19.65,-0.55,3,2025-01-22
114/01/21,1,21,20.20,20.20,20.20,20.20,0.0,2,2025-01-21
114/01/20,0,0,--,--,--,--,0.0,0,2025-01-20
114/01/17,5,101,20.20,20.20,20.20,20.20,0.3,3,2025-01-17
114/01/16,4,80,19.85,19.90,19.85,19.90,0.1,5,2025-01-16
114/01/15,3,63,19.80,19.80,19.80,19.80,0.2,3,2025-01-15
114/01/14,1,20,19.60,19.60,19.60,19.60,0.05,1,2025-01-14
114/01/13,7,137,19.60,19.60,19.55,19.55,-0.05,7,2025-01-13
114/01/10,1,20,19.60,19.60,19.60,19.60,0.0,1,2025-01-10
114/01/09,6,118,19.70,19.70,19.60,19.60,0.0,7,2025-01-09
114/01/08,0,0,--,--,--,--,0.0,0,2025-01-08
114/01/07,2,40,19.80,19.80,19.80,19.80,0.0,2,2025-01-07
114/01/06,1,20,19.80,19.80,19.80,19.80,0.2,1,2025-01-06
114/01/03,2,39,19.25,19.60,19.25,19.60,0.05,2,2025-01-03
114/01/02,2,39,19.60,19.60,19.55,19.55,-0.7,2,2025-01-02
113/12/31,0,0,--,--,--,--,0.0,0,2024-12-31
113/12/30,0,4,--,--,--,--,0.0,1,2024-12-30
113/12/27,0,0,--,--,--,--,0.0,0,2024-12-27
113/12/26,0,0,--,--,--,--,0.0,0,2024-12-26
113/12/25,0,8,--,--,--,--,0.0,3,2024-12-25
113/12/24,7,144,20.95,20.95,20.25,20.25,-1.4,8,2024-12-24
113/12/23,0,0,--,--,--,--,0.0,0,2024-12-23
113/12/20,12,242,20.60,21.80,20.00,21.80,0.95,7,2024-12-20
113/12/19,0,1,--,--,--,--,0.0,1,2024-12-19
113/12/18,12,252,21.00,21.00,21.00,21.00,1.9,11,2024-12-18
113/12/17,3,61,19.10,19.10,19.10,19.10,-0.4,5,2024-12-17
113/12/16,5,98,20.00,20.00,19.50,19.50,-1.0,6,2024-12-16
113/12/13,2,43,20.50,20.50,20.50,20.50,-0.5,3,2024-12-13
113/12/12,0,4,--,--,--,--,0.0,2,2024-12-12
113/12/11,0,8,--,--,--,--,0.0,3,2024-12-11
113/12/10,0,9,--,--,--,--,0.0,3,2024-12-10
