日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,42,843,20.05,20.1,19.9,19.95,-0.4,104,2025-08-22
114/08/21,67,"1,376",20.65,20.65,20.2,20.35,0.05,73,2025-08-21
114/08/20,113,"2,318",20.2,20.95,20.15,20.3,0.3,152,2025-08-20
114/08/19,42,838,20.0,20.0,19.85,20.0,-0.05,68,2025-08-19
114/08/18,53,"1,070",20.05,20.2,19.8,20.05,0.05,123,2025-08-18
114/08/15,46,913,20.15,20.15,19.85,20.0,0.2,99,2025-08-15
114/08/14,60,"1,200",19.8,20.1,19.65,19.8,0.05,78,2025-08-14
114/08/13,29,574,20.2,20.25,19.75,19.75,-0.05,74,2025-08-13
114/08/12,18,367,20.15,20.15,19.7,19.8,0.05,51,2025-08-12
114/08/11,52,"1,036",20.0,20.05,19.6,19.75,-0.45,110,2025-08-11
114/08/08,45,908,20.0,20.4,20.0,20.2,0.3,59,2025-08-08
114/08/07,51,"1,014",20.2,20.45,19.9,19.9,-0.3,63,2025-08-07
114/08/06,50,"1,016",19.9,20.4,19.9,20.2,0.0,82,2025-08-06
114/08/05,32,654,20.15,20.3,20.1,20.2,0.05,65,2025-08-05
114/08/04,89,"1,785",19.5,20.25,19.5,20.15,0.75,118,2025-08-04
114/08/01,72,"1,379",19.25,19.4,19.05,19.4,0.0,116,2025-08-01
114/07/31,56,"1,083",19.5,19.5,19.35,19.4,-0.1,90,2025-07-31
114/07/30,39,769,19.5,19.95,19.5,19.5,-0.1,51,2025-07-30
114/07/29,34,671,19.7,19.7,19.6,19.6,-0.1,74,2025-07-29
114/07/28,51,"1,004",20.1,20.3,19.7,19.7,-0.4,59,2025-07-28
114/07/25,14,279,20.45,20.45,20.05,20.1,0.0,31,2025-07-25
114/07/24,18,356,20.15,20.15,20.05,20.1,-0.15,30,2025-07-24
114/07/23,73,"1,464",19.7,20.25,19.65,20.25,0.55,61,2025-07-23
114/07/22,113,"2,276",20.3,20.9,19.65,19.7,-0.55,92,2025-07-22
114/07/21,73,"1,491",20.6,20.8,20.25,20.25,-0.65,66,2025-07-21
114/07/18,47,993,20.95,21.25,20.8,20.9,0.2,79,2025-07-18
114/07/17,54,"1,110",20.45,20.95,20.4,20.7,0.5,67,2025-07-17
114/07/16,50,"1,011",20.15,20.25,20.0,20.2,0.1,55,2025-07-16
114/07/15,38,773,19.9,20.6,19.85,20.1,0.1,44,2025-07-15
114/07/14,13,260,20.05,20.05,20.0,20.0,-0.25,72,2025-07-14
114/07/11,39,795,20.15,20.6,19.9,20.25,0.1,53,2025-07-11
114/07/10,11,230,20.1,20.55,19.9,20.15,0.05,56,2025-07-10
114/07/09,49,982,19.7,20.4,19.5,20.1,0.3,79,2025-07-09
114/07/08,51,"1,010",20.4,20.4,19.8,19.8,-0.6,52,2025-07-08
114/07/07,17,353,20.5,20.5,20.2,20.4,-0.1,42,2025-07-07
114/07/04,54,"1,101",20.65,20.95,20.25,20.5,-0.3,61,2025-07-04
114/07/03,78,"1,645",20.85,21.25,20.8,20.8,0.1,99,2025-07-03
114/07/02,23,479,20.55,20.85,20.55,20.7,-0.05,34,2025-07-02
114/07/01,35,732,21.25,21.3,20.75,20.75,-0.2,48,2025-07-01
114/06/30,95,"1,981",21.35,21.45,20.3,20.95,-0.05,91,2025-06-30
114/06/27,83,"1,736",20.7,21.45,20.55,21.0,0.3,83,2025-06-27
114/06/26,40,820,20.5,20.75,20.45,20.7,0.2,73,2025-06-26
114/06/25,74,"1,518",21.25,21.25,20.45,20.5,-0.55,125,2025-06-25
114/06/24,78,"1,633",21.05,21.15,20.9,21.05,0.25,85,2025-06-24
