日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"9,604","2,679,324",279.5,288.0,268.0,275.5,0.5,"14,224"
114/08/07,"5,411","1,472,025",257.0,275.0,257.0,275.0,25.0,"4,921"
114/08/06,"1,855","468,603",256.0,257.0,249.5,250.0,-4.0,"5,305"
114/08/05,"1,767","444,221",250.0,254.0,246.5,254.0,8.0,"4,655"
114/08/04,"1,938","483,656",247.0,253.5,246.0,246.0,-3.0,"10,583"
114/08/01,"2,915","724,977",233.0,256.5,232.0,249.0,11.0,"3,482"
114/08/01,"2,915","724,977",233.0,256.5,232.0,249.0,11.0,"3,482"
114/07/31,663,"158,556",239.0,243.0,236.5,238.0,-1.0,"1,123"
114/07/31,663,"158,556",239.0,243.0,236.5,238.0,-1.0,"1,123"
114/07/30,631,"150,491",239.0,242.5,234.0,239.0,2.0,"1,043"
114/07/30,631,"150,491",239.0,242.5,234.0,239.0,2.0,"1,043"
114/07/29,"1,738","411,930",245.0,245.0,230.5,237.0,-7.5,"2,343"
114/07/29,"1,738","411,930",245.0,245.0,230.5,237.0,-7.5,"2,343"
114/07/28,927,"227,437",245.0,249.5,241.5,244.5,1.5,"1,079"
114/07/28,927,"227,437",245.0,249.5,241.5,244.5,1.5,"1,079"
114/07/25,978,"237,710",246.0,246.0,240.5,243.0,-3.5,"1,938"
114/07/25,978,"237,710",246.0,246.0,240.5,243.0,-3.5,"1,938"
114/07/24,"1,021","249,177",241.0,248.0,241.0,246.5,6.0,"1,302"
114/07/24,"1,021","249,177",241.0,248.0,241.0,246.5,6.0,"1,302"
114/07/23,"1,119","271,613",243.5,247.5,240.5,240.5,-1.0,"1,491"
114/07/23,"1,119","271,613",243.5,247.5,240.5,240.5,-1.0,"1,491"
114/07/22,"1,861","455,134",248.5,251.0,239.5,241.5,-6.0,"2,226"
114/07/22,"1,861","455,134",248.5,251.0,239.5,241.5,-6.0,"2,226"
114/07/21,"1,298","321,935",252.0,252.0,246.0,247.5,-4.5,"1,558"
114/07/21,"1,298","321,935",252.0,252.0,246.0,247.5,-4.5,"1,558"
114/07/18,"2,801","705,915",259.5,260.0,248.0,252.0,-2.0,"3,237"
114/07/18,"2,801","705,915",259.5,260.0,248.0,252.0,-2.0,"3,237"
114/07/17,"2,009","506,089",251.0,255.5,248.0,254.0,0.5,"2,369"
114/07/17,"2,009","506,089",251.0,255.5,248.0,254.0,0.5,"2,369"
114/07/16,"3,904","989,147",260.0,262.0,247.0,253.5,-2.5,"4,215"
114/07/16,"3,904","989,147",260.0,262.0,247.0,253.5,-2.5,"4,215"
114/07/15,"3,603","901,273",248.0,256.0,244.0,256.0,10.5,"6,532"
114/07/15,"3,603","901,273",248.0,256.0,244.0,256.0,10.5,"6,532"
114/07/14,"9,766","2,442,069",245.0,261.0,243.0,245.5,2.5,"15,953"
114/07/14,"9,766","2,442,069",245.0,261.0,243.0,245.5,2.5,"15,953"
114/07/11,"4,793","1,143,198",241.0,243.0,233.0,243.0,22.0,"6,393"
114/07/11,"4,793","1,143,198",241.0,243.0,233.0,243.0,22.0,"6,393"
114/07/10,"1,110","245,263",220.0,226.0,216.0,221.0,3.0,"1,773"
114/07/10,"1,110","245,263",220.0,226.0,216.0,221.0,3.0,"1,773"
114/07/09,734,"161,045",220.0,222.0,217.5,218.0,-2.0,970
114/07/09,734,"161,045",220.0,222.0,217.5,218.0,-2.0,970
114/07/08,769,"168,757",219.0,222.5,217.0,220.0,1.0,974
114/07/08,769,"168,757",219.0,222.5,217.0,220.0,1.0,974
114/07/07,977,"216,104",221.5,224.5,218.5,219.0,-3.5,"1,116"
114/07/07,977,"216,104",221.5,224.5,218.5,219.0,-3.5,"1,116"
114/07/04,"2,094","476,361",233.0,235.0,221.0,222.5,-7.5,"2,300"
114/07/04,"2,094","476,361",233.0,235.0,221.0,222.5,-7.5,"2,300"
114/07/03,"3,974","948,503",247.0,248.0,228.0,230.0,-14.5,"4,793"
114/07/03,"3,974","948,503",247.0,248.0,228.0,230.0,-14.5,"4,793"
114/07/02,"8,403","2,049,642",226.0,246.5,224.5,244.5,20.0,"8,052"
114/07/02,"8,403","2,049,642",226.0,246.5,224.5,244.5,20.0,"8,052"
114/07/01,"1,507","339,476",225.0,228.5,223.0,224.5,-0.5,"2,958"
114/07/01,"1,507","339,476",225.0,228.5,223.0,224.5,-0.5,"2,958"
114/06/30,"2,908","647,886",217.0,227.5,215.5,225.0,10.0,"3,389"
114/06/30,"2,908","647,886",217.0,227.5,215.5,225.0,10.0,"3,389"
114/06/27,"2,490","544,021",217.5,223.0,214.0,215.0,2.0,"2,268"
114/06/27,"2,490","544,021",217.5,223.0,214.0,215.0,2.0,"2,268"
114/06/26,"1,243","273,365",220.0,223.5,218.0,221.5,3.0,"1,247"
114/06/26,"1,243","273,365",220.0,223.5,218.0,221.5,3.0,"1,247"
114/06/25,"3,170","708,066",227.0,227.0,218.5,218.5,-3.0,"3,086"
114/06/25,"3,170","708,066",227.0,227.0,218.5,218.5,-3.0,"3,086"
114/06/24,"1,720","379,808",222.0,224.0,216.5,221.5,2.0,"2,618"
114/06/24,"1,720","379,808",222.0,224.0,216.5,221.5,2.0,"2,618"
114/06/23,"1,706","369,270",209.5,222.5,206.5,219.5,6.5,"3,329"
114/06/23,"1,706","369,270",209.5,222.5,206.5,219.5,6.5,"3,329"
114/06/20,"1,570","335,519",212.5,219.0,208.5,213.0,1.0,"2,256"
114/06/20,"1,570","335,519",212.5,219.0,208.5,213.0,1.0,"2,256"
114/06/19,753,"161,095",216.5,217.0,212.0,212.0,-4.0,947
114/06/19,753,"161,095",216.5,217.0,212.0,212.0,-4.0,947
114/06/18,"1,231","268,704",220.5,222.0,216.0,216.0,-2.5,"1,555"
114/06/18,"1,231","268,704",220.5,222.0,216.0,216.0,-2.5,"1,555"
114/06/17,"3,077","676,825",215.0,225.0,214.5,218.5,6.0,"3,499"
114/06/17,"3,077","676,825",215.0,225.0,214.5,218.5,6.0,"3,499"
114/06/16,941,"198,703",208.0,214.0,204.5,212.5,3.0,"1,356"
114/06/16,941,"198,703",208.0,214.0,204.5,212.5,3.0,"1,356"
114/06/13,"1,368","289,446",213.5,215.5,209.5,209.5,-5.5,"3,370"
114/06/13,"1,368","289,446",213.5,215.5,209.5,209.5,-5.5,"3,370"
114/06/12,"1,705","365,801",211.0,217.0,209.5,215.0,3.5,"1,832"
114/06/12,"1,705","365,801",211.0,217.0,209.5,215.0,3.5,"1,832"
114/06/11,"2,247","477,372",209.0,217.0,208.5,211.5,2.5,"2,312"
114/06/11,"2,247","477,372",209.0,217.0,208.5,211.5,2.5,"2,312"
114/06/10,"1,812","378,676",210.5,211.5,207.0,209.0,0.0,"2,429"
114/06/10,"1,812","378,676",210.5,211.5,207.0,209.0,0.0,"2,429"
114/06/09,"3,517","725,145",201.5,211.0,200.5,209.0,10.0,"3,696"
114/06/09,"3,517","725,145",201.5,211.0,200.5,209.0,10.0,"3,696"
114/06/06,453,"89,173",198.5,199.0,195.0,199.0,2.0,619
114/06/06,453,"89,173",198.5,199.0,195.0,199.0,2.0,619
114/06/05,867,"173,834",199.5,203.5,196.5,197.0,-2.5,927
114/06/05,867,"173,834",199.5,203.5,196.5,197.0,-2.5,927
114/06/04,584,"116,597",199.0,200.5,198.5,199.5,4.0,735
114/06/04,584,"116,597",199.0,200.5,198.5,199.5,4.0,735
114/06/03,878,"174,480",202.5,203.0,195.5,195.5,-4.5,"1,121"
114/06/03,878,"174,480",202.5,203.0,195.5,195.5,-4.5,"1,121"
114/06/02,900,"180,616",200.5,203.0,199.5,200.0,-1.5,"2,031"
114/06/02,900,"180,616",200.5,203.0,199.5,200.0,-1.5,"2,031"
114/05/29,801,"162,871",204.0,206.0,201.0,201.5,0.5,855
114/05/29,801,"162,871",204.0,206.0,201.0,201.5,0.5,855
114/05/28,567,"114,080",203.0,204.0,198.5,201.0,1.0,620
114/05/28,567,"114,080",203.0,204.0,198.5,201.0,1.0,620
114/05/27,524,"105,329",202.0,204.0,199.5,200.0,-1.0,666
114/05/27,524,"105,329",202.0,204.0,199.5,200.0,-1.0,666
114/05/26,829,"168,051",204.0,206.0,201.0,201.0,-3.0,"1,751"
114/05/26,829,"168,051",204.0,206.0,201.0,201.0,-3.0,"1,751"
114/05/23,"1,759","363,925",208.0,210.5,204.0,204.0,0.5,"1,971"
114/05/23,"1,759","363,925",208.0,210.5,204.0,204.0,0.5,"1,971"
114/05/22,939,"190,760",203.0,207.0,199.5,203.5,0.0,"1,019"
114/05/22,939,"190,760",203.0,207.0,199.5,203.5,0.0,"1,019"
114/05/21,715,"145,847",203.0,205.0,203.0,203.5,-0.5,"1,454"
114/05/21,715,"145,847",203.0,205.0,203.0,203.5,-0.5,"1,454"
114/05/20,"2,862","593,330",205.0,213.5,200.5,204.0,3.0,"3,019"
114/05/20,"2,862","593,330",205.0,213.5,200.5,204.0,3.0,"3,019"
114/05/19,778,"155,967",202.0,203.5,199.0,201.0,-2.0,"1,748"
114/05/19,778,"155,967",202.0,203.5,199.0,201.0,-2.0,"1,748"
