日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,619,"14,508",23.75,23.9,23.2,23.25,-0.45,549,2025-08-22
114/08/21,910,"21,806",23.35,24.5,23.35,23.7,0.35,628,2025-08-21
114/08/20,"1,185","27,883",24.1,24.2,23.2,23.35,-0.75,842,2025-08-20
114/08/19,"1,366","33,513",25.3,25.45,24.1,24.1,-1.0,"1,059",2025-08-19
114/08/18,646,"16,265",25.15,25.4,24.85,25.1,-0.05,533,2025-08-18
114/08/15,"1,319","33,480",25.5,25.8,25.15,25.15,0.2,760,2025-08-15
114/08/14,945,"23,694",24.8,25.45,24.7,24.95,0.15,585,2025-08-14
114/08/13,"1,014","25,224",24.45,25.3,24.3,24.8,0.35,635,2025-08-13
114/08/12,"1,098","27,056",24.1,25.35,23.85,24.45,0.0,730,2025-08-12
114/08/11,867,"21,468",25.2,25.35,24.45,24.45,-0.65,762,2025-08-11
114/08/08,476,"11,964",25.25,25.35,24.9,25.1,0.1,380,2025-08-08
114/08/07,349,"8,726",25.15,25.3,24.75,25.0,0.0,282,2025-08-07
114/08/06,407,"10,218",25.2,25.35,24.9,25.0,-0.15,394,2025-08-06
114/08/05,"1,019","25,612",24.75,25.45,24.7,25.15,0.55,739,2025-08-05
114/08/04,556,"13,599",24.0,24.75,23.65,24.6,0.45,455,2025-08-04
114/08/01,517,"12,331",23.5,24.3,23.0,24.15,0.35,474,2025-08-01
114/07/31,642,"15,285",24.15,24.2,23.6,23.8,-0.35,511,2025-07-31
114/07/30,450,"10,863",24.3,24.35,23.9,24.15,0.0,300,2025-07-30
114/07/29,474,"11,434",24.05,24.35,24.0,24.15,0.15,356,2025-07-29
114/07/28,363,"8,702",24.15,24.2,23.8,24.0,-0.1,256,2025-07-28
114/07/25,403,"9,666",23.85,24.15,23.75,24.1,0.05,279,2025-07-25
114/07/24,547,"13,182",24.2,24.35,23.7,24.05,0.25,371,2025-07-24
114/07/23,608,"14,550",23.3,24.3,23.3,23.8,0.5,404,2025-07-23
114/07/22,842,"19,936",24.55,24.55,23.25,23.3,-1.15,721,2025-07-22
114/07/21,440,"10,788",24.25,24.75,24.2,24.45,0.25,309,2025-07-21
114/07/18,754,"18,506",24.65,25.0,24.1,24.2,0.1,621,2025-07-18
114/07/17,528,"12,740",24.0,24.25,23.8,24.1,0.45,370,2025-07-17
