日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"32,737","3,282,932",100.0,103.0,97.1,97.5,1.2,"21,235"
114/08/07,"10,634","1,009,980",88.3,96.3,88.3,96.3,8.7,"6,779"
114/08/06,"1,728","151,897",88.5,89.3,87.5,87.6,-1.1,"2,774"
114/08/05,"9,485","857,993",90.0,92.3,88.5,88.7,0.2,"9,003"
114/08/04,"4,268","376,759",85.5,89.8,85.0,88.5,2.2,"4,075"
114/08/01,"1,992","169,913",83.6,86.8,82.2,86.3,0.9,"1,711"
114/08/01,"1,992","169,913",83.6,86.8,82.2,86.3,0.9,"1,711"
114/07/31,"1,783","153,092",86.0,86.6,85.4,85.4,-0.4,"2,007"
114/07/31,"1,783","153,092",86.0,86.6,85.4,85.4,-0.4,"2,007"
114/07/30,"2,329","201,167",87.1,87.6,85.7,85.8,-1.1,"2,344"
114/07/30,"2,329","201,167",87.1,87.6,85.7,85.8,-1.1,"2,344"
114/07/29,"3,010","264,261",89.5,90.0,86.9,86.9,-2.7,"3,573"
114/07/29,"3,010","264,261",89.5,90.0,86.9,86.9,-2.7,"3,573"
114/07/28,"4,079","363,730",87.3,90.5,86.2,89.6,2.1,"3,327"
114/07/28,"4,079","363,730",87.3,90.5,86.2,89.6,2.1,"3,327"
114/07/25,"1,795","156,727",87.9,88.2,86.6,87.5,-0.8,"1,743"
114/07/25,"1,795","156,727",87.9,88.2,86.6,87.5,-0.8,"1,743"
114/07/24,"3,448","306,510",88.8,90.4,87.7,88.3,0.1,"2,818"
114/07/24,"3,448","306,510",88.8,90.4,87.7,88.3,0.1,"2,818"
114/07/23,"3,630","321,748",88.5,89.8,87.8,88.2,-0.8,"3,766"
114/07/23,"3,630","321,748",88.5,89.8,87.8,88.2,-0.8,"3,766"
114/07/22,"10,976","982,270",91.3,92.5,85.6,89.0,-1.0,"12,043"
114/07/22,"10,976","982,270",91.3,92.5,85.6,89.0,-1.0,"12,043"
114/07/21,"13,804","1,254,068",88.6,92.8,87.3,90.0,2.3,"10,715"
114/07/21,"13,804","1,254,068",88.6,92.8,87.3,90.0,2.3,"10,715"
114/07/18,"2,905","256,934",89.0,89.6,87.6,87.7,-0.6,"2,879"
114/07/18,"2,905","256,934",89.0,89.6,87.6,87.7,-0.6,"2,879"
114/07/17,"2,107","185,060",87.7,88.6,86.7,88.3,0.6,"2,065"
114/07/17,"2,107","185,060",87.7,88.6,86.7,88.3,0.6,"2,065"
114/07/16,"9,289","828,549",88.0,91.2,87.1,87.7,1.2,"7,394"
114/07/16,"9,289","828,549",88.0,91.2,87.1,87.7,1.2,"7,394"
114/07/15,"1,509","130,538",85.2,87.2,85.2,86.5,1.2,"1,352"
114/07/15,"1,509","130,538",85.2,87.2,85.2,86.5,1.2,"1,352"
114/07/14,"1,561","134,434",87.0,87.4,85.2,85.3,-2.2,"1,652"
114/07/14,"1,561","134,434",87.0,87.4,85.2,85.3,-2.2,"1,652"
114/07/11,"3,374","296,835",88.0,89.1,87.3,87.5,-0.8,"2,662"
114/07/11,"3,374","296,835",88.0,89.1,87.3,87.5,-0.8,"2,662"
114/07/10,"8,634","761,316",88.7,89.8,86.4,88.3,0.7,"7,524"
114/07/10,"8,634","761,316",88.7,89.8,86.4,88.3,0.7,"7,524"
114/07/09,"10,752","939,796",83.4,89.1,83.4,87.6,5.6,"8,974"
114/07/09,"10,752","939,796",83.4,89.1,83.4,87.6,5.6,"8,974"
114/07/08,"2,414","199,146",83.5,84.4,81.7,82.0,-2.4,"2,171"
114/07/08,"2,414","199,146",83.5,84.4,81.7,82.0,-2.4,"2,171"
114/07/07,"2,790","236,451",86.7,86.7,83.8,84.4,-2.3,"2,429"
114/07/07,"2,790","236,451",86.7,86.7,83.8,84.4,-2.3,"2,429"
114/07/04,"5,949","523,194",88.1,90.1,86.2,86.7,-1.1,"4,850"
114/07/04,"5,949","523,194",88.1,90.1,86.2,86.7,-1.1,"4,850"
114/07/03,"7,357","653,672",89.2,91.0,87.3,87.8,-0.9,"5,744"
114/07/03,"7,357","653,672",89.2,91.0,87.3,87.8,-0.9,"5,744"
114/07/02,"4,861","425,814",85.5,88.7,85.2,88.7,3.2,"3,908"
