日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"1,801","69,070",38.45,38.7,38.1,38.35,-0.2,"2,027"
114/08/07,"2,754","106,694",39.05,39.45,38.15,38.55,-0.7,"3,260"
114/08/06,"2,723","106,510",38.85,39.25,38.8,39.25,0.75,"2,488"
114/08/05,"5,808","225,690",38.0,39.8,37.9,38.5,0.6,"5,615"
114/08/04,"2,807","106,415",38.0,38.3,37.55,37.9,0.1,"2,842"
114/08/01,"2,455","91,486",36.65,37.8,36.5,37.8,0.85,"1,566"
114/08/01,"2,455","91,486",36.65,37.8,36.5,37.8,0.85,"1,566"
114/07/31,"1,323","48,951",37.0,37.2,36.75,36.95,0.0,923
114/07/31,"1,323","48,951",37.0,37.2,36.75,36.95,0.0,923
114/07/30,"1,232","45,336",36.6,37.1,36.55,36.95,0.4,"1,022"
114/07/30,"1,232","45,336",36.6,37.1,36.55,36.95,0.4,"1,022"
114/07/29,"1,613","58,733",36.5,36.65,36.15,36.55,0.05,"1,266"
114/07/29,"1,613","58,733",36.5,36.65,36.15,36.55,0.05,"1,266"
114/07/28,"1,227","45,117",37.1,37.2,36.4,36.5,-0.15,"1,474"
114/07/28,"1,227","45,117",37.1,37.2,36.4,36.5,-0.15,"1,474"
114/07/25,"1,381","50,891",37.0,37.15,36.65,36.65,-0.5,"1,261"
114/07/25,"1,381","50,891",37.0,37.15,36.65,36.65,-0.5,"1,261"
114/07/24,"2,946","108,344",36.65,37.15,36.0,37.15,0.8,"1,693"
114/07/24,"2,946","108,344",36.65,37.15,36.0,37.15,0.8,"1,693"
114/07/23,"2,967","107,706",35.6,36.7,35.55,36.35,1.05,"1,937"
114/07/23,"2,967","107,706",35.6,36.7,35.55,36.35,1.05,"1,937"
114/07/22,"2,908","103,929",35.55,36.25,35.3,35.3,-0.2,"2,032"
114/07/22,"2,908","103,929",35.55,36.25,35.3,35.3,-0.2,"2,032"
114/07/21,"1,927","67,538",34.05,35.65,34.05,35.5,1.45,"1,249"
114/07/21,"1,927","67,538",34.05,35.65,34.05,35.5,1.45,"1,249"
114/07/18,"1,006","34,404",34.85,34.85,34.0,34.05,-0.4,756
114/07/18,"1,006","34,404",34.85,34.85,34.0,34.05,-0.4,756
114/07/17,739,"25,365",34.05,34.5,33.95,34.45,0.4,490
114/07/17,739,"25,365",34.05,34.5,33.95,34.45,0.4,490
114/07/16,723,"24,607",33.8,34.15,33.8,34.05,0.35,469
114/07/16,723,"24,607",33.8,34.15,33.8,34.05,0.35,469
114/07/15,"1,255","42,403",34.15,34.15,33.6,33.7,-0.35,914
114/07/15,"1,255","42,403",34.15,34.15,33.6,33.7,-0.35,914
114/07/14,"1,800","61,917",34.3,34.9,34.0,34.05,-0.05,"1,414"
114/07/14,"1,800","61,917",34.3,34.9,34.0,34.05,-0.05,"1,414"
114/07/11,"2,853","96,012",33.25,34.25,33.1,34.1,1.2,"2,077"
114/07/11,"2,853","96,012",33.25,34.25,33.1,34.1,1.2,"2,077"
114/07/10,"3,563","130,843",36.4,36.95,36.35,36.8,0.75,"1,836"
114/07/10,"3,563","130,843",36.4,36.95,36.35,36.8,0.75,"1,836"
