日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/08,"2,495","117,127",46.4,47.65,46.15,46.45,0.0,"1,793"
114/08/07,"2,258","106,227",47.8,48.1,46.45,46.45,-0.7,"1,928"
114/08/06,"1,822","86,101",47.6,47.85,46.8,47.15,-0.45,"1,587"
114/08/05,"4,192","202,662",48.8,49.45,47.45,47.6,-1.05,"3,015"
114/08/04,"4,899","239,526",49.95,50.1,48.25,48.65,-2.05,"3,355"
114/08/01,"9,307","480,028",51.3,52.6,50.5,50.7,-1.3,"5,993"
114/08/01,"9,307","480,028",51.3,52.6,50.5,50.7,-1.3,"5,993"
114/07/31,"22,930","1,188,419",49.5,53.5,49.5,52.0,3.0,"14,175"
114/07/31,"22,930","1,188,419",49.5,53.5,49.5,52.0,3.0,"14,175"
114/07/30,"5,975","290,645",48.85,49.5,47.7,49.0,0.15,"4,188"
114/07/30,"5,975","290,645",48.85,49.5,47.7,49.0,0.15,"4,188"
114/07/29,"10,099","493,430",49.35,50.7,47.3,48.85,0.3,"7,188"
114/07/29,"10,099","493,430",49.35,50.7,47.3,48.85,0.3,"7,188"
114/07/28,"7,441","362,037",47.0,49.95,46.1,48.55,1.7,"5,124"
114/07/28,"7,441","362,037",47.0,49.95,46.1,48.55,1.7,"5,124"
114/07/25,"2,937","136,921",46.85,47.4,45.85,46.85,0.2,"2,463"
114/07/25,"2,937","136,921",46.85,47.4,45.85,46.85,0.2,"2,463"
114/07/24,"2,398","110,193",45.3,46.65,44.65,46.65,1.75,"2,109"
114/07/24,"2,398","110,193",45.3,46.65,44.65,46.65,1.75,"2,109"
114/07/23,"2,797","127,440",44.2,46.75,44.2,44.9,1.05,"2,349"
114/07/23,"2,797","127,440",44.2,46.75,44.2,44.9,1.05,"2,349"
114/07/22,"5,036","230,831",45.2,47.8,43.85,43.85,-0.85,"3,559"
114/07/22,"5,036","230,831",45.2,47.8,43.85,43.85,-0.85,"3,559"
114/07/21,"1,044","46,948",45.35,45.8,44.6,44.7,-0.85,"1,323"
114/07/21,"1,044","46,948",45.35,45.8,44.6,44.7,-0.85,"1,323"
114/07/18,"3,425","156,344",46.55,46.7,44.8,45.55,-1.25,"2,764"
114/07/18,"3,425","156,344",46.55,46.7,44.8,45.55,-1.25,"2,764"
114/07/17,"7,295","340,569",46.4,48.2,45.2,46.8,0.3,"5,854"
114/07/17,"7,295","340,569",46.4,48.2,45.2,46.8,0.3,"5,854"
114/07/16,"18,733","899,464",46.2,50.2,46.1,46.5,0.7,"13,090"
114/07/16,"18,733","899,464",46.2,50.2,46.1,46.5,0.7,"13,090"
114/07/15,"9,612","439,647",43.85,46.95,43.8,45.8,2.15,"6,529"
114/07/15,"9,612","439,647",43.85,46.95,43.8,45.8,2.15,"6,529"
114/07/14,780,"34,106",43.8,44.2,43.25,43.65,-0.15,757
114/07/14,780,"34,106",43.8,44.2,43.25,43.65,-0.15,757
114/07/11,"2,055","91,304",45.5,45.5,43.8,43.8,-1.6,"1,812"
114/07/11,"2,055","91,304",45.5,45.5,43.8,43.8,-1.6,"1,812"
114/07/10,"3,966","177,068",42.75,45.9,42.4,45.4,3.2,"4,146"
114/07/10,"3,966","177,068",42.75,45.9,42.4,45.4,3.2,"4,146"
114/07/09,891,"37,473",41.2,42.45,41.0,42.2,1.1,717
114/07/09,891,"37,473",41.2,42.45,41.0,42.2,1.1,717
114/07/08,493,"20,047",40.5,41.2,40.1,41.1,0.4,395
114/07/08,493,"20,047",40.5,41.2,40.1,41.1,0.4,395
114/07/07,553,"22,674",40.8,41.8,40.1,40.7,-0.1,476
114/07/07,553,"22,674",40.8,41.8,40.1,40.7,-0.1,476
114/07/04,911,"37,983",42.3,43.15,40.8,40.8,-1.45,734
114/07/04,911,"37,983",42.3,43.15,40.8,40.8,-1.45,734
114/07/03,584,"24,775",43.0,43.2,42.0,42.25,-0.35,503
114/07/03,584,"24,775",43.0,43.2,42.0,42.25,-0.35,503
114/07/02,751,"32,257",43.6,43.6,42.6,42.6,-0.75,604
114/07/02,751,"32,257",43.6,43.6,42.6,42.6,-0.75,604
114/07/01,"1,843","81,131",44.5,45.0,43.1,43.35,-0.9,"1,450"
114/07/01,"1,843","81,131",44.5,45.0,43.1,43.35,-0.9,"1,450"
114/06/30,"3,242","143,184",42.4,45.25,42.25,44.25,3.05,"6,148"
114/06/30,"3,242","143,184",42.4,45.25,42.25,44.25,3.05,"6,148"
114/06/27,431,"18,003",42.45,42.75,41.2,41.2,-0.8,384
114/06/27,431,"18,003",42.45,42.75,41.2,41.2,-0.8,384
114/06/26,846,"35,950",42.3,43.15,42.0,42.0,0.15,665
114/06/26,846,"35,950",42.3,43.15,42.0,42.0,0.15,665
114/06/25,675,"28,132",41.5,42.2,40.8,41.85,0.5,551
114/06/25,675,"28,132",41.5,42.2,40.8,41.85,0.5,551
114/06/24,679,"28,262",41.15,42.45,41.15,41.35,0.35,543
114/06/24,679,"28,262",41.15,42.45,41.15,41.35,0.35,543
114/06/23,370,"15,071",40.1,41.0,39.75,41.0,0.05,339
114/06/23,370,"15,071",40.1,41.0,39.75,41.0,0.05,339
114/06/20,663,"27,290",42.0,42.35,40.85,40.95,-1.05,566
114/06/20,663,"27,290",42.0,42.35,40.85,40.95,-1.05,566
114/06/19,671,"28,463",43.0,43.1,42.0,42.0,-0.65,513
114/06/19,671,"28,463",43.0,43.1,42.0,42.0,-0.65,513
114/06/18,737,"31,737",43.2,43.9,42.65,42.65,-0.15,611
114/06/18,737,"31,737",43.2,43.9,42.65,42.65,-0.15,611
114/06/17,"1,345","59,103",44.3,45.15,43.0,43.0,-1.3,"1,039"
114/06/17,"1,345","59,103",44.3,45.15,43.0,43.0,-1.3,"1,039"
114/06/16,"1,440","63,628",42.9,44.9,42.65,44.3,1.05,"1,138"
114/06/16,"1,440","63,628",42.9,44.9,42.65,44.3,1.05,"1,138"
114/06/13,"1,272","56,063",43.5,45.0,43.25,43.25,-0.55,"1,058"
114/06/13,"1,272","56,063",43.5,45.0,43.25,43.25,-0.55,"1,058"
114/06/12,"1,551","68,440",44.55,44.85,43.65,43.8,-0.75,"1,467"
114/06/12,"1,551","68,440",44.55,44.85,43.65,43.8,-0.75,"1,467"
114/06/11,"3,285","148,112",46.1,46.25,44.5,44.55,-2.1,"2,959"
114/06/11,"3,285","148,112",46.1,46.25,44.5,44.55,-2.1,"2,959"
114/06/10,"9,998","475,897",47.3,49.25,46.2,46.65,-0.65,"7,686"
114/06/10,"9,998","475,897",47.3,49.25,46.2,46.65,-0.65,"7,686"
114/06/09,"6,676","307,883",44.8,47.4,43.35,47.3,2.55,"5,383"
114/06/09,"6,676","307,883",44.8,47.4,43.35,47.3,2.55,"5,383"
114/06/06,"2,238","100,746",44.6,45.8,44.5,44.75,-0.75,"1,875"
114/06/06,"2,238","100,746",44.6,45.8,44.5,44.75,-0.75,"1,875"
114/06/05,"5,812","263,476",45.7,45.95,44.2,45.5,0.3,"4,307"
114/06/05,"5,812","263,476",45.7,45.95,44.2,45.5,0.3,"4,307"
114/06/04,"7,115","319,299",43.35,45.8,43.15,45.2,1.85,"5,132"
114/06/04,"7,115","319,299",43.35,45.8,43.15,45.2,1.85,"5,132"
114/06/03,"6,730","296,978",44.7,46.25,42.95,43.35,1.2,"4,577"
114/06/03,"6,730","296,978",44.7,46.25,42.95,43.35,1.2,"4,577"
114/06/02,"1,759","74,490",41.6,43.3,41.15,42.15,0.15,"1,430"
114/06/02,"1,759","74,490",41.6,43.3,41.15,42.15,0.15,"1,430"
114/05/29,"5,026","212,653",43.9,43.9,41.0,42.0,-2.2,"3,624"
114/05/29,"5,026","212,653",43.9,43.9,41.0,42.0,-2.2,"3,624"
114/05/28,"6,592","281,179",41.9,44.2,41.15,44.2,3.5,"4,479"
114/05/28,"6,592","281,179",41.9,44.2,41.15,44.2,3.5,"4,479"
114/05/27,"3,675","154,234",42.35,43.5,40.55,40.7,0.55,"2,651"
114/05/27,"3,675","154,234",42.35,43.5,40.55,40.7,0.55,"2,651"
114/05/26,602,"24,065",39.8,40.65,39.05,40.15,0.85,430
114/05/26,602,"24,065",39.8,40.65,39.05,40.15,0.85,430
