日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/08/01,99,"3,668",36.35,37.7,36.25,37.7,1.25,116
114/07/31,24,872,36.5,36.5,36.3,36.45,0.05,21
114/07/30,30,"1,094",36.7,36.7,36.15,36.4,0.05,31
114/07/29,34,"1,236",36.1,36.45,35.85,36.35,0.25,33
114/07/28,78,"2,759",35.4,36.1,35.2,36.1,0.75,70
114/07/25,90,"3,160",35.0,35.35,34.8,35.35,0.4,46
114/07/24,23,800,35.0,35.0,34.45,34.95,0.05,19
114/07/23,30,"1,049",35.0,35.5,34.4,34.9,0.1,29
114/07/22,48,"1,684",34.8,35.75,34.55,34.8,-0.95,43
114/07/21,220,"7,573",35.65,36.1,32.1,35.75,0.1,165
114/07/18,32,"1,140",35.8,35.8,35.45,35.65,0.05,22
114/07/17,33,"1,184",35.5,35.7,35.4,35.6,0.15,32
114/07/16,46,"1,635",35.3,35.7,35.3,35.45,0.35,40
114/07/15,72,"2,547",35.7,35.7,35.1,35.1,-0.5,85
114/07/14,76,"2,689",35.6,35.6,35.25,35.6,0.1,37
114/07/11,71,"2,522",35.7,35.7,35.2,35.5,0.0,26
114/07/10,60,"2,119",35.65,35.75,35.2,35.5,0.1,33
114/07/09,55,"1,944",35.75,35.95,35.4,35.4,-0.3,18
114/07/08,52,"1,852",35.75,35.8,35.35,35.7,-0.1,20
114/07/07,20,712,35.8,35.8,35.5,35.8,0.0,17
114/07/04,63,"2,245",36.0,36.0,35.45,35.8,0.0,46
114/07/03,54,"1,917",35.7,36.2,35.65,35.8,0.2,39
114/07/02,59,"2,094",35.6,35.6,35.35,35.6,0.0,36
114/07/01,36,"1,295",35.7,35.95,35.55,35.6,0.0,29
114/06/30,25,898,36.4,36.4,35.55,35.6,-0.05,24
114/06/27,22,782,35.9,35.9,35.45,35.65,0.1,17
114/06/26,118,"4,197",36.0,36.1,35.5,35.55,-0.45,68
114/06/25,212,"7,548",36.2,36.2,35.45,36.0,-0.15,102
114/06/24,62,"2,240",36.65,36.9,35.55,36.15,0.0,59
114/06/23,81,"2,883",36.0,36.15,35.4,36.15,0.15,50
114/06/20,124,"4,397",35.5,36.3,35.2,36.0,0.35,75
114/06/19,59,"2,110",36.0,36.7,35.6,35.65,0.05,188
114/06/18,114,"4,045",36.0,36.0,35.4,35.6,-0.15,78
114/06/17,22,795,36.5,36.5,35.65,35.75,-0.45,27
114/06/16,90,"3,211",36.5,36.85,35.6,36.2,0.2,68
114/06/13,39,"1,413",36.0,36.7,35.45,36.0,0.0,36
114/06/12,48,"1,707",36.2,36.7,35.55,36.0,0.0,47
114/06/11,59,"2,151",37.3,37.3,35.65,36.0,-0.45,72
114/06/10,54,"1,955",36.6,36.9,35.5,36.45,0.25,43
114/06/09,93,"3,377",36.7,37.0,35.3,36.2,-0.5,68
114/06/06,24,890,37.0,37.2,36.5,36.7,0.0,26
114/06/05,16,606,37.4,37.4,36.7,36.7,-0.55,17
114/06/04,17,621,36.8,37.4,36.7,37.25,0.7,18
114/06/03,52,"1,916",36.95,37.15,36.5,36.55,-0.3,38
114/06/02,37,"1,369",37.15,37.3,36.55,36.85,0.0,32
114/05/29,46,"1,688",37.0,37.2,36.4,36.85,0.4,37
114/05/28,74,"2,727",36.95,37.6,36.45,36.45,-0.1,57
114/05/27,112,"4,115",37.05,37.25,36.35,36.55,-0.35,119
114/05/26,50,"1,850",37.35,37.7,36.5,36.9,-0.45,41
114/05/23,74,"2,746",37.7,38.2,36.35,37.35,0.0,68
114/05/22,165,"6,003",35.45,37.5,34.7,37.35,1.9,130
114/05/21,138,"4,827",35.6,35.75,34.5,35.45,0.35,98
114/05/20,179,"6,333",35.4,36.45,34.6,35.1,0.6,135
114/05/19,154,"5,513",36.8,37.65,34.5,34.5,-2.9,140
114/05/16,117,"4,340",36.8,37.6,36.4,37.4,-0.3,64
114/05/15,67,"2,477",37.1,38.15,36.35,37.7,-0.1,74
114/05/14,98,"3,645",37.55,37.8,36.1,37.8,0.6,70
114/05/13,43,"1,584",37.25,37.75,36.35,37.2,0.8,39
114/05/12,71,"2,625",37.35,37.6,36.3,36.4,-1.15,76
114/05/09,74,"2,760",37.75,37.8,36.8,37.55,0.35,50
114/05/08,59,"2,175",36.8,37.55,36.3,37.2,0.35,40
114/05/07,61,"2,226",36.4,37.3,36.2,36.85,0.05,44
114/05/06,24,886,36.9,37.25,36.0,36.8,-0.35,30
114/05/05,63,"2,400",38.8,38.8,37.15,37.15,-2.2,68
114/05/02,73,"2,856",39.4,40.0,38.5,39.35,-0.05,59
114/04/30,149,"5,900",40.15,41.4,37.85,39.4,0.5,168
114/04/29,173,"6,468",36.4,38.9,35.8,38.9,3.5,113
114/04/28,97,"3,411",35.8,35.9,34.4,35.4,-0.05,78
114/04/25,75,"2,642",36.4,36.4,35.1,35.45,-0.05,153
114/04/24,36,"1,283",36.7,36.7,35.4,35.5,-0.45,35
114/04/23,76,"2,751",36.2,37.4,35.2,35.95,-0.25,73
114/04/22,47,"1,687",35.2,36.35,35.2,36.2,0.2,47
114/04/21,64,"2,294",37.5,37.5,35.6,36.0,-0.9,76
114/04/18,76,"2,806",38.65,38.7,36.3,36.9,-1.55,85
114/04/17,26,"1,002",38.95,38.95,37.55,38.45,0.1,30
114/04/16,43,"1,632",38.5,38.55,37.3,38.35,-0.4,41
114/04/15,137,"5,207",37.1,39.1,36.35,38.75,3.15,160
114/04/14,58,"2,110",37.0,37.2,35.5,35.6,-0.9,53
114/04/11,188,"6,545",36.1,36.5,34.05,36.5,-1.3,164
114/04/10,235,"8,830",37.25,37.8,36.0,37.8,3.4,128
114/04/09,221,"7,638",34.4,36.5,34.4,34.4,-3.8,112
114/04/08,354,"13,676",39.3,40.8,38.2,38.2,-4.2,173
114/04/07,82,"3,465",42.4,42.4,42.4,42.4,-4.7,32
114/04/02,32,"1,516",48.0,48.0,47.0,47.1,-0.5,30
114/04/01,94,"4,400",46.3,47.8,46.3,47.6,1.3,77
114/03/31,151,"7,038",49.5,49.5,46.25,46.3,-1.55,121
114/03/28,235,"11,571",52.3,52.3,46.0,47.85,-3.15,193
114/03/27,63,"3,236",52.3,52.3,51.0,51.0,-0.8,43
114/03/26,56,"2,890",51.5,52.4,51.3,51.8,0.1,43
114/03/25,42,"2,159",52.4,53.2,51.7,51.7,-0.7,45
114/03/24,48,"2,521",52.5,52.7,51.9,52.4,0.9,42
114/03/21,46,"2,371",52.0,52.0,51.2,51.5,-0.4,55
114/03/20,50,"2,568",52.6,52.7,51.5,51.9,-0.4,56
114/03/19,63,"3,295",53.4,53.4,51.5,52.3,-0.5,71
114/03/18,47,"2,470",53.3,53.9,52.7,52.8,0.4,51
114/03/17,141,"7,453",50.9,54.4,50.9,52.4,1.9,155
114/03/14,168,"8,552",51.6,52.5,50.1,50.5,-0.1,143
114/03/13,171,"8,779",52.6,52.6,50.6,50.6,-1.6,157
114/03/12,124,"6,527",51.6,53.9,51.6,52.2,-1.1,150
114/03/11,235,"12,289",53.5,53.5,51.1,53.3,-1.3,183
114/03/10,52,"2,865",55.4,55.6,54.5,54.6,-1.1,54
114/03/07,185,"10,166",56.2,56.3,53.7,55.7,-0.5,161
114/03/06,170,"9,541",56.0,58.0,54.4,56.2,0.9,133
114/03/05,157,"8,668",56.1,56.1,55.0,55.3,-0.7,162
114/03/04,105,"5,886",55.3,56.7,55.3,56.0,0.3,88
114/03/03,167,"9,414",56.5,56.8,55.7,55.7,-0.9,140
114/02/27,168,"9,478",57.5,57.5,55.7,56.6,-1.0,169
114/02/26,210,"12,025",57.0,58.2,56.9,57.6,0.6,91
114/02/25,179,"10,221",57.4,58.4,56.8,57.0,-0.5,113
114/02/24,302,"17,573",58.4,58.6,57.1,57.5,-1.0,163
114/02/21,47,"2,766",58.4,59.2,58.3,58.5,-0.3,45
114/02/20,75,"4,386",58.0,59.2,57.6,58.8,0.9,70
114/02/19,76,"4,404",57.2,58.5,57.0,57.9,0.0,72
114/02/18,53,"3,053",57.8,58.2,56.5,57.9,1.0,53
114/02/17,162,"9,257",57.8,58.1,56.7,56.9,-1.2,161
114/02/14,35,"2,057",59.0,59.0,58.1,58.1,-0.9,43
114/02/13,50,"2,962",59.6,59.6,58.3,59.0,0.0,64
114/02/12,126,"7,581",60.5,61.2,58.8,59.0,-1.8,86
114/02/11,49,"2,968",62.0,62.0,60.1,60.8,-1.0,64
114/02/10,39,"2,427",61.7,62.4,61.0,61.8,0.0,55
114/02/07,152,"9,374",61.0,62.5,60.6,61.8,0.8,254
114/02/06,124,"7,403",57.6,61.5,57.5,61.0,3.5,132
114/02/05,26,"1,493",57.4,57.5,56.6,57.5,0.3,45
114/02/04,52,"2,996",59.0,59.0,56.0,57.2,-0.8,64
114/02/03,284,"16,087",58.6,58.6,55.1,58.0,-1.2,286
114/01/22,154,"8,997",57.2,59.2,57.0,59.2,2.3,132
114/01/21,34,"1,946",56.7,57.5,56.2,56.9,0.0,40
114/01/20,128,"7,208",56.6,56.9,55.5,56.9,-0.2,133
114/01/17,77,"4,393",56.9,57.4,56.3,57.1,0.1,64
114/01/16,235,"13,335",58.5,58.5,56.2,57.0,-0.9,188
114/01/15,366,"20,784",59.6,59.6,56.0,57.9,-1.6,224
114/01/14,95,"5,698",60.6,61.0,59.4,59.5,-1.1,81
114/01/13,129,"7,748",62.2,62.2,58.4,60.6,-1.9,128
114/01/10,29,"1,789",62.7,62.7,61.5,62.5,0.5,31
114/01/09,159,"9,830",62.0,63.7,61.0,62.0,0.1,127
114/01/08,126,"7,781",62.3,62.4,61.4,61.9,-1.7,146
114/01/07,78,"4,937",64.0,64.0,62.7,63.6,-0.6,74
114/01/06,31,"2,007",64.5,64.5,63.4,64.2,0.5,32
114/01/03,167,"10,669",65.3,65.3,62.6,63.7,-2.3,162
114/01/02,51,"3,339",67.1,67.1,65.1,66.0,-1.1,43
113/12/31,112,"7,415",64.3,67.3,64.3,67.1,3.1,83
113/12/30,124,"7,956",64.6,65.0,63.8,64.0,-0.6,65
113/12/27,120,"7,702",65.2,65.2,63.8,64.6,-0.8,97
113/12/26,57,"3,703",65.1,65.9,64.5,65.4,0.3,47
113/12/25,50,"3,255",65.9,65.9,65.1,65.1,-0.1,56
113/12/24,119,"7,784",66.0,66.6,64.6,65.2,-1.4,111
113/12/23,187,"12,489",67.8,67.9,66.5,66.6,-0.2,69
113/12/20,108,"7,244",69.0,69.0,66.4,66.8,-1.8,97
113/12/19,42,"2,843",69.6,69.6,67.6,68.6,-0.2,55
113/12/18,36,"2,499",69.9,69.9,68.4,68.8,0.4,43
113/12/17,48,"3,283",68.2,68.6,67.6,68.4,-0.2,48
113/12/16,109,"7,516",69.3,70.2,68.0,68.6,-0.7,96
113/12/13,69,"4,747",68.5,69.3,68.1,69.3,0.8,74
113/12/12,86,"5,950",69.2,71.4,68.1,68.5,-0.7,284
113/12/11,119,"8,260",71.0,71.0,69.0,69.2,-1.3,183
113/12/10,142,"10,027",69.2,73.0,69.2,70.5,-1.5,283
113/12/09,241,"17,486",72.4,73.7,71.3,72.0,0.8,349
113/12/06,249,"17,829",72.0,72.0,70.9,71.2,0.5,306
113/12/05,171,"12,005",69.1,71.0,69.1,70.7,1.8,187
113/12/04,91,"6,301",69.8,70.0,68.9,68.9,-0.8,199
113/12/03,165,"11,525",68.3,70.9,68.3,69.7,0.7,158
113/12/02,277,"19,209",70.0,71.0,68.0,69.0,-0.1,344
113/11/29,430,"29,227",62.7,69.1,62.7,69.1,6.2,341
113/11/28,73,"4,577",63.9,63.9,62.5,62.9,-2.1,135
113/11/27,95,"6,144",67.1,67.1,64.0,65.0,-2.1,170
113/11/26,50,"3,372",67.1,67.7,65.9,67.1,0.0,73
113/11/25,171,"11,449",65.3,67.9,65.3,67.1,1.8,149
113/11/22,133,"8,728",64.0,66.5,64.0,65.3,1.4,135
113/11/21,43,"2,727",63.5,64.4,62.9,63.9,1.0,53
113/11/20,21,"1,314",62.8,62.9,61.8,62.9,0.1,129
113/11/19,36,"2,262",62.6,62.8,61.5,62.8,0.2,43
113/11/18,69,"4,338",64.8,65.2,62.1,62.6,-2.2,83
113/11/15,60,"3,859",64.9,65.1,63.1,64.8,0.0,58
113/11/14,157,"10,257",66.5,66.8,63.8,64.8,-1.7,151
113/11/13,73,"4,822",67.1,67.7,66.1,66.5,-0.4,107
113/11/12,88,"5,860",66.0,67.4,66.0,66.9,-0.1,97
113/11/11,86,"5,773",66.7,67.3,66.1,67.0,1.3,75
113/11/08,58,"3,790",67.3,67.8,65.2,65.7,0.0,172
113/11/07,87,"5,773",66.5,67.0,65.7,65.7,-0.7,98
113/11/06,244,"16,350",69.0,69.0,65.7,66.4,-1.6,518
113/11/05,262,"17,606",65.1,68.8,65.1,68.0,2.3,476
113/11/04,276,"18,081",63.0,66.8,63.0,65.7,3.5,454
113/11/01,38,"2,339",61.7,62.4,61.0,62.2,0.5,44
113/10/30,47,"2,922",62.0,63.0,61.6,61.7,-0.3,57
113/10/29,85,"5,267",61.7,63.0,61.1,62.0,0.3,89
113/10/28,115,"7,126",61.5,63.0,61.0,61.7,0.2,97
113/10/25,104,"6,446",62.9,62.9,61.4,61.5,-0.9,116
113/10/24,124,"7,731",63.4,63.6,61.7,62.4,-1.0,109
113/10/23,59,"3,786",63.7,64.0,63.2,63.4,-0.2,65
113/10/22,119,"7,617",63.4,64.4,63.3,63.6,0.4,111
113/10/21,195,"12,225",61.5,64.0,61.5,63.2,2.9,213
113/10/18,155,"9,411",61.2,61.4,60.0,60.3,-0.7,145
113/10/17,125,"7,620",60.0,61.4,60.0,61.0,1.0,95
113/10/16,101,"6,037",60.0,60.8,59.0,60.0,0.0,93
113/10/15,242,"14,762",61.0,62.4,59.6,60.0,-0.6,218
113/10/14,202,"12,287",58.5,61.9,58.5,60.6,2.6,176
113/10/11,454,"26,429",60.3,61.0,57.5,58.0,-2.3,350
113/10/09,281,"17,082",62.5,63.2,59.6,60.3,-1.1,283
113/10/08,115,"7,130",62.7,62.7,61.4,61.4,-0.8,142
113/10/07,158,"9,810",62.0,62.8,61.9,62.2,0.5,142
113/10/04,83,"5,139",62.0,62.0,61.5,61.7,-0.3,86
113/10/01,145,"8,951",62.5,63.1,61.4,62.0,-0.4,143
113/09/30,230,"14,492",64.8,64.8,62.2,62.4,-2.1,226
113/09/27,187,"12,178",64.0,66.4,64.0,64.5,0.8,171
113/09/26,223,"14,227",64.2,64.9,63.1,63.7,0.3,133
113/09/25,207,"13,120",64.5,64.9,63.0,63.4,-0.6,249
113/09/24,132,"8,424",65.0,65.5,63.2,64.0,-0.5,126
113/09/23,148,"9,595",66.2,66.2,64.2,64.5,-1.5,239
113/09/20,171,"11,185",66.0,66.0,64.5,66.0,1.0,155
113/09/19,106,"6,853",65.0,65.5,63.8,65.0,0.0,77
113/09/18,178,"11,678",63.7,67.5,63.7,65.0,1.7,507
113/09/16,75,"4,731",63.4,64.5,62.5,63.3,0.5,83
113/09/13,176,"11,081",64.5,64.6,62.4,62.8,-1.1,150
113/09/12,92,"5,921",65.1,65.5,63.9,63.9,-0.4,145
113/09/11,127,"8,197",65.0,65.8,63.9,64.3,0.2,168
113/09/10,311,"19,927",67.8,68.0,61.4,64.1,-3.4,581
113/09/09,90,"5,971",65.9,67.6,65.1,67.5,1.6,93
113/09/06,102,"6,710",66.8,66.9,65.3,65.9,0.5,123
113/09/05,212,"14,040",67.2,67.7,65.4,65.4,-1.6,250
113/09/04,476,"31,636",69.4,69.4,65.3,67.0,-3.0,466
113/09/03,101,"7,129",71.7,71.7,70.0,70.0,-1.1,114
113/09/02,106,"7,603",72.4,72.4,71.1,71.1,-0.1,83
