日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,17,"2,722",166.00,167.50,161.50,167.50,0.0,62,2025-08-22
114/08/21,6,965,166.00,171.00,166.00,167.50,1.5,31,2025-08-21
114/08/20,5,884,167.00,167.00,166.00,166.00,-2.0,13,2025-08-20
114/08/19,6,955,169.00,169.50,168.00,168.00,0.5,21,2025-08-19
114/08/18,6,"1,054",167.00,167.50,166.00,167.50,0.5,13,2025-08-18
114/08/15,8,"1,386",169.00,169.00,165.00,167.00,0.0,13,2025-08-15
114/08/14,3,418,167.00,167.00,167.00,167.00,-1.0,17,2025-08-14
114/08/13,4,610,169.50,169.50,167.50,168.00,2.0,20,2025-08-13
114/08/12,10,"1,741",166.00,167.00,166.00,166.00,0.5,21,2025-08-12
114/08/11,6,"1,038",165.50,165.50,165.50,165.50,1.5,15,2025-08-11
114/08/08,7,"1,093",164.50,165.50,164.00,164.00,0.0,20,2025-08-08
114/08/07,15,"2,510",164.00,164.00,162.00,164.00,2.0,23,2025-08-07
114/08/06,11,"1,815",162.00,162.00,160.00,162.00,1.0,25,2025-08-06
114/08/05,14,"2,308",161.50,162.00,161.00,161.00,1.5,35,2025-08-05
114/08/04,2,359,159.50,159.50,159.50,159.50,-1.0,11,2025-08-04
114/08/01,2,369,160.00,160.50,160.00,160.50,0.5,27,2025-08-01
114/07/31,3,410,160.00,160.00,160.00,160.00,0.5,10,2025-07-31
114/07/30,6,"1,009",160.00,160.00,159.50,159.50,-1.5,17,2025-07-30
114/07/29,4,660,161.00,161.00,160.00,161.00,1.0,9,2025-07-29
114/07/28,4,568,161.00,161.00,160.00,160.00,-1.0,27,2025-07-28
114/07/25,2,257,161.00,161.00,161.00,161.00,0.0,16,2025-07-25
114/07/24,4,682,161.50,161.50,160.00,161.00,0.0,10,2025-07-24
114/07/23,4,643,161.00,161.00,160.50,161.00,1.5,3,2025-07-23
114/07/22,1,175,159.50,159.50,159.50,159.50,0.0,2,2025-07-22
114/07/21,1,188,159.50,159.50,159.50,159.50,0.0,5,2025-07-21
114/07/18,1,168,159.50,159.50,159.50,159.50,-1.0,2,2025-07-18
114/07/17,1,218,160.50,160.50,160.50,160.50,0.5,12,2025-07-17
114/07/16,0,39,--,--,--,--,0.0,15,2025-07-16
114/07/15,2,341,160.50,160.50,160.00,160.00,0.0,26,2025-07-15
114/07/14,4,642,160.00,160.00,160.00,160.00,-1.0,9,2025-07-14
114/07/11,3,505,160.00,161.00,160.00,161.00,1.0,28,2025-07-11
114/07/10,6,906,161.00,161.00,160.00,160.00,0.0,27,2025-07-10
114/07/09,4,707,158.00,160.00,158.00,160.00,-0.5,15,2025-07-09
114/07/08,18,"2,864",158.00,160.50,157.50,160.50,0.5,57,2025-07-08
114/07/07,3,419,160.00,160.00,160.00,160.00,-0.5,34,2025-07-07
114/07/04,3,508,157.00,160.50,157.00,160.50,0.0,12,2025-07-04
114/07/03,2,386,161.00,161.00,160.50,160.50,-1.0,12,2025-07-03
114/07/02,0,41,--,--,--,--,0.0,11,2025-07-02
114/07/01,3,460,160.00,161.50,160.00,161.50,2.5,25,2025-07-01
114/06/30,3,530,159.00,159.00,159.00,159.00,-1.0,17,2025-06-30
114/06/27,11,"1,809",160.00,163.50,160.00,160.00,0.0,50,2025-06-27
114/06/26,4,636,160.50,160.50,160.00,160.00,-0.5,42,2025-06-26
114/06/25,1,224,160.50,160.50,160.50,160.50,-3.0,12,2025-06-25
114/06/24,9,"1,383",161.00,163.50,158.00,163.50,2.5,27,2025-06-24
114/06/23,0,6,--,--,--,--,0.0,2,2025-06-23
114/06/20,4,711,161.00,161.00,160.00,160.00,-2.5,93,2025-06-20
114/06/19,4,675,163.00,163.00,162.50,162.50,-0.5,9,2025-06-19
114/06/18,3,554,162.50,163.00,162.50,163.00,-1.5,16,2025-06-18
114/06/17,13,"2,085",163.00,166.00,163.00,164.50,2.5,70,2025-06-17
114/06/16,9,"1,607",169.00,170.00,169.00,170.00,0.0,66,2025-06-16
114/06/13,9,"1,444",168.50,170.00,168.00,170.00,1.5,21,2025-06-13
114/06/12,9,"1,579",168.50,168.50,168.50,168.50,-1.0,19,2025-06-12
114/06/11,7,"1,233",168.00,169.50,168.00,169.50,-0.5,17,2025-06-11
114/06/10,16,"2,649",168.00,170.00,168.00,170.00,-0.5,141,2025-06-10
114/06/09,4,706,170.50,170.50,170.00,170.50,0.5,11,2025-06-09
114/06/06,1,171,170.00,170.00,170.00,170.00,-1.5,3,2025-06-06
114/06/05,9,"1,485",170.50,171.50,170.00,171.50,1.5,25,2025-06-05
114/06/04,1,199,170.00,170.00,170.00,170.00,1.0,8,2025-06-04
114/06/03,2,390,169.00,169.00,169.00,169.00,-1.5,20,2025-06-03
114/06/02,4,628,170.50,170.50,170.50,170.50,0.5,7,2025-06-02
114/05/29,3,558,170.00,170.50,170.00,170.00,-2.0,10,2025-05-29
114/05/28,5,778,172.50,172.50,172.00,172.00,-0.5,17,2025-05-28
114/05/27,8,"1,418",172.00,172.50,172.00,172.50,0.5,12,2025-05-27
114/05/26,5,806,173.50,173.50,172.00,172.00,0.0,15,2025-05-26
114/05/23,8,"1,355",172.00,172.50,172.00,172.00,0.0,17,2025-05-23
114/05/22,12,"2,046",172.00,172.00,170.50,172.00,-2.0,25,2025-05-22
114/05/21,10,"1,788",172.00,174.00,172.00,174.00,0.5,17,2025-05-21
114/05/20,17,"2,939",173.50,174.00,173.00,173.50,1.0,272,2025-05-20
114/05/19,16,"2,685",172.00,174.00,172.00,172.50,1.5,43,2025-05-19
114/05/16,18,"3,080",172.50,172.50,170.50,171.00,-0.5,31,2025-05-16
114/05/15,13,"2,292",171.00,171.50,170.50,171.50,-1.0,29,2025-05-15
114/05/14,12,"1,980",172.00,172.50,170.00,172.50,0.5,21,2025-05-14
114/05/13,10,"1,674",174.00,174.00,171.50,172.00,-2.0,25,2025-05-13
114/05/12,10,"1,668",173.00,175.00,172.00,174.00,2.0,24,2025-05-12
114/05/09,10,"1,641",175.00,175.00,171.50,172.00,0.5,23,2025-05-09
114/05/08,10,"1,814",174.00,174.50,171.50,171.50,-2.5,30,2025-05-08
114/05/07,20,"3,414",173.00,175.50,169.00,174.00,0.5,36,2025-05-07
114/05/06,39,"6,919",179.00,179.00,173.50,173.50,-3.0,62,2025-05-06
114/05/05,84,"14,718",173.00,178.00,172.00,176.50,4.5,195,2025-05-05
114/05/02,17,"2,944",167.00,172.00,167.00,172.00,4.0,31,2025-05-02
114/04/30,13,"2,168",170.00,170.00,167.00,168.00,-6.0,55,2025-04-30
114/04/29,27,"4,662",172.50,174.00,166.00,174.00,1.0,56,2025-04-29
114/04/28,60,"10,238",165.00,175.50,165.00,173.00,10.0,119,2025-04-28
