日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,4,275,69.4,69.4,68.0,68.0,0.0,4,2025-08-22
114/08/21,15,"1,022",68.7,69.0,68.0,68.0,1.9,20,2025-08-21
114/08/20,48,"3,248",69.1,69.5,66.1,66.1,-3.9,53,2025-08-20
114/08/19,7,522,69.1,72.1,69.1,70.0,-1.5,14,2025-08-19
114/08/18,2,144,71.0,71.5,71.0,71.5,-1.5,3,2025-08-18
114/08/15,28,"2,033",72.9,73.0,72.0,73.0,1.5,29,2025-08-15
114/08/14,25,"1,793",70.1,71.9,70.0,71.5,1.3,27,2025-08-14
114/08/13,117,"8,339",72.1,74.6,70.0,70.2,-4.7,82,2025-08-13
114/08/12,229,"17,144",77.9,78.9,71.2,74.9,-4.2,173,2025-08-12
114/08/11,46,"3,592",81.4,81.4,78.0,79.1,-0.9,60,2025-08-11
114/08/08,66,"5,285",81.0,82.3,79.8,80.0,-1.7,223,2025-08-08
114/08/07,81,"6,650",81.5,84.0,81.3,81.7,-2.9,61,2025-08-07
114/08/06,140,"11,636",81.4,84.7,80.2,84.6,0.7,219,2025-08-06
114/08/05,59,"4,860",84.8,84.8,82.0,83.9,-0.1,70,2025-08-05
114/08/04,88,"7,078",79.2,84.0,78.5,84.0,5.0,102,2025-08-04
114/08/01,77,"6,100",78.0,79.6,78.0,79.0,-0.8,47,2025-08-01
114/07/31,124,"9,806",78.5,80.3,77.7,79.8,0.0,53,2025-07-31
114/07/30,11,872,78.4,79.8,78.2,79.8,0.8,11,2025-07-30
114/07/29,15,"1,172",80.0,80.0,76.6,79.0,0.5,15,2025-07-29
114/07/28,24,"1,871",78.8,79.1,76.6,78.5,-0.3,27,2025-07-28
114/07/25,10,779,77.8,78.8,77.6,78.8,0.1,11,2025-07-25
114/07/24,7,559,79.5,79.7,78.6,78.7,0.1,9,2025-07-24
114/07/23,15,"1,206",78.7,79.6,78.6,78.6,-0.2,24,2025-07-23
114/07/22,34,"2,662",79.8,79.8,78.8,78.8,-2.0,33,2025-07-22
114/07/21,1,81,80.8,80.8,80.8,80.8,-0.6,2,2025-07-21
114/07/18,11,888,80.0,81.4,80.0,81.4,0.2,11,2025-07-18
114/07/17,19,"1,538",80.1,81.2,79.5,81.2,0.8,23,2025-07-17
114/07/16,13,"1,048",80.8,80.8,80.1,80.4,-0.6,12,2025-07-16
114/07/15,16,"1,311",81.4,81.4,80.5,81.0,-1.5,19,2025-07-15
114/07/14,17,"1,421",82.5,83.0,81.0,82.5,0.5,72,2025-07-14
114/07/11,43,"3,495",79.4,82.0,79.4,82.0,3.0,43,2025-07-11
114/07/10,12,963,78.1,79.0,78.1,79.0,-0.5,23,2025-07-10
114/07/09,9,725,80.4,80.5,79.5,79.5,-0.4,13,2025-07-09
114/07/08,9,722,79.9,80.0,79.9,79.9,-1.4,13,2025-07-08
114/07/07,13,"1,052",81.5,81.5,80.1,81.3,0.0,10,2025-07-07
114/07/04,16,"1,303",81.5,81.7,79.9,81.3,0.0,18,2025-07-04
114/07/03,31,"2,491",80.1,81.7,79.8,81.3,1.2,31,2025-07-03
114/07/02,23,"1,853",80.7,81.0,80.1,80.1,-0.7,15,2025-07-02
114/07/01,28,"2,284",79.8,81.8,79.1,80.8,1.2,32,2025-07-01
114/06/30,4,321,81.8,81.8,79.6,79.6,-2.2,9,2025-06-30
114/06/27,30,"2,431",79.3,81.8,79.3,81.8,-0.2,28,2025-06-27
114/06/26,52,"4,277",82.8,83.5,81.5,82.0,-0.8,45,2025-06-26
114/06/25,62,"5,048",79.9,83.5,78.6,82.8,2.9,96,2025-06-25
114/06/24,26,"2,064",79.4,79.9,78.2,79.9,-0.3,29,2025-06-24
114/06/23,90,"7,025",78.0,80.2,76.5,80.2,0.0,80,2025-06-23
114/06/20,105,"8,414",83.5,83.5,78.9,80.2,-3.3,132,2025-06-20
114/06/19,194,"16,005",86.5,86.5,80.3,83.5,-3.2,418,2025-06-19
114/06/18,284,"24,400",84.9,88.0,84.8,86.7,2.4,501,2025-06-18
114/06/17,385,"31,683",79.5,84.3,79.5,84.3,7.6,990,2025-06-17
114/06/16,130,"9,821",71.8,76.7,71.8,76.7,6.9,134,2025-06-16
114/06/13,28,"1,966",69.3,69.9,69.3,69.8,0.7,33,2025-06-13
114/06/12,22,"1,550",70.1,70.1,69.0,69.1,-1.0,36,2025-06-12
114/06/11,49,"3,431",72.2,72.2,69.0,70.1,-2.4,122,2025-06-11
114/06/10,37,"2,717",72.2,74.4,72.0,72.5,1.7,50,2025-06-10
114/06/09,33,"2,448",73.2,73.5,72.9,73.4,-0.1,51,2025-06-09
114/06/06,59,"4,401",75.1,75.2,73.2,73.5,-2.1,113,2025-06-06
114/06/05,21,"1,558",75.6,77.3,75.6,75.6,0.1,32,2025-06-05
114/06/04,32,"2,459",76.0,76.2,75.5,75.5,-0.6,26,2025-06-04
114/06/03,35,"2,739",76.5,78.3,76.1,76.1,0.6,40,2025-06-03
114/06/02,21,"1,606",75.7,75.8,75.0,75.5,-0.6,32,2025-06-02
114/05/29,37,"2,836",77.5,77.5,76.0,76.1,-0.2,31,2025-05-29
114/05/28,33,"2,589",77.5,78.0,76.2,76.3,-1.1,47,2025-05-28
114/05/27,37,"2,880",77.0,78.3,75.8,77.4,1.0,53,2025-05-27
114/05/26,64,"4,959",79.8,79.8,76.0,76.4,-3.6,93,2025-05-26
114/05/23,64,"5,142",82.1,82.1,79.1,80.0,-2.0,310,2025-05-23
114/05/22,29,"2,379",82.0,82.6,81.8,82.0,0.2,34,2025-05-22
114/05/21,46,"3,794",82.0,82.4,81.5,81.8,-1.2,55,2025-05-21
114/05/20,63,"5,244",85.5,85.5,83.0,83.0,-3.0,88,2025-05-20
114/05/19,49,"4,225",88.0,88.0,85.7,86.0,-2.5,228,2025-05-19
114/05/16,101,"8,838",88.0,88.5,86.1,88.5,-0.5,137,2025-05-16
114/05/15,116,"10,326",88.8,89.8,87.7,89.0,-0.5,231,2025-05-15
114/05/14,414,"36,534",86.6,89.5,86.5,89.5,1.6,460,2025-05-14
114/05/13,364,"31,374",85.0,87.9,83.1,87.9,2.9,302,2025-05-13
114/05/12,279,"23,295",83.8,85.0,81.6,85.0,1.0,270,2025-05-12
114/05/09,209,"17,759",85.1,85.7,84.0,84.0,-2.8,259,2025-05-09
