日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,1,8,--,--,--,--,0.0,4,2025-08-22
114/08/21,5,90,16.55,16.55,16.50,16.50,0.0,11,2025-08-21
114/08/20,17,271,16.60,16.60,16.15,16.50,-0.2,24,2025-08-20
114/08/19,8,136,16.85,16.85,16.55,16.70,0.2,9,2025-08-19
114/08/18,5,82,16.25,16.50,16.25,16.50,-0.05,7,2025-08-18
114/08/15,7,117,16.60,16.65,16.55,16.55,-0.05,8,2025-08-15
114/08/14,2,37,16.60,16.60,16.60,16.60,0.0,5,2025-08-14
114/08/13,22,369,16.45,16.60,16.35,16.60,-0.1,37,2025-08-13
114/08/12,14,234,16.95,16.95,16.60,16.70,0.25,6,2025-08-12
114/08/11,35,571,16.20,16.45,16.10,16.45,-0.45,31,2025-08-11
114/08/08,7,122,17.00,17.00,16.90,16.90,0.0,10,2025-08-08
114/08/07,21,360,17.00,17.00,16.85,16.90,-0.25,20,2025-08-07
114/08/06,9,154,17.30,17.30,16.95,17.15,-0.1,9,2025-08-06
114/08/05,23,391,17.15,17.25,17.05,17.25,-0.05,28,2025-08-05
114/08/04,6,103,17.20,17.30,17.20,17.30,-0.05,12,2025-08-04
114/08/01,2,37,17.45,17.45,17.35,17.35,0.15,5,2025-08-01
114/07/31,0,0,--,--,--,--,0.0,3,2025-07-31
114/07/30,20,350,17.45,17.45,17.05,17.20,-0.4,31,2025-07-30
114/07/29,17,300,17.95,17.95,17.60,17.60,0.0,47,2025-07-29
114/07/28,24,424,17.70,17.70,17.35,17.60,0.25,27,2025-07-28
114/07/25,58,"1,023",17.60,18.00,17.35,17.35,0.0,39,2025-07-25
114/07/24,16,276,17.10,17.35,17.00,17.35,0.35,13,2025-07-24
114/07/23,24,409,16.85,17.00,16.80,17.00,0.15,24,2025-07-23
114/07/22,37,637,17.80,17.80,16.80,16.85,0.0,32,2025-07-22
114/07/21,9,152,16.85,16.85,16.80,16.85,0.0,11,2025-07-21
114/07/18,21,358,17.00,17.00,16.80,16.85,-0.1,16,2025-07-18
114/07/17,26,436,17.15,17.15,16.90,16.95,-0.15,30,2025-07-17
114/07/16,208,"3,620",17.60,17.65,17.05,17.10,-0.9,164,2025-07-16
114/07/15,197,"3,527",16.90,18.00,16.90,18.00,1.6,109,2025-07-15
114/07/14,16,267,16.35,16.45,16.30,16.40,-0.4,25,2025-07-14
114/07/11,11,185,16.90,17.00,16.60,16.80,0.1,11,2025-07-11
114/07/10,11,184,16.65,16.80,16.60,16.70,-0.05,12,2025-07-10
114/07/09,11,186,17.10,17.10,16.70,16.75,-0.45,10,2025-07-09
114/07/08,27,456,16.95,17.20,16.75,17.20,0.2,24,2025-07-08
114/07/07,2,34,17.00,17.00,17.00,17.00,-0.3,3,2025-07-07
114/07/04,0,1,--,--,--,--,0.0,1,2025-07-04
114/07/03,13,230,18.00,18.00,17.50,17.50,-0.05,17,2025-07-03
114/07/02,3,53,17.50,17.55,17.50,17.55,0.05,2,2025-07-02
114/07/01,1,19,17.50,17.50,17.50,17.50,0.1,4,2025-07-01
114/06/30,31,529,17.65,17.65,17.05,17.40,-0.25,21,2025-06-30
114/06/27,0,4,--,--,--,--,0.0,3,2025-06-27
114/06/26,6,105,17.20,17.65,17.20,17.65,0.15,7,2025-06-26
114/06/25,20,353,17.80,17.80,17.40,17.50,-0.5,19,2025-06-25
114/06/24,2,45,19.00,19.00,18.00,18.00,0.25,14,2025-06-24
114/06/23,7,127,17.60,17.75,17.60,17.75,0.2,10,2025-06-23
114/06/20,0,0,--,--,--,--,0.0,0,2025-06-20
114/06/19,5,89,17.85,17.85,17.75,17.75,-0.1,5,2025-06-19
114/06/18,15,268,17.70,17.85,17.70,17.85,0.15,7,2025-06-18
114/06/17,3,55,17.50,17.70,17.50,17.70,0.0,6,2025-06-17
114/06/16,2,37,17.70,17.70,17.70,17.70,0.0,5,2025-06-16
114/06/13,4,73,18.00,18.00,17.65,17.70,-0.3,8,2025-06-13
114/06/12,7,127,18.00,18.15,18.00,18.00,-0.1,9,2025-06-12
114/06/11,7,127,18.10,18.25,18.05,18.10,0.05,8,2025-06-11
114/06/10,7,126,17.95,18.05,17.90,18.05,0.05,6,2025-06-10
114/06/09,7,127,17.75,18.00,17.75,18.00,0.25,8,2025-06-09
114/06/06,2,36,17.75,17.75,17.75,17.75,0.0,2,2025-06-06
114/06/05,11,195,17.70,17.75,17.70,17.75,-0.05,8,2025-06-05
114/06/04,14,256,18.00,18.00,17.80,17.80,-0.2,13,2025-06-04
114/06/03,18,326,17.90,18.10,17.90,18.00,-0.15,13,2025-06-03
114/06/02,19,345,18.45,18.45,17.95,18.15,0.15,16,2025-06-02
114/05/29,9,160,17.10,18.15,17.10,18.00,0.3,9,2025-05-29
114/05/28,15,267,17.85,17.85,17.65,17.70,-0.15,27,2025-05-28
114/05/27,24,431,17.95,18.15,17.80,17.85,-0.4,29,2025-05-27
114/05/26,8,145,18.20,18.25,18.10,18.25,0.05,4,2025-05-26
114/05/23,14,251,17.80,18.20,17.80,18.20,0.25,12,2025-05-23
114/05/22,2,36,17.95,17.95,17.95,17.95,0.0,1,2025-05-22
114/05/21,12,216,18.00,18.00,17.95,17.95,0.05,12,2025-05-21
114/05/20,8,143,17.75,18.25,17.70,17.90,-0.1,8,2025-05-20
