日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
114/04/01,683,"3,156",4.28,4.68,4.28,4.40,0.14,395
114/04/02,"1,342","5,316",3.96,3.96,3.96,3.96,-0.44,383
114/03/03,149,873,5.80,5.92,5.78,5.92,0.02,114
114/03/04,192,"1,146",5.91,6.07,5.90,5.99,0.07,147
114/03/05,129,756,5.82,5.99,5.79,5.81,-0.18,125
114/03/06,113,664,5.81,5.98,5.81,5.85,0.04,109
114/03/07,110,644,5.80,5.98,5.79,5.83,-0.02,85
114/03/10,206,"1,194",5.83,5.84,5.72,5.75,-0.08,155
114/03/11,240,"1,326",5.70,5.70,5.50,5.51,-0.24,169
114/03/12,193,"1,053",5.21,5.54,5.21,5.49,-0.02,114
114/03/13,179,981,5.48,5.56,5.44,5.44,-0.05,114
114/03/14,130,705,5.59,5.59,5.36,5.48,0.04,113
114/03/17,135,727,5.48,5.49,5.37,5.38,-0.10,131
114/03/18,147,791,5.38,5.40,5.35,5.36,-0.02,107
114/03/19,362,"1,892",5.35,5.35,5.16,5.22,-0.14,194
114/03/20,242,"1,241",5.22,5.25,5.08,5.10,-0.12,150
114/03/21,261,"1,334",5.10,5.17,5.06,5.10,0.00,158
114/03/24,544,"3,040",5.05,5.61,5.05,5.61,0.51,155
114/03/25,"1,277","7,140",5.61,5.80,5.20,5.20,-0.41,394
114/03/26,"1,522","7,231",4.72,5.00,4.68,4.74,-0.46,467
114/03/27,418,"1,972",4.65,4.85,4.48,4.73,-0.01,174
114/03/28,357,"1,729",4.75,5.05,4.70,4.72,-0.01,189
114/03/31,466,"2,079",4.47,4.60,4.26,4.26,-0.46,194
114/02/03,156,904,5.84,5.93,5.60,5.93,0.08,96
114/02/04,104,602,5.80,5.92,5.69,5.86,-0.07,87
114/02/05,155,904,5.83,5.90,5.79,5.79,-0.07,90
114/02/06,371,"2,258",6.00,6.26,5.90,6.05,0.26,157
114/02/07,146,884,6.05,6.19,5.96,6.00,-0.05,80
114/02/10,197,"1,151",5.75,6.00,5.75,5.77,-0.23,121
114/02/11,386,"2,447",6.34,6.34,6.34,6.34,0.57,82
114/02/12,179,"1,248",6.97,6.97,6.97,6.97,0.63,49
114/02/13,"1,727","12,089",7.66,7.66,6.39,6.62,-0.35,632
114/02/14,690,"4,593",6.60,6.85,6.38,6.63,0.01,251
114/02/17,397,"2,601",6.63,6.75,6.46,6.48,-0.15,221
