日 期,成交張數,成交仟元,開盤,最高,最低,收盤,漲跌,筆數,日期
114/08/22,811,"39,877",48.9,49.75,48.75,48.9,0.0,739,2025-08-22
114/08/21,916,"44,674",47.85,49.0,47.85,48.9,1.45,913,2025-08-21
114/08/20,"5,872","280,981",48.8,49.75,47.45,47.45,-1.8,"2,930",2025-08-20
114/08/19,"1,743","87,021",50.5,51.1,49.25,49.25,-1.25,"1,630",2025-08-19
114/08/18,"3,780","192,069",49.6,52.6,49.2,50.5,1.0,"3,016",2025-08-18
114/08/15,"1,506","73,620",48.65,49.5,47.8,49.5,0.9,"1,154",2025-08-15
114/08/14,"2,152","105,527",49.55,49.7,48.6,48.6,-0.9,"1,817",2025-08-14
114/08/13,"4,354","213,622",47.4,50.3,47.1,49.5,2.8,"2,973",2025-08-13
114/08/12,494,"23,053",46.5,46.95,46.35,46.7,0.2,465,2025-08-12
114/08/11,"1,032","48,007",46.5,47.5,45.65,46.5,-0.85,918,2025-08-11
114/08/08,922,"44,014",47.5,48.25,47.3,47.35,0.0,"1,129",2025-08-08
114/08/07,702,"33,342",47.6,47.8,47.1,47.35,-0.05,758,2025-08-07
114/08/06,538,"25,600",47.9,47.95,47.2,47.4,-0.35,877,2025-08-06
114/08/05,"1,027","49,142",47.7,48.25,47.55,47.75,0.5,732,2025-08-05
114/08/04,474,"22,155",46.5,47.4,45.55,47.25,0.5,456,2025-08-04
114/08/01,775,"35,737",45.0,46.75,44.4,46.75,1.15,645,2025-08-01
114/07/31,706,"32,281",46.3,46.5,45.5,45.6,-0.7,"1,224",2025-07-31
114/07/30,625,"28,842",45.95,46.6,45.45,46.3,0.55,580,2025-07-30
114/07/29,"2,039","94,038",47.0,47.0,45.7,45.75,-1.3,"1,716",2025-07-29
114/07/28,"2,768","131,237",48.0,48.05,47.0,47.05,-0.55,"2,008",2025-07-28
114/07/25,"6,970","347,608",49.4,50.2,49.15,49.6,0.3,"3,613",2025-07-25
114/07/24,"1,764","86,851",49.5,49.7,48.4,49.3,0.4,"1,171",2025-07-24
114/07/23,"1,359","66,489",48.4,49.2,48.4,48.9,0.7,904,2025-07-23
114/07/22,"1,574","76,848",49.4,49.6,48.2,48.2,-0.25,"1,228",2025-07-22
114/07/21,587,"28,532",48.7,49.15,48.25,48.45,-0.15,511,2025-07-21
114/07/18,"2,162","106,113",50.1,50.1,48.6,48.6,-1.1,"1,936",2025-07-18
114/07/17,"2,284","111,946",47.5,49.9,47.45,49.7,2.55,"1,825",2025-07-17
